parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set	TB_Cluster	possible_products
DB09216	Tolfenamic acid	DBMET01934	N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid		DB09216	Cc1c(Cl)cccc1Nc1ccccc1C(=O)O	Cc1c(Nc2ccccc2C(=O)O)ccc(CC2OC(O)C(O)C(O)C2O)c1Cl	DrugBank	0.490566037735849	train	1	Cc1c(Cl)cccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O.Cc1c(Cl)cccc1Nc1cc(O)ccc1C(=O)CC1OC(O)C(O)C(O)C1O.Cc1c(Nc2ccccc2C(=O)O)ccc(OC2OC(O)C(O)C(O)C2O)c1Cl.Cc1c(Nc2ccccc2C(=O)OC2OC(O)C(O)C(O)C2O)ccc(O)c1Cl.Cc1c(Nc2ccccc2C(=O)O)ccc(CC2OC(O)C(O)C(O)C2O)c1Cl.Cc1c(Cl)cc(O)cc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O.O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1CO.Cc1c(Cl)cccc1Nc1ccc(O)cc1C(=O)OC1OC(O)C(O)C(O)C1O
DB09216	Tolfenamic acid	DBMET01935	N-(2-methyl-3-chloro-5-hydroxyphenyl)-anthranilic acid form 2		DB09216	Cc1c(Cl)cccc1Nc1ccccc1C(=O)O	Cc1c(Cl)cc(O)cc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O	DrugBank	0.4035087719298245	train	1	Cc1c(Cl)cccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O.Cc1c(Cl)cccc1Nc1cc(O)ccc1C(=O)CC1OC(O)C(O)C(O)C1O.Cc1c(Nc2ccccc2C(=O)O)ccc(OC2OC(O)C(O)C(O)C2O)c1Cl.Cc1c(Nc2ccccc2C(=O)OC2OC(O)C(O)C(O)C2O)ccc(O)c1Cl.Cc1c(Nc2ccccc2C(=O)O)ccc(CC2OC(O)C(O)C(O)C2O)c1Cl.Cc1c(Cl)cc(O)cc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O.O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1CO.Cc1c(Cl)cccc1Nc1ccc(O)cc1C(=O)OC1OC(O)C(O)C(O)C1O
DB09216	Tolfenamic acid	DBMET01937	N-(2-hydroxymethyl-3-chlorophenyl)-anthranilic acid		DB09216	Cc1c(Cl)cccc1Nc1ccccc1C(=O)O	O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1CO	DrugBank	0.3684210526315789	train	1	Cc1c(Cl)cccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O.Cc1c(Cl)cccc1Nc1cc(O)ccc1C(=O)CC1OC(O)C(O)C(O)C1O.Cc1c(Nc2ccccc2C(=O)O)ccc(OC2OC(O)C(O)C(O)C2O)c1Cl.Cc1c(Nc2ccccc2C(=O)OC2OC(O)C(O)C(O)C2O)ccc(O)c1Cl.Cc1c(Nc2ccccc2C(=O)O)ccc(CC2OC(O)C(O)C(O)C2O)c1Cl.Cc1c(Cl)cc(O)cc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O.O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1CO.Cc1c(Cl)cccc1Nc1ccc(O)cc1C(=O)OC1OC(O)C(O)C(O)C1O
DB09216	Tolfenamic acid	DBMET01942	N-(2-methyl-3-chlorophenyl)-4-hydroxy-anthranilic acid		DB09216	Cc1c(Cl)cccc1Nc1ccccc1C(=O)O	Cc1c(Cl)cccc1Nc1ccc(O)cc1C(=O)OC1OC(O)C(O)C(O)C1O	DrugBank	0.4464285714285714	train	1	Cc1c(Cl)cccc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O.Cc1c(Cl)cccc1Nc1cc(O)ccc1C(=O)CC1OC(O)C(O)C(O)C1O.Cc1c(Nc2ccccc2C(=O)O)ccc(OC2OC(O)C(O)C(O)C2O)c1Cl.Cc1c(Nc2ccccc2C(=O)OC2OC(O)C(O)C(O)C2O)ccc(O)c1Cl.Cc1c(Nc2ccccc2C(=O)O)ccc(CC2OC(O)C(O)C(O)C2O)c1Cl.Cc1c(Cl)cc(O)cc1Nc1ccccc1C(=O)OC1OC(O)C(O)C(O)C1O.O=C(OC1OC(O)C(O)C(O)C1O)c1ccccc1Nc1cccc(Cl)c1CO.Cc1c(Cl)cccc1Nc1ccc(O)cc1C(=O)OC1OC(O)C(O)C(O)C1O
DB09300	Butylscopolamine	DBMET01509	BA 790 Br (Scopolamine Butylbromide)		DB09300	CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12	C=C(Cc1ccccc1)C(=O)OC1CC2C3OC3C(C1)[N+]2(C)CCCC	DrugBank	0.6166666666666667	train	1	C=C(Cc1ccccc1)C(=O)OC1CC2C3OC3C(C1)[N+]2(C)CCCC
DB09546	Iobenguane sulfate I-123	DBMET01492	m-Iodohippuric acid		DB09546	N=C(N)NCc1cccc(I)c1	O=C(O)CNC(=O)c1cccc(I)c1	DrugBank	0.3658536585365853	train	1	O=C(O)CNC(=O)c1cccc(I)c1
DB11145	Oxyquinoline	DBMET02059	Glucuronide Conjugate (Oxyquinoline)		DB11145	Oc1cccc2cccnc12	OCC1OC(Oc2cccc3cccnc23)C(O)C(O)C1O	DrugBank	0.3720930232558139	train	1	OCC1OC(Oc2cccc3cccnc23)C(O)C(O)C1O.OS(O)(O)Oc1cccc2cccnc12
DB11145	Oxyquinoline	DBMET02060	Sulfate Conjugate (Oxyquinoline)		DB11145	Oc1cccc2cccnc12	OS(O)(O)Oc1cccc2cccnc12	DrugBank	0.5161290322580645	train	1	OCC1OC(Oc2cccc3cccnc23)C(O)C(O)C1O.OS(O)(O)Oc1cccc2cccnc12
DB11366	Roquinimex	DBMET01690	4,8-dihydroxy-N,1-dimethyl-2-oxo-N-phenyl-1,2-dihydroquinoline-3-carboxamide	Cytochrome P450 3A4	DB11366	CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1	CN(C(=O)c1c(O)c2cccc(O)c2n(C)c1=O)c1ccccc1	Both	0.7272727272727273	train	1	CN(C(=O)c1c(O)c2cccc(O)c2n(C)c1=O)c1ccccc1.CN(C(=O)c1c(O)nc2ccccc2c1O)c1ccccc1
DB11638	Artenimol	DBMET01913	α-artenimol-β-glucuronide	UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7	DB11638	CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4	CC1CCC2C(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)OC3OC4(C)CCC1C32OO4	DrugBank	0.5892857142857143	train	1	CC1CCC2C(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)OC3OC4(C)CCC1C32OO4
DB11827	Ertugliflozin	DBMET01912	Ertugliflozin M4a metabolite	UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7	DB11827	CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1	CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(OC3OC(C(=O)O)C(O)C(O)C3O)C(O)C4O)ccc2Cl)cc1	DrugBank	0.6901408450704225	train	1	CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(OC3OC(C(=O)O)C(O)C(O)C3O)C(O)C4O)ccc2Cl)cc1.CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4OC3OC(C(=O)O)C(O)C(O)C3O)ccc2Cl)cc1.CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C4O)ccc2Cl)cc1.OCC12COC(c3ccc(Cl)c(Cc4ccc(O)cc4)c3)(O1)C(O)C(O)C2O
DB11827	Ertugliflozin	DBMET01911	Ertugliflozin M4b metabolite	UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7	DB11827	CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1	CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4OC3OC(C(=O)O)C(O)C(O)C3O)ccc2Cl)cc1	DrugBank	0.7142857142857143	train	1	CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(OC3OC(C(=O)O)C(O)C(O)C3O)C(O)C4O)ccc2Cl)cc1.CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4OC3OC(C(=O)O)C(O)C(O)C3O)ccc2Cl)cc1.CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C4O)ccc2Cl)cc1.OCC12COC(c3ccc(Cl)c(Cc4ccc(O)cc4)c3)(O1)C(O)C(O)C2O
DB11827	Ertugliflozin	DBMET01910	Ertugliflozin M4c metabolite	UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7	DB11827	CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4O)ccc2Cl)cc1	CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C4O)ccc2Cl)cc1	DrugBank	0.7246376811594203	train	1	CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(OC3OC(C(=O)O)C(O)C(O)C3O)C(O)C4O)ccc2Cl)cc1.CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(O)C4OC3OC(C(=O)O)C(O)C(O)C3O)ccc2Cl)cc1.CCOc1ccc(Cc2cc(C34OCC(CO)(O3)C(O)C(OC3OC(C(=O)O)C(O)C(O)C3O)C4O)ccc2Cl)cc1.OCC12COC(c3ccc(Cl)c(Cc4ccc(O)cc4)c3)(O1)C(O)C(O)C2O
DB12236	Bexagliflozin	DBMET03593	EGT0002149	UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A1	DB12236	OCC1OC(c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)C(O)C(O)C1O	O=C(O)C1OC(OC2C(O)C(CO)OC(c3ccc(Cl)c(Cc4ccc(OCCOC5CC5)cc4)c3)C2O)C(O)C(O)C1O	DrugBank	0.7246376811594203	train	1	O=C(O)C1OC(OC2C(O)C(CO)OC(c3ccc(Cl)c(Cc4ccc(OCCOC5CC5)cc4)c3)C2O)C(O)C(O)C1O.O=C(O)COc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1.OCCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1
DB12236	Bexagliflozin	DBMET03594	EGT0001494	Cytochrome P450 3A4	DB12236	OCC1OC(c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)C(O)C(O)C1O	O=C(O)COc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1	DrugBank	0.7	train	1	O=C(O)C1OC(OC2C(O)C(CO)OC(c3ccc(Cl)c(Cc4ccc(OCCOC5CC5)cc4)c3)C2O)C(O)C(O)C1O.O=C(O)COc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1.OCCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1
DB12236	Bexagliflozin	DBMET03595	EGT0001301	Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2D6	DB12236	OCC1OC(c2ccc(Cl)c(Cc3ccc(OCCOC4CC4)cc3)c2)C(O)C(O)C1O	OCCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1	DrugBank	0.7818181818181819	train	1	O=C(O)C1OC(OC2C(O)C(CO)OC(c3ccc(Cl)c(Cc4ccc(OCCOC5CC5)cc4)c3)C2O)C(O)C(O)C1O.O=C(O)COc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1.OCCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1
DB12713	Sotagliflozin	DBMET03428	Sotagliflozin 3-O-glucuronide (M19)	UDP-glucuronosyltransferase 1A9	DB12713	CCOc1ccc(Cc2cc(C3OC(SC)C(O)C(O)C3O)ccc2Cl)cc1	CCOc1ccc(Cc2cc(C3OC(SC)C(OC4OC(C(=O)O)C(O)C(O)C4O)C(O)C3O)ccc2Cl)cc1	DrugBank	0.696969696969697	train	1	CCOc1ccc(Cc2cc(C3OC(SC)C(OC4OC(C(=O)O)C(O)C(O)C4O)C(O)C3O)ccc2Cl)cc1
DB13178	Inositol	DBMET00488	Glucuronic acid		DB13178	OC1C(O)C(O)C(O)C(O)C1O	O=C(O)C1OC(O)C(O)C(O)C1O	DrugBank	0.2631578947368421	train	1	O=C(O)C1OC(O)C(O)C(O)C1O
DB13609	Umifenovir	DBMET03042	Arbidol M18 metabolite	UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7	DB13609	CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(O)c(CN(C)C)c12	CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12	Both	0.6666666666666666	train	1	CCOC(=O)c1c(CSc2ccccc2)n(C)c2cc(Br)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(CN(C)C)c12
DB13747	Trolamine	DBMET02085	Glucuronide Conjugate (Trolamine)		DB13747	OCCN(CCO)CCO	O=C(O)C1OC(OCCN(CCO)CCO)C(O)C(O)C1O	DrugBank	0.303030303030303	train	1	O=C(O)C1OC(OCCN(CCO)CCO)C(O)C(O)C1O
DB13872	Lormetazepam	DBMET01529	Lormetazepam glucuronide		DB13872	CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21	CN1C(=O)C(OC2OC(C(=O)O)C(O)C(O)C2O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21	DrugBank	0.5873015873015873	train	1	CN1C(=O)C(OC2OC(C(=O)O)C(O)C(O)C2O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
DB15598	Ferric maltol	DBMET02948	Maltol Glucuronide	UDP-glucuronosyltransferase 1-6	DB15598	Cc1occc(=O)c1O	Cc1occc(=O)c1OC1OC(C(=O)O)C(O)C(O)C1O	DrugBank	0.3636363636363636	train	1	Cc1occc(=O)c1OC1OC(C(=O)O)C(O)C(O)C1O
DB16200	Iptacopan	DBMET03748	M8 iptacopan	UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A8	DB16200	CCOC1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)C(c2ccc(C(=O)O)cc2)C1	CCOC1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)C(c2ccc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C1	DrugBank	0.7692307692307693	train	1	CCOC1CCN(Cc2c(OC)cc(C)c3[nH]ccc23)C(c2ccc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C1
DBMET02476	3'(S)-hydroxy-pravastatin-tetranor	DBMET02477	3'(S)-hydroxy-pravastatin-tetranor glucuronide		DB00175	CC(O)C(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)O)C21	CC(O)C(C)C(=O)OC1CC(OC2OC(C(=O)O)C(O)C(O)C2O)C=C2C=CC(C)C(CCC(O)O)C21	DrugBank	0.6470588235294118	train	1	CC(O)C(C)C(=O)OC1CC(OC2OC(C(=O)O)C(O)C(O)C2O)C=C2C=CC(C)C(CCC(O)O)C21
DBMET00519	Cotinine	DBMET00517	Cotinine glucuronide	UDP-glucuronosyltransferase 1A4, UDP-glucuronosyltransferase 1A9	DB00184	CN1C(=O)CCC1c1cccnc1	CN1C(=O)CCC1c1ccc[n+](C2OC(C(=O)[O-])C(O)C(O)C2O)c1	DrugBank	0.396551724137931	train	1	CN1C(=O)CCC1c1ccc[n+](C2OC(C(=O)[O-])C(O)C(O)C2O)c1.CN1C(=O)CCC1c1ccc[n+](C2OC(C(=O)O)C(O)C(O)C2O)c1.CN1C(=O)CCC1c1ccc[n+]([O-])c1
DBMET00074	12-Hydroxynevirapine	DBMET00669	12-hydroxynevirapine glucuronide		DB00238	OCc1ccnc2c1N=C(O)c1cccnc1N2C1CC1	Cc1ccnc2c1N=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccnc1N2C1CC1O	DrugBank	0.3026315789473684	train	1	Cc1ccnc2c1N=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccnc1N2C1CC1O
DBMET00075	2-Hydroxynevirapine	DBMET00685	2-hydroxynevirapine glucuronide		DB00238	Cc1cc(O)nc2c1N=C(O)c1cccnc1N2C1CC1	Cc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)nc2c1N=C(O)c1cccnc1N2C1CC1	Both	0.5909090909090909	train	1	Cc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)nc2c1N=C(O)c1cccnc1N2C1CC1
DBMET00076	8-Hydroxynevirapine	DBMET00779	8-hydroxynevirapine glucuronide		DB00238	Cc1ccnc2c1N=C(O)c1cc(O)cnc1N2C1CC1	Cc1ccnc2c1NC(=O)c1cc(OC3OC(C(=O)O)C(O)C(O)C3O)cnc1N2C1CC1	DrugBank	0.3636363636363636	train	1	Cc1ccnc2c1NC(=O)c1cc(OC3OC(C(=O)O)C(O)C(O)C3O)cnc1N2C1CC1.Cc1ccnc2c1N=C(O)c1cc(OC3OC(C(=O)O)C(O)C(O)C3O)cnc1N2C1CC1
DBMET00077	3-Hydroxynevirapine	DBMET00712	3-hydroxynevirapine glucuronide		DB00238	Cc1c(O)cnc2c1N=C(O)c1cccnc1N2C1CC1	Cc1c(O)cnc2c1N=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccnc1N2C1CC1	DrugBank	0.5757575757575758	train	1	Cc1c(O)cnc2c1N=C(OC1OC(C(=O)O)C(O)C(O)C1O)c1cccnc1N2C1CC1.Cc1c(OC2OC(C(=O)O)C(O)C(O)C2O)cnc2c1N=C(O)c1cccnc1N2C1CC1
DBMET00437	N,O-Didesmethylvenlafaxine	DBMET00958	N,O-didesmethylvenlafaxine glucuronide		DB00285	CNCC(c1ccc(O)cc1)C1(O)CCCCC1	CNCC(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1	DrugBank	0.5	train	1	CNCC(c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)C1(O)CCCCC1
DBMET00734	4-hydroxyatomoxetine	DBMET02294	4-hydroxyatomoxetine-O-glucuronide		DB00289	CNCCC(Oc1ccc(O)cc1C)c1ccccc1	CNCCC(Oc1ccc(O)cc1OC1OC(O)C(O)C(O)C1O)c1ccccc1	DrugBank	0.6111111111111112	train	1	CNCCC(Oc1ccc(O)cc1OC1OC(O)C(O)C(O)C1O)c1ccccc1.CNCCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1C)c1ccccc1
DBMET00100	N-desmethylclozapine	DBMET03597	Desmethylclozapine glucuronide	UDP-glucuronosyltransferase 1A4, UDP-glucuronosyltransferase 1A1	DB00363	Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2	O=C(O)C1OC(N2c3ccc(Cl)cc3N=C(N3CCNCC3)c3ccccc32)C(O)C(O)C1O	DrugBank	0.4626865671641791	train	1	O=C(O)C1OC(N2c3ccc(Cl)cc3N=C(N3CCNCC3)c3ccccc32)C(O)C(O)C1O.O=C(O)C1OC(N2CCN(C3=Nc4cc(Cl)ccc4Nc4ccccc43)CC2)C(O)C(O)C1O
DBMET00470	ortho-Hydroxyrosiglitazone	DBMET00968	ortho-O-Glucuronide rosiglitazone		DB00412	CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ncccc1O	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1OC1OC(C(=O)O)C(O)C(O)C1O	DrugBank	0.5131578947368421	train	1	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1OC1OC(C(=O)O)C(O)C(O)C1O
DBMET00295	N-Desmethylrosiglitazone	DBMET01111	N-Desmethyl glucuronide rosiglitazone		DB00412	O=C1N=C(O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1	O=C1N=C(O)C(Cc2ccc(OCCNc3ncccc3OC3OC(C(=O)O)C(O)C(O)C3O)cc2)S1	DrugBank	0.5833333333333334	train	1	O=C1N=C(O)C(Cc2ccc(OCCNc3ncccc3OC3OC(C(=O)O)C(O)C(O)C3O)cc2)S1
DBMET00296	para-Hydroxyrosiglitazone	DBMET00981	para-O-Glucuronide rosiglitazone		DB00412	CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccc(O)cn1	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cn1	DrugBank	0.5135135135135135	train	1	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cn1
DBMET00254	2-hydroxyimipramine	DBMET00680	2-hydroxy-imipramine glucuronide		DB00458	CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21	CN(C)CCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21	DrugBank	0.5238095238095238	train	1	CN(C)CCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21
DBMET00314	2-hydroxydesipramine	DBMET01956	2-hydroxydesipramine glucuronide		DB01151	CNCCCN1c2ccccc2CCc2cc(O)ccc21	CNCCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21	DrugBank	0.532258064516129	train	1	CNCCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21
DBMET02535	4-(6-Methoxy-2-naphthyl)- butan-2-ol	DBMET02536	4-(6-Methoxy-2-naphthyl)- butan-2-ol glucuronide		DB00461	COc1ccc2cc(CCC(C)O)ccc2c1	COc1ccc2cc(CCC(C)OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1	DrugBank	0.490566037735849	train	1	COc1ccc2cc(CCC(C)OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1
DBMET02543	4-(6-Hydroxy-2-naphthyl)- butan-2-one	DBMET02545	4-(6-Hydroxy-2-naphthyl)- butan-2-one glucuronide		DB00461	CC(=O)CCc1ccc2cc(O)ccc2c1	CC(=O)CCc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1	DrugBank	0.46	train	1	CC(=O)CCc1ccc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1
DBMET00120	11-Hydroxy-delta-9-THC	DBMET03560	11-Hydroxy-delta-9-THC-glucuronide	UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A10	DB00470	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(COC3OC(C(=O)O)C(O)C(O)C3O)=CC21	DrugBank	0.6338028169014085	train	1	CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(COC3OC(C(=O)O)C(O)C(O)C3O)=CC21
DBMET00197	Norfluoxetine	DBMET00964	Norfluoxetine glucuronide	UDP-glucuronosyltransferases (UGTs)	DB00472	NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1	O=C(O)C1OC(ONCCC(Oc2ccc(C(F)(F)F)cc2)c2ccccc2)C(O)C(O)C1O	DrugBank	0.4912280701754385	train	1	O=C(O)C1OC(ONCCC(Oc2ccc(C(F)(F)F)cc2)c2ccccc2)C(O)C(O)C1O
DBMET02503	4-hydroxy duloxetine	DBMET00731	4-hydroxy duloxetine glucuronide		DB00476	CNCCC(Oc1ccc(O)c2ccccc12)c1cccs1	CNCCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc12)c1cccs1	Both	0.5901639344262295	train	1	CNCCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc12)c1cccs1
DBMET00169	5-Hydroxyrofecoxib	DBMET01294	5-Hydroxyrofecoxib O-glucuronide	UDP-glucuronosyltransferases (UGTs)	DB00533	CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1	CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1	DrugBank	0.5740740740740741	train	1	CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1
DBMET00072	4-Hydroxyvoriconazole	DBMET01184	4-Hydroxyvoriconazole 4-O-glucuronide		DB00582	OCC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F	O=C(O)C1OC(OCC(c2ncncc2F)C(O)(Cn2cncn2)c2ccc(F)cc2F)C(O)C(O)C1O	DrugBank	0.6388888888888888	train	1	O=C(O)C1OC(OCC(c2ncncc2F)C(O)(Cn2cncn2)c2ccc(F)cc2F)C(O)C(O)C1O
DBMET02671	Labetalol Hydroxylated Metabolite (IV)	DBMET02672	Labetalol Phenolic Glucuronide Metabolite (V)		DB00598	CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)c(C(N)=O)c1	CC(CCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(C(N)=O)c1	DrugBank	0.6268656716417911	train	1	CC(CCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(C(N)=O)c1
DBMET02673	Labetalol 3-hydroxylated Metabolite (VI)	DBMET02674	Labetalol C1' Glucuronidated Metabolite (VII)		DB00598	CC(CCc1ccccc1)NCC(O)c1cc(O)c(O)c(C(N)=O)c1	CC(CCc1ccccc1)NCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1cc(O)c(O)c(C(N)=O)c1	DrugBank	0.6029411764705882	train	1	CC(CCc1ccccc1)NCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1cc(O)c(O)c(C(N)=O)c1.CC(CCc1ccccc1)NCC(O)c1cc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c(C(N)=O)c1
DBMET02673	Labetalol 3-hydroxylated Metabolite (VI)	DBMET02675	Labetalol C3 Glucuronidated Metabolite (VIII)		DB00598	CC(CCc1ccccc1)NCC(O)c1cc(O)c(O)c(C(N)=O)c1	CC(CCc1ccccc1)NCC(O)c1cc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c(C(N)=O)c1	DrugBank	0.6176470588235294	train	1	CC(CCc1ccccc1)NCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1cc(O)c(O)c(C(N)=O)c1.CC(CCc1ccccc1)NCC(O)c1cc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c(C(N)=O)c1
