parent_id	parent_name	child_id	child_name	enzymes	origin	reactants	products	source	tanimoto	set	TB_Cluster	possible_products
DB13872	Lormetazepam	DBMET01529	Lormetazepam glucuronide		DB13872	CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21	CN1C(=O)C(OC2OC(C(=O)O)C(O)C(O)C2O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21	DrugBank	0.5873015873015873	train	6	CN1C(=O)C(OC2OC(C(=O)O)C(O)C(O)C2O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
DB13941	Piperaquine	DBMET01944	Byproduct (piperaquine)		DB13941	Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1	Clc1ccc2c(N3CCNCC3)ccnc2c1	DrugBank	0.6904761904761905	train	6	Clc1ccc2c(N3CCNCC3)ccnc2c1.O=C(O)CCN1CCN(c2ccnc3cc(Cl)ccc23)CC1.OC1CN(CCCN2CCN(c3ccnc4cc(Cl)ccc34)CC2)CCN1c1ccnc2cc(Cl)ccc12.OC1CN(c2ccnc3cc(Cl)ccc23)CCN1CCCN1CCN(c2ccnc3cc(Cl)ccc23)CC1.[O-][n+]1ccc(N2CCN(CCCN3CCN(c4ccnc5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21
DB13941	Piperaquine	DBMET01943	M1 (piperaquine)		DB13941	Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1	O=C(O)CCN1CCN(c2ccnc3cc(Cl)ccc23)CC1	DrugBank	0.7391304347826086	train	6	Clc1ccc2c(N3CCNCC3)ccnc2c1.O=C(O)CCN1CCN(c2ccnc3cc(Cl)ccc23)CC1.OC1CN(CCCN2CCN(c3ccnc4cc(Cl)ccc34)CC2)CCN1c1ccnc2cc(Cl)ccc12.OC1CN(c2ccnc3cc(Cl)ccc23)CCN1CCCN1CCN(c2ccnc3cc(Cl)ccc23)CC1.[O-][n+]1ccc(N2CCN(CCCN3CCN(c4ccnc5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21
DB13941	Piperaquine	DBMET01945	M4 (piperaquine)		DB13941	Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1	OC1CN(CCCN2CCN(c3ccnc4cc(Cl)ccc34)CC2)CCN1c1ccnc2cc(Cl)ccc12	DrugBank	0.7872340425531915	train	6	Clc1ccc2c(N3CCNCC3)ccnc2c1.O=C(O)CCN1CCN(c2ccnc3cc(Cl)ccc23)CC1.OC1CN(CCCN2CCN(c3ccnc4cc(Cl)ccc34)CC2)CCN1c1ccnc2cc(Cl)ccc12.OC1CN(c2ccnc3cc(Cl)ccc23)CCN1CCCN1CCN(c2ccnc3cc(Cl)ccc23)CC1.[O-][n+]1ccc(N2CCN(CCCN3CCN(c4ccnc5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21
DB13941	Piperaquine	DBMET01946	M3 (piperaquine)		DB13941	Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1	OC1CN(c2ccnc3cc(Cl)ccc23)CCN1CCCN1CCN(c2ccnc3cc(Cl)ccc23)CC1	DrugBank	0.7551020408163265	train	6	Clc1ccc2c(N3CCNCC3)ccnc2c1.O=C(O)CCN1CCN(c2ccnc3cc(Cl)ccc23)CC1.OC1CN(CCCN2CCN(c3ccnc4cc(Cl)ccc34)CC2)CCN1c1ccnc2cc(Cl)ccc12.OC1CN(c2ccnc3cc(Cl)ccc23)CCN1CCCN1CCN(c2ccnc3cc(Cl)ccc23)CC1.[O-][n+]1ccc(N2CCN(CCCN3CCN(c4ccnc5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21
DB13941	Piperaquine	DBMET01947	M2 (piperaquine)		DB13941	Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1	[O-][n+]1ccc(N2CCN(CCCN3CCN(c4ccnc5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21	DrugBank	0.7708333333333334	train	6	Clc1ccc2c(N3CCNCC3)ccnc2c1.O=C(O)CCN1CCN(c2ccnc3cc(Cl)ccc23)CC1.OC1CN(CCCN2CCN(c3ccnc4cc(Cl)ccc34)CC2)CCN1c1ccnc2cc(Cl)ccc12.OC1CN(c2ccnc3cc(Cl)ccc23)CCN1CCCN1CCN(c2ccnc3cc(Cl)ccc23)CC1.[O-][n+]1ccc(N2CCN(CCCN3CCN(c4ccnc5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21
DBMET00094	Ticlopidine S-oxide	DBMET01207	Ticlopidine S-oxide dimer		DB00208	[O-][s+]1ccc2c1CCN(Cc1ccccc1Cl)C2	[O-][S+]1C2=C(CN(Cc3ccccc3Cl)CC2)C2C1C1C3=C(CCN(Cc4ccccc4Cl)C3)C2[S+]1[O-]	DrugBank	0.4821428571428571	train	6	[O-][S+]1C2=C(CN(Cc3ccccc3Cl)CC2)C2C1C1C3=C(CCN(Cc4ccccc4Cl)C3)C2[S+]1[O-]
DBMET02984	Ziprasidone Sulfoxide	DBMET02985	Ziprasidone Sulfone		DB00246	O=C1Cc2cc(CCN3CCN(c4n[s+]([O-])c5ccccc45)CC3)c(Cl)cc2N1	O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1	DrugBank	0.5694444444444444	train	6	O=C1Cc2cc(CCN3CCN(C4=NS(=O)(=O)c5ccccc54)CC3)c(Cl)cc2N1
DBMET00281	N-desmethylclobazam	DBMET03601	4'-hydroxy-N-desmethylclobazam	Cytochrome P450 2C19, Cytochrome P450 2C18	DB00349	O=C1CC(=O)N(c2ccccc2)c2cc(Cl)ccc2N1	O=C1CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc2N1	DrugBank	0.7619047619047619	train	6	O=C1CC(=O)N(c2ccc(O)cc2)c2cc(Cl)ccc2N1
DBMET00100	N-desmethylclozapine	DBMET03597	Desmethylclozapine glucuronide	UDP-glucuronosyltransferase 1A4, UDP-glucuronosyltransferase 1A1	DB00363	Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2	O=C(O)C1OC(N2c3ccc(Cl)cc3N=C(N3CCNCC3)c3ccccc32)C(O)C(O)C1O	DrugBank	0.4626865671641791	train	6	O=C(O)C1OC(N2c3ccc(Cl)cc3N=C(N3CCNCC3)c3ccccc32)C(O)C(O)C1O.O=C(O)C1OC(N2CCN(C3=Nc4cc(Cl)ccc4Nc4ccccc43)CC2)C(O)C(O)C1O
DBMET00112	alpha-Hydroxyalprazolam	DBMET02467	alpha,4-dihydroxy-alprazolam		DB00404	OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O	DrugBank	0.6181818181818182	train	6	OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O
DBMET00348	4-hydroxyalprazolam	DBMET02467	alpha,4-dihydroxy-alprazolam		DB00404	Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O	OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O	DrugBank	0.7254901960784313	train	6	OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O.Cc1nnc(CO)n1-c1ccc(Cl)cc1C(=O)c1ccccc1
DBMET00348	4-hydroxyalprazolam	DBMET02468	Alprazolam benzophenone metabolite		DB00404	Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O	Cc1nnc(CO)n1-c1ccc(Cl)cc1C(=O)c1ccccc1	DrugBank	0.4098360655737705	train	6	OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2O.Cc1nnc(CO)n1-c1ccc(Cl)cc1C(=O)c1ccccc1
DBMET00104	Reduced haloperidol	DBMET01211	Haloperidol reduced pyridinium ion derivative		DB00502	OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1	DrugBank	0.4615384615384615	train	6	OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1.OC1(c2ccc(Cl)cc2)CCNCC1.O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
DBMET00106	Haloperidol 1,2,3,6-tetrahydropyridine	DBMET01212	Haloperidol pyridinium ion derivative		DB00502	O=C(CCCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	O=C(CCCN1C=CC(=C2C=CC(=[Cl+])C=C2)C=C1)c1ccc(F)cc1	DrugBank	0.4285714285714285	train	6	O=C(CCCN1C=CC(=C2C=CC(=[Cl+])C=C2)C=C1)c1ccc(F)cc1
DBMET00682	2-hydroxyclomipramine	DBMET01069	2-hydroxydesmethyl clomipramine	Cytochrome P450 2D6	DB01242	CN(C)CCCN1c2ccccc2CCc2cc(O)c(Cl)cc21	CNCCCN1c2ccccc2CCc2cc(O)c(Cl)cc21	DrugBank	0.7142857142857143	train	6	CNCCCN1c2ccccc2CCc2cc(O)c(Cl)cc21.CN(C)CCCN1c2cc(Cl)c(O)cc2CCc2c(OC3OC(C(=O)O)C(O)C(O)C3O)cccc21
DBMET00682	2-hydroxyclomipramine	DBMET01071	2-hydroxyclomipramine glucuronide		DB01242	CN(C)CCCN1c2ccccc2CCc2cc(O)c(Cl)cc21	CN(C)CCCN1c2cc(Cl)c(O)cc2CCc2c(OC3OC(C(=O)O)C(O)C(O)C3O)cccc21	DrugBank	0.5428571428571428	train	6	CNCCCN1c2ccccc2CCc2cc(O)c(Cl)cc21.CN(C)CCCN1c2cc(Cl)c(O)cc2CCc2c(OC3OC(C(=O)O)C(O)C(O)C3O)cccc21
DBMET00777	8-hydroxyclomipramine	DBMET01072	8-hydroxyclomipramine glucuronide		DB01242	CN(C)CCCN1c2ccc(O)cc2CCc2ccc(Cl)cc21	CN(C)CCCN1c2cc(Cl)ccc2CCc2c1ccc(O)c2OC1OC(C(=O)O)C(O)C(O)C1O	DrugBank	0.5142857142857142	train	6	CN(C)CCCN1c2cc(Cl)ccc2CCc2c1ccc(O)c2OC1OC(C(=O)O)C(O)C(O)C1O.CNCCCN1c2ccc(O)cc2CCc2ccc(Cl)cc21
DBMET00777	8-hydroxyclomipramine	DBMET01073	8-hydroxydesmethyl clomipramine		DB01242	CN(C)CCCN1c2ccc(O)cc2CCc2ccc(Cl)cc21	CNCCCN1c2ccc(O)cc2CCc2ccc(Cl)cc21	DrugBank	0.7083333333333334	train	6	CN(C)CCCN1c2cc(Cl)ccc2CCc2c1ccc(O)c2OC1OC(C(=O)O)C(O)C(O)C1O.CNCCCN1c2ccc(O)cc2CCc2ccc(Cl)cc21
DBMET01730	2-Oxoquazepam	DBMET00933	Norflurazepam	Cytochrome P450 3A4, Cytochrome P450 2C9	DB01589	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1	DrugBank	0.5370370370370371	train	6	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1.O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F.OC1=Nc2ccc(Cl)cc2C(c2ccccc2F)=NC1
DBMET01730	2-Oxoquazepam	DBMET03600	3-hydroxy-2-oxoquazepam	Cytochrome P450 3A4, Cytochrome P450 2C9	DB01589	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F	O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F	Both	0.6727272727272727	train	6	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1.O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F.OC1=Nc2ccc(Cl)cc2C(c2ccccc2F)=NC1
DBMET02197	Desmethyl prucalopride	DBMET02198	Desmethyl prucalopride acid		DB06480	Nc1c(Cl)cc(C(=O)NC2CCN(CCCO)CC2)c2c1CCO2	Nc1c(Cl)cc(C(=O)NC2CCN(CCC(=O)O)CC2)c2c1CCO2	DrugBank	0.7931034482758621	train	6	Nc1c(Cl)cc(C(=O)NC2CCN(CCC(=O)O)CC2)c2c1CCO2
DBMET02180	Etoperidone M5	DBMET02176	Etoperidone M8		DB09194	CCc1nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c(=O)n1CC	CCn1c(C(C)O)nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c1=O	DrugBank	0.7758620689655172	train	6	CCn1c(C(C)O)nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c1=O
DBMET01947	M2 (piperaquine)	DBMET01948	M5 (piperaquine)		DB13941	[O-][n+]1ccc(N2CCN(CCCN3CCN(c4ccnc5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21	[O-][n+]1ccc(N2CCN(CCCN3CCN(c4cc[n+]([O-])c5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21	DrugBank	0.7916666666666666	train	6	[O-][n+]1ccc(N2CCN(CCCN3CCN(c4cc[n+]([O-])c5cc(Cl)ccc45)CC3)CC2)c2ccc(Cl)cc21
DBMET03554	M2 telotristat	DBMET03555	LP-951757		DB12095	Cc1ccn(-c2cc(Cl)ccc2C(Oc2cc(-c3ccc(CCO)cc3)nc(N)n2)C(F)(F)F)n1	Cc1ccn(-c2cc(Cl)ccc2C(Oc2cc(-c3ccc(C(=O)CO)cc3)nc(N)n2)C(F)(F)F)n1	DrugBank	0.7681159420289855	train	6	Cc1ccn(-c2cc(Cl)ccc2C(Oc2cc(-c3ccc(C(=O)CO)cc3)nc(N)n2)C(F)(F)F)n1
	1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-			CYP2D6	1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-	OCCCOc1cccc(CN2CCCCC2)c1	Oc1cccc(CN2CCCCC2)c1	MetXBioDB	0.55	train	6	Oc1cccc(CN2CCCCC2)c1.OCCCOc1cccc(CN2CCCCC2O)c1
	1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-			CYP2D6	1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-	OCCCOc1cccc(CN2CCCCC2)c1	OCCCOc1cccc(CN2CCCCC2O)c1	MetXBioDB	0.6521739130434783	train	6	Oc1cccc(CN2CCCCC2)c1.OCCCOc1cccc(CN2CCCCC2O)c1
	2-oxoquazepam		N-Desalkyl-2-oxoquazepam	CYP3A4; CYP2C9	2-oxoquazepam	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F	OC1=Nc2ccc(Cl)cc2C(c2ccccc2F)=NC1	MetXBioDB	0.4727272727272727	train	6	O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1.O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F.OC1=Nc2ccc(Cl)cc2C(c2ccccc2F)=NC1
	adinazolam		N-demethyladinazolam	CYP2C19;CYP3A4	adinazolam	CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	CNCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2	MetXBioDB	0.7547169811320755	train	6	NCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2.OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2.CNCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
	alilusem			CYP2C9;CYP3A4	alilusem	Cc1ccccc1C(=O)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21	O=C(c1ccccc1CO)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21	MetXBioDB	0.7627118644067796	train	6	O=C(c1ccccc1CO)N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21
	domperidone			CYP1A2;CYP2B6;CYP2C8;CYP2D6;CYP3A4	domperidone	Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1	Oc1ccc2c(c1)nc(O)n2CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1	MetXBioDB	0.8653846153846154	train	6	Oc1ccc2c(c1)nc(O)n2CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1.Oc1nc2cc(Cl)ccc2n1C1CCNCC1.CCCn1c(O)nc2ccccc21
	domperidone			CYP3A4	domperidone	Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1	Oc1nc2cc(Cl)ccc2n1C1CCNCC1	MetXBioDB	0.5454545454545454	train	6	Oc1ccc2c(c1)nc(O)n2CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1.Oc1nc2cc(Cl)ccc2n1C1CCNCC1.CCCn1c(O)nc2ccccc21
	domperidone			CYP3A4	domperidone	Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1	CCCn1c(O)nc2ccccc21	MetXBioDB	0.4259259259259259	train	6	Oc1ccc2c(c1)nc(O)n2CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1.Oc1nc2cc(Cl)ccc2n1C1CCNCC1.CCCn1c(O)nc2ccccc21
	etoperidone			CYP3A4	etoperidone	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC	CCCn1nc(CC)n(CC)c1=O	MetXBioDB	0.4509803921568627	train	6	Clc1cccc(N2CCNCC2)c1.CCn1c(C(C)O)nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c1=O.CCc1nn(CCC[N+]2([O-])CC[N+]([O-])(c3cccc(Cl)c3)CC2)c(=O)n1CC.CCc1nn(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)c(=O)n1CC.CCc1nn(CCC(=O)O)c(=O)n1CC.CCn1c(C(C)O)n[nH]c1=O.CCCn1nc(CC)n(CC)c1=O
	gefitinib			CYP2D6	gefitinib	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	MetXBioDB	0.803030303030303	train	6	Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1.COc1cc2ncnc(Nc3ccc(O)c(Cl)c3)c2cc1OCCCN1CCOCC1
	gefitinib			CYP3A4	gefitinib	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1	COc1cc2ncnc(Nc3ccc(O)c(Cl)c3)c2cc1OCCCN1CCOCC1	MetXBioDB	0.8181818181818182	train	6	Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1.COc1cc2ncnc(Nc3ccc(O)c(Cl)c3)c2cc1OCCCN1CCOCC1
	pimozide		1,3- dihydro-1-(4-piperidinyl)-2H-benzimidazol-2-one (DHPBI)	CYP1A2;CYP3A4	pimozide	Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1	Oc1nc2ccccc2n1C1CCNCC1	MetXBioDB	0.5	train	6	Oc1nc2ccccc2n1C1CCNCC1
	schembl149458		Sulphoridazine	CYP2D6	schembl149458	CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21	CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	MetXBioDB	0.7090909090909091	train	6	CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
	schembl4081913			CYP3A4	schembl4081913	CNC(=O)Cc1ccc2ccn(C3CCN(CCc4ccccc4F)CC3)c2c1	CNC(=O)Cc1ccc2ccn(C3CCN(C(O)Cc4ccccc4F)CC3)c2c1	MetXBioDB	0.71875	train	6	CNC(=O)Cc1ccc2ccn(C3CCN(C(O)Cc4ccccc4F)CC3)c2c1.CNC(=O)Cc1ccc2ccn(C3CCN(CC(O)c4ccccc4F)CC3)c2c1
	schembl4081913			CYP3A4	schembl4081913	CNC(=O)Cc1ccc2ccn(C3CCN(CCc4ccccc4F)CC3)c2c1	CNC(=O)Cc1ccc2ccn(C3CCN(CC(O)c4ccccc4F)CC3)c2c1	MetXBioDB	0.71875	train	6	CNC(=O)Cc1ccc2ccn(C3CCN(C(O)Cc4ccccc4F)CC3)c2c1.CNC(=O)Cc1ccc2ccn(C3CCN(CC(O)c4ccccc4F)CC3)c2c1
	schembl7750160			CYP2D6	schembl7750160	CN(C)CCCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21	C[N+](C)([O-])CCCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21	MetXBioDB	0.6923076923076923	train	6	C[N+](C)([O-])CCCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.CN(C)CCCCCN1c2ccccc2[S+]([O-])c2ccc(C(F)(F)F)cc21
	schembl7750160			CYP2C19;CYP2D6;CYP2E1;CYP3A4	schembl7750160	CN(C)CCCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21	CN(C)CCCCCN1c2ccccc2[S+]([O-])c2ccc(C(F)(F)F)cc21	MetXBioDB	0.6296296296296297	train	6	C[N+](C)([O-])CCCCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21.CN(C)CCCCCN1c2ccccc2[S+]([O-])c2ccc(C(F)(F)F)cc21
	sertindole			CYP2D6	sertindole	OC1=NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	OC1=NC(O)CN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	MetXBioDB	0.7777777777777778	train	6	OC1=NC(O)CN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1.Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1
	sertindole			CYP2D6	sertindole	OC1=NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1	MetXBioDB	0.5737704918032787	train	6	OC1=NC(O)CN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1.Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1
	zinc188		S-oxide cyamemazine	CYP1A2;CYP2C8;CYP2C9;CYP2C19;CYP2D6;CYP3A4	zinc188	CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21	CC(CN(C)C)CN1c2ccccc2[S+]([O-])c2ccc(C#N)cc21	MetXBioDB	0.6415094339622641	train	6	CC(CN(C)C)CN1c2ccccc2[S+]([O-])c2ccc(C#N)cc21.CNCC(C)CN1c2ccccc2Sc2ccc(C#N)cc21
	zinc188		N-demethyl-cyamemazine	CYP1A2;CYP2B6;CYP2C8;CYP2C19;CYP3A4	zinc188	CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21	CNCC(C)CN1c2ccccc2Sc2ccc(C#N)cc21	MetXBioDB	0.72	train	6	CC(CN(C)C)CN1c2ccccc2[S+]([O-])c2ccc(C#N)cc21.CNCC(C)CN1c2ccccc2Sc2ccc(C#N)cc21
	ziprasidone			CYP3A4	ziprasidone	OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1	[O-][s+]1nc(N2CCN(CCc3cc4c(cc3Cl)N=C(O)C4)CC2)c2ccccc21	MetXBioDB	0.6615384615384615	train	6	[O-][s+]1nc(N2CCN(CCc3cc4c(cc3Cl)N=C(O)C4)CC2)c2ccccc21.c1ccc2c(N3CCNCC3)nsc2c1.CCc1cc2c(cc1Cl)N=C(O)C2
	ziprasidone			CYP3A4	ziprasidone	OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1	c1ccc2c(N3CCNCC3)nsc2c1	MetXBioDB	0.4310344827586206	train	6	[O-][s+]1nc(N2CCN(CCc3cc4c(cc3Cl)N=C(O)C4)CC2)c2ccccc21.c1ccc2c(N3CCNCC3)nsc2c1.CCc1cc2c(cc1Cl)N=C(O)C2
	ziprasidone			CYP3A4	ziprasidone	OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1	CCc1cc2c(cc1Cl)N=C(O)C2	MetXBioDB	0.4137931034482758	train	6	[O-][s+]1nc(N2CCN(CCc3cc4c(cc3Cl)N=C(O)C4)CC2)c2ccccc21.c1ccc2c(N3CCNCC3)nsc2c1.CCc1cc2c(cc1Cl)N=C(O)C2
	Perospirone			CYP3A4	Perospirone	O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	O=C1C2=C(CCCC2)C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	MetXBioDB	0.7222222222222222	train	6	O=C1C2=C(CCCC2)C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1.O=C1C2CCC(O)CC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1.c1ccc2c(N3CCNCC3)nsc2c1.O=C1C2CCCCC2C(=O)N1CCCCO
	Perospirone			CYP1A1;CYP2C8;CYP2D6	Perospirone	O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	O=C1C2CCC(O)CC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	MetXBioDB	0.7857142857142857	train	6	O=C1C2=C(CCCC2)C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1.O=C1C2CCC(O)CC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1.c1ccc2c(N3CCNCC3)nsc2c1.O=C1C2CCCCC2C(=O)N1CCCCO
	Perospirone			CYP1A1;CYP2C8;CYP3A4	Perospirone	O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	c1ccc2c(N3CCNCC3)nsc2c1	MetXBioDB	0.4528301886792453	train	6	O=C1C2=C(CCCC2)C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1.O=C1C2CCC(O)CC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1.c1ccc2c(N3CCNCC3)nsc2c1.O=C1C2CCCCC2C(=O)N1CCCCO
	Perospirone			CYP1A1;CYP2C8;CYP3A4	Perospirone	O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	O=C1C2CCCCC2C(=O)N1CCCCO	MetXBioDB	0.4313725490196078	train	6	O=C1C2=C(CCCC2)C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1.O=C1C2CCC(O)CC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1.c1ccc2c(N3CCNCC3)nsc2c1.O=C1C2CCCCC2C(=O)N1CCCCO
	Azimilide			CYP3A4;CYP3A5;CYP2D6	Azimilide	CN1CCN(CCCCN2C(=O)CN(N=Cc3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1	O=C1CN(N=Cc2ccc(-c3ccc(Cl)cc3)o2)C(=O)N1CCCCN1CCNCC1	MetXBioDB	0.8103448275862069	train	6	O=C1CN(N=Cc2ccc(-c3ccc(Cl)cc3)o2)C(=O)N1CCCCN1CCNCC1.C[N+]1([O-])CCN(CCCCN2C(=O)CN(N=Cc3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1
