reactants	products	set	tanimoto	possible_products	source	parent_id	parent_name	child_id	child_name	enzymes	origin
CC(=O)NCCc1c[nH]c2ccc(OS(=O)(=O)O)cc12	CC(=O)NCCc1c[nH]c2ccc(O)cc12	train	0.6458333333333334	CC(=O)NCCc1c[nH]c2ccc(O)cc12	metatrans						
CC(=O)NCCc1c[nH]c2ccc(OS(=O)(=O)O)cc12	CC(=O)NCCc1c[nH]c2ccc(O)cc12	train	0.6458333333333334	CC(=O)NCCc1c[nH]c2ccc(O)cc12	metatrans						
CC(=O)NCCc1c[nH]c2ccc(OS(=O)(=O)O)cc12	CC(=O)NCCc1c[nH]c2ccc(O)cc12	train	0.6458333333333334	CC(=O)NCCc1c[nH]c2ccc(O)cc12	metatrans						
CC(=O)NNC(=O)c1ccncc1	NNC(=O)c1ccncc1	train	0.5517241379310345	NNC(=O)c1ccncc1	metatrans						
CC(=O)NNC(=O)c1ccncc1	NNC(=O)c1ccncc1	train	0.5517241379310345	NNC(=O)c1ccncc1	metatrans						
CC(=O)NNC(=O)c1ccncc1	NNC(=O)c1ccncc1	train	0.5517241379310345	NNC(=O)c1ccncc1	metatrans						
CC(=O)NNC(=O)c1ccncc1	NNC(=O)c1ccncc1	train	0.5517241379310345	NNC(=O)c1ccncc1	metatrans						
CC(=O)NNC(C)=O	CC(=O)NN	train	0.5	CC(=O)NN	metatrans						
CC(=O)NNC(C)=O	CC(=O)NN	train	0.5	CC(=O)NN	metatrans						
CC(=O)NNC(C)=O	CC(=O)NN	train	0.5	CC(=O)NN	metatrans						
CC(=O)NNC(C)=O	CC(=O)NN	train	0.5	CC(=O)NN	metatrans						
CC(=O)N[C]1[C](O)[C](O)[C](CO)OC1O	CC(=O)N[C]1[C](O)[C](O)[C](COP(=O)(O)O)OC1O	train	0.6341463414634146	CC(=O)N[C]1[C](O)[C](O)[C](COP(=O)(O)O)OC1O	metatrans						
CC(=O)N[C]1[C](O)[C](O)[C](CO)OC1O	CC(=O)N[C]1[C](O)[C](O)[C](COP(=O)(O)O)OC1O	train	0.6341463414634146	CC(=O)N[C]1[C](O)[C](O)[C](COP(=O)(O)O)OC1O	metatrans						
CC(=O)N[C]1[C](O)[C](O)[C](CO)OC1O	CC(=O)N[C]1[C](O)[C](O)[C](COP(=O)(O)O)OC1O	train	0.6341463414634146	CC(=O)N[C]1[C](O)[C](O)[C](COP(=O)(O)O)OC1O	metatrans						
CC(=O)N[C]1[C](O)[C](O)[C](CO)OC1O	CC(=O)N[C]1[C](O)[C](O)[C](COP(=O)(O)O)OC1O	train	0.6341463414634146	CC(=O)N[C]1[C](O)[C](O)[C](COP(=O)(O)O)OC1O	metatrans						
CC(=O)Nc1c(NC=O)[nH]c(=O)n(C)c1=O	Cn1c(=O)[nH]c2ncn(C)c2c1=O	train	0.3333333333333333	Cn1c(=O)[nH]c2ncn(C)c2c1=O	metatrans						
CC(=O)Nc1c(NC=O)[nH]c(=O)n(C)c1=O	Cn1c(=O)[nH]c2ncn(C)c2c1=O	train	0.3333333333333333	Cn1c(=O)[nH]c2ncn(C)c2c1=O	metatrans						
CC(=O)Nc1c(NC=O)[nH]c(=O)n(C)c1=O	Cn1c(=O)[nH]c2ncn(C)c2c1=O	train	0.3333333333333333	Cn1c(=O)[nH]c2ncn(C)c2c1=O	metatrans						
CC(=O)Nc1c(NC=O)[nH]c(=O)n(C)c1=O	Cn1c(=O)[nH]c2ncn(C)c2c1=O	train	0.3333333333333333	Cn1c(=O)[nH]c2ncn(C)c2c1=O	metatrans						
CC(=O)Nc1cc(C)cc(C)c1	CC(=O)Nc1cc(C)c(O)c(C)c1	train	0.6	CC(=O)Nc1cc(C)c(O)c(C)c1	metatrans						
CC(=O)Nc1cc(C)cc(C)c1	CC(=O)Nc1cc(C)c(O)c(C)c1	train	0.6	CC(=O)Nc1cc(C)c(O)c(C)c1	metatrans						
CC(=O)Nc1cc(C)cc(C)c1	CC(=O)Nc1cc(C)c(O)c(C)c1	train	0.6	CC(=O)Nc1cc(C)c(O)c(C)c1	metatrans						
CC(=O)Nc1cc(C)cc(C)c1	CC(=O)Nc1cc(C)c(O)c(C)c1	train	0.6	CC(=O)Nc1cc(C)c(O)c(C)c1	metatrans						
CC(=O)Nc1ccc(C)cc1	C=C1C=CC(=NC(C)=O)C=C1	train	0.25	C=C1C=CC(=NC(C)=O)C=C1	metatrans						
CC(=O)Nc1ccc(C)cc1	C=C1C=CC(=NC(C)=O)C=C1	train	0.25	C=C1C=CC(=NC(C)=O)C=C1	metatrans						
CC(=O)Nc1ccc(C)cc1	C=C1C=CC(=NC(C)=O)C=C1	train	0.25	C=C1C=CC(=NC(C)=O)C=C1	metatrans						
CC(=O)Nc1ccc(C)cc1	C=C1C=CC(=NC(C)=O)C=C1	train	0.25	C=C1C=CC(=NC(C)=O)C=C1	metatrans						
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C[N+](C)(C)CC(O)CC(=O)[O-]	train	0.5333333333333333	C[N+](C)(C)CC(O)CC(=O)[O-]	metatrans						
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C[N+](C)(C)CC(O)CC(=O)[O-]	train	0.5333333333333333	C[N+](C)(C)CC(O)CC(=O)[O-]	metatrans						
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C[N+](C)(C)CC(O)CC(=O)[O-]	train	0.5333333333333333	C[N+](C)(C)CC(O)CC(=O)[O-]	metatrans						
CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	C[N+](C)(C)CC(O)CC(=O)[O-]	train	0.5333333333333333	C[N+](C)(C)CC(O)CC(=O)[O-]	metatrans						
CC(=O)OC(CO)CO	CC(=O)O	train	0.2631578947368421	CC(=O)OCC(CO)OC(C)=O.CC(=O)O.OCC(O)CO.CC(=O)OC(CO)COP(=O)(O)O	metatrans						
CC(=O)OC(CO)COP(=O)(O)OCC(N)C(=O)O	CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	train	0.7894736842105263	CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	metatrans						
CC(=O)OC(CO)COP(=O)(O)OCC(N)C(=O)O	CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	train	0.7894736842105263	CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	metatrans						
CC(=O)OC(CO)COP(=O)(O)OCC(N)C(=O)O	CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	train	0.7894736842105263	CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	metatrans						
CC(=O)OC(CO)COP(=O)(O)OCC(N)C(=O)O	CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	train	0.7894736842105263	CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	metatrans						
CC(=O)OC(CO)COP(=O)(O)OCCN	NCCOP(=O)(O)OCC(O)CO	train	0.5789473684210527	NCCOP(=O)(O)OCC(O)CO.CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O	metatrans						
CC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	C[N+](C)(C)CCOP(=O)(O)OCC(O)CO	train	0.625	C[N+](C)(C)CCOP(=O)(O)OCC(O)CO	metatrans						
CC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	C[N+](C)(C)CCOP(=O)(O)OCC(O)CO	train	0.625	C[N+](C)(C)CCOP(=O)(O)OCC(O)CO	metatrans						
CC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	C[N+](C)(C)CCOP(=O)(O)OCC(O)CO	train	0.625	C[N+](C)(C)CCOP(=O)(O)OCC(O)CO	metatrans						
CC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	C[N+](C)(C)CCOP(=O)(O)OCC(O)CO	train	0.625	C[N+](C)(C)CCOP(=O)(O)OCC(O)CO	metatrans						
CC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	train	0.7804878048780488	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	metatrans						
CC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	train	0.7804878048780488	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	metatrans						
CC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	train	0.7804878048780488	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	metatrans						
CC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	train	0.7804878048780488	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	metatrans						
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.7213114754098361	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	metatrans						
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.7213114754098361	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	metatrans						
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.7213114754098361	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	metatrans						
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	train	0.7213114754098361	CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	metatrans						
CC(=O)OC1CCC2(C)C(CCC3C4CCC(C)C4(C)CCC32)C1	CC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	train	0.6136363636363636	CC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	metatrans						
CC(=O)OC1CCC2(C)C(CCC3C4CCC(C)C4(C)CCC32)C1	CC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	train	0.6136363636363636	CC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	metatrans						
CC(=O)OC1CCC2(C)C(CCC3C4CCC(C)C4(C)CCC32)C1	CC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	train	0.6136363636363636	CC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	metatrans						
CC(=O)OC1CCC2(C)C(CCC3C4CCC(C)C4(C)CCC32)C1	CC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	train	0.6136363636363636	CC1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C	metatrans						
CC(=O)OC1CCC2C(CCC3C4CCCC4CCC23)C1	OC1CCC2C(CCC3C4CCCC4CCC23)C1	train	0.4857142857142857	OC1CCC2C(CCC3C4CCCC4CCC23)C1	metatrans						
CC(=O)OC1CCC2C(CCC3C4CCCC4CCC23)C1	OC1CCC2C(CCC3C4CCCC4CCC23)C1	train	0.4857142857142857	OC1CCC2C(CCC3C4CCCC4CCC23)C1	metatrans						
CC(=O)OC1CCC2C(CCC3C4CCCC4CCC23)C1	OC1CCC2C(CCC3C4CCCC4CCC23)C1	train	0.4857142857142857	OC1CCC2C(CCC3C4CCCC4CCC23)C1	metatrans						
CC(=O)OC1CCC2C(CCC3C4CCCC4CCC23)C1	OC1CCC2C(CCC3C4CCCC4CCC23)C1	train	0.4857142857142857	OC1CCC2C(CCC3C4CCCC4CCC23)C1	metatrans						
CC(=O)OCC(=O)COP(=O)(O)O	CC(=O)OCC(O)COP(=O)(O)O	train	0.5	CC(=O)OCC(O)COP(=O)(O)O.O=C(CO)COP(=O)(O)O	metatrans						
CC(=O)OCC(CO)OC(C)=O	CC(=O)OCC(COP(=O)(O)O)OC(C)=O	train	0.5806451612903226	CC(=O)OC(CO)CO.CC(=O)OCC(COP(=O)(O)O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(C)=O.CC(=O)O.CC(=O)OCC(O)CO.CC(=O)OCC(COC(C)=O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O.CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O.CC(=O)OCC(COP(=O)(O)CCN)OC(C)=O	metatrans						
CC(=O)OCC(CO)OC(C)=O	CC(=O)OCC(O)CO	train	0.5555555555555556	CC(=O)OC(CO)CO.CC(=O)OCC(COP(=O)(O)O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(C)=O.CC(=O)O.CC(=O)OCC(O)CO.CC(=O)OCC(COC(C)=O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O.CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O.CC(=O)OCC(COP(=O)(O)CCN)OC(C)=O	metatrans						
CC(=O)OCC(COC(C)=O)OC(C)=O	CC(=O)O	train	0.238095238095238	CC(=O)O.CC(=O)OCC(CO)OC(C)=O	metatrans						
CC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(C)=O	CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O	train	0.9047619047619048	CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(C)=O	CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O	train	0.9047619047619048	CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(C)=O	CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O	train	0.9047619047619048	CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(C)=O	CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O	train	0.9047619047619048	CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)OC(C)=O	CC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(C)=O	train	0.9047619047619048	OCC1OCC(O)C(O)C1O.CC(=O)OCC(COC1OC(CO)C(O)C(O)C1O)OC(C)=O.OCC1OC(O)C(O)C(O)C1O	metatrans						
CC(=O)OCC(COP(=O)(O)CCN)OC(C)=O	NCCP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O	train	0.2205882352941176	NCCP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O.CC(=O)OCC(CO)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O	train	0.6666666666666666	CC(=O)NCCOP(=O)(O)OCC(COC(C)=O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O.CC(=O)OCC(CO)OC(C)=O.CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O.CC(=O)OCC(O)COP(=O)(O)O.CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)O)OC(C)=O	CC(=O)OCC(O)COP(=O)(O)O	train	0.625	CC(=O)NCCOP(=O)(O)OCC(COC(C)=O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O.CC(=O)OCC(CO)OC(C)=O.CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O.CC(=O)OCC(O)COP(=O)(O)O.CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O	train	0.4328358208955223	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(C)=O.CC(=O)OCC(O)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1N)OC(C)=O.CC(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2OP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(CO)C(O)C1O.CC(=O)OCC(COP(=O)(O)O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(C)=O	CC(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2OP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(CO)C(O)C1O	train	0.5932203389830508	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(C)=O.CC(=O)OCC(O)COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1N)OC(C)=O.CC(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2OP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(CO)C(O)C1O.CC(=O)OCC(COP(=O)(O)O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1N)OC(C)=O	NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O	train	0.4909090909090909	NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O.CC(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2OP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(CO)C(O)C1O	metatrans						
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(C)=O	train	0.9	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	train	0.95	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(C)=O	train	0.95	CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O)OC(C)=O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O.CC(=O)OCC(CO)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O	train	0.95	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O	train	0.951219512195122	CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(OP(=O)(O)O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	CC(=O)OCC(O)COP(=O)(O)OCC(N)C(=O)O	train	0.6923076923076923	CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O.CC(=O)OCC(O)COP(=O)(O)OCC(N)C(=O)O.CC(=O)OC(CO)COP(=O)(O)OCC(N)C(=O)O.CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(C)=O	CC(=O)OCC(O)COP(=O)(O)OCC(O)CO	train	0.75	CC(=O)OCC(O)COP(=O)(O)OCC(O)CO.CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(C)=O	CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O	train	0.3823529411764705	CC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(C)=O.CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O.O=P(O)(O)OCC(O)CO	metatrans						
CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(C)=O	CC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O	train	0.96875	CC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(C)=O	CC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O	train	0.96875	CC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(C)=O	CC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O	train	0.96875	CC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(C)=O	CC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O	train	0.96875	CC(=O)OCC(O)COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(C)=O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OCCN(C)C)OC(C)=O	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O	train	0.4897959183673469	CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O.CNCCOP(=O)(O)OCC(COC(C)=O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O	CC(=O)OCC(O)COP(=O)(O)OCCN	train	0.6842105263157895	CC(=O)OCC(COP(=O)(O)O)OC(C)=O.CC(=O)OCC(O)COP(=O)(O)OCCN.CNCCOP(=O)(O)OCC(COC(C)=O)OC(C)=O.CC(=O)OC(CO)COP(=O)(O)OCCN.CC(=O)OCC(CO)OC(C)=O.CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O	CC(=O)OCC(CO)OC(C)=O	train	0.4864864864864865	CC(=O)OCC(COP(=O)(O)O)OC(C)=O.CC(=O)OCC(O)COP(=O)(O)OCCN.CNCCOP(=O)(O)OCC(COC(C)=O)OC(C)=O.CC(=O)OC(CO)COP(=O)(O)OCCN.CC(=O)OCC(CO)OC(C)=O.CC(=O)OCC(COP(=O)(O)OCC(N)C(=O)O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OP(=O)(O)O)OC(C)=O	CC(=O)OCC(COP(=O)(O)O)OC(C)=O	train	0.7575757575757576	CC(=O)OCC(COP(=O)(O)O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OP(=O)(O)O)OC(C)=O	CC(=O)OCC(COP(=O)(O)O)OC(C)=O	train	0.7575757575757576	CC(=O)OCC(COP(=O)(O)O)OC(C)=O	metatrans						
CC(=O)OCC(COP(=O)(O)OP(=O)(O)O)OC(C)=O	CC(=O)OCC(COP(=O)(O)O)OC(C)=O	train	0.7575757575757576	CC(=O)OCC(COP(=O)(O)O)OC(C)=O	metatrans						
