index,parent_smiles,parent_name,child_name,child_smiles,sampled_molecules,log_lhs
0,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,Tacrolimus,['M-I'],['C=CCC1C=C(C)CC(C)CC(OC)C(O)C2CC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)=CC2CCC(O)C(OC)C2)C(C)C(O)CC1=O'],"['C=CCC1=C(C)CC(O)C2(O)C(C(=O)N3CCCCC3C(=O)O)CC(C)CC12', 'C=CCC1=C(C)CC(C)C2C(O)CC(C)(O)C(OC(=O)C3CCCCN3)C2O1', 'C=CCC1=C(C)CC(C)C2C(O)CC(C)(O)C(C(=O)N3CCCCC3C(=O)O)OC12', 'C=CCC1=C(C)CC(C)C2C(O)CC(C)(O)C(OC(=O)C3CCCCN3)CC12C', 'C=CCC1=C(C)CC(C)C2C(O)CC(C)(O)C(C(=O)OC(CC3CCC(O)C(O)C3)C(C)C)OC12', 'C=CCC1=C(C)CC(C)C2C(O)CC(C)(O)C(OC(=O)C3CCCCN3)CC12', 'C=CCC1=C(C)CC(C)C2OC(O)(C(=O)OC3(C(=O)O)CCCCC3)CCC2C1(C)C', 'C=CCC1=C(C)CC(C)C2C(O)CC(C)(O)C(C(=O)OC(C(=O)O)C3CCC(O)C(C)O3)OC12', 'C=CCC1=C(C)CC(C(C)CC(O)(O)C(=O)N2CCCCC2C(=O)O)C(OC)=C1', 'C=CCC1=C(C)CC(C(C)CC(O)(O)C(=O)N2CCCCC2C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)C(OC)=C1', 'C=CCC1=C(C)CC(C)C2C(O)CC(C)(O)C(C(=O)N3CCCCC3C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)OC12', 'C=CCC1=C(C)CC(C)C2C(O)CC(C)(O)C(C(=O)OC(C(=O)O)C3CCC(O)C(C(=O)O)O3)OC12', 'C=CCC1=C(C)CC(C(C)CC(O)(O)C(=O)N2CCCCC2C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)C(C)C1', 'C=CCC1=C(C)CC(C(C)CC(O)(O)C(=O)N2CCCCC2C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)CC1C', 'C=CCC1=C(C)CC(C(C)CC(O)(O)C(=O)N2CCCCC2C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)C(O)C1C', 'C=CCC1=C(C)CC(C)C2C(O)CC(C)(O)C(C(=O)OC(CC3CCC(O)C(O)C3)C(C)C)OC12C', 'C=CCC1=C(C)CC(C(C)CC(O)(O)C(=O)N2CCCCC2C(=O)OC(C)C(O)C(O)CO)CC1(C)O', 'C=CCC1=C(C)CC(C)C2C(O)CC(C)(O)C(C(=O)N3CCCCC3C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)C2O1', 'C=CCC1=C(C)CC(C(C)CC(O)(O)C(=O)N2CCCCC2C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)C(OC)C1O']","[-7.24944067, -7.3539686203, -7.6879320145, -7.9930386543, -8.0155277252, -8.0173072815, -8.1266965866, -8.8482637405, -9.0828390121, -9.2171888351, -9.2386188507, -10.0596456528, -10.1377696991, -10.3532056808, -10.9053897858, -10.9777956009, -11.2624063492, -11.262462616, -11.6137981415]"
0,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,Cinacalcet,"['M2a-Glu', 'M5']","['CC(NCCCc1cccc(C(F)(F)F)c1)C1=CC(O)C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc21', 'O=C(O)CCc1cccc(C(F)(F)F)c1']","['CC(N)CCc1cccc(C(F)(F)F)c1', 'CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccc(O)cc12', 'CC(NCCC(O)c1cccc(C(F)(F)F)c1)c1cccc2ccccc12', 'CC(N)c1cccc2ccccc12', 'CC(NCCC(=O)c1cccc(C(F)(F)F)c1)c1cccc2ccccc12', 'NCCCc1cccc(C(F)(F)F)c1', 'CC(NCCCc1ccc(O)c(C(F)(F)F)c1)c1cccc2ccccc12', 'CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2c(O)cccc12', 'CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2cc(O)ccc12', 'CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2[nH]ccc12']","[-1.7505166531, -2.9046676159, -2.9296739101, -3.1162893772, -3.5502023697, -4.9545636177, -4.9691781998, -6.1492581367, -6.8551702499, -6.8843960762]"
0,CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,Tofacitinib,"['M1', 'M2', 'M4', 'M9']","['CC1CCN(C(=O)CC#N)CC1Nc1ncnc2[nH]ccc12', 'CC1CCN(C(=O)CO)CC1N(C)c1ncnc2[nH]ccc12', 'CC1CCN(C(=O)C(=O)O)CC1N(C)c1ncnc2[nH]ccc12', 'CC1CCN(C(=O)CC#N)CC1Nc1ncnc2c1CC(=O)N2']","['CC1CCN(C(=O)CC#N)CC1Nc1ncnc2[nH]ccc12', 'CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2c1CC(=O)N2', 'CC1CCNCC1N(C)c1ncnc2[nH]ccc12', 'CNc1ncnc2[nH]ccc12', 'CC1CCN(C(=O)CC#N)CC1Nc1ncnc2c1CC(=O)N2', 'CC1CCN(C(=O)CC#N)CC1N(C)c1nc(O)nc2[nH]ccc12']","[-2.149222374, -2.3910648823, -3.6611666679, -4.1267223358, -4.3159708977, -6.3708114624]"
0,Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21,Dabigatran,"['M400', 'M369', 'M324', 'M355', 'M648']","['Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)Nc3ccccn3)ccc21', 'Cn1c(C(=O)O)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21', 'Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)O)ccc21', 'Cn1c(CO)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21', 'Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)OC3CC(C(=O)O)C(O)C(O)C3O)c3ccccn3)ccc21']","['Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)ccc21', 'Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)O)ccc21', 'Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)NC(CCC(=O)O)C(=O)O)ccc21', 'Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c3ccccn3)ccc21', 'Cn1c(CO)nc2cc(C(=O)N(CCC(=O)O)c3ccccn3)ccc21', 'Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)Nc3ccccn3)ccc21', 'Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)NC(CCC(=O)O)c3ccccn3)ccc21', 'Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)c3ccc(O)cn3)ccc21', 'Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)N(CCC(=O)O)C3OC(C(=O)O)C(O)C(O)C3O)ccc21', 'Cn1c(CNc2ccc(C(=N)N)cc2)nc2cc(C(=O)NCCC(=O)O)ccc21']","[-2.1298527718, -2.2671191692, -3.5243945122, -4.0094394684, -4.1872839928, -4.2180843353, -5.3376555443, -5.5999412537, -5.624648571, -5.6624846458]"
0,O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1,Lurasidone,['BITP'],['c1ccc2c(N3CCNCC3)nsc2c1'],"['c1ccc2c(N3CCNCC3)nsc2c1', 'O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1O', 'O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCNCC1', 'O=C1C2C3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3cc(O)ccc23)CC1', 'O=C1C2CC3CCC(C3)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1', 'O=C1C2CC(O)CC(O)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1', 'O=C1C2CCC(O)CC2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1', 'O=C1C2CCC(O)C(O)C2C(=O)N1CC1CCCCC1CN1CCN(c2nsc3ccccc23)CC1']","[-4.1488413811, -5.335129261, -5.5348176956, -6.3842492104, -6.4794068336, -7.4941196442, -8.000287056, -8.6598129272]"
0,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,Clopidogrel,"['clopidogrel-carboxylic acid', '2-oxo-clopidogrel']","['O=C(O)C(c1ccccc1Cl)N1CCc2sccc2C1', 'COC(=O)C(c1ccccc1Cl)N1CCC2SC(=O)C=C2C1']","['COC(=O)C(c1ccccc1Cl)N1CCc2sc(O)cc2C1', 'COC(=O)C(c1ccccc1Cl)N1CC(O)C(O)C(C(=O)O)C1', 'COC(=O)C(c1ccccc1Cl)N1CCC(C(=O)O)CC1', 'COC(=O)C(NCCc1sccc1C)c1ccccc1Cl', 'COC(=O)C(c1ccccc1Cl)N1CCC(O)C(C(=O)O)C1', 'COC(=O)C(NCCc1sccc1C1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1Cl', 'COC(=O)C(c1ccccc1Cl)N1Cc2ccsc2C(O)C1', 'COC(=O)C(c1ccccc1Cl)N1CCNC(C)(C)C1', 'COC(=O)C(c1ccccc1Cl)N1CCNC(C)C1', 'COC(=O)C(c1ccccc1Cl)N1CCC(=O)C(CCO)C1', 'O=C(O)C(c1ccccc1Cl)N1CCc2sccc2C1', 'COC(=O)C(c1ccccc1Cl)N1Cc2ccsc2C(CCO)C1', 'COC(=O)C(c1ccccc1Cl)N1CCc2scc(O)c2C1', 'COC(=O)C(c1ccccc1Cl)N1CCC(O)(C(=O)O)CC1', 'COC(=O)C(c1ccccc1Cl)N1CCC(=O)C(C(=O)O)C1', 'COC(=O)C(c1ccccc1Cl)N1CCC(=O)C(CC=O)C1', 'COC(=O)C(c1ccccc1Cl)N1CCC(C)=C(C(=O)O)C1', 'COC(=O)C(c1ccccc1Cl)N1CCC(C)=C(CC2OC2(C)C)C1']","[-2.0009570122, -2.8695762157, -3.5091936588, -3.6265437603, -4.1205592155, -4.1751217842, -4.5892467499, -4.8590211868, -5.0262551308, -5.0610961914, -5.1685509682, -5.2388801575, -5.384411335, -5.4375929832, -5.5258760452, -5.5296678543, -5.7081184387, -6.3342733383]"
0,CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC,Apremilast,"['M1/M2', 'M3', 'M19', 'M22', 'M13', 'M7', 'M17']","['CCOc1cc(C(CS(C)(=O)=O)NC(=O)c2cccc(NC(C)=O)c2C(=O)O)ccc1OC', 'CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1O', 'CC(=O)Nc1cccc2c1C(=O)N(C(CS(C)(=O)=O)c1ccc(O)c(O)c1)C2=O', 'COc1ccc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)cc1O', 'COc1ccc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)cc1OC1OC(C(=O)O)C(O)C(O)C1O', 'CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(N)c3C2=O)ccc1OC', 'CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(=O)CO)c3C2=O)ccc1OC']","['CCOc1cc(C(CS(C)(=O)=O)NC(C)=O)ccc1OC', 'CCOc1cc(C(CS(C)(=O)=O)NC(=O)c2cccc(NC(C)=O)c2C(=O)O)ccc1OC', 'CCOc1cc(C(CS(C)(=O)=O)NC(=O)c2cccc(N)c2C(C)=O)ccc1OC', 'CCOc1ccc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)cc1OCC', 'CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(N)c3C2=O)ccc1OC', 'CCOc1cc(C(CS(C)(=O)=O)NC(C)=O)ccc1O', 'CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1O', 'CCOc1cc(C(CS(C)(=O)=O)NC(=O)c2cccc(N)c2C(=O)O)ccc1OC', 'CCOc1cc(C(CS(C)(=O)=O)N2C(=O)c3cccc(NC(C)=O)c3C2=O)ccc1OC1OC(C(=O)O)C(O)C(O)C1O']","[-2.0330255032, -2.9875352383, -3.7106425762, -4.0928411484, -4.5973258018, -4.6274213791, -4.758204937, -5.239906311, -7.4677252769]"
0,Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,Rilpivirine,"['M2', 'M4', 'M5']","['Cc1cc(C=CC#N)cc(CO)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1', 'N#CC=Cc1cc(CO)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(CO)c1', 'Cc1cc(C=CC#N)cc(C)c1NC1C=CN(C2OC(C(=O)O)C(O)C(O)C2O)C(Nc2ccc(C#N)cc2)=N1']","['Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(N)n1', 'Cc1cc(C=CC#N)cc(C)c1Nc1ccnc(NC2OC(C(=O)O)C(O)C(O)C2O)n1', 'Cc1cc(C=CC#N)cc(CO)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1']","[-2.7829566002, -3.0392541885, -4.5946989059]"
0,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,Linagliptin,"['M515', 'M489', 'CD10604', 'M503']","['CC#CCn1c(N2CCCC(NC(C)=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C', 'Cc1nc(Cn2c(=O)c3c(nc(N4CCCC(N)C4)n3CC#CCO)n(C)c2=O)nc2ccccc12', 'CC#CCn1c(N2CCCC(=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C', 'CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C(=O)O)c3ccccc3n1)c(=O)n2C']","['CC#CCn1c(N2CCCC(NC(C)=O)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C', 'CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3cc(O)ccc3n1)c(=O)n2C', 'CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccc(O)cc3n1)c(=O)n2C', 'CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1nc(CO)c3ccccc3n1)c(=O)n2C']","[-1.4551100731, -5.6665444374, -5.7816243172, -6.1199064255]"
0,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Imatinib,"['CGP74588', 'CGP72383', 'AFN911', 'CGP71422', 'AGP050', 'M29.6', 'M42.2']","['Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1', 'Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2ccc[n+]([O-])c2)n1', 'CN1CCN(Cc2ccc(C(=O)Nc3ccc(CO)c(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1', 'Cc1ccc(NC(=O)c2ccc(CN3CC[N+](C)([O-])CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1', 'Cc1ccc(NC(=O)c2ccc(CN3CCN(C)C(=O)C3)cc2)cc1Nc1nccc(-c2cccnc2)n1', 'Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3=O)cc2)cc1Nc1nccc(-c2cccnc2)n1', 'Cc1ccc(NC(=O)c2ccc(C(=O)O)cc2)cc1Nc1nccc(-c2cccnc2)n1']","['Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1', 'Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2ccc[n+]([O-])c2)n1', 'CN1CCN(Cc2ccc(C(=O)Nc3ccc(CO)c(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1', 'Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2ccc(O)nc2)n1']","[-1.478867054, -4.0347380638, -4.220998764, -4.7075190544]"
0,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,Everolimus,"['16-O-des', '27-O-des', '39-O-des', '11-OH', '12-OH', '14-OH', '24-OH', '25-OH', '46-OH', '49-OH', 'rapamycin', 'ATG181']","['COC1CC(CC(C)C2CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(O)CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)CCC1OCCO', 'COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(O)C(=O)C(C)CC(C)C=CC=CC=C1C', 'COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(O)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C', 'COC1CC2CCC(C)(O)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C', 'COC1CC2CC(O)C(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C', 'COC1CC2(O)CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C', 'COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)C(O)C(C)C=CC=CC=C1C', 'COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)(O)CC(C)C=CC=CC=C1C', 'COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(CO)CC(C)C=CC=CC=C1C', 'COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(CO)CC2CCC(OCCO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C', 'COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C', 'COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OCCOP(=O)(O)OCC[N+](C)(C)C)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C']","['COC1CCC2(C)C(CCC(C)C2(O)C(=O)N2CCCCC2C(=O)OC(CC2CCC(O)C(O)C2)C(C)C)C1', 'COC1=CC(CC(OC(=O)C2CCCCN2C(=O)C2(O)C(C)CCC3CC(OC)CCC32C)C(C)C)CCC1O', 'COC1CC2CCC(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)(C2)C(=O)N1C(=O)C1CCCCN1', 'COC1CCC2(C)C(CCC(C)C2(O)C(=O)N2CCCCC2C(=O)OC(CC2CCC(O)C(OC)C2)C(C)C)C1', 'COC1=CC(CC(OC(=O)C2(O)C(C)CCC3CC(OC)C(N4CCCCC4)C(=O)N32)C(C)C)CCC1O', 'COC1=CC(CC(OC(=O)C2(O)C(C)CCC3CC(OC)C(N4CCCCC4C)C(=O)N32)C(C)C)CCC1O', 'COC1CC(C)C2C(CCC(C)C2(O)C(=O)N2CCCCC2C(=O)OC(CC2CCC(O)C(O)C2)C(C)C)C1', 'COC1CCC2(C)C(CCC(C)C2(OC2OC(C(=O)O)C(O)C(O)C2O)C(=O)OC(C)CC2CCC(OCCO)C(C)C2)C1', 'COC1CC(C)C2C(CCC(C)C2(OC2OC(C(=O)O)C(O)C(O)C2O)C(=O)OC(C)CC2CCC(OCCO)C(C)C2)C1', 'COC1CCC2(C)C(CCC(C)C2(OC2OC(C(=O)O)C(O)C(O)C2O)C(=O)OC(CC2CCC(OCCO)C(OC)C2)C(C)C)C1', 'COC1CC(C)C2C(CCC(C)C2(OC2OC(C(=O)O)C(O)C(O)C2O)C(=O)OC(CC2CCC(OCCO)C(OC)C2)C(C)C)C1', 'COC1CC(CC(OC(=O)C2(OC3OC(C(=O)O)C(O)C(O)C3O)C(C)CCC3CC(OC)C(NC(C)=O)C(=O)N32)C(C)C)CCC1OCCO']","[-8.4946556091, -8.6977434158, -9.0352230072, -9.1411409378, -9.3819580078, -9.6489124298, -9.7558498383, -10.2784729004, -10.464184761, -12.2539920807, -12.3695793152, -12.6958351135]"
0,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O,Rosuvastatin,"['N-desmethyl rosuvastatin', 'rosuvastatin-5S-lactone']","['CC(C)c1nc(NS(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(O)CC(=O)O', 'CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC1(O)CC(O)CC(=O)O1']","['CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CNc1nc(-c2ccc(F)cc2)c(C=CC(O)CC(=O)O)c(C(C)C)n1', 'CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(=O)O', 'CC(C)c1nc(N)nc(-c2ccc(F)cc2)c1C=CC(O)CC(=O)O', 'CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)CC(=O)O', 'CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)O', 'CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(=O)CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(CC(=O)O)OC1OC(C(=O)O)C(O)C(O)C1O', 'CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)C(O)CC(=O)O', 'CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1C=CC(O)CC(=O)OC1OC(CO)C(O)C(O)C1O']","[-2.5969746113, -2.5981807709, -3.2227377892, -3.3870968819, -3.9974632263, -4.0686702728, -4.6952133179, -4.7767868042, -5.0941224098, -5.1180934906, -5.5423636436]"
0,CCOc1ccc(Cc2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1,Dapagliflozin,"['M8', 'M12']","['OCC1OC(c2ccc(Cl)c(Cc3ccc(O)cc3)c2)C(O)C(O)C1O', 'CCOc1ccc(C(O)c2cc(C3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1']","['CCOc1ccc(Cc2cc(C3OC(C(=O)O)C(O)C(O)C3O)ccc2Cl)cc1', 'CCOc1ccc(Cc2cc(C3OC(COC4OC(C(=O)O)C(O)C(O)C4O)C(O)C(O)C3O)ccc2Cl)cc1', 'OCC1OC(c2ccc(Cl)c(Cc3ccc(O)cc3)c2)C(O)C(O)C1O', 'OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O', 'CCOc1ccc(Cc2cc(OC3OC(CO)C(O)C(O)C3O)ccc2Cl)cc1', 'OCC1OC(O)C(O)C(O)C1O', 'O=C(O)C1OC(Oc2ccc(Cc3cc(C4OC(CO)C(O)C(O)C4O)ccc3Cl)cc2)C(O)C(O)C1O', 'O=C(O)C1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O', 'CCOc1ccc(Cc2cc(C3OC(O)C(O)C(O)C3O)ccc2Cl)cc1', 'Oc1ccc(Cc2cc(C3OC(O)C(O)C(O)C3O)ccc2Cl)cc1', 'CCOc1ccc(Cc2cc(C3OC(OC4OC(C(=O)O)C(O)C(O)C4O)C(O)C(O)C3O)ccc2Cl)cc1', 'O=C(O)C1OC(Oc2ccc(Cc3cc(COC4OC(CO)C(O)C(O)C4O)ccc3Cl)cc2)C(O)C(O)C1O', 'OCC1OC(OCc2ccc(Cl)c(Cc3ccc(O)cc3)c2)C(O)C(O)C1O']","[-1.6762586832, -3.1189646721, -3.2694733143, -3.397960186, -3.5719242096, -3.6470284462, -4.0347800255, -4.2057890892, -4.5222091675, -4.5651555061, -4.5917186737, -5.0367250443, -5.1391582489]"
