parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles,source
DB00877,Sirolimus,DBMET01748,39-O-Desmethylsirolimus,Cytochrome P450 3A4,DB00877,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(O)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,DrugBank
DB00877,Sirolimus,DBMET00389,41-O-demethylrapamycin,Cytochrome P450 3A4,DB00877,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(O)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,DrugBank
DB00879,Emtricitabine,DBMET02868,Emtricitabine 3'-sulfoxide (M-III),,DB00879,N=c1nc(O)n(C2CSC(CO)O2)cc1F,Nc1nc(=O)n(C2C[S+]([O-])C(CO)O2)cc1F,DrugBank
DB00879,Emtricitabine,DBMET02869,Emtricitabine 3'-sulfoxide (M-IV),,DB00879,N=c1nc(O)n(C2CSC(CO)O2)cc1F,Nc1nc(=O)n(C2C[S+]([O-])C(CO)O2)cc1F,DrugBank
DB00908,Quinidine,DBMET00382,3-Hydroxyquinidine,Cytochrome P450 3A4,DB00908,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,C=CC1(O)CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,DrugBank
DB00921,Buprenorphine,DBMET00174,Norbuprenorphine,"Cytochrome P450 2C9, Cytochrome P450 3A5, Cytochrome P450 2C8, Cytochrome P450 3A4",DB00921,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1)C2O5,DrugBank
DB00946,Phenprocoumon,DBMET00039,4'-Hydroxy-R-phenprocoumon,"Cytochrome P450 2C9, Cytochrome P450 2C8",DB00946,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CCC(c1ccc(O)cc1)c1c(O)c2ccccc2oc1=O,DrugBank
DB00946,Phenprocoumon,DBMET00040,6-Hydroxy-R-phenprocoumon,"Cytochrome P450 2C9, Cytochrome P450 3A4",DB00946,CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CCC(c1ccc(O)cc1)c1c(O)c2ccccc2oc1=O,DrugBank
DB00953,Rizatriptan,DBMET00948,N-Monodesmethyl Rizatriptan,,DB00953,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,CN(C)CCc1c[nH]c2cc(O)c(Cn3cncn3)cc12,DrugBank
DB00953,Rizatriptan,DBMET03669,6-Hydroxy rizatriptan,,DB00953,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,CN(C)CCc1c[nH]c2cc(O)c(Cn3cncn3)cc12,DrugBank
DB00959,Methylprednisolone,DBMET02929,Methylprednisolone M2 Metabolite,20-ketosteroid reductase (20-hydroxysteroid dehydrogenase),DB00959,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(O)CO)C2(C)C=CC(=O)C=C12,DrugBank
DB00959,Methylprednisolone,DBMET02930,Methylprednisolone M3 Metabolite,20-ketosteroid reductase (20-hydroxysteroid dehydrogenase),DB00959,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(O)CO)C2(C)C=CC(=O)C=C12,DrugBank
DB01016,Glyburide,DBMET01803,4-cis-hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",DB01016,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCC(O)CC2)cc1,DrugBank
DB01016,Glyburide,DBMET01804,4-trans-hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",DB01016,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCC(O)CC2)cc1,DrugBank
DB01016,Glyburide,DBMET01805,3-trans-Hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",DB01016,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCC(O)C2)cc1,DrugBank
DB01016,Glyburide,DBMET01806,3-cis-Hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",DB01016,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCC(O)C2)cc1,DrugBank
DB01029,Irbesartan,DBMET01051,Irbesartan derivative M5,Cytochrome P450 2C9,DB01029,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DrugBank
DB01029,Irbesartan,DBMET01052,Irbesartan derivative M7,Cytochrome P450 2C9,DB01029,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DrugBank
DB01033,Mercaptopurine,DBMET01161,Thiouric acid,Xanthine dehydrogenase/oxidase,DB01033,S=c1nc[nH]c2nc[nH]c12,Oc1nc(S)c2nc(O)[nH]c2n1,DrugBank
DB01033,Mercaptopurine,DBMET01162,Methylmercaptopurine,Thiopurine S-methyltransferase,DB01033,S=c1nc[nH]c2nc[nH]c12,CSC1N=CNc2nc[nH]c21,DrugBank
DB01050,Ibuprofen,DBMET00154,2-Hydroxyibuprofen,"Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4",DB01050,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C(=O)O)c1ccc(CC(C)(C)O)cc1,DrugBank
DB01050,Ibuprofen,DBMET00155,3-Hydroxyibuprofen,"Cytochrome P450 2C8, Cytochrome P450 2C9",DB01050,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(CO)Cc1ccc(C(C)C(=O)O)cc1,DrugBank
DB01067,Glipizide,DBMET01821,4-trans-OH-glipizide,Cytochrome P450 2C9,DB01067,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(O)CC3)cc2)cn1,DrugBank
DB01067,Glipizide,DBMET00206,4-trans-Hydroxyglipizide,Cytochrome P450 2C9,DB01067,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCC(O)CC3)cc2)cn1,DrugBank
DB01074,Perhexiline,DBMET00839,cis-Hydroxy Perhexiline,,DB01074,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,OC1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,DrugBank
DB01074,Perhexiline,DBMET00914,Monohydroxyperhexiline,,DB01074,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,OC1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,DrugBank
DB01074,Perhexiline,DBMET01547,trans-hydroxyperhexilline,Cytochrome P450 2D6,DB01074,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,OC1CCC(C(CC2CCCCN2)C2CCCCC2)CC1,DrugBank
DB01085,Pilocarpine,DBMET03744,3-Hydroxyisopilocarpine,Cytochrome P450 2A6,DB01085,CCC1C(=O)OCC1Cc1cncn1C,CCC1(O)C(=O)OCC1Cc1cncn1C,DrugBank
DB01085,Pilocarpine,DBMET03743,3-Hydroxypilocarpine,Cytochrome P450 2A6,DB01085,CCC1C(=O)OCC1Cc1cncn1C,CCC1(O)C(=O)OCC1Cc1cncn1C,DrugBank
DB01095,Fluvastatin,DBMET01671,6-OH-fluvastatin,Cytochrome P450 2C9,DB01095,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccc(O)cc21,DrugBank
DB01095,Fluvastatin,DBMET01672,5-OH-fluvastatin,"Cytochrome P450 2C9, Cytochrome P450 2C8, Cytochrome P450 2D6, Cytochrome P450 3A4",DB01095,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2cc(O)ccc21,DrugBank
DB01095,Fluvastatin,DBMET00213,6-Hydroxyfluvastatin,Cytochrome P450 2C9,DB01095,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccc(O)cc21,DrugBank
DB01095,Fluvastatin,DBMET00215,5-Hydroxyfluvastatin,"Cytochrome P450 2C9, Cytochrome P450 1A1, Cytochrome P450 2C8, Cytochrome P450 2D6, Cytochrome P450 3A4",DB01095,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2cc(O)ccc21,DrugBank
DB01120,Gliclazide,DBMET01819,7-OH-gliclazide,Cytochrome P450 2C9,DB01120,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CC(O)CC3C2)cc1,DrugBank
DB01120,Gliclazide,DBMET01820,6-OH-gliclazide,Cytochrome P450 2C9,DB01120,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCC(O)C3C2)cc1,DrugBank
DB01120,Gliclazide,DBMET00202,7-β-Hydroxygliclazide,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2C18, Cytochrome P450 2C8",DB01120,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CC(O)CC3C2)cc1,DrugBank
DB01120,Gliclazide,DBMET00203,6-β-Hydroxygliclazide,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2C18, Cytochrome P450 2C8",DB01120,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCC(O)C3C2)cc1,DrugBank
DB01120,Gliclazide,DBMET01329,7-α-Hydroxygliclazide,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2C18, Cytochrome P450 2C8",DB01120,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CC(O)CC3C2)cc1,DrugBank
DB01120,Gliclazide,DBMET01330,6-α-Hydroxygliclazide,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2C18, Cytochrome P450 2C8",DB01120,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCC(O)C3C2)cc1,DrugBank
DB01156,Bupropion,DBMET03484,"S,R-erythrohydrobupropion","11-beta-hydroxysteroid dehydrogenase 1, Aflatoxin B1 aldehyde reductase member 3",DB01156,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,DrugBank
DB01156,Bupropion,DBMET00277,S-Hydroxybupropion,"Cytochrome P450 2B6, Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 2C19",DB01156,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1,DrugBank
DB01156,Bupropion,DBMET03468,S-4'-hydroxybupropion,Cytochrome P450 2C19,DB01156,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,DrugBank
DB01156,Bupropion,DBMET03470,R-Hydroxybupropion,"Cytochrome P450 2B6, Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 2C19",DB01156,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1,DrugBank
DB01156,Bupropion,DBMET03472,R-4'-hydroxybupropion,Cytochrome P450 2C19,DB01156,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,DrugBank
DB01156,Bupropion,DBMET03473,"R,R-threohydrobupropion","Aflatoxin B1 aldehyde reductase member 3, 11-beta-hydroxysteroid dehydrogenase 1",DB01156,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,DrugBank
DB01156,Bupropion,DBMET03476,"S,S-threohydrobupropion","Aflatoxin B1 aldehyde reductase member 3, 11-beta-hydroxysteroid dehydrogenase 1",DB01156,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,DrugBank
DB01156,Bupropion,DBMET03479,"R,S-erythrohydrobupropion","11-beta-hydroxysteroid dehydrogenase 1, Aflatoxin B1 aldehyde reductase member 3",DB01156,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,DrugBank
DB01159,Halothane,DBMET01784,chlorotrifluoroethane,"Cytochrome P450 2A6, Cytochrome P450 3A4",DB01159,FC(F)(F)C(Cl)Br,FC(F)(F)CCl,DrugBank
DB01159,Halothane,DBMET01542,"2-chloro-1,1-difluoroethene","Cytochrome P450 2A6, Cytochrome P450 3A4",DB01159,FC(F)(F)C(Cl)Br,FC(F)=CCl,DrugBank
DB01159,Halothane,DBMET01542,"2-chloro-1,1-difluoroethene","Cytochrome P450 2A6, Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 2D6",DB01159,FC(F)(F)C(Cl)Br,FC(F)=CCl,DrugBank
DB01159,Halothane,DBMET01543,"1-chloro-2,2,2-trifluoroethanide","Cytochrome P450 2A6, Cytochrome P450 3A4, Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 2D6",DB01159,FC(F)(F)C(Cl)Br,FC(F)(F)CCl,DrugBank
DB01175,Escitalopram,DBMET02781,S-desmethylcitalopram,"Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 2D6",DB01175,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,DrugBank
DB01175,Escitalopram,DBMET03673,Escitalopram propionaldehyde,"Amine oxidase [flavin-containing] A, Amine oxidase [flavin-containing] B",DB01175,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)COC2(CCC=O)c1ccc(F)cc1,DrugBank
DB01175,Escitalopram,DBMET03672,,Cytochrome P450 2D6,DB01175,CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,C[N+](C)([O-])CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,DrugBank
DB01182,Propafenone,DBMET01570,(S)-5-Hydroxypropafenone,Cytochrome P450 2D6,DB01182,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,CCCNCC(O)COc1ccc(O)cc1C(=O)CCc1ccccc1,DrugBank
DB01182,Propafenone,DBMET01571,(S)-N-Despropylpropafenone,"Cytochrome P450 1A2, Cytochrome P450 3A4",DB01182,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NCC(O)COc1ccccc1C(=O)CCc1ccccc1,DrugBank
DB01182,Propafenone,DBMET00267,N-desalkylpropafenone,Cytochrome P450 1A2,DB01182,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NCC(O)COc1ccccc1C(=O)CCc1ccccc1,DrugBank
DB01182,Propafenone,DBMET00309,5-hydroxypropafenone,Cytochrome P450 2D6,DB01182,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,CCCNCC(O)COc1ccc(O)cc1C(=O)CCc1ccccc1,DrugBank
DB01182,Propafenone,DBMET00932,N-depropylpropafenone,,DB01182,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,NCC(O)COc1ccccc1C(=O)CCc1ccccc1,DrugBank
DB01192,Oxymorphone,DBMET00424,noroxymorphone,Cytochrome P450 3A4,DB01192,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3)C1O5,DrugBank
DB01192,Oxymorphone,DBMET00425,alpha-noroxycodol,Cytochrome P450 3A4,DB01192,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)NCCC314,DrugBank
DB01192,Oxymorphone,DBMET00426,beta-noroxycodol,Cytochrome P450 3A4,DB01192,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)NCCC314,DrugBank
DB01192,Oxymorphone,DBMET00427,beta-oxymorphol,Cytochrome P450 2D6,DB01192,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3(O)C1C5,DrugBank
DB01192,Oxymorphone,DBMET00428,alpha-oxycodol,Cytochrome P450 2D6,DB01192,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(C)CCC314,DrugBank
DB01192,Oxymorphone,DBMET00429,beta-oxycodol,Cytochrome P450 2D6,DB01192,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(C)CCC314,DrugBank
DB01198,Zopiclone,DBMET00299,zopiclone-N-oxide,"Cytochrome P450 2C8, Cytochrome P450 3A4",DB01198,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C[N+]1([O-])CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,DrugBank
DB01198,Zopiclone,DBMET00300,N-desmethylzopiclone,"Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 2C9",DB01198,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCNCC1,DrugBank
DB01198,Zopiclone,DBMET00135,Zopiclone N-oxide,Cytochrome P450 2C9,DB01198,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,C[N+]1([O-])CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,DrugBank
DB01227,Levacetylmethadol,DBMET00375,noracymethadol,Cytochrome P450 3A4,DB01227,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1,DrugBank
DB01227,Levacetylmethadol,DBMET00962,Nor-levomethadyl acetate (nor-LAAM),Cytochrome P450 3A7,DB01227,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1,DrugBank
DB01234,Dexamethasone,DBMET01644,6alpha-Hydroxydexamethasone,Cytochrome P450 3A4,DB01234,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,DrugBank
DB01234,Dexamethasone,DBMET01645,6beta-Hydroxydexamethasone,Cytochrome P450 3A4,DB01234,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,DrugBank
DB01238,Aripiprazole,DBMET01611,dehydro-aripiprazole,Cytochrome P450 3A4,DB01238,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=c1ccc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2[nH]1,DrugBank
DB01357,Mestranol,DBMET00457,17beta-Ethinylestradiol,Cytochrome P450 2C9,DB01357,C#CC1(O)CCC2C3CCc4cc(OC)ccc4C3CCC21C,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,DrugBank
DB01364,Ephedrine,DBMET00540,Norephedrine,,DB01364,CNC(C)C(O)c1ccccc1,CC(N)C(O)c1ccccc1,DrugBank
DB01409,Tiotropium,DBMET02592,Dithienylglycolic Acid,,DB01409,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,DrugBank
DB01409,,DBMET02593,N-methylscopine,,DB01409,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,C[N+]1(C)C2CC(OC(=O)C(O)(c3cccs3)c3cccs3)CC1C1OC12,DrugBank
DB01435,Antipyrine,DBMET00003,3-Hydroxymethylantipyrine,"Cytochrome P450 1A2, Cytochrome P450 2C9",DB01435,Cc1cc(=O)n(-c2ccccc2)n1C,Cn1c(CO)cc(=O)n1-c1ccccc1,DrugBank
DB01435,Antipyrine,DBMET01588,3-OH-methylantipyrine,"Cytochrome P450 1A2, Cytochrome P450 2C9",DB01435,Cc1cc(=O)n(-c2ccccc2)n1C,Cn1c(CO)cc(=O)n1-c1ccccc1,DrugBank
DB01744,Camphor,DBMET01812,8-hydroxycamphor,Cytochrome P450 2D6,DB01744,CC12CCC(CC1=O)C2(C)C,CC12CC(O)C(CC1=O)C2(C)C,DrugBank
DB02901,Stanolone,DBMET00593,3-alpha-Androstanediol glucuronide,,DB02901,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(OC5OC(C(=O)O)C(O)C(O)C5O)CCC43C)C1CCC2O,DrugBank
DB04573,Estriol,DBMET00588,Estriol-17-glucuronide,,DB04573,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank
DB04573,Estriol,DBMET00603,"16-alpha,17-beta-estriol 17-beta-D-glucuronide",,DB04573,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank
DB04844,Tetrabenazine,DBMET00800,b-dihydrotetrabenazine,,DB04844,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2,DrugBank
DB04844,Tetrabenazine,DBMET00458,alpha-dihydrotetrabenazine,Cytochrome P450 2D6,DB04844,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2,COc1cc2c(cc1OC)C1CC(O)C(CC(C)C)CN1CC2,DrugBank
DB04896,Milnacipran,DBMET02295,N-Desethyl milnacipran,"Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2D6, Cytochrome P450 2J2",DB04896,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,CCNC(=O)C1(c2ccccc2)CC1CN,DrugBank
DB05289,Tarenflurbil,DBMET01566,4-OH-S-flurbiprofen,Cytochrome P450 2C9,DB05289,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)O)c1ccc(-c2ccc(O)cc2)c(F)c1,DrugBank
DB05351,Dexlansoprazole,DBMET03753,Dexlansoprazole sulfone,Cytochrome P450 3A4,DB05351,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1CS(=O)(=O)c1nc2ccccc2[nH]1,DrugBank
DB06148,Mianserin,DBMET01732,"(R)-mianserin, N-Desmethyl","Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 2B6",DB06148,CN1CCN2c3ccccc3Cc3ccccc3C2C1,c1ccc2c(c1)Cc1ccccc1N1CCNCC21,DrugBank
DB06148,Mianserin,DBMET01734,"(R)-mianserin, N-oxide",Cytochrome P450 3A4,DB06148,CN1CCN2c3ccccc3Cc3ccccc3C2C1,C[N+]1([O-])CCN2c3ccccc3Cc3ccccc3C2C1,DrugBank
DB06148,Mianserin,DBMET01825,Desmethylmianserin,"Cytochrome P450 2B6, Cytochrome P450 3A4, Cytochrome P450 2C19, Cytochrome P450 1A2",DB06148,CN1CCN2c3ccccc3Cc3ccccc3C2C1,c1ccc2c(c1)Cc1ccccc1N1CCNCC21,DrugBank
DB06148,Mianserin,DBMET01826,Mianserin N-oxide,"Cytochrome P450 3A4, Cytochrome P450 1A2",DB06148,CN1CCN2c3ccccc3Cc3ccccc3C2C1,C[N+]1([O-])CCN2c3ccccc3Cc3ccccc3C2C1,DrugBank
DB06697,Artemether,DBMET00793,Alpha-dihydroartemisinin,,DB06697,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,DrugBank
DB06697,Artemether,DBMET00443,Dihydroartemisinin (DHA),"Cytochrome P450 3A4, Cytochrome P450 3A5",DB06697,COC1OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3,CC1CCC2C(C)C(O)OC3OC4(C)CCC1C32OO4,DrugBank
