parent_name,child_name,parent_smiles,child_smiles,origin,source,set
Chloroacetaldehyde,2-chloroethanol,O=CCCl,OCCCl,DB12902,DrugBank,train
N-Methylpyrrolidine,N-methylpyrrolidine N-oxide,CN1CCCC1,C[N+]1([O-])CCCC1,DB01413,DrugBank,train
Trabectedin metabolite M8a,Trabectedin metabolite M16e,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(O)C3Cc5cc(CC(=O)O)c(OC)c(O)c5C(C21)N3C)OCO4,COc1cc2c(cc1O)CCNC21CSC2c3c(OC(C)=O)c(C)c4c(c3C(COC1=O)N1C(=O)C3Cc5cc(CC(=O)O)c(OC)c(O)c5C(C21)N3C)OCO4,DB05109,DrugBank,train
N-desmethyl cethromycin,"N,N-didesmethyl cethromycin",CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,DB06419,DrugBank,train
10-hydroxy cethromycin,10-hydroxy-N-desmethyl cethromycin,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,DB06419,DrugBank,train
N-desmethyl cethromycin,10-hydroxy-N-desmethyl cethromycin,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(C)C2NC(=O)OC12C,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(OCC=Cc2cnc3ccccc3c2)CC(C)C(=O)C(CO)C2NC(=O)OC12C,DB06419,DrugBank,train
Reduced Metabolite (Atosiban),Large Fragment Metabolite (Atosiban),CCOc1ccc(CC(NC(=O)CCS)C(=O)NC(C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(CS)C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)C(C)O)C(C)CC)cc1,CCOc1ccc(CC(NC(=O)CCS)C(=O)NC(C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(CS)C(=O)N2CCCC2C(=O)O)C(C)O)C(C)CC)cc1,DB09059,DrugBank,train
Reduced Metabolite (Atosiban),Small Fragment Metabolite (Atosiban),CCOc1ccc(CC(NC(=O)CCS)C(=O)NC(C(=O)NC(C(=O)NC(CC(N)=O)C(=O)NC(CS)C(=O)N2CCCC2C(=O)NC(CCCN)C(=O)NCC(N)=O)C(C)O)C(C)CC)cc1,NCCCC(N)C(=O)NCC(N)=O,DB09059,DrugBank,train
N-hydroxycynamide,cyanide,NC=NO,C#N,DB09116,DrugBank,train
N-hydroxycynamide,nitroxyl,NC=NO,N=O,DB09116,DrugBank,train
Acalabrutinib M5 Metabolite (ACP-5530),Acalabrutinib M7 Metabolite (ACP-5531),CC(=CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O,CC(=CC(=O)N1CCCC1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12)SCC(N)C(=O)NCC(=O)O,DB11703,DrugBank,train
DM4,S-methyl-DM4,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(=O)CCC(C)(C)S)C1(C)OC1C(C)C1CC(O)(N=C(O)O1)C(OC)C=CC=C(C)C2,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(=O)CCC(C)(C)SC)C1(C)OC1C(C)C1CC(O)(N=C(O)O1)C(OC)C=CC=C(C)C2,DB12489,DrugBank,train
Propionyl Coenzyme A,Succinyl Coenzyme A,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CCC(O)O,DB11677,DrugBank,train
Acetyl Coenzyme A,Propionyl Coenzyme A,CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,CCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,DB11677,DrugBank,train
Methimazole N-methyl Thiourea Metabolite,Methimazole Sulfenic Acid Metabolite (Open),CNC(N)=S,CNC(=N)SO,DB00763,DrugBank,train
acetaldehyde,Acetic Acid,CC=O,CC(=O)O,DEET,MetXBioDB,train
acrylonitrile,Cyanoethylene oxide,C=CC#N,N#CC1CO1,acrylonitrile,MetXBioDB,train
benzene,Phenol,c1ccccc1,Oc1ccccc1,benzene,MetXBioDB,train
bms_275183,,COC(=O)OC12COC1CC(O)C1(C)C(=O)C(OC(C)=O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)C(C)(C)C)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,COC(=O)OC12COC1CC(O)C1(C)C(=O)C(OC(C)=O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)C(C)(C)CO)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,bms_275183,MetXBioDB,train
butadiene_monoxide,diepoxybutane (DEB),C=CC1CO1,C1OC1C1CO1,butadiene,MetXBioDB,train
cyclosporine_a,,CC=CCC(C)C(O)C1C(O)=NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CCC1N=C(O)C(C(O)C(C)CC=CCO)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)N=C(O)C(C)N=C(O)C(CC(C)C)N(C)C(=O)C(C(C)C)N=C(O)C(CC(C)C)N(C)C(=O)CN(C)C1=O,cyclosporine_a,MetXBioDB,train
cyclosporine_a,,CC=CCC(C)C(O)C1C(O)=NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CC=CCC(C)C(O)C1C(O)=NC(CC)C(=O)N(C)CC(O)=NC(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,cyclosporine_a,MetXBioDB,train
cyclosporine_a,,CC=CCC(C)C(O)C1C(O)=NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CC=CCC(C)C(O)C1C(O)=NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(C)C(=O)N(C)C(CC(C)(C)O)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,cyclosporine_a,MetXBioDB,train
digitoxin,Digoxigenin Bisdigitoxoside,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,CC1OC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CC(O)C4(C)C(C6=CC(=O)OC6)CCC54O)C3)OC2C)CC(O)C1O,digitoxin,MetXBioDB,train
ethylmethylnitrosamine,,CCN(C)N=O,CCN=NO,ethylmethylnitrosamine,MetXBioDB,train
ethylmethylnitrosamine,,CCN(C)N=O,CN=NO,ethylmethylnitrosamine,MetXBioDB,train
fk_506_m1,13-Desmethyl_fk_506,C=CCC1C=C(C)CC(C)CC(OC)C(O)C2CC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)=CC2CCC(O)C(OC)C2)C(C)C(O)CC1=O,C=CCC1C=C(C)CC(C)CC(O)C(O)C2CC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)=CC2CCC(O)C(OC)C2)C(C)C(O)CC1=O,fk_506_m1,MetXBioDB,train
furan,(E)-2-Butenedial,c1ccoc1,O=CC=CC=O,furan,MetXBioDB,train
hexane,Hexanol,CCCCCC,CCCCC(C)O,hexane,MetXBioDB,train
ivermectin,,COC1CC(OC2C(C)OC(OC3C(C)=CCC4CCC(CC5(CCC(C(C)C)CO5)O4)OC(=O)C4C=C(C)C(O)C5CCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,COC1CC(OC2C(C)=CCC3CCC(CC4(CCC(C(C)C)CO4)O3)OC(=O)C3C=C(C)C(O)C4CCC(=CC=CC2C)C34O)OC(C)C1OC1CC(O)C(O)C(C)O1,ivermectin,MetXBioDB,train
ivermectin,,COC1CC(OC2C(C)OC(OC3C(C)=CCC4CCC(CC5(CCC(C(C)C)CO5)O4)OC(=O)C4C=C(C)C(O)C5CCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,COC1CC(OC2(O)C(C)OC(OC3C(C)=CCC4CCC(CC5(CCC(C(C)C)CO5)O4)OC(=O)C4C=C(C)C(O)C5CCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,ivermectin,MetXBioDB,train
ivermectin,,COC1CC(OC2C(C)OC(OC3C(C)=CCC4CCC(CC5(CCC(C(C)C)CO5)O4)OC(=O)C4C=C(C)C(O)C5CCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,COC1CC(OC2C(C)OC(OC3C(C)=CCC4CCC(CC5(CCC(C(C)(C)O)CO5)O4)OC(=O)C4C=C(C)C(O)C5CCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O,ivermectin,MetXBioDB,train
miocamycin,,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(OC(C)=O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(OC(C)=O)C(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC,CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(OC(C)=O)C(C)CC(CC=O)C(OC2OC(C)C(OC3CC(C)(OC(C)=O)C(O)(OC(=O)CC)C(C)O3)C(N(C)C)C2O)C1OC,miocamycin,MetXBioDB,train
qttnoskslatgqb-uhfffaoysa-n,uroporphyrin,O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2,O=C(O)CCc1c2[nH]c(c1CC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)Cc1[nH]c(c(CC(=O)O)c1CCC(=O)O)C(O)c1[nH]c(c(CC(=O)O)c1CCC(=O)O)C2,qttnoskslatgqb-uhfffaoysa-n,MetXBioDB,train
rifabutin,,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(CC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(CC(=O)C(C)=CC=CC(C)(O)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,rifabutin,MetXBioDB,train
rifabutin,,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(CC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(CC(=O)C(C)=CC=CC(CO)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,rifabutin,MetXBioDB,train
rifabutin,,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(CC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(CC(=O)C(C)=CC=CC(C)C(O)C(CO)C(O)C(C)C(OC(C)=O)C1C)C4=O,rifabutin,MetXBioDB,train
rifabutin,,COC1C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(CC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O,CC(=O)OC1C(C)C(O)C=COC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(CC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C1C)C4=O,rifabutin,MetXBioDB,train
rifalazil,,COC1C=COC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,COC1C=COC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(CO)C(O)C(C)C(OC(C)=O)C1C,rifalazil,MetXBioDB,train
rifalazil,,COC1C=COC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,COC1C=COC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)N=C(O)C(CO)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,rifalazil,MetXBioDB,train
rifalazil,,COC1C=COC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,COC1C=COC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)N=C(O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(O)C1C,rifalazil,MetXBioDB,train
roxithromycin,,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(NC)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,roxithromycin,MetXBioDB,train
sdz_imm_125,,CC=CCC(C)C(O)C1C(O)=NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(COCCO)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CCC1N=C(O)C(C(O)C(C)CC=CCO)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(COCCO)N=C(O)C(C)N=C(O)C(CC(C)C)N(C)C(=O)C(C(C)C)N=C(O)C(CC(C)C)N(C)C(=O)CN(C)C1=O,sdz_imm_125,MetXBioDB,train
sdz_imm_125,,CC=CCC(C)C(O)C1C(O)=NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(COCCO)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CC=CCC(C)C(O)C1C(O)=NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)(C)O)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(COCCO)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,sdz_imm_125,MetXBioDB,train
sdz_imm_125,,CC=CCC(C)C(O)C1C(O)=NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(COCCO)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CC=CCC(C)C(O)C1C(O)=NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(COCCO)C(=O)N(C)C(CC(C)C)C(O)=NC(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,sdz_imm_125,MetXBioDB,train
N-Nitrosodimethylamine,N-Nitroso-N-methyl-N-hydroxymethylamine,CN(C)N=O,CN(CO)N=O,N-Nitrosodimethylamine,MetXBioDB,train
N-Nitrosodimethylamine,N-Nitrosomethylamine,CN(C)N=O,CN=NO,N-Nitrosodimethylamine,MetXBioDB,train
butadiene,butadiene_monoxide,C=CC=C,C=CC1CO1,butadiene,MetXBioDB,train
butadiene,3-buten-2-one,C=CC=C,C=CC(C)=O,butadiene,MetXBioDB,train
Methylene chloride,Dichloromethanol,ClCCl,OC(Cl)Cl,Methylene chloride,MetXBioDB,train
Urethane,Vinyl carbamate,CCOC(N)=O,C=COC(N)=O,Urethane,MetXBioDB,train
Vinyl carbamate,Vinyl carbamate epoxide,C=COC(N)=O,NC(=O)OC1CO1,Urethane,MetXBioDB,train
Troleandomycin,,COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O,CNC1CC(C)OC(OC2C(C)CC3(CO3)C(=O)C(C)C(OC(C)=O)C(C)C(C)OC(=O)C(C)C(OC3CC(OC)C(OC(C)=O)C(C)O3)C2C)C1OC(C)=O,Troleandomycin,MetXBioDB,train
furfuryl alcohol,,OCc1ccco1,O=S(=O)(O)OCc1ccco1,furfuryl alcohol,MetXBioDB,train
tert-butanol,,CC(C)(C)O,CC(C)(C)OC1OC(C(=O)O)C(O)C(O)C1O,tert-butanol,MetXBioDB,train
tert-butanol,,CC(C)(C)O,CC(C)(C)OS(=O)(=O)O,tert-butanol,MetXBioDB,train
pentanol,,CCCCCO,CCCCCOC1OC(C(=O)O)C(O)C(O)C1O,pentanol,MetXBioDB,train
2-propanol,,CC(C)O,CC(C)OC1OC(C(=O)O)C(O)C(O)C1O,2-propanol,MetXBioDB,train
isobutanol,,CC(C)CO,CC(C)COC1OC(C(=O)O)C(O)C(O)C1O,isobutanol,MetXBioDB,train
Pyridine N-oxide,,O[n+]1ccccc1,O=C(O)C1OC(O[n+]2ccccc2)C(O)C(O)C1O,Pyridine N-oxide,MetXBioDB,train
N-nitrosodimethylamine,,CN(C)N=O,CC(=O)[NH+]([O-])N(C)C,N-nitrosodimethylamine,MetXBioDB,train
Dextrothyroxine,Thyroxine sulfate,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O,DB00509,DrugBank,val
Dextrothyroxine,Thyroxine glucuronide,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(Oc2cc(I)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(I)c2)c(I)c1)C(=O)O,DB00509,Both,val
Roxithromycin,descladinose roxithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,CCC1OC(=O)C(C)C(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,DB00778,DrugBank,val
Roxithromycin,N-di-demethyl roxithromycin,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(C)C(C)O2)C(C)C(OC2OC(C)CC(N)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,DB00778,DrugBank,val
Docetaxel,Hydroxy-Docetaxel,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,CC(=O)OC12COC1CC(O)C1(C)C(=O)C(O)C3=C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)CO)c4ccccc4)CC(O)(C(OC(=O)c4ccccc4)C21)C3(C)C,DB01248,Both,val
n-methylformamide,Methyl Isocyanate,CNC=O,CN=C=O,n-methylformamide,MetXBioDB,val
phenol,Catechol,Oc1ccccc1,Oc1ccccc1O,phenol,MetXBioDB,val
tert-butyl methyl ether,Tert-butanol,COC(C)(C)C,CC(C)(C)O,tert-butyl methyl ether,MetXBioDB,val
valspodar,,CC=CCC(C)C(=O)C1C(O)=NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,CC=CCC(C)C(=O)C1C(O)=NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(C)C(=O)N(C)C(CC(C)CO)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,valspodar,MetXBioDB,val
VINYL CHLORIDE,,C=CCl,ClC1CO1,VINYL CHLORIDE,MetXBioDB,val
butanol,,CCCCO,CCCCOC1OC(C(=O)O)C(O)C(O)C1O,butanol,MetXBioDB,val
