products	reactants	set
C1=C(C=C(C(=C1)O)O)N(=O)=O	C1=C(C=CC(=C1)O)N(=O)=O	train
CCOC1=CC=C(C=C1)NC(=NC2C(C(C(C(C(=O)O)O2)O)O)O)O	CCOC1=CC=C(C=C1)NC(=N)O	train
CC1=C(C(=CC(=C1)O)C)OCC(C)N	CC1=CC=CC(=C1OC[C@@]([H])(C)N)C	train
CC1=CC=CC(=C1OCC(C)N)CO	CC1=CC=CC(=C1OC[C@@]([H])(C)N)C	train
CC1=CC=CC(=C1OCC(C)NO)C	CC1=CC=CC(=C1OC[C@@]([H])(C)N)C	train
CC1=CC=C(C(=C1OCC(C)N)C)O	CC1=CC=CC(=C1OC[C@@]([H])(C)N)C	train
CC1=NC2=C3C(=CC=C2N=C1)N(C)C(=N3)NOC4C(C(C(C(C(=O)O)O4)O)O)O	CC1=NC2=C3C(=CC=C2N=C1)N(C)C(=N3)NO	train
CCC=CCC=CCC=CCCCCC=CCCCC(=O)O	CC/C(/[H])=C(/[H])\C/C(/[H])=C(/[H])\C/C(/[H])=C(/[H])\C/C(/[H])=C(/[H])\C/C(/[H])=C(/[H])\CCCC(=O)O	train
C[N+]1(CCC(=C2C3=C(C=CC=C3)CC(=O)C4=C2C=CS4)CC1)C5C(C(C(C(C(=O)O)O5)O)O)O	CN1CCC(=C2C3=C(C=CC=C3)CC(=O)C4=C2C=CS4)CC1	train
C1=CC2=C(C=C1)N(CC3=CC=C(C=C3Cl)Cl)N=C2C(=O)OC4C(C(C(C(C(=O)O)O4)O)O)O	C1=CC2=C(C=C1)N(CC3=CC=C(C=C3Cl)Cl)N=C2C(=O)O	train
C1=CC(=C(C=C1)F)C2=NCC(=O)N(CC(F)(F)F)C3=C2C=C(C=C3)Cl	C1=CC(=C(C=C1)F)C2=NCC(=S)N(CC(F)(F)F)C3=C2C=C(C=C3)Cl	train
C1CCN2CC3CC(CN4CCCCC34O)C2C1	C1CCN2C[C@]3([H])C[C@@]([H])(CN4CCCC[C@]34[H])[C@]2([H])C1	train
C1CCN2CC3CC(CN4CCCC(C34)O)C2C1	C1CCN2C[C@]3([H])C[C@@]([H])(CN4CCCC[C@]34[H])[C@]2([H])C1	train
C1CCN2CC3CC(CN4C3CCCC4O)C2C1	C1CCN2C[C@]3([H])C[C@@]([H])(CN4CCCC[C@]34[H])[C@]2([H])C1	train
C1=CC(=CC=C1C2=CC(=NN2C3=CC=C(C(=C3)CO)S(=O)(=O)N)C(F)(F)F)O	COC1=CC=C(C=C1)C2=CC(=NN2C3=CC=C(C(=C3)CO)S(=O)(=O)N)C(F)(F)F	train
CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC=CC(=C2)OC3=CC=C(C=C3)O	CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC=CC(=C2)OC3=CC=CC=C3	train
CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC=CC(=C2)OC3=C(C=CC=C3)O	CC(C)C(C1=CC=C(C=C1)Cl)C(=O)OC(C#N)C2=CC=CC(=C2)OC3=CC=CC=C3	train
C1=CC(=CC=C1C2=COC3=CC(=CC=C3C2=O)OC4C(C(C(C(C(=O)O)O4)O)O)O)O	C1=CC(=CC=C1C2=COC3=CC(=CC=C3C2=O)O)O	train
CCC(=O)OC1CC(=O)OC(C)CC=CC=CC(C(C)CC(CC=O)C(C1OC)OC2C(C(C(C(C)O2)OC3CC(C)(C(C(C)O3)(O)OC(=O)CC)OC(=O)C)N(C)C)O)OC(=O)C	CCC(=O)O[C@]1([H])CC(=O)O[C@]([H])(C)C/C(/[H])=C(\[H])/C(/[H])=C(\[H])/[C@@]([H])([C@]([H])(C)C[C@]([H])(CC=O)[C@@]([H])([C@]1([H])OC)O[C@]2([H])[C@@]([H])([C@@]([H])([C@@]([H])([C@@]([H])(C)O2)O[C@@]3([H])C[C@](C)([C@]([H])([C@@]([H])(C)O3)OC(=O)CC)OC(=O)C)N(C)C)O)OC(=O)C	train
C1=CC(=C(C=C1)Cl)C2(CCCCC2=O)N	CN[C@]1(CCCCC1=O)C2=C(C=CC=C2)Cl	train
C1CC1C#CC2(C3=CC(=CC(=C3N=C(O)O2)O)Cl)C(F)(F)F	C1CC1C#C[C@]2(C3=C(C=CC(=C3)Cl)N=C(O)O2)C(F)(F)F	train
CC12CCC3C(CCC4=C3C=C(C(=C4)OC5C(C(C(C(O)O5)O)O)O)OC)C2CCC1=O	C[C@@]12CC[C@@]3([H])[C@@]([H])(CCC4=C3C=C(C(=C4)O)OC)[C@]2([H])CCC1=O	train
CCN1C(=NN(CCCN2CCN(CC2)C3=CC(=CC=C3)Cl)C1=O)C(C)O	CCC1=NN(CCCN2CCN(CC2)C3=CC(=CC=C3)Cl)C(=O)N1CC	train
C1=CC(=CC(=C1)Cl)N2CCNCC2	CCC1=NN(CCCN2CCN(CC2)C3=CC(=CC=C3)Cl)C(=O)N1CC	train
CCC1=NN(CCCN2CCN(CC2)C3=CC=C(C(=C3)Cl)O)C(=O)N1CC	CCC1=NN(CCCN2CCN(CC2)C3=CC(=CC=C3)Cl)C(=O)N1CC	train
CCCN1C(=O)N(CC)C(=N1)CC	CCC1=NN(CCCN2CCN(CC2)C3=CC(=CC=C3)Cl)C(=O)N1CC	train
CC1=CC=CC(=C1N=C(C2CCCCN2)O)C	CCCCN1CCCC[C@@]1([H])C(=NC2=C(C)C=CC=C2C)O	train
C1=CSC(=C1)C(=O)C2=CC=C(C(=C2Cl)Cl)O	C1=CSC(=C1)C(=O)C2=CC=C(C(=C2Cl)Cl)OCCCO	train
C(CO)COC1=CC=C(C(=C1Cl)Cl)C(=O)C2=CC=C(O)S2	C1=CSC(=C1)C(=O)C2=CC=C(C(=C2Cl)Cl)OCCCO	train
C1=C(C=CC(=C1)O)O	C1=CC=C(C=C1)O	train
C1=CC(=C(C=C1)O)O	C1=CC=C(C=C1)O	train
CCC(C)(C)C(=O)OC1CC(=C)C=C2C=CC(C)C(CCC3CC(CC(=O)O3)O)C21	CCC(C)(C)C(=O)O[C@@]1([H])C[C@@]([H])(C)C=C2C=C[C@]([H])(C)[C@]([H])(CC[C@]3([H])C[C@]([H])(CC(=O)O3)O)[C@]21[H]	train
[H][C@@](O)(CC[C@@]1([H])[C@@H](C)C=CC2=C[C@H](C)C[C@H](OC(=O)C(C)(C)CC)[C@]12[H])C[C@@H](O)CC(O)=O	CCC(C)(C)C(=O)O[C@@]1([H])C[C@@]([H])(C)C=C2C=C[C@]([H])(C)[C@]([H])(CC[C@]3([H])C[C@]([H])(CC(=O)O3)O)[C@]21[H]	train
CCC(C)(C)C(=O)OC1CC(C)C(C2=CC(C(C)C(CCC3CC(CC(=O)O3)O)C21)O)O	CCC(C)(C)C(=O)O[C@@]1([H])C[C@@]([H])(C)C=C2C=C[C@]([H])(C)[C@]([H])(CC[C@]3([H])C[C@]([H])(CC(=O)O3)O)[C@]21[H]	train
CCC(C)(C)C(=O)OC1CC(C)(C=C2C=CC(C)C(CCC3CC(CC(=O)O3)O)C21)O	CCC(C)(C)C(=O)O[C@@]1([H])C[C@@]([H])(C)C=C2C=C[C@]([H])(C)[C@]([H])(CC[C@]3([H])C[C@]([H])(CC(=O)O3)O)[C@]21[H]	train
CC(=NC1=CC=C(C=C1)C2=CC=C(C=C2)NC3C(C(C(C(C(=O)O)O3)O)O)O)O	CC(=NC1=CC=C(C=C1)C2=CC=C(C=C2)N)O	train
CC1=CC=CC(=C1NO)C	CC1=CC=CC(=C1N)C	train
CC1=C(C(=CC(=C1)O)C)N	CC1=CC=CC(=C1N)C	train
CCCCC1=NC2=C(C=NN2C(=C1)N)OC3C(C(C(C(C(=O)O)O3)O)O)O	CCCCC1=NC2=C(C=NN2C(=C1)N)O	train
CCCCC1=NC2=C(C=NN2C(=C1)N)OS(=O)(=O)O	CCCCC1=NC2=C(C=NN2C(=C1)N)O	train
CNCCCN1C2=C(C=CC=C2)SC3=CC=C(C=C31)Cl	CN(C)CCCN1C2=C(C=CC=C2)SC3=CC=C(C=C31)Cl	train
CN(C)CCCN1C2=C(C=CC=C2)S(=O)C3=CC=C(C=C31)Cl	CN(C)CCCN1C2=C(C=CC=C2)SC3=CC=C(C=C31)Cl	train
C[N+](C)(CCCN1C2=C(C=CC=C2)SC3=CC=C(C=C31)Cl)C4C(C(C(C(C(=O)O)O4)O)O)O	CN(C)CCCN1C2=C(C=CC=C2)SC3=CC=C(C=C31)Cl	train
CN(C)CCCN1C2=CC=C(C=C2SC3=CC=C(C=C31)Cl)O	CN(C)CCCN1C2=C(C=CC=C2)SC3=CC=C(C=C31)Cl	train
CCC1(C(CC2=CN=CN2C)COC1=O)O	CC[C@@]1([H])[C@@]([H])(CC2=CN=CN2C)COC1=O	train
C1=CC2=C(C=C1)C(=CC=C2)CO	C1=CC2=C(C=C1)C(=CC=C2)C=O	train
C1=CC2=C(C=C1)C(=CC=C2)C(=O)O	C1=CC2=C(C=C1)C(=CC=C2)C=O	train
C1=CC2=C(C=C1O)C3=C(CNCC3)N2	COC1=CC2=C(C=C1)NC3=C2CCNC3	train
C1(C(C(C(=O)O)OC(C1O)OC(C(F)(F)F)C(F)(F)F)O)O	C(C(F)(F)F)(C(F)(F)F)O	train
C1=CC(=C(C=C1)F)C2=NC(C(=O)N(CC(F)(F)F)C3=C2C=C(C=C3)Cl)O	C1=CC(=C(C=C1)F)C2=NCC(=O)N(CC(F)(F)F)C3=C2C=C(C=C3)Cl	train
C1=CC(=C(C=C1)F)C2=NCC(=NC3=C2C=C(C=C3)Cl)O	C1=CC(=C(C=C1)F)C2=NCC(=O)N(CC(F)(F)F)C3=C2C=C(C=C3)Cl	train
C1=CC=C(C=C1)N2C(=O)C(CCS(=O)C3=CC=C(C=C3)O)C(=O)N2C4=CC=CC=C4	C1=CC=C(C=C1)N2C(=O)C(CCSC3=CC=CC=C3)C(=O)N2C4=CC=CC=C4	train
C1=CC=C(C=C1)N2C(=O)C(CCS(=O)C3=CC=CC=C3)C(=O)N2C4=CC=CC=C4	C1=CC=C(C=C1)N2C(=O)C(CCSC3=CC=CC=C3)C(=O)N2C4=CC=CC=C4	train
C1=CC=C(C=C1)N2C(=O)C(CCS(=O)C3=CC=CC=C3)C(=O)N2C4=CC=C(C=C4)O	C1=CC=C(C=C1)N2C(=O)C(CCSC3=CC=CC=C3)C(=O)N2C4=CC=CC=C4	train
CCC1(C2=CC=C(C=C2)OC3C(C(C(C(C(=O)O)O3)O)O)O)C(=NC(=O)N=C1O)O	CCC1(C2=CC=C(C=C2)O)C(=NC(=O)N=C1O)O	train
CCC1(C2=CC=C(C=C2)OS(=O)(=O)O)C(=NC(=O)N=C1O)O	CCC1(C2=CC=C(C=C2)O)C(=NC(=O)N=C1O)O	train
CC(C)(NC(=N)NC(=N)NC1=CC=C(C(=C1)Cl)Cl)O	CC(C)NC(=N)NC(=N)NC1=CC=C(C(=C1)Cl)Cl	train
CC12CCC(=O)C=C2C(CC3C4CCC(=O)C4(C)CCC31)O	C[C@@]12CCC(=O)C=C2CC[C@]3([H])[C@]4([H])CCC(=O)[C@@]4(C)CC[C@]31[H]	train
CC1=C(CN2CCC3=C(C4=C(C(=CC=C4)O)N3C)C2=O)NC=N1	CC1=C(CN2CCC3=C(C4=C(C=CC=C4)N3C)C2=O)NC=N1	train
CC1=C(CN2CCC3=C(C4=C(C(=CC=C4)O)N3C)C2=O)NC(=N1)O	CC1=C(CN2CCC3=C(C4=C(C=CC=C4)N3C)C2=O)NC=N1	train
CCC1(C2=CC=C(C=C2)O)C(=NC(=O)N=C1O)O	CCC1(C2=CC=CC=C2)C(=NC(=O)N=C1O)O	train
CCC(C)(C)C(=O)OC1CC(C)C(=C2C=C(C(C)C(CCC(CC(CC(=O)O)O)O)C21)O)O	CCC(C)(C)C(=O)O[C@@]1([H])C[C@@]([H])(C)C=C2C=C[C@]([H])(C)[C@]([H])(CC[C@@]([H])(C[C@]([H])(CC(=O)O)O)O)[C@]21[H]	train
CCC(C)(C)C(=O)OC1CC(C)(C=C2C=CC(C)C(CCC(CC(CC(=O)O)O)O)C21)O	CCC(C)(C)C(=O)O[C@@]1([H])C[C@@]([H])(C)C=C2C=C[C@]([H])(C)[C@]([H])(CC[C@@]([H])(C[C@]([H])(CC(=O)O)O)O)[C@]21[H]	train
CCC(C)(C)C(=O)OC1CC(=C)C=C2C=CC(C)C(CCC(CC(CC(=O)O)O)O)C21	CCC(C)(C)C(=O)O[C@@]1([H])C[C@@]([H])(C)C=C2C=C[C@]([H])(C)[C@]([H])(CC[C@@]([H])(C[C@]([H])(CC(=O)O)O)O)[C@]21[H]	train
CC(=NC(CS(=O)C(=C(C(F)F)OCF)F)C(=O)O)O	CC(=N[C@@]([H])(CS/C(=C(\C(F)F)/OCF)/F)C(=O)O)O	train
COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)OC)OC4C(C(C(C(C(=O)O)O4)O)O)O	COC1=C(C=CC(=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)O)OC)O)OC)O	train
CC(=O)C1=CC=C(C=C1OS(=O)(=O)O)OC	CC(=O)C1=CC=C(C=C1O)OC	train
CCN(C=O)C(C)O	CCN(CC)C=O	train
C=C(C)C1CC=C(CC1)COC2C(C(C(C(C(=O)O)O2)O)O)O	C=C(C)C1CC=C(CC1)CO	train
C1=CC2=C3C(=C1)C=CC4=CC5=C(CCCC5OS(=O)(=O)O)C(=C43)C=C2	C1=CC2=C3C(=C1)C=CC4=CC5=C(CCCC5O)C(=C43)C=C2	train
CC12CCC(=O)C=C2CCC3C1CCC4(C)C3CCC4(C(=O)CO)O	CC(=O)[C@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@@]21C)O	train
C1=CC(=C(C=C1)C(=O)N2CCC(=NOS(=O)(=O)O)C3=CC=C(C=C32)Cl)CO	CC1=C(C=CC=C1)C(=O)N2CC/C(=N\OS(=O)(=O)O)/C3=CC=C(C=C32)Cl	train
CCC(C(CC(C)NC)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C	CC[C@]([H])(C(C[C@@]([H])(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)OC(=O)C	train
CC(C)C(C(=NC(CC1=CC=CC=C1)CC(C(CC2=CC=CC=C2)N=C(COC3=C(C)C=CC=C3C)O)O)O)N4CCC(=NC4=O)O	CC(C)[C@]([H])(C(=N[C@@]([H])(CC1=CC=CC=C1)C[C@@]([H])([C@]([H])(CC2=CC=CC=C2)N=C(COC3=C(C)C=CC=C3C)O)O)O)N4CCCN=C4O	train
CC(C)C(C(=NC(CC1=CC=CC=C1)CC(C(CC2=CC=CC=C2)N=C(COC3=C(C)C=CC=C3C)O)O)O)N4CCC(N=C4O)O	CC(C)[C@]([H])(C(=N[C@@]([H])(CC1=CC=CC=C1)C[C@@]([H])([C@]([H])(CC2=CC=CC=C2)N=C(COC3=C(C)C=CC=C3C)O)O)O)N4CCCN=C4O	train
C1=C(C=CC(=C1)O)C(C2=CC=C(C(=C2)O)O)C(Cl)(Cl)Cl	COC1=CC=C(C=C1)[C@@]([H])(C2=CC=C(C(=C2)O)O)C(Cl)(Cl)Cl	train
CC1=C(C=CC=C1CO)NC2=C(C=CC=C2)C(=O)O	CC1=CC=CC(=C1C)NC2=C(C=CC=C2)C(=O)O	train
C1=CC(=C(C=C1)O)CC2COC3=CC(=CC=C3C2O)C4=C(C=CC(=C4)C(F)(F)F)C(=O)O	C1=CC=C(C=C1)C[C@@]2([H])COC3=CC(=CC=C3[C@]2([H])O)C4=C(C=CC(=C4)C(F)(F)F)C(=O)O	train
C1=CC=C(C=C1)C(C2COC3=CC(=CC=C3C2O)C4=C(C=CC(=C4)C(F)(F)F)C(=O)O)O	C1=CC=C(C=C1)C[C@@]2([H])COC3=CC(=CC=C3[C@]2([H])O)C4=C(C=CC(=C4)C(F)(F)F)C(=O)O	train
CC1(CC2=C(C3=CC=CC=C3)C(=C(CC(=O)OCC4C(C(C(C(O)O4)O)O)O)N2C1)C5=CC=C(C=C5)Cl)CO	CC1(C)CC2=C(C3=CC=CC=C3)C(=C(CC(=O)OC[C@@]4([H])[C@]([H])([C@]([H])([C@@]([H])([C@]([H])(O)O4)O)O)O)N2C1)C5=CC=C(C=C5)Cl	train
CC(C)C1=CC(=CC(=C1O)C(C)C)O	CC(C)C1=CC=CC(=C1O)C(C)C	train
CC(C)C1=CC=CC(=C1OC2C(C(C(C(C(=O)O)O2)O)O)O)C(C)C	CC(C)C1=CC=CC(=C1O)C(C)C	train
CC(N=C1N=C(Cl)N=C(N1)NC(C)(C)C)O	CCN=C1N=C(Cl)N=C(N1)NC(C)(C)C	train
CCN=C1N=C(Cl)N=C(N1)NC(C)(C)CO	CCN=C1N=C(Cl)N=C(N1)NC(C)(C)C	train
CCC1=CC=C(C(COC2=CC=C(C=C2)CC3C(=NC(=O)S3)O)O)N=C1	CCC1=CC=C(CCOC2=CC=C(C=C2)CC3C(=NC(=O)S3)O)N=C1	train
CC(C1=CC=C(CCOC2=CC=C(C=C2)CC3C(=NC(=O)S3)O)N=C1)O	CCC1=CC=C(CCOC2=CC=C(C=C2)CC3C(=NC(=O)S3)O)N=C1	train
OC(=O)C1=CN=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)C=C1	CCC1=CC=C(CCOC2=CC=C(C=C2)CC3C(=NC(=O)S3)O)N=C1	train
C1=C(CC(=O)O)C=NC(=C1)CCOC2=CC=C(C=C2)CC3C(=NC(=O)S3)O	CCC1=CC=C(CCOC2=CC=C(C=C2)CC3C(=NC(=O)S3)O)N=C1	train
CC(C)(C#CC=CCN(C)CC1=CC=CC2=C1C=CC=C2)CO	CC(C)(C)C#C/C(/[H])=C(\[H])/CN(C)CC1=CC=CC2=C1C=CC=C2	train
C1=CC2=C(C=C1)C(=CC=C2)C=O	CC(C)(C)C#C/C(/[H])=C(\[H])/CN(C)CC1=CC=CC2=C1C=CC=C2	train
CC(C)(C)C#CC=CCNCC1=CC=CC2=C1C=CC=C2	CC(C)(C)C#C/C(/[H])=C(\[H])/CN(C)CC1=CC=CC2=C1C=CC=C2	train
CN(C\C=C\C#CC(C)(C)C)CC1=CC(O)=C(O)C2=CC=CC=C12	CC(C)(C)C#C/C(/[H])=C(\[H])/CN(C)CC1=CC=CC2=C1C=CC=C2	train
CN(C\C=C\C#CC(C)(C)C)CC1=CC=CC2=C(O)C(O)=CC=C12	CC(C)(C)C#C/C(/[H])=C(\[H])/CN(C)CC1=CC=CC2=C1C=CC=C2	train
CCC(=O)C1(CCN(C)CC1)C2=CC=CC(=C2)OS(=O)(=O)O	CCC(=O)C1(CCN(C)CC1)C2=CC=CC(=C2)O	train
CCC(=O)C1(CCNCC1)C2=CC=CC(=C2)O	CCC(=O)C1(CCN(C)CC1)C2=CC=CC(=C2)O	train
CCC(=O)C1(CCN(C)CC1)C1=CC(O)=C(O)C=C1	CCC(=O)C1(CCN(C)CC1)C2=CC=CC(=C2)O	train
CCC(=O)C1(CC[N+](C)([O-])CC1)C1=CC(O)=CC=C1	CCC(=O)C1(CCN(C)CC1)C2=CC=CC(=C2)O	train
CCC(=O)C1(CCN(C)CC1)C2=CC=CC(=C2)OC3C(C(C(C(C(=O)O)O3)O)O)O	CCC(=O)C1(CCN(C)CC1)C2=CC=CC(=C2)O	train
CCC(O)C1(CCN(C)CC1)C1=CC(O)=CC=C1	CCC(=O)C1(CCN(C)CC1)C2=CC=CC(=C2)O	train
CC1=C(CC(=NCC(C2=CC=CC=C2)OC3C(C(C(C(C(=O)O)O3)O)O)O)O)C4=C(C=CC(=C4)O)N1C(=O)C5=CC=C(C=C5)Cl	CC1=C(CC(=NCC(C2=CC=CC=C2)O)O)C3=C(C=CC(=C3)O)N1C(=O)C4=CC=C(C=C4)Cl	train
C1=C(CC2=CC=C(C(=C2)Cl)N[O-])C=C(C(=C1)N)Cl	C1=C(CC2=CC=C(C(=C2)Cl)N)C=C(C(=C1)N)Cl	train
CN1(=O)CCN(CC1)C(=NC(CC2=CC=CC=C2)C(=NC(CCC3=CC=CC=C3)C=CS(=O)(=O)C4=CC=CC=C4)O)O	CN1CCN(CC1)C(=N[C@@]([H])(CC2=CC=CC=C2)C(=N[C@@]([H])(CCC3=CC=CC=C3)/C(/[H])=C(\[H])/S(=O)(=O)C4=CC=CC=C4)O)O	train
CN1CCN(CC1)C(=NC(CC2=CC=CC=C2)C(=NC(C=CS(=O)(=O)C3=CC=CC=C3)C(CC4=CC=CC=C4)O)O)O	CN1CCN(CC1)C(=N[C@@]([H])(CC2=CC=CC=C2)C(=N[C@@]([H])(CCC3=CC=CC=C3)/C(/[H])=C(\[H])/S(=O)(=O)C4=CC=CC=C4)O)O	train
C1=CC=C(C=C1)CCC(C=CS(=O)(=O)C2=CC=CC=C2)N=C(C(CC3=CC=CC=C3)N=C(N4CCNCC4)O)O	CN1CCN(CC1)C(=N[C@@]([H])(CC2=CC=CC=C2)C(=N[C@@]([H])(CCC3=CC=CC=C3)/C(/[H])=C(\[H])/S(=O)(=O)C4=CC=CC=C4)O)O	train
CN=C(CSP(=O)(OC)OC)O	CN=C(CSP(=S)(OC)OC)O	train
CC(=NC1=CC=C(C=C1)O)O	CC(=NC1=CC=C(C=C1)OC)O	train
CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC=CC(=C3)OS(=O)(=O)O	CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC=CC(=C3)O	train
CC(=O)C1CCC2C3CCC4=CC(=O)C(CC4(C)C3CCC12C)O	CC(=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C	train
CC(=O)C1C(CC2C3CCC4=CC(=O)CCC4(C)C3CCC21C)O	CC(=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C	train
CC(=O)C1CCC2C3CC(C4=CC(=O)CCC4(C)C3CCC12C)O	CC(=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C	train
CC(=O)C1(CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C)O	CC(=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C	train
CC12CCC(=O)C=C2CCC3C4CCC(C(=O)CO)C4(C)CCC31	CC(=O)[C@@]1([H])CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C	train
CCC1=CNC2=C1C=C(C=C2)O	C1=CC2=C(C=C1O)C(=CN2)CCN	train
C1=CC2=C(C=C1OC3C(C(C(C(C(=O)O)O3)O)O)O)C(=CN2)CCN	C1=CC2=C(C=C1O)C(=CN2)CCN	train
CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)OC3C(C(C(C(C(=O)O)O3)O)O)O	CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O	train
COC1=CC2=C(C(=C1OC3C(C(C(C(C(=O)O)O3)O)O)O)O)OC(=O)C=C2	COC1=CC2=C(C(=C1O)O)OC(=O)C=C2	train
C1=C(C=CN=C1)C(=O)NNC2C(C(C(C(C(=O)O)O2)O)O)O	C1=C(C=CN=C1)C(=O)NN	train
CC(=NNC(=O)C1=CC=NC=C1)O	C1=C(C=CN=C1)C(=O)NN	train
C1=C(C=CC(=C1)C(F)(F)F)CN=C(C2=CC=C(C=C2O)CC3(C(=NC(=O)S3)O)O)O	COC1=CC(=CC=C1C(=NCC2=CC=C(C=C2)C(F)(F)F)O)C[C@@]3([H])C(=NC(=O)S3)O	train
COC1=CC(=CC=C1C(=NCC2=CC=C(C=C2)C(F)(F)F)O)CC3C(=NC(=O)S3=O)O	COC1=CC(=CC=C1C(=NCC2=CC=C(C=C2)C(F)(F)F)O)C[C@@]3([H])C(=NC(=O)S3)O	train
COC1=CC(=CC=C1C(=NCC2=CC=C(C=C2)C(F)(F)F)O)CC3(C(=NC(=O)S3)O)O	COC1=CC(=CC=C1C(=NCC2=CC=C(C=C2)C(F)(F)F)O)C[C@@]3([H])C(=NC(=O)S3)O	train
CN1C(=O)C2=C(NC(=N2)CO)N(CC3=CC=CO3)C1=O	CC1=NC2=C(N1)N(CC3=CC=CO3)C(=O)N(C)C2=O	train
C1=CC=C(C=C1)C(C2CNCCO2)OC3=C(C=CC=C3)O	CCOC1=C(C=CC=C1)O[C@@]([H])(C2=CC=CC=C2)[C@]3([H])CNCCO3	train
CCOC1=CC=C(C=C1OC(C2=CC=CC=C2)C3CNCCO3)O	CCOC1=C(C=CC=C1)O[C@@]([H])(C2=CC=CC=C2)[C@]3([H])CNCCO3	train
CCOC1=CC(=CC=C1OC(C2=CC=CC=C2)C3CNCCO3)O	CCOC1=C(C=CC=C1)O[C@@]([H])(C2=CC=CC=C2)[C@]3([H])CNCCO3	train
CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)OC4C(C(C(C(C(=O)O)O4)O)O)O)O	CC1=CC(=C2C(=C1)C(=O)C3=CC(=CC(=C3C2=O)O)O)O	train
C1=CC2=C(C=C1)SC3=CC(=CC=C3N2CC45CCN(CC4)CC5)O	C1=CC2=C(C=C1)SC3=C(C=CC=C3)N2CC45CCN(CC4)CC5	train
C1=CC2=C(C=C1)S(=O)C3=C(C=CC=C3)N2CC45CCN(CC4)CC5	C1=CC2=C(C=C1)SC3=C(C=CC=C3)N2CC45CCN(CC4)CC5	train
C1=C(COS(=O)(=O)O)C(=CC(=C1)N(=O)=O)N(=O)=O	C1=C(CO)C(=CC(=C1)N(=O)=O)N(=O)=O	train
CCCCCCCCSCC(C(=NCC(=O)O)O)N=C(CCC(C(=O)O)N)O	CCCCCCCCI	train
CCCCCC=CC(C=CCCCCCCCC(=O)O)OOSCC(C(=NCC(=O)O)O)N=C(CCC(C(=O)O)N)O	CCCCC/C(/[H])=C(/[H])\[C@@]([H])(/C(/[H])=C(/[H])\CCCCCCCC(=O)O)OO	train
C1=C(C=CC(=C1)S(=O)(=O)C2=CC=C(C=C2)NO)N	C1=C(C=CC(=C1)S(=O)(=O)C2=CC=C(C=C2)N)N	train
CC(=NC1=CC=C(C=C1)S(=O)(=O)C2=CC=C(C=C2)N)O	C1=C(C=CC(=C1)S(=O)(=O)C2=CC=C(C=C2)N)N	train
CC(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)OC2C(C3=CC=C(C=C3)F)N=CCO2	C[C@]([H])(C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F)O[C@]2([H])[C@]([H])(C3=CC=C(C=C3)F)NCCO2	train
CN(CCCN1C2=C(C=CC=C2)CCC3=C1C=CC=C3)C4C(C(C(C(C(=O)O)O4)O)O)O	CNCCCN1C2=C(C=CC=C2)CCC3=C1C=CC=C3	train
CNCCCN1C2=C(C=CC=C2)CCC3=CC(=CC=C31)O	CNCCCN1C2=C(C=CC=C2)CCC3=C1C=CC=C3	train
C1=CC2=C(CC(=O)C=C2)N=C1	C1=CC=C(C=C1)COC2=CC=C3C=CC=NC3=C2	train
CC(C)(C(=NC1=CC=C(C(=C1)C(F)(F)F)N(=O)=O)O)O	CC(C)C(=NC1=CC=C(C(=C1)C(F)(F)F)N(=O)=O)O	train
CC1(C)C(=O)C2(C)CCC1(C2)OC3C(C(C(C(C(=O)O)O3)O)O)O	CC1(C)C(=O)C2(C)CCC1(C2)O	train
