parent_name,child_name,parent_smiles,child_smiles,origin,source,set
Buspirone,5-Hydroxybuspirone,C1C2(CC(=O)N(CCCCN3CCN(c4ncccn4)CC3)C(=O)C2)CCC1,C1C2(CC(=O)N(CCCCN3CCN(c4ncc(O)cn4)CC3)C(=O)C2)CCC1,DB00490,DrugBank,train
Buspirone,6'-Hydroxybuspirone,c1(N2CCN(CCCCN3C(=O)CC4(CCCC4)CC3=O)CC2)ncccn1,c1(N2CCN(CCCCN3C(=O)CC4(CCCC4)C(O)C3=O)CC2)ncccn1,DB00490,DrugBank,train
Cefotaxime,Desacetyl-cefotaxime,N(C(C(=NOC)c1csc(N)n1)=O)C1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12,N(C(C(=NOC)c1csc(=N)[nH]1)=O)C1C(=O)N2C(C(=O)O)=C(CO)CSC12,DB00493,DrugBank,train
Zidovudine,3'-azido-3'-deoxy-5'- O-beta-D-glucopyranuronosylthymidine,c1(C)cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,c1(C)cn(C2CC(N=[N+]=[N-])C(COC3OC(C(=O)O)C(O)C(O)C3O)O2)c(=O)nc1O,DB00495,DrugBank,train
Zidovudine,3'-Aminothymidine,OCC1C(N=[N+]=[N-])CC(n2cc(C)c(=O)[nH]c2=O)O1,OCC1C(N)CC(n2cc(C)c(=O)[nH]c2=O)O1,DB00495,DrugBank,train
Oxycodone,oxymorphone,C1N(C)C2C3(O)CCC(=O)C4Oc5c(OC)ccc(c5C43C1)C2,C1N(C)C2C3(O)C4(C1)c1c(ccc(O)c1OC4C(=O)CC3)C2,DB00497,Both,train
Oxycodone,noroxycodone,C1N(C)C2C3(O)CCC(=O)C4Oc5c(OC)ccc(c5C43C1)C2,C1NC2C3(O)CCC(=O)C4Oc5c(OC)ccc(c5C43C1)C2,DB00497,Both,train
Oxycodone,alpha-oxycodol,C12C3(O)CCC(=O)C4Oc5c(OC)ccc(c5C43CCN1C)C2,C12C3(O)CCC(O)C4Oc5c(OC)ccc(c5C43CCN1C)C2,DB00497,DrugBank,train
Flutamide,2-hydroxyflutamide,C(c1c([N+](=O)[O-])ccc(NC(C(C)C)=O)c1)(F)(F)F,C(c1c([N+](=O)[O-])ccc(NC(C(C)(C)O)=O)c1)(F)(F)F,DB00499,Both,train
Tolmetin,Tolmetin glucuronide,c1(CC(=O)O)ccc(C(c2ccc(C)cc2)=O)n1C,c1(CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)ccc(C(c2ccc(C)cc2)=O)n1C,DB00500,Both,train
Haloperidol,4-(4-Chlorophenyl)-1-[4-(4-fluorophenyl)-4-oxobutyl]-pyridinium (HPP+),C1N(CCCC(=O)c2ccc(F)cc2)CCC(O)(c2ccc(Cl)cc2)C1,C1=CC(=C2C=CC(=[Cl+])C=C2)C=CN1CCCC(=O)c1ccc(F)cc1,DB00502,Both,train
Haloperidol,4-(4-chlorophenyl)-4-hydroxypiperidine,C1C(O)(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)C1,C1C(O)(c2ccc(Cl)cc2)CCNC1,DB00502,DrugBank,train
Haloperidol,Reduced haloperidol,C1N(CCCC(=O)c2ccc(F)cc2)CCC(O)(c2ccc(Cl)cc2)C1,C1N(CCCC(O)c2ccc(F)cc2)CCC(O)(c2ccc(Cl)cc2)C1,DB00502,DrugBank,train
Haloperidol,Haloperidol glucuronide,C1N(CCCC(=O)c2ccc(F)cc2)CCC(O)(c2ccc(Cl)cc2)C1,C1N(CCCC(=O)c2ccc(F)cc2)CCC(OC2OC(C(=O)O)C(O)C(O)C2O)(c2ccc(Cl)cc2)C1,DB00502,Both,train
Haloperidol,"Haloperidol 1,2,3,6-tetrahydropyridine",c1cc(C(=O)CCCN2CCC(O)(c3ccc(Cl)cc3)CC2)ccc1F,c1cc(C(=O)CCCN2CC=C(c3ccc(Cl)cc3)CC2)ccc1F,DB00502,DrugBank,train
Haloperidol,p-Fluorobenzoylpropionic acid and 4-(4-chlorophenyl)-4-hydroxypiperidine,C(CCC(=O)c1ccc(F)cc1)N1CCC(O)(c2ccc(Cl)cc2)CC1,C(=O)(O)CCC(=O)c1ccc(F)cc1,DB00502,Both,train
Haloperidol,fluorobenzoylpropionic acid,C(CCC(=O)c1ccc(F)cc1)N1CCC(O)(c2ccc(Cl)cc2)CC1,C(=O)(O)CCC(=O)c1ccc(F)c(F)c1,DB00502,DrugBank,train
Nitazoxanide,Tizoxanide,C(c1c(OC(C)=O)cccc1)(=O)Nc1ncc([N+](=O)[O-])s1,C(=O)(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,DB00507,DrugBank,train
Nitazoxanide,Tizoxanide glucuronide,c1(NC(c2c(OC(C)=O)cccc2)=O)ncc([N+](=O)[O-])s1,c1(NC(=O)c2ccccc2OC2OC(C(=O)O)C(O)C(O)C2O)ncc([N+](=O)[O-])s1,DB00507,DrugBank,train
Aminocaproic acid,Adipic acid,C(N)CCCCC(=O)O,C(=O)(O)CCCCC(=O)O,DB00513,DrugBank,train
Albendazole,albendazole sulfone,c1(NC(=O)OC)nc2ccc(SCCC)cc2[nH]1,c1(NC(=O)OC)nc2ccc(S(CCC)(=O)=O)cc2[nH]1,DB00518,DrugBank,train
Albendazole,albendazole sulfoxide,c1cc(SCCC)cc2c1nc(NC(=O)OC)[nH]2,c1cc([S+](CCC)[O-])cc2c1[nH]c(NC(=O)OC)n2,DB00518,DrugBank,train
Carteolol,8-Hydroxycarteolol,c12cccc(OCC(CNC(C)(C)C)O)c1CCC(=O)N2,c12c(O)ccc(OCC(CNC(C)(C)C)O)c1CCC(O)=N2,DB00521,DrugBank,train
Erlotinib,2-(4-(3-Ethynylanilino)-6-(2-methoxyethoxy)quinazolin-7-yl)oxyethanol,c1c(C#C)cccc1Nc1ncnc2cc(OCCOC)c(OCCOC)cc12,c1c(C#C)cccc1Nc1ncnc2cc(OCCO)c(OCCOC)cc12,DB00530,Both,train
Cyclophosphamide,4-Hydroxycyclophosphamide,O1P(=O)(N(CCCl)CCCl)NCCC1,O1P(=O)(N(CCCl)CCCl)NC(O)CC1,DB00531,DrugBank,train
Cyclophosphamide,Dechloroethyl cyclophosphamide,ClCCN(P1(=O)NCCCO1)CCCl,ClCCNP1(=O)NCCCO1,DB00531,Both,train
Mephenytoin,S-Nirvanol,c1c(C2(CC)NC(=O)N(C)C2=O)cccc1,c1c(C2(CC)N=C(O)N=C2O)cccc1,DB00532,DrugBank,train
Mephenytoin,Nirvanol,c1(C2(CC)NC(=O)N(C)C2=O)ccccc1,c1(C2(CC)NC(=O)NC2=O)ccccc1,DB00532,DrugBank,train
Mephenytoin,S-4-Hydroxymephenytoin,c1c(C2(CC)NC(=O)N(C)C2=O)cccc1,c1c(C2(CC)N=C(O)N(C)C2=O)ccc(O)c1,DB00532,DrugBank,train
Rofecoxib,5-Hydroxyrofecoxib,c1c(S(C)(=O)=O)ccc(C2=C(c3ccccc3)C(=O)OC2)c1,c1c(S(C)(=O)=O)ccc(C2=C(c3ccccc3)C(=O)OC2O)c1,DB00533,Both,train
Rofecoxib,Dihydro-5-hydroxyrofecoxib,O=S(C)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,O=S(C)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,DB00533,DrugBank,train
Rofecoxib,"Rofecoxib-threo-3,4-dihydrohydroxy acid",C1(c2ccc(S(C)(=O)=O)cc2)=C(c2ccccc2)C(=O)OC1,C(c1ccc(S(C)(=O)=O)cc1)(CO)C(C(=O)O)c1ccccc1,DB00533,DrugBank,train
Amoxapine,7-hydroxyamoxapine,C1N(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CCNC1,C1N(C2=Nc3ccc(O)cc3Oc3ccc(Cl)cc32)CCNC1,DB00543,DrugBank,train
Amoxapine,8-hydroxyamoxapine,C1(N2CCNCC2)=Nc2ccccc2Oc2ccc(Cl)cc21,C1(N2CCNCC2)=Nc2c(ccc(O)c2)Oc2c1cc(Cl)cc2,DB00543,DrugBank,train
Pyridostigmine,3-hydroxy-N-methyl-pyridinium,c1c(OC(N(C)C)=O)ccc[n+]1C,c1[n+](C)cccc1O,DB00545,DrugBank,train
Adinazolam,desmethyladinazolam,c1ccc(C2=NCc3nnc(CN(C)C)n3-c3ccc(Cl)cc32)cc1,c1ccc(C2=NCc3nnc(CN)n3-c3ccc(Cl)cc32)cc1,DB00546,DrugBank,train
Adinazolam,alpha-Hydroxyalprazolam,c12c(ccc(Cl)c1)-n1c(CN(C)C)nnc1CN=C2c1ccccc1,c12c(ccc(Cl)c1)-n1c(CO)nnc1CN=C2c1ccccc1,DB00546,DrugBank,train
Zafirlukast,Zafirlukast metabolite M5,C1CC(OC(Nc2ccc3n(C)cc(Cc4c(OC)cc(C(=O)NS(=O)(=O)c5ccccc5C)cc4)c3c2)=O)CC1,C1CC(OC(Nc2ccc3n(CO)cc(Cc4c(OC)cc(C(=O)NS(=O)(=O)c5ccccc5C)cc4)c3c2)=O)CC1,DB00549,Both,train
Zafirlukast,3-hydroxycyclopentyl N-[3-({2-methoxy-4-[(2-methylbenzenesulfonyl)carbamoyl]phenyl}methyl)-1-methylindol-5-yl]carbamate,C1(OC(Nc2ccc3n(C)cc(Cc4c(OC)cc(C(=O)NS(=O)(=O)c5ccccc5C)cc4)c3c2)=O)CCCC1,C1(OC(Nc2ccc3n(C)cc(Cc4c(OC)cc(C(=O)NS(=O)(=O)c5ccccc5C)cc4)c3c2)=O)CCC(O)C1,DB00549,Both,train
Zafirlukast,Zafirlukast metabolite M1,O=S(NC(c1cc(OC)c(Cc2cn(C)c3ccc(NC(=O)OC4CCCC4)cc23)cc1)=O)(=O)c1ccccc1C,O=S(NC(c1cc(OC)c(Cc2cn(C)c3ccc(N)cc23)cc1)=O)(=O)c1ccccc1C,DB00549,DrugBank,train
Lamotrigine,lamotrigine-2-N-glucuronide,n1c(N)nnc(-c2cccc(Cl)c2Cl)c1N,n1c(N)c(-c2cccc(Cl)c2Cl)n[n+](C2OC(C(=O)O)C(O)C(O)C2O)c1N,DB00555,DrugBank,train
Bosentan,Bosentan metabolite Ro 48-5033,n1c(-c2nc(NS(=O)(=O)c3ccc(C(C)(C)C)cc3)c(Oc3c(OC)cccc3)c(OCCO)n2)nccc1,n1c(-c2nc(NS(=O)(=O)c3ccc(C(C)(C)CO)cc3)c(Oc3c(OC)cccc3)c(OCCO)n2)nccc1,DB00559,Both,train
Bosentan,Bosentan metabolite Ro 47-8634,c1c(S(Nc2c(Oc3c(OC)cccc3)c(OCCO)nc(-c3ncccn3)n2)(=O)=O)ccc(C(C)(C)C)c1,c1cc(C(C)(C)C)ccc1S(=O)(=O)Nc1nc(-c2ncccn2)nc(OCCO)c1Oc1ccccc1O,DB00559,Both,train
Methotrexate,7-hydroxymethotrexate,O=C(c1ccc(N(C)Cc2cnc3nc(=N)[nH]c(N)c3n2)cc1)NC(CCC(=O)O)C(=O)O,O=C(c1ccc(N(C)Cc2nc3c(N)[nH]c(=N)[nH]c-3nc2=O)cc1)NC(CCC(=O)O)C(=O)O,DB00563,DrugBank,train
Carbamazepine,"10,11-Epoxycarbamazepine",c1cc2c(cc1)N(C(N)=O)c1ccccc1C=C2,c1cc2c(cc1)N(C(N)=O)c1ccccc1C1OC12,DB00564,Both,train
Carbamazepine,"Carbamazepine 2,3-epoxide",C1=Cc2ccccc2N(C(N)=O)c2ccccc21,C1=Cc2ccccc2N(C(N)=O)C2=CC3OC3C=C21,DB00564,DrugBank,train
Carbamazepine,3-hydroxycarbamazepine,C1=Cc2c(cccc2)N(C(N)=O)c2c1cccc2,C1=Cc2c(cccc2)N(C(N)=O)c2c1ccc(O)c2,DB00564,Both,train
Cinnarizine,Cinnarizine metabolite M1,c1c(C(N2CCN(CC=Cc3ccccc3)CC2)c2ccccc2)cccc1,c1c(C(c2ccccc2)N2CCNCC2)cccc1,DB00568,Both,train
Cinnarizine,Cinnarizine metabolite M2,c1ccc(C(N2CCN(CC=Cc3ccccc3)CC2)c2ccccc2)cc1,c1ccc(C(N2CCN(CC=Cc3ccc(O)cc3)CC2)c2ccccc2)cc1,DB00568,Both,train
Cinnarizine,Cinnarizine metabolite M4,C1N(CC=Cc2ccccc2)CCN(C(c2ccccc2)c2ccccc2)C1,C1CN(C(c2ccc(O)cc2)c2ccccc2)CCN1CC=Cc1ccccc1,DB00568,Both,train
Cinnarizine,1-Cinnamylpiperazine,C1N(CC=Cc2ccccc2)CCN(C(c2ccccc2)c2ccccc2)C1,C1N(CC=Cc2ccccc2)CCNC1,DB00568,Both,train
Fenfluramine,norfenfluramine,c1c(CC(NCC)C)cccc1C(F)(F)F,c1c(CC(C)N)cccc1C(F)(F)F,DB00574,Both,train
Clonidine,4-Hydroxyclonidine,C1(Nc2c(Cl)cccc2Cl)=NCCN1,C1(Nc2c(Cl)cc(O)cc2Cl)=NCCN1,DB00575,DrugBank,train
Valdecoxib,Valdecoxib metabolite M2,c1(-c2ccccc2)noc(C)c1-c1ccc(S(N)(=O)=O)cc1,c1(-c2ccccc2)noc(C)c1-c1ccc(S(=O)(=O)NO)cc1,DB00580,DrugBank,train
Valdecoxib,Valdecoxib metabolite M1,c1(S(N)(=O)=O)ccc(-c2c(C)onc2-c2ccccc2)cc1,c1(S(N)(=O)=O)ccc(-c2c(-c3ccccc3)noc2CO)cc1,DB00580,Both,train
Valdecoxib,Valdecoxib metabolite M9,c1cc(-c2noc(C)c2-c2ccc(S(N)(=O)=O)cc2)ccc1,c1cc(-c2noc(C)c2-c2ccc(S(N)(=O)=O)cc2)cc(O)c1,DB00580,Both,train
Voriconazole,Voriconazole N-Oxide,c1cc(C(C(C)c2ncncc2F)(O)Cn2cncn2)c(F)cc1F,c1cc(C(C(C)c2nc[n+]([O-])cc2F)(O)Cn2cncn2)c(F)cc1F,DB00582,Both,train
Voriconazole,4-Hydroxyvoriconazole,c1(F)ccc(C(C(C)c2ncncc2F)(O)Cn2cncn2)c(F)c1,c1(F)ccc(C(C(CO)c2ncncc2F)(O)Cn2cncn2)c(F)c1,DB00582,Both,train
Levocarnitine,[3H]-gamma-Butyrobetaine,C([N+](C)(C)C)C(O)CC(=O)[O-],C([N+](C)(C)C)CCC(=O)O,DB00583,DrugBank,train
Nizatidine,N2-monodes-methylnizatidine,C(NC)(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,C(NCCSCc1nc(CNC)sc1)(=C[N+](=O)[O-])NC,DB00585,DrugBank,train
Diclofenac,diclofenac o-imine methine,N(c1c(CC(=O)O)cccc1)c1c(Cl)cccc1Cl,N(=C1C(=C)C=CC=C1)c1c(Cl)cccc1Cl,DB00586,DrugBank,train
Diclofenac,"diclofenac 2',3'-oxide",N(c1c(CC(=O)O)cccc1)c1c(Cl)cccc1Cl,N(c1c(CC(=O)O)cccc1)C1=C(Cl)C=CC2OC12Cl,DB00586,DrugBank,train
Diclofenac,Diclofenac radical,c1(Cl)c(Nc2c(CC(=O)O)cccc2)c(Cl)ccc1,c1(Cl)c([N]c2c(CC(=O)O)cccc2)c(Cl)ccc1,DB00586,DrugBank,train
Diclofenac,4'-Hydroxydiclofenac,c1ccc(CC(=O)O)c(Nc2c(Cl)cccc2Cl)c1,c1ccc(CC(=O)O)c(Nc2c(Cl)cc(O)cc2Cl)c1,DB00586,Both,train
Diclofenac,Diclofenac acyl glucuronide,C(C(=O)O)c1ccccc1Nc1c(Cl)cccc1Cl,C(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1Nc1c(Cl)cccc1Cl,DB00586,Both,train
Diclofenac,3'-Hydroxydiclofenac,c1c(Cl)c(Nc2c(CC(=O)O)cccc2)c(Cl)cc1,c1c(Cl)c(Nc2c(CC(=O)O)cccc2)c(Cl)c(O)c1,DB00586,DrugBank,train
Diclofenac,5-hydroxy diclofenac,OC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,OC(=O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,DB00586,Both,train
Labetalol,Labetalol Benzyl Glucuronide Metabolite (II),c1cc(C(CNC(C)CCc2ccccc2)O)cc(C(N)=O)c1O,c1cc(C(CNC(C)CCc2ccccc2)OC2OC(C(=O)O)C(O)C(O)C2O)cc(C(N)=O)c1O,DB00598,DrugBank,train
Labetalol,Labetalol Phenolic Glucuronide Metabolite (III),c1(CCC(C)NCC(O)c2ccc(O)c(C(N)=O)c2)ccccc1,c1(CCC(C)NCC(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(C(N)=O)c2)ccccc1,DB00598,DrugBank,train
Labetalol,Labetalol Hydroxylated Metabolite (IV),C(CNC(C)CCc1ccccc1)(O)c1ccc(O)c(C(N)=O)c1,C(CNC(C)CCc1ccc(O)cc1)(O)c1ccc(O)c(C(N)=O)c1,DB00598,DrugBank,train
Labetalol,Labetalol 3-hydroxylated Metabolite (VI),c1(O)ccc(C(CNC(C)CCc2ccccc2)O)cc1C(N)=O,c1(O)c(O)cc(C(CNC(C)CCc2ccccc2)O)cc1C(N)=O,DB00598,DrugBank,train
Linezolid,PNU-142300,C1C(CNC(C)=O)OC(=O)N1c1ccc(N2CCOCC2)c(F)c1,C1C(CNC(C)=O)OC(=O)N1c1ccc(NCCOCC(=O)O)c(F)c1,DB00601,DrugBank,train
Linezolid,PNU-142586,C(C)(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,C(C)(=O)NCC1CN(c2ccc(N(CCO)CC(=O)O)c(F)c2)C(=O)O1,DB00601,DrugBank,train
Medroxyprogesterone acetate,6β-Hydroxymedroxyprogesterone Acetate (M-2),CC12C(=CC(=O)CC1)C(C)CC1C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC12,CC12C(=CC(=O)CC1)C(C)(O)CC1C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC12,DB00603,Both,train
Medroxyprogesterone acetate,2β-hydroxymedroxyprogesterone acetate (M-4),O(C(C)=O)C1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CCC4(C)C3CCC12C,O(C(C)=O)C1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C(O)CC4(C)C3CCC12C,DB00603,Both,train
Medroxyprogesterone acetate,1β-hydroxymedroxyprogesterone acetate (M-3),C12(C)C(=CC(=O)CC1)C(C)CC1C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC12,C12(C)C(=CC(=O)CC1O)C(C)CC1C3CCC(OC(C)=O)(C(C)=O)C3(C)CCC12,DB00603,Both,train
Cisapride,3-(4-fluorophenoxy)propanal,C(CCN1CCC(NC(c2c(OC)cc(N)c(Cl)c2)=O)C(OC)C1)Oc1ccc(F)cc1,C(CC=O)Oc1ccc(F)cc1,DB00604,Both,train
Cisapride,3-Fluoro-4-hydroxycisapride,c1cc(OCCCN2CCC(NC(c3c(OC)cc(N)c(Cl)c3)=O)C(OC)C2)ccc1F,c1cc(OCCCN2CCC(NC(c3c(OC)cc(N)c(Cl)c3)=O)C(OC)C2)cc(F)c1O,DB00604,Both,train
Cisapride,4-Fluoro-2- hydroxycisapride,c1(F)ccc(OCCCN2CCC(NC(c3c(OC)cc(N)c(Cl)c3)=O)C(OC)C2)cc1,c1(F)ccc(OCCCN2CCC(NC(c3c(OC)cc(N)c(Cl)c3)=O)C(OC)C2)c(O)c1,DB00604,Both,train
Cisapride,norcisapride,O=C(c1c(OC)cc(N)c(Cl)c1)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,O=C(c1c(OC)cc(N)c(Cl)c1)NC1CCNCC1OC,DB00604,Both,train
Sulindac,Sulindac sulfide,C1(CC(=O)O)=C(C)C(=Cc2ccc([S+](C)[O-])cc2)c2c1cc(F)cc2,C1(CC(=O)O)=C(C)C(=Cc2ccc(SC)cc2)c2c1cc(F)cc2,DB00605,DrugBank,train
Sulindac,Sulindac sulfone,c12cc(F)ccc1C(=Cc1ccc([S+](C)[O-])cc1)C(C)=C2CC(=O)O,c12cc(F)ccc1C(=Cc1ccc(S(C)(=O)=O)cc1)C(C)=C2CC(=O)O,DB00605,DrugBank,train
Chloroquine,"(R)-chloroquine, N-desethyl",C(CN(CC)CC)CC(C)Nc1ccnc2cc(Cl)ccc12,C(CNCC)CC(C)Nc1ccnc2cc(Cl)ccc12,DB00608,Both,train
Furazolidone,3-amino-2-oxazolidone,C1(=O)OCCN1N=Cc1ccc([N+](=O)[O-])o1,C1(=O)N(N)CCO1,DB00614,DrugBank,train
Paramethadione,"5-ethyl-5-methyl-2,4-oxazolidinedione",N1(C)C(=O)OC(CC)(C)C1=O,N1=C(O)C(CC)(C)OC1=O,DB00617,DrugBank,train
Triamcinolone,6-beta-hydroxy-triamcinolone,C(C1(O)C(O)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C)(=O)CO,C(C1(O)C(O)CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C)(=O)CO,DB00620,DrugBank,train
Fluphenazine,Fluphenazine sulfoxide,c12ccccc1Sc1ccc(C(F)(F)F)cc1N2CCCN1CCN(CCO)CC1,c12c(cccc1)[S+]([O-])c1c(cc(C(F)(F)F)cc1)N2CCCN1CCN(CCO)CC1,DB00623,Both,train
Efavirenz,8-OH-efavirenz,c1c(Cl)ccc2c1C(C#CC1CC1)(C(F)(F)F)OC(=O)N2,c1c(Cl)cc(O)c2c1C(C#CC1CC1)(C(F)(F)F)OC(=O)N2,DB00625,DrugBank,train
Clofarabine,clofarabind-5'-monophosphate,c1nc2c(N)nc(Cl)nc2n1C1OC(CO)C(O)C1F,c1nc2c(N)nc(Cl)nc2n1C1OC(COP(=O)(O)O)C(O)C1F,DB00631,DrugBank,train
Astemizole,6-Hydroxyastemizole,C1N(CCc2ccc(OC)cc2)CCC(Nc2nc3ccccc3n2Cc2ccc(F)cc2)C1,C1N(CCc2ccc(OC)cc2)CCC(Nc2nc3ccc(O)cc3n2Cc2ccc(F)cc2)C1,DB00637,DrugBank,train
Astemizole,desmethylastemizole,c1(Cn2c(NC3CCN(CCc4ccc(OC)cc4)CC3)nc3ccccc32)ccc(F)cc1,c1(Cn2c(NC3CCN(CCc4ccc(O)cc4)CC3)nc3ccccc32)ccc(F)cc1,DB00637,DrugBank,train
Mebendazole,2-amino-5-benzoylbenzimidazole,c1ccc(C(c2ccc3nc(NC(OC)=O)[nH]c3c2)=O)cc1,c1ccc(C(c2ccc3[nH]c(=N)[nH]c3c2)=O)cc1,DB00643,DrugBank,train
Leucovorin,5-Methyltetrahydrofolate,OC(CCC(NC(c1ccc(NCC2N(C=O)c3c(nc(N)[nH]c3=O)NC2)cc1)=O)C(=O)O)=O,OC(CCC(NC(c1ccc(NCC2N(C)c3c(nc(N)[nH]c3=O)NC2)cc1)=O)C(=O)O)=O,DB00650,DrugBank,train
Estrone,Estrone glucuronide,C12C(C)(CCC3c4ccc(O)cc4CCC31)C(=O)CC2,C12C(C)(CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC31)C(=O)CC2,DB00655,Both,train
Estrone,4-hydroxyestrone,c1c(O)ccc2c1CCC1C2CCC2(C)C1CCC2=O,c1(O)c(O)ccc2c1CCC1C2CCC2(C)C1CCC2=O,DB00655,Both,train
Estrone,2-Hydroxyestrone sulfate,Oc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2=O,O(c1c(O)cc2c(c1)CCC1C2CCC2(C)C1CCC2=O)S(=O)(=O)O,DB00655,DrugBank,train
Estrone,4-Hydroxyestrone sulfate,C1c2c(ccc(O)c2)C2CCC3(C)C(C2C1)CCC3=O,C1c2c(ccc(OS(=O)(=O)O)c2O)C2CCC3(C)C(C2C1)CCC3=O,DB00655,DrugBank,train
Estrone,2-OH-estrone,Oc1ccc2c(c1)CCC1C2CCC2(C)C1CCC2=O,Oc1c(O)cc2c(c1)CCC1C2CCC2(C)C1CCC2=O,DB00655,Both,train
Estrone,6alpha-OH-estrone,C12(C)CCC3c4ccc(O)cc4CCC3C1CCC2=O,C12(C)CCC3c4ccc(O)cc4C(O)CC3C1CCC2=O,DB00655,Both,train
Estrone,7alpha-OH-estrone,O=C1C2(C)CCC3c4ccc(O)cc4CCC3C2CC1,O=C1C2(C)CCC3c4ccc(O)cc4CC(O)C3C2CC1,DB00655,Both,train
Estrone,15alpha-OH-estrone,c12ccc(O)cc1CCC1C2CCC2(C)C1CCC2=O,c12ccc(O)cc1CCC1C2CCC2(C)C1C(O)CC2=O,DB00655,Both,train
Estrone,16alpha-OH-estrone,C12C(CCC3(C)C1CCC3=O)c1ccc(O)cc1CC2,C12C(CCC3(C)C1CC(O)C3=O)c1ccc(O)cc1CC2,DB00655,Both,train
Trazodone,m-chlorophenylpiperazine (m-CPP) ,C1CN(CCCn2c(=O)n3c(n2)cccc3)CCN1c1cccc(Cl)c1,C1N(c2cccc(Cl)c2)CCNC1,DB00656,Both,train
Trazodone,triazolopyridinone epoxide,c12nn(CCCN3CCN(c4cccc(Cl)c4)CC3)c(=O)n1cccc2,c12nn(CCCN3CCN(c4cccc(Cl)c4)CC3)c(=O)n1C=CC1OC21,DB00656,Both,train
Trazodone,4'-hydroxytrazodone ,C(CCn1c(=O)n2c(n1)cccc2)N1CCN(c2cccc(Cl)c2)CC1,C(CCn1c(=O)n2c(n1)cccc2)N1CCN(c2ccc(O)c(Cl)c2)CC1,DB00656,Both,train
Verapamil,O-Desmethylverapamil (D-702),c1c(OC)c(OC)cc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)c1,c1c(OC)c(O)cc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)c1,DB00661,DrugBank,train
Verapamil,Verapamil metabolite D-617,c1(C(CCCN(CCc2ccc(OC)c(OC)c2)C)(C#N)C(C)C)ccc(OC)c(OC)c1,c1(C(CCCNC)(C#N)C(C)C)ccc(OC)c(OC)c1,DB00661,Both,train
Verapamil,Norverapamil,c1c(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)ccc(OC)c1OC,c1c(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)ccc(OC)c1OC,DB00661,Both,train
Verapamil,O-Desmethylverapamil (D-703),C(CN(CCc1ccc(OC)c(OC)c1)C)CC(C#N)(c1ccc(OC)c(OC)c1)C(C)C,C(CC(c1cc(OC)c(O)cc1)(C#N)C(C)C)CN(C)CCc1ccc(OC)c(OC)c1,DB00661,Both,train
Epinephrine,Epinephrine sulfate,c1(C(CNC)O)ccc(O)c(O)c1,c1(C(CNC)O)ccc(OS(=O)(=O)O)c(O)c1,DB00668,Both,train
Epinephrine,Epinephrine glucuronide,Oc1ccc(C(CNC)O)cc1O,O(c1ccc(C(CNC)O)cc1O)C1OC(C(=O)O)C(O)C(O)C1O,DB00668,DrugBank,train
Sumatriptan,Sumatriptan Metabolite GR49336,c1c(CS(NC)(=O)=O)cc2c(c1)[nH]cc2CCN(C)C,c1c(CS(NC)(=O)=O)cc2c(c1)[nH]cc2CC(=O)O,DB00669,DrugBank,train
Sumatriptan,Sumatriptan Metabolite GR34633,c12c(ccc(CS(NC)(=O)=O)c1)[nH]cc2CCN(C)C,c12c(CCN(C)C)c[nH]c1ccc(CS(N)(=O)=O)c2,DB00669,DrugBank,train
Chlorpropamide,2-OH-chlorpropamide,C(NCCC)(=O)NS(=O)(=O)c1ccc(Cl)cc1,C(NCCC)(=O)NS(=O)(=O)c1ccc(Cl)cc1O,DB00672,Both,train
Chlorpropamide,3-OH-chlorpropamide,C(CC)NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,C(CC)NC(=O)NS(=O)(=O)c1ccc(Cl)c(O)c1,DB00672,Both,train
