parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles,source,tanimoto,set,TB_Cluster
DBMET01115,4-phthalimidoglutaramic acid,DBMET01119,4-(o-carboxybenzamido)glutaramic acid,,DB01041,NC(=O)C(CCC(=O)O)N1C(=O)c2ccccc2C1=O,NC(=O)C(CCC(=O)O)NC(=O)c1ccccc1C(=O)O,DrugBank,0.4347826086956521,train,2
DBMET01116,2-phthalimidoglutaramic acid,DBMET01120,2-(o-carboxybenzamido)glutaramic acid,,DB01041,NC(=O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DrugBank,0.4347826086956521,train,2
DBMET00155,3-Hydroxyibuprofen,DBMET00808,Carboxy-ibuprofen,Cytochrome P450 2C9,DB01050,CC(CO)Cc1ccc(C(C)C(=O)O)cc1,CC(Cc1ccc(C(C)C(=O)O)cc1)C(=O)O,DrugBank,0.7096774193548387,train,2
DBMET03484,"S,R-erythrohydrobupropion",DBMET03485,"S,R-erythro-4'-hydroxy-hydrobupropion",Cytochrome P450 2C19,DB01156,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1,DrugBank,0.6153846153846154,train,2
DBMET03468,S-4'-hydroxybupropion,DBMET03477,"S,S-threo-4'-hydroxy-hydrobupropion","11-beta-hydroxysteroid dehydrogenase 1, Aflatoxin B1 aldehyde reductase member 3",DB01156,CC(NC(C)(C)C)C(=O)c1ccc(O)c(Cl)c1,CC(NC(C)(C)C)C(O)c1ccc(O)c(Cl)c1,DrugBank,0.5116279069767442,train,2
DBMET00962,Nor-levomethadyl acetate (nor-LAAM),DBMET00843,Dinor-levomethadyl acetate,Cytochrome P450 3A7,DB01227,CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1,CCC(OC(C)=O)C(CC(C)N)(c1ccccc1)c1ccccc1,Both,0.7209302325581395,train,2
DBMET02445,"3,4-Dihydroxyphenylacetaldehyde (DOPAL)",DBMET02447,"3,4-dihydroxyphenylethanol (DOPET)",,DB01235,O=CCc1ccc(O)c(O)c1,OCCc1ccc(O)c(O)c1,DrugBank,0.5185185185185185,train,2
DBMET02440,3-Methoxytyramine,DBMET02441,3-methoxy-4-hydroxyacetaldehyde,Monoamine oxidase,DB01235,COc1cc(CCN)ccc1O,COc1cc(CC=O)ccc1O,DrugBank,0.6060606060606061,train,2
DBMET02445,"3,4-Dihydroxyphenylacetaldehyde (DOPAL)",DBMET02446,"3,4-dihydroxyphenylacetic acid (DOPAC)",,DB01235,O=CCc1ccc(O)c(O)c1,O=C(O)Cc1ccc(O)c(O)c1,DrugBank,0.5357142857142857,train,2
DBMET01274,Lumiracoxib metabolite M21,DBMET01275,5-Carboxylumiracoxib (M11),,DB01283,O=C(O)Cc1cc(CO)ccc1Nc1c(F)cccc1Cl,O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cccc1Cl,DrugBank,0.717391304347826,train,2
DBMET01280,4'-hydroxylumiracoxib (M23),DBMET01284,Lumiracoxib metabolite M9,,DB01283,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)O)c1,O=C(O)Cc1cc(CO)ccc1Nc1c(F)cc(O)cc1Cl,DrugBank,0.723404255319149,train,2
DBMET01274,Lumiracoxib metabolite M21,DBMET01284,Lumiracoxib metabolite M9,,DB01283,O=C(O)Cc1cc(CO)ccc1Nc1c(F)cccc1Cl,O=C(O)Cc1cc(CO)ccc1Nc1c(F)cc(O)cc1Cl,DrugBank,0.723404255319149,train,2
DBMET03070,Lopinavir M3/M4 metabolite(s),DBMET03071,Lopinavir M1 metabolite,,DB01601,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)NC1=O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(=O)NC1=O,DrugBank,0.7837837837837838,train,2
DBMET03279,67M-1,DBMET03281,67M-4,"Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2C9",DB04854,Cc1nc(-c2ccc(OCC(C)CO)c(C#N)c2)sc1C(=O)O,Cc1nc(-c2ccc(OCC(C)C(=O)O)c(C#N)c2)sc1C(=O)O,DrugBank,0.8035714285714286,train,2
DBMET02646,Levocetirizine N-dealkylated and Aromatic Hydroxylated Metabolite (M9),DBMET02649,Levocetirizine 4-chloro-4'-hydroxybenzhydryl Mercapturate Metabolites (M10a and M10b),,DB06282,Oc1ccc(C(O)c2ccc(Cl)cc2)cc1,CC(=O)NC(CSC(c1ccc(O)cc1)c1ccc(Cl)cc1)C(=O)O,DrugBank,0.3720930232558139,train,2
DBMET03165,Chloramphenicol Aryl Amine,DBMET03166,Chloramphenicol Aryl Amide,,DB07565,Nc1ccc(C(O)C(N)CO)cc1,CC(=O)Nc1ccc(C(O)C(N)CO)cc1,DrugBank,0.5757575757575758,train,2
DBMET03455,Genz-258179,DBMET03454,Genz-682042,,DB09039,CCCC(O)CCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,O=C(O)CCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DrugBank,0.75,train,2
DBMET03787,Ixazomib M5 metabolite,DBMET03783,Ixazomib M6 metabolite,,DB09570,CC(C)CC(O)NC(=O)CNC(=O)c1cc(Cl)ccc1Cl,CC(C)CC(=O)NC(=O)CNC(=O)c1cc(Cl)ccc1Cl,DrugBank,0.6666666666666666,train,2
DBMET03172,Heptanoate,DBMET03174,β-hydroxybutyrate,,DB11677,CCCCCCC(=O)O,CC(O)CC(=O)O,DrugBank,0.28,train,2
DBMET02407,p-hydroxy-methylphenidate,DBMET03283,p-hydroxy-ritalinic acid,,DB16629,COC(=O)C(c1ccc(O)cc1)C1CCCCN1,O=C(O)C(c1ccc(O)cc1)C1CCCCN1,DrugBank,0.7073170731707317,train,2
DBMET02408,6-oxo-methylphenidate,DBMET03282,oxo-Ritalinic acid,,DB16629,COC(=O)C(c1ccccc1)C1CCCC(=O)N1,O=C1CCCC(C(C(=O)O)c2ccccc2)N1,DrugBank,0.7435897435897436,train,2
DBMET01107,2-n-Propyl-4-oxopentanoic acid,DBMET01108,2-Propylsuccinic acid,,DB00313,CCCC(CC(C)=O)C(=O)O,CCCC(CC(=O)O)C(=O)O,DrugBank,0.7083333333333334,train,2
DBMET00764,6-methoxy-2-naphthylacetic acid,DBMET02523,6-hydroxy-naphthylacetic acid,Cytochrome P450 2C9,DB00461,COc1ccc2cc(CC(=O)O)ccc2c1,O=C(O)Cc1ccc2cc(O)ccc2c1,DrugBank,0.6060606060606061,train,2
DBMET02530,reduced 3-hydroxy-nabumetone,DBMET02531,reduced O-desmethyl-3-hydroxy-nabumetone,,DB00461,COc1ccc2cc(CC(O)C(C)O)ccc2c1,CC(O)C(O)Cc1ccc2cc(O)ccc2c1,DrugBank,0.6571428571428571,train,2
DBMET02534,O-desmethyl-3-hydroxy-nabumetone,DBMET02531,reduced O-desmethyl-3-hydroxy-nabumetone,,DB00461,CC(=O)C(O)Cc1ccc2cc(O)ccc2c1,CC(O)C(O)Cc1ccc2cc(O)ccc2c1,DrugBank,0.6111111111111112,train,2
DBMET01363,Norfluoxetine alcohol,DBMET01364,Norfluoxetine acid,,DB00472,OCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(O)CC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,DrugBank,0.675,train,2
DBMET00681,2-hydroxycarbamazepine,DBMET00684,2-hydroxyiminostilbene,Cytochrome P450 3A4,DB00564,NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21,Oc1ccc2c(c1)C=Cc1ccccc1N2,DrugBank,0.4,train,2
DBMET03178,1-(3-trifluoromethyl-phenyl)-propan-2-one,DBMET03180,1-(3-trifluoromethyl-phenyl)-propan-2-ol,,DB00574,CC(=O)Cc1cccc(C(F)(F)F)c1,CC(O)Cc1cccc(C(F)(F)F)c1,DrugBank,0.5555555555555556,train,2
DBMET03178,1-(3-trifluoromethyl-phenyl)-propan-2-one,DBMET03181,"1-(3-trifluoromethyl-phenyl)-propan-1,2-diol",,DB00574,CC(=O)Cc1cccc(C(F)(F)F)c1,CC(O)C(O)c1cccc(C(F)(F)F)c1,DrugBank,0.4102564102564102,train,2
DBMET01120,2-(o-carboxybenzamido)glutaramic acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,DB01041,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DrugBank,0.7837837837837838,train,2
DBMET01117,2-phthalimidoglutaric acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,DB01041,O=C(O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DrugBank,0.4090909090909091,train,2
DBMET01119,4-(o-carboxybenzamido)glutaramic acid,DBMET01121,2-(o-carboxybenzamido)glutaric acid,,DB01041,NC(=O)C(CCC(=O)O)NC(=O)c1ccccc1C(=O)O,O=C(O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DrugBank,0.7837837837837838,train,2
DBMET02446,"3,4-dihydroxyphenylacetic acid (DOPAC)",DBMET02442,Homovanillic acid,Catechol O-methyltransferase,DB01235,O=C(O)Cc1ccc(O)c(O)c1,COc1cc(CC(=O)O)ccc1O,DrugBank,0.6129032258064516,train,2
DBMET02441,3-methoxy-4-hydroxyacetaldehyde,DBMET02442,Homovanillic acid,,DB01235,COc1cc(CC=O)ccc1O,COc1cc(CC(=O)O)ccc1O,DrugBank,0.6176470588235294,train,2
DBMET01284,Lumiracoxib metabolite M9,DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),,DB01283,O=C(O)Cc1cc(CO)ccc1Nc1c(F)cc(O)cc1Cl,O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cc(O)cc1Cl,DrugBank,0.723404255319149,train,2
DBMET01275,5-Carboxylumiracoxib (M11),DBMET01285,4'-Hydroxy-5-carboxylumiracoxib (M5),,DB01283,O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cccc1Cl,O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cc(O)cc1Cl,DrugBank,0.717391304347826,train,2
DBMET03543,4-amino-antipyrine (AA),DBMET03544,4-acetyl-amino-antipyrine (AAA),,DB04817,Cc1c(N)c(=O)n(-c2ccccc2)n1C,CC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,DrugBank,0.5526315789473685,train,2
DBMET03449,Genz-258162,DBMET03451,Genz-399240,,DB09039,CC(=O)CCCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,O=C(O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DrugBank,0.8214285714285714,train,2
DBMET03453,Genz-527862,DBMET03451,Genz-399240,,DB09039,CCC(=O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,O=C(O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DrugBank,0.8214285714285714,train,2
DBMET03453,Genz-527862,DBMET03454,Genz-682042,,DB09039,CCC(=O)CCCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,O=C(O)CCCC(=O)NC(CN1CCCC1)C(O)c1ccc2c(c1)OCCO2,DrugBank,0.7894736842105263,train,2
DBMET01902,M-3,DBMET01903,M-4,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7, Cytochrome P450 3A43",DB09227,COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1cccc([N+](=O)[O-])c1,COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cccc([N+](=O)[O-])c1,Both,0.5,train,2
DBMET02320,alpha-carboxydimethyldecadienylhydroxychromanol,DBMET02321,alpha-carboxydimethyloctenylhydroxychromanol,,DB11635,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCC(=O)O)O2,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)C(=O)O)O2,DrugBank,0.803921568627451,train,2
DBMET02715,Tamoxifen Metabolite Y,DBMET02716,Tamoxifen Metabolite E,,DB00675,CCC(=C(c1ccccc1)c1ccc(OCCO)cc1)c1ccccc1,CCC(=C(c1ccccc1)c1ccc(O)cc1)c1ccccc1,DrugBank,0.5833333333333334,train,2
,acetaminophen,,3-Hydroxyacetaminophen,CYP2A6 (major); CYP2E1; CYP1A2; CYP2C8; CYP2C9; CYP3A4,acetaminophen,CC(=O)Nc1ccc(O)cc1,CC(=O)Nc1ccc(O)c(O)c1,MetXBioDB,0.5769230769230769,train,2
,pinoline,,"1H,2H,3H,4H,9H‐pyrido[3,4‐b]indol‐6‐ol",CYP2D6,pinoline,COc1ccc2[nH]c3c(c2c1)CCNC3,Oc1ccc2[nH]c3c(c2c1)CCNC3,MetXBioDB,0.631578947368421,train,2
,"5-Methoxy-N,N-diisopropyltryptamine",,5-OH-DIPT,CYP2D6,"5-Methoxy-N,N-diisopropyltryptamine",COc1ccc2[nH]cc(CCN(C(C)C)C(C)C)c2c1,CC(C)N(CCc1c[nH]c2ccc(O)cc12)C(C)C,MetXBioDB,0.6904761904761905,train,2
,(R)-1-(4-Methoxyphenyl)propan-2-amine,,,CYP2D6,(R)-1-(4-Methoxyphenyl)propan-2-amine,COc1ccc(CC(C)N)cc1,CC(N)Cc1ccc(O)cc1,MetXBioDB,0.5714285714285714,train,2
,"(S)-2-(2,6-Dichlorobenzamido)-3-(2',6'-dimethoxy-[1,1'-biphenyl]-4-yl)propanoic acid",,,CYP2C9,"(S)-2-(2,6-Dichlorobenzamido)-3-(2',6'-dimethoxy-[1,1'-biphenyl]-4-yl)propanoic acid",COc1cccc(OC)c1-c1ccc(CC(NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,COc1cccc(O)c1-c1ccc(CC(NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,MetXBioDB,0.9166666666666666,train,2
,Dehydroxyzyleuton,,(1S)â€1â€(6â€hydroxyâ€1â€benzothiophenâ€2â€yl)ethylurea,CYP1A2; CYP2C9,Dehydroxyzyleuton,CC(NC(N)=O)c1cc2ccccc2s1,CC(NC(N)=O)c1cc2ccc(O)cc2s1,MetXBioDB,0.7,train,2
,(2r)-2-[4-(3-methylthiophen-2-yl)phenyl]propanoic acid,,,CYP2C9,(2r)-2-[4-(3-methylthiophen-2-yl)phenyl]propanoic acid,Cc1ccsc1-c1ccc(C(C)C(=O)O)cc1,CC1=C(c2ccc(C(C)C(=O)O)cc2)SC(=O)C1,MetXBioDB,0.4772727272727273,train,2
,(r)-bupropion,,(2R)â€2â€(tertâ€butylamino)â€1â€(3â€chloroâ€5â€hydroxyphenyl)propanâ€1â€one,CYP2B6;CYP2C19; CYP2E1,(r)-bupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(=O)c1cc(O)cc(Cl)c1,MetXBioDB,0.6410256410256411,train,2
,(r)-trimipramine,,,CYP2D6,(r)-trimipramine,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,CC(CN(C)C)CN1c2ccccc2CCc2cc(O)ccc21,MetXBioDB,0.775,train,2
,(s)-mephobarbital,,phenobarbital,CYP2B6,(s)-mephobarbital,CCC1(c2ccccc2)C(=O)N(C)C(=O)N=C1O,CCC1(c2ccccc2)C(O)=NC(=O)N=C1O,MetXBioDB,0.631578947368421,train,2
,(s)-norfenfluramine,,,CYP1A2,(s)-norfenfluramine,CC(N)Cc1cccc(C(F)(F)F)c1,NCCc1cccc(C(F)(F)F)c1,MetXBioDB,0.5757575757575758,train,2
,"1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-",,,CYP2D6,"1-propanol, 3-[3-(1-piperidinylmethyl)phenoxy]-",OCCCOc1cccc(CN2CCCCC2)c1,Oc1cccc(CN2CCCCC2)c1,MetXBioDB,0.55,train,2
,"1,2-dichlorobenzene",,"3,4-dichlorophenol",CYP1A1; CYP1A2; CYP2E1 (major); CYP3A4,"1,2-dichlorobenzene",Clc1ccccc1Cl,Oc1ccc(Cl)c(Cl)c1,MetXBioDB,0.3684210526315789,train,2
,2-acetamidofluorene,,1-OH-AFF,CYP1A2,2-acetamidofluorene,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,CC(=O)Nc1ccc2c(c1)Cc1cccc(O)c1-2,MetXBioDB,0.6842105263157895,train,2
,2-phenylphenol,,"2,5-dihydroxybiphenyl",CYP1A2; CYP2B6; CYP2D6; CYP2E1; CYP3A4,2-phenylphenol,Oc1ccccc1-c1ccccc1,Oc1ccc(O)c(-c2ccccc2)c1,MetXBioDB,0.6086956521739131,train,2
,2'-methoxyacetophenone,,2'-Hydroxyacetophenone,CYP2A6,2'-methoxyacetophenone,COc1ccccc1C(C)=O,CC(=O)c1ccccc1O,MetXBioDB,0.5384615384615384,train,2
,"2h-1-benzopyran-2-one, 4-(chloromethyl)-7-ethoxy-",,4-(Chloromethyl)-7-hydroxychromen-2-one,CYP1A2;CYP2A6;CYP2B6;CYP2C8;CYP2C19;CYP2D6;CYP2E1;CYP3A4,"2h-1-benzopyran-2-one, 4-(chloromethyl)-7-ethoxy-",CCOc1ccc2c(CCl)cc(=O)oc2c1,O=c1cc(CCl)c2ccc(O)cc2o1,MetXBioDB,0.575,train,2
,"3,5-pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-, ethyl methyl ester, (4r)-",,,CYP3A4 ,"3,5-pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-, ethyl methyl ester, (4r)-",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc([N+](=O)[O-])c1,MetXBioDB,0.5263157894736842,train,2
,3s14s-ochratoxin a,,,CYP1A2;CYP2C9;CYP3A4,3s14s-ochratoxin a,CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,CC1OC(=O)c2c(O)c(C(=O)NC(Cc3ccccc3)C(=O)O)cc(Cl)c2C1O,MetXBioDB,0.6825396825396826,train,2
,4-(butylaminomethyl)-7-methoxycoumarin,,BHAMC,CYP1A2;CYP2C9;CYP2C19;CYP2D6,4-(butylaminomethyl)-7-methoxycoumarin,CCCCNCc1cc(=O)oc2cc(OC)ccc12,CCCCNCc1cc(=O)oc2cc(O)ccc12,MetXBioDB,0.7021276595744681,train,2
,4-(ethylaminomethyl)-7-methoxycoumarin,,EHAMC,CYP1A2;CYP2C19;CYP2D6,4-(ethylaminomethyl)-7-methoxycoumarin,CCNCc1cc(=O)oc2cc(OC)ccc12,CCNCc1cc(=O)oc2cc(O)ccc12,MetXBioDB,0.6904761904761905,train,2
,"4-[(s)-alpha-(trichloromethyl)-4-methoxybenzyl]-1,2-benzenediol",,Tris-OH-M methoxychlor,CYP1A2;CYP2A6;CYP2B6;CYP2C8;CYP2C9;CYP2C19;CYP3A4,"4-[(s)-alpha-(trichloromethyl)-4-methoxybenzyl]-1,2-benzenediol",COc1ccc(C(c2ccc(O)c(O)c2)C(Cl)(Cl)Cl)cc1,Oc1ccc(C(c2ccc(O)c(O)c2)C(Cl)(Cl)Cl)cc1,MetXBioDB,0.6764705882352942,train,2
,4-methylaminomethyl-7-methoxycoumarin,,N-methyl 7-hydroxy-4-(aminomethyl)-coumarin,CYP1A2;CYP2D6,4-methylaminomethyl-7-methoxycoumarin,CNCc1cc(=O)oc2cc(OC)ccc12,CNCc1cc(=O)oc2cc(O)ccc12,MetXBioDB,0.65,train,2
,7-ethoxycoumarin,,Umbelliferone,CYP1A1 (major); CYP2B6; CYP2E1; CYP1A2; CYP2A6; CYP3A7; CYP2C9; CYP2C19,7-ethoxycoumarin,CCOc1ccc2ccc(=O)oc2c1,O=c1ccc2ccc(O)cc2o1,MetXBioDB,0.4857142857142857,train,2
,7-methoxycoumarin,,Umbelliferone,CYP1A2;CYP2A6,7-methoxycoumarin,COc1ccc2ccc(=O)oc2c1,O=c1ccc2ccc(O)cc2o1,MetXBioDB,0.53125,train,2
,abt_378,,,CYP3A4,abt_378,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCN=C1O,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCC(O)=NC1=O,MetXBioDB,0.7402597402597403,train,2
,1â€[(2S)â€4â€(5â€benzylthiophenâ€2â€yl)butâ€3â€ynâ€2â€yl]â€1â€hydroxyurea,,ABT-515,CYP1A2;CYP2C9;CYP2C19;CYP2D6;CYP2E1;CYP3A4,1â€[(2S)â€4â€(5â€benzylthiophenâ€2â€yl)butâ€3â€ynâ€2â€yl]â€1â€hydroxyurea,CC(C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O,CC(C#Cc1ccc(C(O)c2ccccc2)s1)N(O)C(N)=O,MetXBioDB,0.6153846153846154,train,2
,acetanilide,,Acetaminophen,CYP1A2; CYP2E1,acetanilide,CC(=O)Nc1ccccc1,CC(=O)Nc1ccc(O)cc1,MetXBioDB,0.6086956521739131,train,2
,"benzeneethanol, 2-[(2,6-dichlorophenyl)amino]- (reduced_diclofenac)",,,CYP1A2;CYP2C8;CYP2C9;CYP2C19;CYP2D6;CYP3A4,"benzeneethanol, 2-[(2,6-dichlorophenyl)amino]- (reduced_diclofenac)",OCCc1ccccc1Nc1c(Cl)cccc1Cl,OCCc1cc(O)ccc1Nc1c(Cl)cccc1Cl,MetXBioDB,0.6944444444444444,train,2
,bropirimine,,m-hydroxybropirimine,CYP1A2,bropirimine,N=c1nc(O)c(Br)c(-c2ccccc2)[nH]1,N=c1nc(O)c(Br)c(-c2cccc(O)c2)[nH]1,MetXBioDB,0.7222222222222222,train,2
,carbamazepine,,2-Hydroxycarbamazepine ,CYP3A4; CYP2C8,carbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21,MetXBioDB,0.7419354838709677,train,2
,benzodioxolyl-butanamine (BDB),,DHABB,CYP2C19;CYP2D6;CYP3A4,benzodioxolyl-butanamine (BDB),CCC(N)Cc1ccc2c(c1)OCO2,CCC(N)Cc1ccc(O)c(O)c1,MetXBioDB,0.5135135135135135,train,2
,NE-100,,,CYP2D6;CYP3A4,NE-100,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,CCCN(CCC)CCc1ccc(OC)c(OCCc2cccc(O)c2)c1,MetXBioDB,0.782608695652174,train,2
,NE-100,,,CYP2C9;CYP2C19;CYP2D6,NE-100,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,CCCN(CCC)CCc1ccc(O)c(OCCc2ccccc2)c1,MetXBioDB,0.7333333333333333,train,2
,(R)-m-Methoxyamphetamine,,,CYP2D6,(R)-m-Methoxyamphetamine,COc1cccc(CC(C)N)c1,CC(N)Cc1cccc(O)c1,MetXBioDB,0.5625,train,2
,(R)-m-Methoxyamphetamine,,,CYP2D6,(R)-m-Methoxyamphetamine,COc1cccc(CC(C)N)c1,COc1cc(CC(C)N)ccc1O,MetXBioDB,0.5277777777777778,train,2
,4Ã¢â‚¬Â[(dimethylamino)methyl]Ã¢â‚¬Â7Ã¢â‚¬ÂmethoxychromenÃ¢â‚¬Â2Ã¢â‚¬Âone,,,CYP1A2;CYP2C19;CYP2D6,4Ã¢â‚¬Â[(dimethylamino)methyl]Ã¢â‚¬Â7Ã¢â‚¬ÂmethoxychromenÃ¢â‚¬Â2Ã¢â‚¬Âone,COc1ccc2c(CN(C)C)cc(=O)oc2c1,CN(C)Cc1cc(=O)oc2cc(O)ccc12,MetXBioDB,0.65,train,2
,bpr-0L075,,,CYP1A2;CYP2C9;CYP2C19;CYP2D6;CYP2E1;CYP3A4,bpr-0L075,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,COc1cc(C(=O)c2c[nH]c3cc(O)ccc23)cc(OC)c1OC,MetXBioDB,0.7674418604651163,train,2
,2prime_hydroxy_indomethacin_phenethylamide,,,CYP2C19;CYP2D6,2prime_hydroxy_indomethacin_phenethylamide,COc1ccc2c(c1)c(CC(=O)NCC(O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1,Cc1c(CC(=O)NCC(O)c2ccccc2)c2cc(O)ccc2n1C(=O)c1ccc(Cl)cc1,MetXBioDB,0.796875,train,2
,"(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine",,,CYP1A2;CYP2B6;CYP2C19;CYP2D6;CYP3A4,"(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine",CCC(Cc1ccc2c(c1)OCO2)NC,CCC(N)Cc1ccc2c(c1)OCO2,MetXBioDB,0.631578947368421,train,2
,"(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine",,,CYP1A2;CYP2B6;CYP2C19;CYP2D6;CYP3A4,"(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine",CCC(Cc1ccc2c(c1)OCO2)NC,CCC(Cc1ccc(O)c(O)c1)NC,MetXBioDB,0.5384615384615384,train,2
,dextropropoxyphene,,Nordextropropoxyphene,CYP3A4,dextropropoxyphene,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CNC,MetXBioDB,0.7021276595744681,train,2
,dibenzylfluorescein,,Fluorescein benzyl ester,CYP2C8; CYP2C9; CYP2C19; CYP3A4,dibenzylfluorescein,O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12,O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,MetXBioDB,0.8070175438596491,train,2
,dibenzylfluorescein,,2-[6-(benzyloxy)-3-oxo-3H-xanthen-9-yl]benzoic acid,CYP2C8; CYP2C9; CYP2C19; CYP3A4,dibenzylfluorescein,O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12,MetXBioDB,0.8392857142857143,train,2
,k-11777,,N-oxide k-11777,CYP3A4,k-11777,CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,C[N+]1([O-])CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,MetXBioDB,0.8360655737704918,train,2
,k-11777,,N-desmethyl k-11777,CYP3A4;CYP2D6,k-11777,CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1,O=C(NC(C=CS(=O)(=O)c1ccccc1)CCc1ccccc1)C(Cc1ccccc1)NC(=O)N1CCNCC1,MetXBioDB,0.8166666666666667,train,2
