parent_name,child_name,parent_smiles,child_smiles,origin,source,set
Duloxetine,6-hydroxy duloxetine,c1(C(Oc2cccc3c2cccc3)CCNC)sccc1,C(CNC)C(Oc1c2ccc(O)cc2ccc1)c1sccc1,DB00476,Both,train
Chlorpromazine,hydroxychlorpromazine,N1(CCCN(C)C)c2ccccc2Sc2ccc(Cl)cc21,c12ccc(Cl)cc1N(CCCN(C)C)c1c(cc(O)cc1)S2,DB00477,Both,train
Chlorpromazine,chlorpromazine-N-oxide,c1c(Cl)ccc2c1N(CCCN(C)C)c1ccccc1S2,c12c(cc(Cl)cc1)N(CCC[N+](C)([O-])C)c1ccccc1S2,DB00477,DrugBank,train
Chlorpromazine,dedimethylchlorpromazine,c1(Cl)ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,c1c2c(ccc1Cl)Sc1c(cccc1)N2CCCN,DB00477,DrugBank,train
Chlorpromazine,demonomethylchlorpromazine,C(CCN(C)C)N1c2ccccc2Sc2c1cc(Cl)cc2,N1(CCCNC)c2ccccc2Sc2c1cc(Cl)cc2,DB00477,Both,train
Chlorpromazine,Opromazine,c1c2c(cc(Cl)c1)N(CCCN(C)C)c1c(cccc1)S2,c1cccc2c1N(CCCN(C)C)c1cc(Cl)ccc1[S+]2[O-],DB00477,Both,train
Celecoxib,Hydroxycelecoxib,c1(C)ccc(-c2n(-c3ccc(S(=O)(N)=O)cc3)nc(C(F)(F)F)c2)cc1,FC(F)(c1cc(-c2ccc(CO)cc2)n(-c2ccc(S(=O)(=O)N)cc2)n1)F,DB00482,Both,train
Brimonidine,2-oxobrimonidine,C1N=C(Nc2c(Br)c3nccnc3cc2)NC1,c1(NC2=NCCN2)c(Br)c2ncc(=O)[nH]c2cc1,DB00484,DrugBank,train
Brimonidine,3-oxobrimonidine ,n1ccnc2c(Br)c(NC3=NCCN3)ccc12,C1N=C(Nc2ccc3c(c2Br)N=C(O)CN3)NC1,DB00484,DrugBank,train
Buspirone,1-Pyrimidinylpiperazine,C1C2(CCC1)CC(=O)N(CCCCN1CCN(c3ncccn3)CC1)C(=O)C2,n1c(N2CCNCC2)nccc1,DB00490,DrugBank,train
Buspirone,Buspirone N-oxide,C12(CC(=O)N(CCCCN3CCN(c4ncccn4)CC3)C(=O)C1)CCCC2,C1N(c2ncccn2)CC[N+](CCCCN2C(=O)CC3(CC2=O)CCCC3)([O-])C1,DB00490,DrugBank,train
Buspirone,3′-Hydroxybuspirone,C1C2(CC(=O)N(CCCCN3CCN(c4ncccn4)CC3)C(=O)C2)CCC1,C1CC(O)CC12CC(=O)N(CCCCN1CCN(c3ncccn3)CC1)C(=O)C2,DB00490,DrugBank,train
Buspirone,5-Hydroxybuspirone,N1(CCCCN2CCN(c3ncccn3)CC2)C(=O)CC2(CCCC2)CC1=O,C1CC2(CC(=O)N(CCCCN3CCN(c4ncc(O)cn4)CC3)C(=O)C2)CC1,DB00490,DrugBank,train
Buspirone,6'-Hydroxybuspirone,C1CC2(CC1)CC(=O)N(CCCCN1CCN(c3ncccn3)CC1)C(=O)C2,c1nc(N2CCN(CCCCN3C(=O)C(O)C4(CC3=O)CCCC4)CC2)ncc1,DB00490,DrugBank,train
Cefotaxime,Desacetyl-cefotaxime,c1sc(N)nc1C(C(NC1C(=O)N2C(C(O)=O)=C(COC(=O)C)CSC21)=O)=NOC,C1(=O)N2C(C1NC(C(=NOC)c1[nH]c(=N)sc1)=O)SCC(CO)=C2C(O)=O,DB00493,DrugBank,train
Zidovudine,3'-azido-3'-deoxy-5'- O-beta-D-glucopyranuronosylthymidine,c1(=O)c(C)cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]1,O(C1OC(C(O)=O)C(O)C(O)C1O)CC1OC(n2cc(C)c(O)nc2=O)CC1N=[N+]=[N-],DB00495,DrugBank,train
Zidovudine,3'-Aminothymidine,c1(=O)[nH]c(=O)c(C)cn1C1OC(CO)C(N=[N+]=[N-])C1,Cc1c(=O)[nH]c(=O)n(C2CC(N)C(CO)O2)c1,DB00495,DrugBank,train
Oxycodone,oxymorphone,C1CC2(O)C3N(C)CCC24C(Oc2c(OC)ccc(c24)C3)C1=O,c1cc2c3c(c1O)OC1C34C(O)(C(C2)N(C)CC4)CCC1=O,DB00497,Both,train
Oxycodone,noroxycodone,c12c3c(c(OC)cc1)OC1C(=O)CCC4(O)C31CCN(C)C4C2,C12C(=O)CCC3(O)C4NCCC13c1c(c(OC)ccc1C4)O2,DB00497,Both,train
Oxycodone,alpha-oxycodol,c1cc(OC)c2c3c1CC1N(C)CCC34C(C(=O)CCC14O)O2,COc1c2c3c(cc1)CC1C4(O)C3(CCN1C)C(C(O)CC4)O2,DB00497,DrugBank,train
Flutamide,2-hydroxyflutamide,c1(C(F)(F)F)cc(NC(C(C)C)=O)ccc1[N+]([O-])=O,c1(NC(=O)C(O)(C)C)ccc([N+](=O)[O-])c(C(F)(F)F)c1,DB00499,Both,train
Tolmetin,Tolmetin glucuronide,c1c(C(c2ccc(C)cc2)=O)n(C)c(CC(=O)O)c1,c1cc(C(=O)c2ccc(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)n2C)ccc1C,DB00500,Both,train
Haloperidol,4-(4-Chlorophenyl)-1-[4-(4-fluorophenyl)-4-oxobutyl]-pyridinium (HPP+),c1cc(F)ccc1C(CCCN1CCC(c2ccc(Cl)cc2)(O)CC1)=O,O=C(c1ccc(F)cc1)CCCN1C=CC(=C2C=CC(=[Cl+])C=C2)C=C1,DB00502,Both,train
Haloperidol,4-(4-chlorophenyl)-4-hydroxypiperidine,C(CCC(c1ccc(F)cc1)=O)N1CCC(c2ccc(Cl)cc2)(O)CC1,C1(O)(c2ccc(Cl)cc2)CCNCC1,DB00502,DrugBank,train
Haloperidol,Reduced haloperidol,C1(O)(c2ccc(Cl)cc2)CCN(CCCC(c2ccc(F)cc2)=O)CC1,c1(C(CCCN2CCC(c3ccc(Cl)cc3)(O)CC2)O)ccc(F)cc1,DB00502,DrugBank,train
Haloperidol,Haloperidol glucuronide,C(C(=O)c1ccc(F)cc1)CCN1CCC(c2ccc(Cl)cc2)(O)CC1,C1(C(=O)O)OC(OC2(c3ccc(Cl)cc3)CCN(CCCC(=O)c3ccc(F)cc3)CC2)C(O)C(O)C1O,DB00502,Both,train
Haloperidol,"Haloperidol 1,2,3,6-tetrahydropyridine",C1CC(O)(c2ccc(Cl)cc2)CCN1CCCC(c1ccc(F)cc1)=O,C(CCN1CCC(c2ccc(Cl)cc2)=CC1)C(c1ccc(F)cc1)=O,DB00502,DrugBank,train
Haloperidol,p-Fluorobenzoylpropionic acid and 4-(4-chlorophenyl)-4-hydroxypiperidine,C1N(CCCC(=O)c2ccc(F)cc2)CCC(c2ccc(Cl)cc2)(O)C1,O=C(CCC(=O)O)c1ccc(F)cc1,DB00502,Both,train
Haloperidol,fluorobenzoylpropionic acid,C1CN(CCCC(c2ccc(F)cc2)=O)CCC1(O)c1ccc(Cl)cc1,O=C(CCC(c1ccc(F)c(F)c1)=O)O,DB00502,DrugBank,train
Nitazoxanide,Tizoxanide,[O-][N+](=O)c1sc(NC(=O)c2ccccc2OC(=O)C)nc1,C(c1c(O)cccc1)(=O)Nc1ncc([N+](=O)[O-])s1,DB00507,DrugBank,train
Nitazoxanide,Tizoxanide glucuronide,c1c([N+](=O)[O-])sc(NC(=O)c2c(OC(=O)C)cccc2)n1,c1c(C(Nc2ncc([N+](=O)[O-])s2)=O)c(OC2OC(C(=O)O)C(O)C(O)C2O)ccc1,DB00507,DrugBank,train
Aminocaproic acid,Adipic acid,C(CCCN)CC(O)=O,OC(=O)CCCCC(=O)O,DB00513,DrugBank,train
Albendazole,albendazole sulfone,C(C)CSc1cc2c(cc1)nc(NC(=O)OC)[nH]2,C(CC)S(c1ccc2c([nH]c(NC(=O)OC)n2)c1)(=O)=O,DB00518,DrugBank,train
Albendazole,albendazole sulfoxide,c12cc(SCCC)ccc1nc(NC(OC)=O)[nH]2,CCC[S+](c1ccc2[nH]c(NC(OC)=O)nc2c1)[O-],DB00518,DrugBank,train
Carteolol,8-Hydroxycarteolol,c1c2c(c(OCC(O)CNC(C)(C)C)cc1)CCC(=O)N2,N1=C(O)CCc2c(OCC(O)CNC(C)(C)C)ccc(O)c21,DB00521,DrugBank,train
Erlotinib,2-(4-(3-Ethynylanilino)-6-(2-methoxyethoxy)quinazolin-7-yl)oxyethanol,O(CCOc1c(OCCOC)cc2c(c1)ncnc2Nc1cccc(C#C)c1)C,C(CO)Oc1c(OCCOC)cc2c(c1)ncnc2Nc1cccc(C#C)c1,DB00530,Both,train
Cyclophosphamide,4-Hydroxycyclophosphamide,P1(=O)(N(CCCl)CCCl)NCCCO1,C1(O)NP(N(CCCl)CCCl)(=O)OCC1,DB00531,DrugBank,train
Cyclophosphamide,Dechloroethyl cyclophosphamide,C1CCNP(=O)(N(CCCl)CCCl)O1,C1CNP(=O)(NCCCl)OC1,DB00531,Both,train
Mephenytoin,S-Nirvanol,c1(C2(CC)C(=O)N(C)C(=O)N2)ccccc1,C1(O)=NC(O)=NC1(c1ccccc1)CC,DB00532,DrugBank,train
Mephenytoin,Nirvanol,c1cc(C2(CC)NC(=O)N(C)C2=O)ccc1,c1cc(C2(CC)C(=O)NC(=O)N2)ccc1,DB00532,DrugBank,train
Mephenytoin,S-4-Hydroxymephenytoin,c1ccc(C2(CC)NC(=O)N(C)C2=O)cc1,O=C1N(C)C(O)=NC1(c1ccc(O)cc1)CC,DB00532,DrugBank,train
Rofecoxib,5-Hydroxyrofecoxib,CS(c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1)(=O)=O,CS(c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1)(=O)=O,DB00533,Both,train
Rofecoxib,Dihydro-5-hydroxyrofecoxib,O=S(=O)(C)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,O=C1OC(O)C(c2ccc(S(=O)(C)=O)cc2)C1c1ccccc1,DB00533,DrugBank,train
Rofecoxib,"Rofecoxib-threo-3,4-dihydrohydroxy acid",c1c(C2=C(c3ccccc3)C(=O)OC2)ccc(S(=O)(C)=O)c1,c1cc(C(C(c2ccccc2)C(=O)O)CO)ccc1S(C)(=O)=O,DB00533,DrugBank,train
Amoxapine,7-hydroxyamoxapine,c1cc2c(cc1)Oc1ccc(Cl)cc1C(N1CCNCC1)=N2,O1c2ccc(Cl)cc2C(N2CCNCC2)=Nc2ccc(O)cc21,DB00543,DrugBank,train
Amoxapine,8-hydroxyamoxapine,C1CNCCN1C1=Nc2c(cccc2)Oc2ccc(Cl)cc21,N1(C2=Nc3c(ccc(O)c3)Oc3ccc(Cl)cc32)CCNCC1,DB00543,DrugBank,train
Pyridostigmine,3-hydroxy-N-methyl-pyridinium,O(c1c[n+](C)ccc1)C(N(C)C)=O,c1[n+](C)cccc1O,DB00545,DrugBank,train
Adinazolam,desmethyladinazolam,CN(Cc1nnc2n1-c1c(cc(Cl)cc1)C(c1ccccc1)=NC2)C,c1cc(Cl)cc2c1-n1c(nnc1CN)CN=C2c1ccccc1,DB00546,DrugBank,train
Adinazolam,alpha-Hydroxyalprazolam,c1c2c(cc(Cl)c1)C(c1ccccc1)=NCc1nnc(CN(C)C)n1-2,n1nc(CO)n2c1CN=C(c1ccccc1)c1c-2ccc(Cl)c1,DB00546,DrugBank,train
Zafirlukast,Zafirlukast metabolite M5,C1CCC(OC(Nc2ccc3n(C)cc(Cc4ccc(C(=O)NS(c5c(C)cccc5)(=O)=O)cc4OC)c3c2)=O)C1,C1C(OC(Nc2cc3c(cc2)n(CO)cc3Cc2c(OC)cc(C(=O)NS(=O)(c3c(C)cccc3)=O)cc2)=O)CCC1,DB00549,Both,train
Zafirlukast,3-hydroxycyclopentyl N-[3-({2-methoxy-4-[(2-methylbenzenesulfonyl)carbamoyl]phenyl}methyl)-1-methylindol-5-yl]carbamate,COc1c(Cc2cn(C)c3ccc(NC(=O)OC4CCCC4)cc23)ccc(C(=O)NS(c2c(C)cccc2)(=O)=O)c1,C(=O)(NS(=O)(=O)c1ccccc1C)c1ccc(Cc2cn(C)c3c2cc(NC(=O)OC2CC(O)CC2)cc3)c(OC)c1,DB00549,Both,train
Zafirlukast,Zafirlukast metabolite M1,c1(C(NS(c2ccccc2C)(=O)=O)=O)ccc(Cc2c3cc(NC(OC4CCCC4)=O)ccc3n(C)c2)c(OC)c1,C(NS(c1c(C)cccc1)(=O)=O)(c1ccc(Cc2cn(C)c3ccc(N)cc32)c(OC)c1)=O,DB00549,DrugBank,train
Lamotrigine,lamotrigine-2-N-glucuronide,Clc1c(-c2nnc(N)nc2N)cccc1Cl,C1(C(=O)O)OC([n+]2nc(-c3cccc(Cl)c3Cl)c(N)nc2N)C(O)C(O)C1O,DB00555,DrugBank,train
Bosentan,Bosentan metabolite Ro 48-5033,c1(S(Nc2c(Oc3ccccc3OC)c(OCCO)nc(-c3ncccn3)n2)(=O)=O)ccc(C(C)(C)C)cc1,c1(S(Nc2c(Oc3ccccc3OC)c(OCCO)nc(-c3ncccn3)n2)(=O)=O)ccc(C(C)(CO)C)cc1,DB00559,Both,train
Bosentan,Bosentan metabolite Ro 47-8634,O(c1nc(-c2ncccn2)nc(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)c1Oc1ccccc1OC)CCO,N(c1c(Oc2ccccc2O)c(OCCO)nc(-c2ncccn2)n1)S(c1ccc(C(C)(C)C)cc1)(=O)=O,DB00559,Both,train
Methotrexate,7-hydroxymethotrexate,[nH]1c(=N)nc2ncc(CN(C)c3ccc(C(NC(CCC(O)=O)C(=O)O)=O)cc3)nc2c1N,C(CC(=O)O)C(C(=O)O)NC(c1ccc(N(C)Cc2nc3c(N)[nH]c(=N)[nH]c-3nc2=O)cc1)=O,DB00563,DrugBank,train
Carbamazepine,"10,11-Epoxycarbamazepine",N1(C(N)=O)c2c(cccc2)C=Cc2c1cccc2,NC(=O)N1c2c(cccc2)C2C(c3c1cccc3)O2,DB00564,Both,train
Carbamazepine,"Carbamazepine 2,3-epoxide",c12ccccc1C=Cc1ccccc1N2C(N)=O,C1=C2C=Cc3c(cccc3)N(C(N)=O)C2=CC2C1O2,DB00564,DrugBank,train
Carbamazepine,3-hydroxycarbamazepine,C1=Cc2ccccc2N(C(=O)N)c2c1cccc2,C(N1c2c(ccc(O)c2)C=Cc2c1cccc2)(=O)N,DB00564,Both,train
Cinnarizine,Cinnarizine metabolite M1,c1(C=CCN2CCN(C(c3ccccc3)c3ccccc3)CC2)ccccc1,C(c1ccccc1)(N1CCNCC1)c1ccccc1,DB00568,Both,train
Cinnarizine,Cinnarizine metabolite M2,c1cc(C(N2CCN(CC=Cc3ccccc3)CC2)c2ccccc2)ccc1,c1cccc(C(N2CCN(CC=Cc3ccc(O)cc3)CC2)c2ccccc2)c1,DB00568,Both,train
Cinnarizine,Cinnarizine metabolite M4,c1ccccc1C(N1CCN(CC=Cc2ccccc2)CC1)c1ccccc1,C(CN1CCN(C(c2ccc(O)cc2)c2ccccc2)CC1)=Cc1ccccc1,DB00568,Both,train
Cinnarizine,1-Cinnamylpiperazine,c1ccccc1C(N1CCN(CC=Cc2ccccc2)CC1)c1ccccc1,c1cc(C=CCN2CCNCC2)ccc1,DB00568,Both,train
Fenfluramine,norfenfluramine,c1c(C(F)(F)F)cc(CC(NCC)C)cc1,c1cc(C(F)(F)F)cc(CC(C)N)c1,DB00574,Both,train
Clonidine,4-Hydroxyclonidine,N1=C(Nc2c(Cl)cccc2Cl)NCC1,c1(NC2=NCCN2)c(Cl)cc(O)cc1Cl,DB00575,DrugBank,train
Valdecoxib,Valdecoxib metabolite M2,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(N)=O)cc1,S(c1ccc(-c2c(-c3ccccc3)noc2C)cc1)(NO)(=O)=O,DB00580,DrugBank,train
Valdecoxib,Valdecoxib metabolite M1,c1(C)onc(-c2ccccc2)c1-c1ccc(S(=O)(N)=O)cc1,c1c(-c2c(-c3ccc(S(=O)(N)=O)cc3)c(CO)on2)cccc1,DB00580,Both,train
Valdecoxib,Valdecoxib metabolite M9,c1(C)onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)N)cc1,O=S(=O)(c1ccc(-c2c(C)onc2-c2cc(O)ccc2)cc1)N,DB00580,Both,train
Voriconazole,Voriconazole N-Oxide,c1cc(F)cc(F)c1C(C(C)c1ncncc1F)(O)Cn1ncnc1,C(n1ncnc1)C(C(C)c1c(F)c[n+]([O-])cn1)(O)c1ccc(F)cc1F,DB00582,Both,train
Voriconazole,4-Hydroxyvoriconazole,c1ncc(F)c(C(C(O)(Cn2cncn2)c2ccc(F)cc2F)C)n1,c1(F)c(C(Cn2cncn2)(O)C(c2c(F)cncn2)CO)ccc(F)c1,DB00582,Both,train
Levocarnitine,[3H]-gamma-Butyrobetaine,C[N+](C)(C)CC(O)CC([O-])=O,O=C(CCC[N+](C)(C)C)O,DB00583,DrugBank,train
Nizatidine,N2-monodes-methylnizatidine,CNC(NCCSCc1nc(CN(C)C)sc1)=C[N+]([O-])=O,C(NC)c1nc(CSCCNC(NC)=C[N+](=O)[O-])cs1,DB00585,DrugBank,train
Diclofenac,diclofenac o-imine methine,c1(CC(O)=O)ccccc1Nc1c(Cl)cccc1Cl,Clc1c(N=C2C=CC=CC2=C)c(Cl)ccc1,DB00586,DrugBank,train
Diclofenac,"diclofenac 2',3'-oxide",C(C(=O)O)c1ccccc1Nc1c(Cl)cccc1Cl,ClC12C(Nc3ccccc3CC(=O)O)=C(Cl)C=CC1O2,DB00586,DrugBank,train
Diclofenac,Diclofenac radical,N(c1c(Cl)cccc1Cl)c1c(CC(=O)O)cccc1,OC(Cc1c([N]c2c(Cl)cccc2Cl)cccc1)=O,DB00586,DrugBank,train
Diclofenac,4'-Hydroxydiclofenac,C(Cc1c(Nc2c(Cl)cccc2Cl)cccc1)(O)=O,c1(Nc2c(Cl)cc(O)cc2Cl)c(CC(O)=O)cccc1,DB00586,Both,train
Diclofenac,Diclofenac acyl glucuronide,Clc1c(Nc2ccccc2CC(O)=O)c(Cl)ccc1,c1cc(Cl)c(Nc2c(CC(OC3OC(C(O)=O)C(O)C(O)C3O)=O)cccc2)c(Cl)c1,DB00586,Both,train
Diclofenac,3'-Hydroxydiclofenac,c1(Cl)cccc(Cl)c1Nc1ccccc1CC(=O)O,c1(Cl)c(O)ccc(Cl)c1Nc1ccccc1CC(=O)O,DB00586,DrugBank,train
Diclofenac,5-hydroxy diclofenac,c1cc(Nc2c(Cl)cccc2Cl)c(CC(=O)O)cc1,c1(Cl)c(Nc2c(CC(O)=O)cc(O)cc2)c(Cl)ccc1,DB00586,Both,train
Labetalol,Labetalol Benzyl Glucuronide Metabolite (II),CC(NCC(c1cc(C(N)=O)c(O)cc1)O)CCc1ccccc1,OC1C(O)C(OC(CNC(C)CCc2ccccc2)c2ccc(O)c(C(N)=O)c2)OC(C(O)=O)C1O,DB00598,DrugBank,train
Labetalol,Labetalol Phenolic Glucuronide Metabolite (III),c1c(C(O)CNC(CCc2ccccc2)C)ccc(O)c1C(=O)N,C1(O)C(O)C(O)C(Oc2ccc(C(CNC(C)CCc3ccccc3)O)cc2C(N)=O)OC1C(O)=O,DB00598,DrugBank,train
Labetalol,Labetalol Hydroxylated Metabolite (IV),c1ccc(CCC(NCC(c2cc(C(N)=O)c(O)cc2)O)C)cc1,CC(NCC(O)c1ccc(O)c(C(N)=O)c1)CCc1ccc(O)cc1,DB00598,DrugBank,train
Labetalol,Labetalol 3-hydroxylated Metabolite (VI),CC(NCC(c1ccc(O)c(C(=O)N)c1)O)CCc1ccccc1,C(CC(C)NCC(c1cc(O)c(O)c(C(N)=O)c1)O)c1ccccc1,DB00598,DrugBank,train
Linezolid,PNU-142300,C1OCCN(c2ccc(N3CC(CNC(=O)C)OC3=O)cc2F)C1,CC(NCC1CN(c2ccc(NCCOCC(O)=O)c(F)c2)C(=O)O1)=O,DB00601,DrugBank,train
Linezolid,PNU-142586,c1c(N2C(=O)OC(CNC(=O)C)C2)cc(F)c(N2CCOCC2)c1,O=C(CN(CCO)c1c(F)cc(N2CC(CNC(=O)C)OC2=O)cc1)O,DB00601,DrugBank,train
Medroxyprogesterone acetate,6β-Hydroxymedroxyprogesterone Acetate (M-2),C12(C)C(C(=O)C)(OC(C)=O)CCC1C1C(CC2)C2(C)CCC(=O)C=C2C(C)C1,C1C2C3CCC(OC(=O)C)(C(=O)C)C3(C)CCC2C2(C)C(=CC(=O)CC2)C1(O)C,DB00603,Both,train
Medroxyprogesterone acetate,2β-hydroxymedroxyprogesterone acetate (M-4),C1C2(C)C(=CC(=O)C1)C(C)CC1C3C(C)(CCC21)C(C(=O)C)(OC(=O)C)CC3,C1C2(C)C(CCC2(C(C)=O)OC(C)=O)C2CC(C)C3=CC(=O)C(O)CC3(C)C2C1,DB00603,Both,train
Medroxyprogesterone acetate,1β-hydroxymedroxyprogesterone acetate (M-3),C1CC(C(C)=O)(OC(=O)C)C2(C)C1C1CC(C)C3=CC(=O)CCC3(C)C1CC2,O(C1(C(=O)C)CCC2C3C(C4(C)C(O)CC(=O)C=C4C(C)C3)CCC21C)C(C)=O,DB00603,Both,train
Cisapride,3-(4-fluorophenoxy)propanal,COc1c(C(=O)NC2C(OC)CN(CCCOc3ccc(F)cc3)CC2)cc(Cl)c(N)c1,c1(F)ccc(OCCC=O)cc1,DB00604,Both,train
Cisapride,3-Fluoro-4-hydroxycisapride,C1(NC(c2cc(Cl)c(N)cc2OC)=O)CCN(CCCOc2ccc(F)cc2)CC1OC,C(NC1CCN(CCCOc2ccc(O)c(F)c2)CC1OC)(=O)c1c(OC)cc(N)c(Cl)c1,DB00604,Both,train
Cisapride,4-Fluoro-2- hydroxycisapride,c1c(C(=O)NC2C(OC)CN(CCCOc3ccc(F)cc3)CC2)c(OC)cc(N)c1Cl,c1(O)cc(F)ccc1OCCCN1CCC(NC(=O)c2c(OC)cc(N)c(Cl)c2)C(OC)C1,DB00604,Both,train
Cisapride,norcisapride,c1c(OCCCN2CC(OC)C(NC(=O)c3cc(Cl)c(N)cc3OC)CC2)ccc(F)c1,c1c(Cl)c(N)cc(OC)c1C(=O)NC1C(OC)CNCC1,DB00604,Both,train
Sulindac,Sulindac sulfide,OC(CC1=C(C)C(=Cc2ccc([S+](C)[O-])cc2)c2ccc(F)cc21)=O,c1(SC)ccc(C=C2c3ccc(F)cc3C(CC(=O)O)=C2C)cc1,DB00605,DrugBank,train
Sulindac,Sulindac sulfone,C1(CC(O)=O)=C(C)C(=Cc2ccc([S+](C)[O-])cc2)c2ccc(F)cc21,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(=O)(C)=O)cc1,DB00605,DrugBank,train
Chloroquine,"(R)-chloroquine, N-desethyl",N(CCCC(C)Nc1ccnc2cc(Cl)ccc12)(CC)CC,c1c2c(c(NC(CCCNCC)C)ccn2)ccc1Cl,DB00608,Both,train
Furazolidone,3-amino-2-oxazolidone,C1(=O)N(N=Cc2ccc([N+]([O-])=O)o2)CCO1,O=C1OCCN1N,DB00614,DrugBank,train
Paramethadione,"5-ethyl-5-methyl-2,4-oxazolidinedione",C1(=O)N(C)C(=O)OC1(C)CC,CC1(CC)C(O)=NC(=O)O1,DB00617,DrugBank,train
Triamcinolone,6-beta-hydroxy-triamcinolone,OC1(C(=O)CO)C(O)CC2C3C(F)(C(O)CC21C)C1(C)C(=CC(=O)C=C1)CC3,C1C(O)C2(F)C3(C)C=CC(=O)C=C3C(O)CC2C2C1(C)C(C(=O)CO)(O)C(O)C2,DB00620,DrugBank,train
Fluphenazine,Fluphenazine sulfoxide,C(CO)N1CCN(CCCN2c3ccccc3Sc3c2cc(C(F)(F)F)cc3)CC1,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3[S+]([O-])c3ccccc32)CC1,DB00623,Both,train
Efavirenz,8-OH-efavirenz,c1(Cl)ccc2c(c1)C(C#CC1CC1)(C(F)(F)F)OC(=O)N2,C1(=O)OC(C#CC2CC2)(C(F)(F)F)c2cc(Cl)cc(O)c2N1,DB00625,DrugBank,train
Clofarabine,clofarabind-5'-monophosphate,c12n(C3C(F)C(O)C(CO)O3)cnc1c(N)nc(Cl)n2,FC1C(n2c3c(nc2)c(N)nc(Cl)n3)OC(COP(O)(O)=O)C1O,DB00631,DrugBank,train
Astemizole,6-Hydroxyastemizole,c1cc2c(nc(NC3CCN(CCc4ccc(OC)cc4)CC3)n2Cc2ccc(F)cc2)cc1,c1(F)ccc(Cn2c(NC3CCN(CCc4ccc(OC)cc4)CC3)nc3c2cc(O)cc3)cc1,DB00637,DrugBank,train
Astemizole,desmethylastemizole,c12c(cccc1)n(Cc1ccc(F)cc1)c(NC1CCN(CCc3ccc(OC)cc3)CC1)n2,C1C(Nc2n(Cc3ccc(F)cc3)c3c(cccc3)n2)CCN(CCc2ccc(O)cc2)C1,DB00637,DrugBank,train
Mebendazole,2-amino-5-benzoylbenzimidazole,O(C)C(=O)Nc1[nH]c2cc(C(c3ccccc3)=O)ccc2n1,c1c(C(c2cc3c(cc2)[nH]c(=N)[nH]3)=O)cccc1,DB00643,DrugBank,train
Leucovorin,5-Methyltetrahydrofolate,O=CN1C(CNc2ccc(C(NC(C(O)=O)CCC(=O)O)=O)cc2)CNc2nc(N)[nH]c(=O)c21,N1(C)c2c(=O)[nH]c(N)nc2NCC1CNc1ccc(C(NC(CCC(O)=O)C(=O)O)=O)cc1,DB00650,DrugBank,train
Estrone,Estrone glucuronide,CC12C(C3C(c4c(cc(O)cc4)CC3)CC1)CCC2=O,C1c2c(ccc(OC3C(O)C(O)C(O)C(C(O)=O)O3)c2)C2CCC3(C)C(=O)CCC3C2C1,DB00655,Both,train
Estrone,4-hydroxyestrone,C12(C)C(=O)CCC1C1CCc3cc(O)ccc3C1CC2,c1c2c(c(O)c(O)c1)CCC1C3C(C)(C(=O)CC3)CCC12,DB00655,Both,train
Estrone,2-Hydroxyestrone sulfate,C1(=O)CCC2C3C(c4ccc(O)cc4CC3)CCC12C,O=C1C2(C)CCC3c4c(cc(OS(=O)(=O)O)c(O)c4)CCC3C2CC1,DB00655,DrugBank,train
Estrone,4-Hydroxyestrone sulfate,C1CC2(C)C(=O)CCC2C2CCc3cc(O)ccc3C12,c1(OS(=O)(O)=O)ccc2c(c1O)CCC1C3C(C)(C(=O)CC3)CCC21,DB00655,DrugBank,train
Estrone,2-OH-estrone,c12cc(O)ccc1C1C(C3C(C)(CC1)C(=O)CC3)CC2,C1Cc2cc(O)c(O)cc2C2CCC3(C)C(CCC3=O)C12,DB00655,Both,train
Estrone,6alpha-OH-estrone,c12cc(O)ccc1C1CCC3(C)C(CCC3=O)C1CC2,C1C2C3C(c4c(cc(O)cc4)C(O)C3)CCC2(C)C(=O)C1,DB00655,Both,train
Estrone,7alpha-OH-estrone,Oc1cc2c(cc1)C1C(C3CCC(=O)C3(C)CC1)CC2,c1cc2c(cc1O)CC(O)C1C3C(C)(CCC21)C(=O)CC3,DB00655,Both,train
Estrone,15alpha-OH-estrone,C1C(=O)C2(C)C(C1)C1CCc3c(ccc(O)c3)C1CC2,c1c(O)ccc2c1CCC1C3C(C)(CCC12)C(=O)CC3O,DB00655,Both,train
Estrone,16alpha-OH-estrone,O=C1C2(C)CCC3C(C2CC1)CCc1c3ccc(O)c1,C1C2(C)C(C3CCc4c(ccc(O)c4)C3C1)CC(O)C2=O,DB00655,Both,train
Trazodone,m-chlorophenylpiperazine (m-CPP) ,N1(CCCn2c(=O)n3ccccc3n2)CCN(c2cccc(Cl)c2)CC1,c1c(N2CCNCC2)cccc1Cl,DB00656,Both,train
