parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles,source,tanimoto,set,TB_Cluster
,(s)-norfenfluramine,,,CYP1A2,(s)-norfenfluramine,CC(N)Cc1cccc(C(F)(F)F)c1,NCCc1cccc(C(F)(F)F)c1,MetXBioDB,0.5757575757575758,train,2
,3s14s-ochratoxin a,,,CYP1A2;CYP2C9;CYP3A4,3s14s-ochratoxin a,CC1Cc2c(Cl)cc(C(=O)NC(Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1,CC1OC(=O)c2c(O)c(C(=O)NC(Cc3ccccc3)C(=O)O)cc(Cl)c2C1O,MetXBioDB,0.6825396825396826,train,2
,"4-[(s)-alpha-(trichloromethyl)-4-methoxybenzyl]-1,2-benzenediol",,Tris-OH-M methoxychlor,CYP1A2;CYP2A6;CYP2B6;CYP2C8;CYP2C9;CYP2C19;CYP3A4,"4-[(s)-alpha-(trichloromethyl)-4-methoxybenzyl]-1,2-benzenediol",COc1ccc(C(c2ccc(O)c(O)c2)C(Cl)(Cl)Cl)cc1,Oc1ccc(C(c2ccc(O)c(O)c2)C(Cl)(Cl)Cl)cc1,MetXBioDB,0.6764705882352942,train,2
,5-methoxytryptamine,,Serotonin,CYP2D6,5-methoxytryptamine,COc1ccc2[nH]cc(CCN)c2c1,NCCc1c[nH]c2ccc(O)cc12,MetXBioDB,0.6052631578947368,train,2
,7-methoxycoumarin,,Umbelliferone,CYP1A2;CYP2A6,7-methoxycoumarin,COc1ccc2ccc(=O)oc2c1,O=c1ccc2ccc(O)cc2o1,MetXBioDB,0.53125,train,2
,7-methoxycoumarin,,4-Hydroxy-7-methoxycoumarin,CYP1A2;CYP2A6,7-methoxycoumarin,COc1ccc2ccc(=O)oc2c1,COc1ccc2c(O)cc(=O)oc2c1,MetXBioDB,0.5714285714285714,train,2
,biochanin a,,,CYP1A2;CYP2C9;CYP2C19; CYP2D6; CYP2E1,biochanin a,COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,MetXBioDB,0.75,train,2
,benzodioxolyl-butanamine (BDB),,DHABB,CYP2C19;CYP2D6;CYP3A4,benzodioxolyl-butanamine (BDB),CCC(N)Cc1ccc2c(c1)OCO2,CCC(N)Cc1ccc(O)c(O)c1,MetXBioDB,0.5135135135135135,train,2
,NE-100,,,CYP2D6;CYP3A4,NE-100,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,CCCN(CCC)CCc1ccc(OC)c(OCCc2cccc(O)c2)c1,MetXBioDB,0.782608695652174,train,2
,NE-100,,,CYP2D6;CYP3A4,NE-100,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccc(O)cc2)c1,MetXBioDB,0.7954545454545454,train,2
,NE-100,,,CYP1A2;CYP2C9;CYP2C19;CYP2D6;CYP3A4,NE-100,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,CCCNCCc1ccc(OC)c(OCCc2ccccc2)c1,MetXBioDB,0.6595744680851063,train,2
,NE-100,,,CYP2C9;CYP2C19;CYP2D6,NE-100,CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1,CCCN(CCC)CCc1ccc(O)c(OCCc2ccccc2)c1,MetXBioDB,0.7333333333333333,train,2
,(R)-m-Methoxyamphetamine,,,CYP2D6,(R)-m-Methoxyamphetamine,COc1cccc(CC(C)N)c1,CC(N)Cc1cccc(O)c1,MetXBioDB,0.5625,train,2
,(R)-m-Methoxyamphetamine,,,CYP2D6,(R)-m-Methoxyamphetamine,COc1cccc(CC(C)N)c1,COc1cc(CC(C)N)ccc1O,MetXBioDB,0.5277777777777778,train,2
,bpr-0L075,,,CYP2C9;CYP2C19;CYP2D6;CYP2E1;CYP3A4,bpr-0L075,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,COc1cc(C(=O)c2c[nH]c3cc(O)ccc23)cc(O)c1OC,MetXBioDB,0.6808510638297872,train,2
,bpr-0L075,,,CYP2C9;CYP2C19;CYP2D6;CYP2E1;CYP3A4,bpr-0L075,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,COc1ccc2c(C(=O)c3cc(OC)c(O)c(OC)c3)c[nH]c2c1,MetXBioDB,0.8333333333333334,train,2
,bpr-0L075,,,CYP1A2;CYP2C9;CYP2C19;CYP2D6;CYP2E1;CYP3A4,bpr-0L075,COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,COc1cc(C(=O)c2c[nH]c3cc(O)ccc23)cc(OC)c1OC,MetXBioDB,0.7674418604651163,train,2
,"(6-methoxy-1H-indol-3-yl)-(3,4,5-trimethoxyphenyl)methanone",,,CYP1A2;CYP2C9;CYP2C19;CYP2D6;CYP2E1;CYP3A4,"(6-methoxy-1H-indol-3-yl)-(3,4,5-trimethoxyphenyl)methanone",COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,COc1cc(C(=O)c2c[nH]c3c(O)c(OC)ccc23)cc(OC)c1OC,MetXBioDB,0.6170212765957447,train,2
,"(6-methoxy-1H-indol-3-yl)-(3,4,5-trimethoxyphenyl)methanone",,,CYP1A2;CYP2C9;CYP2C19;CYP2D6;CYP2E1;CYP3A4,"(6-methoxy-1H-indol-3-yl)-(3,4,5-trimethoxyphenyl)methanone",COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1,COc1cc2[nH]cc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2cc1O,MetXBioDB,0.6666666666666666,train,2
,"(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine",,,CYP1A2;CYP2B6;CYP2C19;CYP2D6;CYP3A4,"(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine",CCC(Cc1ccc2c(c1)OCO2)NC,CCC(N)Cc1ccc2c(c1)OCO2,MetXBioDB,0.631578947368421,train,2
,"(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine",,,CYP1A2;CYP2B6;CYP2C19;CYP2D6;CYP3A4,"(2S)-1-(1,3-Benzodioxol-5-yl)-N-methyl-2-butanamine",CCC(Cc1ccc2c(c1)OCO2)NC,CCC(Cc1ccc(O)c(O)c1)NC,MetXBioDB,0.5384615384615384,train,2
,eugenol,,Hydroxychavicol,CYP1A2;CYP2C9;CYP2D6;CYP2E1,eugenol,C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(O)c(O)c1,MetXBioDB,0.6129032258064516,train,2
,formononetin,,Daidzein,CYP1A2,formononetin,COc1ccc(-c2coc3cc(O)ccc3c2=O)cc1,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,MetXBioDB,0.7631578947368421,train,2
,methoxsalen,,,CYP2A6,methoxsalen,COc1c2occc2cc2ccc(=O)oc12,COc1c2c(cc3ccc(=O)oc13)C1OC1O2,MetXBioDB,0.5,train,2
,methyleugenol,,1Ã¢â‚¬Ëœ-hydroxylate methyleugenol,CYP1A2;CYP2C9;CYP2C19;CYP2D6,methyleugenol,C=CCc1ccc(OC)c(OC)c1,C=CC(O)c1ccc(OC)c(OC)c1,MetXBioDB,0.4444444444444444,train,2
,metoclopramide,,monodeethylmetoclopramide,CYP1A2;CYP2C8;CYP2C19;CYP2D6;CYP3A4,metoclopramide,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,CCNCCNC(=O)c1cc(Cl)c(N)cc1OC,MetXBioDB,0.7021276595744681,train,2
,myristicin,,"5-allyl-1-methoxy-2,3-dihydroxybenzene",CYP3A4;CYP1A2,myristicin,C=CCc1cc(OC)c2c(c1)OCO2,C=CCc1cc(O)c(O)c(OC)c1,MetXBioDB,0.5,train,2
,n_ac_ffvc,,N-Ac-FFVC-SO,CYP3A4,n_ac_ffvc,CC(=O)NC(CSC(F)=C(OCF)C(F)F)C(=O)O,CC(=O)NC(C[S+]([O-])C(F)=C(OCF)C(F)F)C(=O)O,MetXBioDB,0.5652173913043478,train,2
,n_ac_pcbc,,N-Ac-PCBC-SO,CYP3A4,n_ac_pcbc,NC(CSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,NC(C[S+]([O-])C(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,MetXBioDB,0.4857142857142857,train,2
,nabumetone,,4Ã¢â‚¬ÂhydroxyÃ¢â‚¬Â4Ã¢â‚¬Â(6Ã¢â‚¬ÂmethoxynaphthalenÃ¢â‚¬Â2Ã¢â‚¬Âyl)butanÃ¢â‚¬Â2Ã¢â‚¬Âone,CYP1A2,nabumetone,COc1ccc2cc(CCC(C)=O)ccc2c1,COc1ccc2cc(C(O)CC(C)=O)ccc2c1,MetXBioDB,0.525,train,2
,schembl12998564,,py74-M1,CYP3A4,schembl12998564,COc1cc([N+](=O)[O-])ccc1NN=C(C(C)=O)C(=O)Nc1ccccc1OC,COc1cc([N+](=O)[O-])ccc1NN=C(C(C)=O)C(=O)Nc1ccc(O)cc1OC,MetXBioDB,0.8076923076923077,train,2
,schembl896413,,M28,CYP2C9;CYP2C19,schembl896413,COc1cc(CC2SC(=O)N=C2O)ccc1C(=O)NCc1ccc(C(F)(F)F)cc1,O=C1N=C(O)C(O)(Cc2ccc(C(=O)NCc3ccc(C(F)(F)F)cc3)c(O)c2)S1,MetXBioDB,0.5,train,2
,schembl896413,,M24,CYP3A4,schembl896413,COc1cc(CC2SC(=O)N=C2O)ccc1C(=O)NCc1ccc(C(F)(F)F)cc1,COc1cc(CC2(O)SC(=O)N=C2O)ccc1C(=O)NCc1ccc(C(F)(F)F)cc1,MetXBioDB,0.6666666666666666,train,2
,schembl896413,,,CYP3A4,schembl896413,COc1cc(CC2SC(=O)N=C2O)ccc1C(=O)NCc1ccc(C(F)(F)F)cc1,COc1cc(CC2C(O)=NC(=O)[S+]2[O-])ccc1C(=O)NCc1ccc(C(F)(F)F)cc1,MetXBioDB,0.6716417910447762,train,2
,tyramine,,,CYP2D6,tyramine,NCCc1ccc(O)cc1,NCCc1ccc(O)c(O)c1,MetXBioDB,0.56,train,2
,(R)-(+)-Rebamipide,,8-Hydroxyrebamipide,CYP3A4,(R)-(+)-Rebamipide,O=C(NC(Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1,O=C(NC(Cc1cc(O)nc2c(O)cccc12)C(=O)O)c1ccc(Cl)cc1,MetXBioDB,0.7843137254901961,train,2
,(R)-(+)-Rebamipide,,6-Hydroxyrebamipide,CYP3A4,(R)-(+)-Rebamipide,O=C(NC(Cc1cc(O)nc2ccccc12)C(=O)O)c1ccc(Cl)cc1,O=C(NC(Cc1cc(O)nc2ccc(O)cc12)C(=O)O)c1ccc(Cl)cc1,MetXBioDB,0.8367346938775511,train,2
,"p-Methoxymethamphetamine, R-(-)-",,HO-MA,CYP2D6,"p-Methoxymethamphetamine, R-(-)-",CNC(C)Cc1ccc(OC)cc1,CNC(C)Cc1ccc(O)cc1,MetXBioDB,0.6,train,2
,(S)-Methylenedioxyethylamphetamine,,"3,4-methylenedioxyamphetamine",CYP1A2;CYP2B6;CYP3A4,(S)-Methylenedioxyethylamphetamine,CCNC(C)Cc1ccc2c(c1)OCO2,CC(N)Cc1ccc2c(c1)OCO2,MetXBioDB,0.6216216216216216,train,2
,(S)-Methylenedioxyethylamphetamine,,"N-methyl-3,4-methylenedioxyamphetamine",CYP1A2;CYP2B6;CYP2C8;CYP2C9;CYP2D6;CYP2E1;CYP3A4,(S)-Methylenedioxyethylamphetamine,CCNC(C)Cc1ccc2c(c1)OCO2,CCNC(C)Cc1ccc(O)c(O)c1,MetXBioDB,0.5384615384615384,train,2
,warfarin-r,,10-Hydroxywarfarin,CYP3A4,warfarin-r,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,CC(=O)C(O)C(c1ccccc1)c1c(O)oc2ccccc2c1=O,MetXBioDB,0.6382978723404256,train,2
,warfarin-r,,6-Hydroxywarfarin,CYP1A2; CYP1A1; CYP2C19,warfarin-r,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,CC(=O)CC(c1ccccc1)c1c(O)oc2ccc(O)cc2c1=O,MetXBioDB,0.7777777777777778,train,2
,warfarin-r,,8-Hydroxywarfarin,CYP1A2; CYP1A1; CYP2C19,warfarin-r,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,CC(=O)CC(c1ccccc1)c1c(O)oc2c(O)cccc2c1=O,MetXBioDB,0.7333333333333333,train,2
,warfarin-r,,#NAME?,CYP1A2; CYP1A1; CYP2C8,warfarin-r,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,CC(=O)CC(c1ccccc1)c1c(O)oc2cc(O)ccc2c1=O,MetXBioDB,0.7777777777777778,train,2
,warfarin-r,,4'- Hydroxywarfarin,CYP2C9; CYP2C18,warfarin-r,CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O,CC(=O)CC(c1ccc(O)cc1)c1c(O)oc2ccccc2c1=O,MetXBioDB,0.8809523809523809,train,2
,4-(Aminomethyl)-7-methoxycoumarin,,7-hydroxy-4-(aminomethyl)-coumarin (HAMC),CYP1A2;CYP2C19;CYP2D6,4-(Aminomethyl)-7-methoxycoumarin,COc1ccc2c(CN)cc(=O)oc2c1,NCc1cc(=O)oc2cc(O)ccc12,MetXBioDB,0.6153846153846154,train,2
,O-isopropyl acetaminophen,,Acetaminophen,CYP1A2,O-isopropyl acetaminophen,CC(=O)Nc1ccc(OC(C)C)cc1,CC(=O)Nc1ccc(O)cc1,MetXBioDB,0.5172413793103449,train,2
,O-isopropyl acetaminophen,,,CYP1A2,O-isopropyl acetaminophen,CC(=O)Nc1ccc(OC(C)C)cc1,COc1ccc(NC=O)cc1,MetXBioDB,0.3055555555555556,train,2
,p-Methoxyacetanilide,,"p-Methoxyacetanilide, O-demethyl-",CYP1A2,p-Methoxyacetanilide,COc1ccc(NC(C)=O)cc1,CC(=O)Nc1ccc(O)cc1,MetXBioDB,0.5769230769230769,train,2
,Verapamil,,D-702,CYP2C8; CYP2C18,Verapamil,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1cc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)ccc1O,MetXBioDB,0.8867924528301887,train,2
,D-702,,,CYP3A4; CYP3A5,Verapamil,COc1cc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)ccc1O,COc1ccc(C(C#N)(CCCN)C(C)C)cc1OC,MetXBioDB,0.5789473684210527,train,2
,Mono-OH-methoxychlor,,Catechol-methoxychlor,CYP2B6; CYP3A4; CYP3A5,Methoxychlor,COc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,COc1ccc(C(c2ccc(O)c(O)c2)C(Cl)(Cl)Cl)cc1,MetXBioDB,0.7058823529411765,train,2
,Mono-OH-methoxychlor,,Bis-OH-methoxychlor,CYP1A2; CYP2C8; CYP2C19; CYP2D6,Methoxychlor,COc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,Oc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,MetXBioDB,0.7037037037037037,train,2
,Norverapamil,,D-715 (PR-22),CYP2C8; CYP3A4; CYP2D6,Verapamil,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1cc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)ccc1O,MetXBioDB,0.8846153846153846,train,2
,Phloretin,,"Phloretin, 2p-OH-glucuronide",UGT1A9,Phloretin,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,O=CC1OC(Oc2cc(O)cc(O)c2C(=O)CCc2ccc(O)cc2)C(O)C(O)C1O,MetXBioDB,0.5098039215686274,train,2
,Phloretin,,"Phloretin, 4p-OH-glucuronide",UGT1A9,Phloretin,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,O=C(CCc1ccc(O)cc1)c1c(O)cc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1O,MetXBioDB,0.5208333333333334,train,2
,8-Hydroxywarfarin,,Warfarin 8-O-glucuronide,UGT1A9,warfarin-r,CC(=O)CC(c1ccccc1)c1c(O)c2cccc(O)c2oc1=O,CC(=O)CC(c1ccccc1)c1c(O)c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2oc1=O,MetXBioDB,0.6,train,2
,7-Hydroxywarfarin,,Warfarin 7-O-glucuronide,UGT1A9,warfarin-s,CC(=O)CC(c1ccccc1)c1c(O)c2ccc(O)cc2oc1=O,CC(=O)CC(c1ccccc1)c1c(O)c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2oc1=O,MetXBioDB,0.5967741935483871,train,2
,6-Hydroxywarfarin,,Warfarin 6-O-glucuronide,UGT1A9,warfarin-r,CC(=O)CC(c1ccccc1)c1c(O)c2cc(O)ccc2oc1=O,CC(=O)CC(c1ccccc1)c1c(O)c2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc2oc1=O,MetXBioDB,0.5967741935483871,train,2
,Demethoxycurcumin,,Demethoxycurcumin O-glucuronide,UGT1A9,Demethoxycurcumin,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2)ccc1O,COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)cc2)ccc1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.5740740740740741,train,2
,Tyrphostin B42,,"Tyrphostin B42, 3-O-glucuronide",UGT1A9,Tyrphostin B42,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1,N#CC(=Cc1ccc(O)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1)C(=O)NCc1ccccc1,MetXBioDB,0.6166666666666667,train,2
,Tyrphostin B42,,"Tyrphostin B42, 4-O-glucuronide",UGT1A9,Tyrphostin B42,N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCc1ccccc1,N#CC(=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1)C(=O)NCc1ccccc1,MetXBioDB,0.6065573770491803,train,2
,"3,4p-Dimethoxy-5,7,3p-trihydroxyflavone",,"3,4p-Dimethoxy-5,3p-dihydroxyflavone, 7-O-glucuronide",UGT1A9,"3,4p-Dimethoxy-5,7,3p-trihydroxyflavone",COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1O,COc1ccc(-c2oc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)cc(O)c3c(=O)c2OC)cc1O,MetXBioDB,0.6333333333333333,train,2
,"3p-Benzyloxy-5,7-dihydroxy-3,4p-dimethoxyflavone",,"3p-Benzyloxy-5-hydroxy-3,4p-dimethoxyflavone, 7-O-glucuronide",UGT1A9,"3p-Benzyloxy-5,7-dihydroxy-3,4p-dimethoxyflavone",COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1OCc1ccccc1,COc1ccc(-c2oc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)cc(O)c3c(=O)c2OC)cc1OCc1ccccc1,MetXBioDB,0.6956521739130435,train,2
,"5,7-Dihydroxy-3p,4p,5p-trimethoxyflavone",,"5-Hydroxy-3p,4p,5p-trimethoxyflavone, 7-O-glucuronide",UGT1A9,"5,7-Dihydroxy-3p,4p,5p-trimethoxyflavone",COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1OC,COc1cc(-c2cc(=O)c3c(O)cc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3o2)cc(OC)c1OC,MetXBioDB,0.6140350877192983,train,2
,thymol,,thymol O-glucuronide,UGT,thymol,Cc1ccc(C(C)C)c(O)c1,Cc1ccc(C(C)C)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,MetXBioDB,0.3478260869565217,train,2
,thymol,,thymol sulfate,SULT,thymol,Cc1ccc(C(C)C)c(O)c1,Cc1ccc(C(C)C)c(OS(=O)(=O)O)c1,MetXBioDB,0.4705882352941176,train,2
,3-OH-7-ethoxycourmarin,,3-OH-7-ethoxycourmarin O-glucuronide,UGT,3-OH-7-ethoxycourmarin,CCOc1cc2oc(=O)ccc2cc1O,CCOc1cc2oc(=O)ccc2cc1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.5192307692307693,train,2
,N‐(2‐methoxyphenyl)hydroxylamine,,"NÃ¢â‚¬Â(2Ã¢â‚¬Âmethoxyphenyl)hydroxylamine, O-acetyl",NAT1,N‐(2‐methoxyphenyl)hydroxylamine,COc1ccccc1NO,COc1ccccc1NOC(C)=O,MetXBioDB,0.5483870967741935,train,2
,(+)-2-bromo-3-(4-nitrophenyl)propanoic acid,,2-(glutathion-S-yl)-3-(4-nitrophenyl)propanoic acid,GST,(+)-2-bromo-3-(4-nitrophenyl)propanoic acid,O=C(O)C(Br)Cc1ccc([N+](=O)[O-])cc1,NC(CCC(=O)NC(CSC(Cc1ccc([N+](=O)[O-])cc1)C(=O)O)C(=O)NCC(=O)O)C(=O)O,MetXBioDB,0.3770491803278688,train,2
,N-Acetylbenzidine,,"N-Acetylbenzidine, N-glucuronide",UGT1A1; UGT1A4; UGT1A9,N-Acetylbenzidine,CC(=O)Nc1ccc(-c2ccc(N)cc2)cc1,CC(=O)Nc1ccc(-c2ccc(NC3OC(C(=O)O)C(O)C(O)C3O)cc2)cc1,MetXBioDB,0.4285714285714285,train,2
,Prunetin,,,UGT1A9,Prunetin,COc1cc(O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,COc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)c2c(=O)c(-c3ccc(O)cc3)coc2c1,MetXBioDB,0.5964912280701754,train,2
,Triiodothyronine,,,UGT,Triiodothyronine,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(Oc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(I)c2)c(I)c1)C(=O)O,MetXBioDB,0.5666666666666667,train,2
,"3-Hydroxy-2p,3p-dimethoxyflavone",,,UGT1A9,"3-Hydroxy-2p,3p-dimethoxyflavone",COc1cccc(-c2oc3ccccc3c(=O)c2O)c1OC,COc1cccc(-c2oc3ccccc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)c1OC,MetXBioDB,0.5789473684210527,train,2
,8-Hydroxy-7-methoxyisoflavone,,,UGT1A9,8-Hydroxy-7-methoxyisoflavone,COc1cc(O)c2occ(-c3ccccc3)c(=O)c2c1,COc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)c2occ(-c3ccccc3)c(=O)c2c1,MetXBioDB,0.5689655172413793,train,2
,6-gingerol,,,UGT,6-gingerol,CCCCCC(O)CC(=O)CCc1ccc(OC)c(O)c1,CCCCCC(O)CC(=O)CCc1ccc(OC)c(OC2OC(C(=O)O)C(O)C(O)C2O)c1,MetXBioDB,0.6031746031746031,train,2
,6-gingerol,,,UGT,6-gingerol,CCCCCC(O)CC(=O)CCc1ccc(OC)c(O)c1,CCCCCC(CC(=O)CCc1ccc(OC)c(O)c1)OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.59375,train,2
,O-Desmethylnaproxen,,,SULT1A1; SULT1B1; SULT1E1,O-Desmethylnaproxen,CC(C(=O)O)c1ccc2cc(O)ccc2c1,CC(C(=O)OS(=O)(=O)O)c1ccc2cc(O)ccc2c1,MetXBioDB,0.6052631578947368,train,2
,Rhamnetin,,,UGT1A9,Rhamnetin,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1,COc1cc(O)c2c(=O)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(-c3ccc(O)c(O)c3)oc2c1,MetXBioDB,0.5932203389830508,train,2
,O-methoxycatechol,,,SULT,O-methoxycatechol,COOc1ccccc1O,COc1ccccc1OS(=O)(=O)O,MetXBioDB,0.3548387096774194,train,2
,trans-isoeugenol,,,UGT,trans-isoeugenol,CC=Cc1ccc(O)c(OC)c1,CC=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(OC)c1,MetXBioDB,0.4375,train,2
,4-Methoxyphenol,,,UGT1A9,4-Methoxyphenol,COc1ccc(O)cc1,COc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.3243243243243243,train,2
,Dihydroferulic acid,,,SULT,Dihydroferulic acid,COc1cc(CCC(=O)O)ccc1O,COc1cc(CCC(=O)O)ccc1OS(=O)(=O)O,MetXBioDB,0.625,train,2
,Eugenol,,,UGT1A9,Eugenol,C=CCc1ccc(O)c(OC)c1,C=CCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(OC)c1,MetXBioDB,0.46,train,2
,3-ethylphenol,,,SULT,3-ethylphenol,CCc1cccc(O)c1,CCc1cccc(OS(=O)(=O)O)c1,MetXBioDB,0.4545454545454545,train,2
,4-Hydroxyacetophenone,,,UGT1A9,4-Hydroxyacetophenone,CC(=O)c1ccc(O)cc1,CC(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.3333333333333333,train,2
,Combretastatin A4,,,UGT1A9,Combretastatin A4,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1O,COc1ccc(C=Cc2cc(OC)c(OC)c(OC)c2)cc1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.4897959183673469,train,2
,4-aminoveratrole,,,NAT,4-aminoveratrole,COc1ccc(N)cc1OC,COc1ccc(NC(C)=O)cc1OC,MetXBioDB,0.4193548387096774,train,2
,Resacetophenone,,,SULT,Resacetophenone,CC(=O)c1ccc(O)cc1O,CC(=O)c1ccc(O)cc1OS(=O)(=O)O,MetXBioDB,0.53125,train,2
,Jaceidin,,,UGT,Jaceidin,COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)ccc1O,COc1cc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)ccc1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.6333333333333333,train,2
,4-hydroxyatomoxetine,,,UGT,4-hydroxyatomoxetine,CNCCC(Oc1ccc(O)cc1C)c1ccccc1,CNCCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1C)c1ccccc1,MetXBioDB,0.55,train,2
,"5-(3p,4p-Dihydroxyphenyl)-gamma-valerolactone-4p-O-methyl",,,UGT,"5-(3p,4p-Dihydroxyphenyl)-gamma-valerolactone-4p-O-methyl",COc1ccc(CC2CCC(=O)O2)cc1O,COc1ccc(CC2CCC(=O)O2)cc1OC1OC(C(=O)O)C(O)C(O)C1O,MetXBioDB,0.5789473684210527,train,2
,5-OH-paeonol,,,SULT,5-OH-paeonol,COc1cc(O)c(C(C)=O)cc1O,COc1cc(OS(=O)(=O)O)c(C(C)=O)cc1O,MetXBioDB,0.6363636363636364,train,2
,xanthurenic acid,,,SULT,xanthurenic acid,O=C(O)c1cc(O)c2cccc(O)c2n1,O=C(O)c1cc(O)c2cccc(OS(=O)(=O)O)c2n1,MetXBioDB,0.6410256410256411,train,2
,Tyramine,,,UGT,Tyramine,NCCc1ccc(O)cc1,NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.3333333333333333,train,2
