parent_smiles,child_smiles,set,tanimoto
NC(=O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,train,0.8875
O=CCc1c[nH]c2ccc(O)cc12,OCCc1c[nH]c2ccc(O)cc12,train,0.6111111111111112
C=C(COC)C(=O)OC,COCC(C)C(=O)OC,train,0.3103448275862069
COc1ccc2occ(-c3ccccc3)c(=O)c2c1,O=c1c(-c2ccccc2)coc2ccc(O)cc12,train,0.6341463414634146
NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,O=C(O)CCC(=O)C(=O)O,train,0.2222222222222222
O=C1CCC2C(=CCC3C4CCCC4CCC23)C1,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,train,0.5348837209302325
O=C(O)CC(O)(CC(=O)O)C(=O)O,O=C(O)CCC(=O)C(=O)O,train,0.3181818181818182
CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC1OC1(C)C,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C,train,0.6071428571428571
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,train,0.6551724137931034
COCC(COP(=O)(O)OCC[N+](C)(C)C)OC(C)=O,COCC(O)COP(=O)(O)OCC[N+](C)(C)C,train,0.625
NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,NC(CCC(=O)O)C(=O)O,train,0.5714285714285714
[H]NC(=O)NCCCC(N)C(=O)O,NC(CCO)C(=O)O,train,0.4642857142857143
COC(=O)CCCC(=O)SC,COC(=O)CCCC(=O)CC(=O)SC,train,0.7307692307692307
[H]N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(O)n1,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O,train,0.6
O=CC(Cl)Cl,OC(O)C(Cl)Cl,train,0.2142857142857142
CN(C)SN(C)C,CN(C)[S+]([O-])N(C)C,train,0.2857142857142857
OCC(Cl)(Cl)Cl,OC(O)C(Cl)(Cl)Cl,train,0.2857142857142857
CCC(C)C(N)C(=O)O,NC(Cc1ccc(O)cc1)C(=O)O,train,0.2647058823529412
CSC(=O)CCCC(N)C(=O)O,NC(CCCC=O)C(=O)O,train,0.4838709677419355
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCC(O)C(C)(C)O,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)(C)O,train,0.8032786885245902
NC(CCCCNC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)O,O=C(O)CCCCC1SCC2NC(=O)NC21,train,0.5961538461538461
CCC=CCC1C(=O)CCC1CC(=O)O,CCC=CCC1C(=O)CCC1CC(=O)OC,train,0.725
O=c1c(-c2ccc(O)cc2)coc2ccccc12,O=C(O)C1OC(Oc2ccc(-c3coc4ccccc4c3=O)cc2)C(O)C(O)C1O,train,0.5
C=C(C)C1CC=C(C=O)CC1,C=C(C)C1CC=C(C(=O)O)CC1,train,0.5555555555555556
COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2O)C1NC(C)=O,COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O,train,0.8260869565217391
NC1C(O)C(COP(=O)(O)O)OC1(O)CO,N=CC(O)C(O)COP(=O)(O)O,train,0.2127659574468085
CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C)C1CC3,CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C(=O)O)C1CC3,train,0.7719298245614035
CC(C)CC(N)C(=O)O,CC(O)C(N)C(=O)O,train,0.4166666666666667
C=CCCC(C)=CC(=O)O,C=CCCC(=CC(=O)O)CC(=O)O,train,0.5333333333333333
CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)(C(=O)O)C1CC3,CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(=O)C(C)C1CC3,train,0.6153846153846154
CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O,CCCCCC=CCC(O)C=CC=CC=CC(=O)CCCC(=O)O,train,0.7441860465116279
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,train,0.7213114754098361
CCCCCC=CCC(O)C=CCCC(=O)CC(=O)O,CCCCCC=CCC(O)C=CCCC(=O)O,train,0.7837837837837838
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,train,0.9807692307692308
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS,train,0.5949367088607594
CCCCCC=CCC(O)C=CC=CC=CC(=O)O,CCCCCC=CCC(O)C=CCCC=CC(=O)O,train,0.717948717948718
CC(O)C(O)C1CNc2nc(N)[nH]c(=O)c2N1,CC(O)C(O)C1=Nc2c([nH]c(N)nc2=O)NC1,train,0.3454545454545454
CC(C)CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,CC(CO)CCCC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C,train,0.8301886792452831
NC(CC(=O)c1ccccc1NC=O)C(=O)O,Nc1ccccc1C(=O)CC(N)C(=O)O,train,0.5897435897435898
CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,CC(C)CC(N)C(=O)O,train,0.5714285714285714
[H]NC(=O)NCCCC(N)C(=O)O,[H]NC(=O)CC(N)C(=O)O,train,0.4137931034482758
Nc1ncnc2c1ncn2C1CC(O)C(CO)O1,OCC1OC(n2cnc3c(O)ncnc32)CC1O,train,0.7555555555555555
O=C1C=C2CCC3C4CCCC4CCC3C2CC1,O=C1CCC2CCCC2C1CCc1cccc(O)c1,train,0.2631578947368421
O=C(O)CCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O,O=C(O)CCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O,train,0.8529411764705882
O=S(=O)(O)Oc1ccc2[nH]cc(CCO)c2c1,OCCc1c[nH]c2ccc(O)cc12,train,0.5609756097560976
O=P(O)(O)OC1(CO)OC(CO)C(O)C1O,OCC1OC(O)(CO)C(O)C1O,train,0.4444444444444444
CC(O)C(N)C(=O)O,CSCCC(N)C(=O)O,train,0.3214285714285714
CCCCCC=CCC(=O)CCC=CC=CC(O)CCCC(=O)O,CCCCCC=CCC(O)CCC=CC=CC(O)CCCC(=O)O,train,0.7021276595744681
NCCC(=O)NC(Cc1c[nH]cn1)C(=O)O,NCCC(=O)O,train,0.282051282051282
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,Cc1cc2c(cc1C)N(CC(O)C(O)C(O)CO)c1[nH]c(=O)[nH]c(=O)c1N2,train,0.4
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,train,0.7288135593220338
COC1=C(OC)C(=O)C(CCCCCCCCCCCCO)=C(C)C1=O,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,train,1.0
CC(=O)OC(CO)COP(=O)([O-])OCC[N+](C)(C)C,CC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(C)=O,train,0.7804878048780488
CCCCCCCCCCCCCCCC(O)C(N)CO,CCCCCCCCCCCCCCCC(O)C(N)COP(=O)(O)O,train,0.5588235294117647
O=C(O)C1OC(O)C(O)C(O)C1O,COC1OC(C(=O)O)C(O)C(O)C1O,train,0.5357142857142857
[H]NC(=O)NCCCC(N)C(=O)O,NC(CS)C(=O)O,train,0.3793103448275862
CC12CCC(=O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO,train,0.5645161290322581
CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O,CC(=O)NC1C(O)OC(CO)C(O)C1O,train,0.3529411764705882
O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1O,train,0.6417910447761194
CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)O,CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C)C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,train,0.3813559322033898
[H]N=CN1c2c(O)nc(=N[H])[nH]c2NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,[H]N=c1nc(O)c2c([nH]1)NCC1C[N+](c3ccc(C(=O)NC(CCC(=O)O)C(=O)[O-])cc3)=CN21,train,0.5232558139534884
CCCCCCCCCCCCCCCC(=O)SC,CCCCCCCCCCCCCCCC(=O)O,train,0.5652173913043478
CCC1CCC2C1CCC1C3CCCCC3CCC21,OCCC1CCC2C1CCC1C3CCCCC3CCC21,train,0.6
O=C(O)C(O)C(=O)C(O)C(O)CO,O=C(CO)C(O)C(O)CO,train,0.48
NC(Cc1cnc[nH]1)C(=O)O,NC(CCO)C(=O)O,train,0.3235294117647059
CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,train,0.5645161290322581
CCCCCC=CCC1OC1CCCCCCCC(=O)O,CCCCCC=CCC(O)C(O)CCCCCCCC(=O)O,train,0.5217391304347826
[H]N=C(O)CCCCC(S)CCSC(=O)CCCC(=O)O,[H]NC(=O)CCCCC(S)CCS,train,0.4102564102564102
CCC=CCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O,O=C(O)CCCC(O)C=CC=CC=CC(O)CC=CCC=CCCO,train,0.7317073170731707
CC(=O)NCCCNCCCCN,NCCCCN,train,0.2916666666666667
CCc1c2c(nc3ccc(OC(=O)N4CCC(N)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,NC1CCN(C(=O)O)CC1,train,0.2133333333333333
CC(=CC(=O)O)CC(=O)O,CC(CC(=O)O)CC(=O)O,train,0.28
Nc1nc2ncc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,Nc1nc2ncc(CNc3ccc(C(=O)O)cc3)nc2c(=O)[nH]1,train,0.7
CNC(=O)C(CO)NC(C)=O,CNC(=O)C(COC1OC(CO)C(O)C(O)C1NC(C)=O)NC(C)=O,train,0.4042553191489361
O=C(COP(=O)(O)O)C(O)C(O)C(O)CO,O=C(CO)COP(=O)(O)O,train,0.4375
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,train,0.7647058823529411
NC(CS)C(=O)O,CC(N)C(=O)O,train,0.4
CCCCCCCCCCCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC,CCCCCCCCCCCCCCCCCCCCCCC[CH]O,train,0.3103448275862069
NCCCCNCCCN,CC(=O)NCCCNCCCCNCCCN,train,0.52
CC1NCCc2cc(O)c(O)cc21,COc1cc2c(cc1O)CCNC2C,train,0.7058823529411765
CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,CCCCCC(O)C=CC1C(O)CC(=O)C1CC=CCCCC(=O)O,train,0.6666666666666666
CC(C)C(N)C(=O)O,CCC(C)C(N)C(=O)O,train,0.5454545454545454
C[N+](C)(C)CC=O,C[N+](C)(C)CCO,train,0.25
NC(CC1=CC(=O)C2=NC(C(=O)O)CSC2=C1)C(=O)O,NC(Cc1cc(O)c2c(c1)SCC(C(=O)O)N2)C(=O)O,train,0.3548387096774194
[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1,[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCCN)C(O)C2O)c(O)n1,train,0.8035714285714286
CSCCC(N)C(=O)O,NCC(=O)O,train,0.24
CNC(=O)C(CC(N)=O)NC(C)=O,CNC(=O)C(CC(=O)NC1OC(CO)C(OC2OC(CO)C(OC)C(O)C2NC(C)=O)C(O)C1NC(C)=O)NC(C)=O,train,0.35
O=P(O)(O)OC1OC(CO)C(O)C(O)C1O,O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,train,0.4137931034482758
Cc1ncc(COP(=O)(O)O)c(C=O)c1O,Cc1ncc(CO)c(C=O)c1O,train,0.631578947368421
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,train,0.9803921568627452
CCCCCC=CCC(C=CC=CCC=CCCCC(=O)O)OO,CCCCCC=CCC1OC1C=CC(O)CC=CCCCC(=O)O,train,0.4561403508771929
CCCCCC=CCC(O)CCC=CC=CC(O)CCCC(=O)O,O=C(O)CCCC(O)C=CC=CCCC(O)CC=CCCCCCO,train,0.7777777777777778
CC(CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C)C(=O)O,CC(C=O)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,train,0.7666666666666667
NC(Cc1ccc(O)cc1)C(=O)NC(CCC(=O)O)C(=O)O,NC(CCC(=O)O)C(=O)O,train,0.375
NC(Cc1c[nH]c2ccccc12)C(=O)O,[H]NC(=O)CCC(N)C(=O)O,train,0.275
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSC1c2ccccc2C=CC1O)C(=O)NCC(=O)O)C(=O)O,train,0.4918032786885246
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1,N=C(N)NC(=N)Nc1ccc(Cl)cc1,train,0.4
CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2(O)N1,CC(O)C(O)C1CNC2=NC(N)=NC(=O)C2=N1,train,0.3962264150943396
[H]N=C(N)NCCCC(N)C(=O)NC(CS)C(=O)NCC(=O)O,[H]N=C(N)NCCCC(N)C(=O)O,train,0.5238095238095238
CC(C)CC(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,CC(C)CC(N)C(=O)O,train,0.3478260869565217
CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C,train,0.7619047619047619
COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1NC(C)=O,COC1OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C(OC2OC(C)C(O)C(O)C2O)C1NC(C)=O,train,0.8846153846153846
CCOCC(CO)OC(C)=O,CCOCC(COP(=O)(O)O)OC(C)=O,train,0.6060606060606061
CCCCCC(=O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,train,0.6981132075471698
N=C(Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1c[nH]c2ccccc12)C(=O)O,train,0.5641025641025641
CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(C)C2O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,train,0.34375
CC(C)CCCC(C)CCCC(C)CCCC(C)C=O,CC(C)CCCC(C)CCCC(C)CCCC(C)C(=O)O,train,0.4827586206896552
[H]N=c1ccn(C2CC(O)C(CO)O2)c(O)n1,[H]N=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(O)n1,train,0.6875
CN(C)C(=O)NC=Nc1ccccc1,CN(CO)C(=O)NC=Nc1ccccc1,train,0.7352941176470589
[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,train,0.6101694915254238
CCc1c2c(nc3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,train,0.6623376623376623
N#CCCNC(=O)CCC(N)C(=O)O,NC(CCC(=O)O)C(=O)O,train,0.4545454545454545
CCC(O)C=CC=CCC=CCC=CCC=CCCCC(=O)O,CCC(O)C=CC=CCC=CC=CC=CC1OC1CCCC(=O)O,train,0.574468085106383
CC(=O)CCC(NC(=O)c1ccc(NCC2CNc3nc(N)[nH]c(=O)c3N2C)cc1)C(=O)O,CC(=O)CCC(NC(=O)c1ccc(NCC2CNc3nc(N)[nH]c(=O)c3N2)cc1)C(=O)O,train,0.726027397260274
[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,[H]N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)O)O3)c2[nH]1,train,0.8305084745762712
NCCCCNCCCN,CC(=O)NCCCNCCCCN,train,0.52
NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O,NC(CCC(=O)O)C(=O)O,train,0.5483870967741935
CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O,CC(=O)OCC(COP(=O)(O)O)OC(C)=O,train,0.6666666666666666
CC(CCCC(C)(C)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,CC(CC(O)CC(C)(C)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,train,0.7333333333333333
[H]N=C(N)NCCCC(NC(=O)C1CCCN1C(=O)C(N)Cc1ccccc1)C(=O)O,[H]N=C(N)NCCCC(N)C(=O)O,train,0.3728813559322034
Nc1c(O)cccc1C(=O)CC(N)C(=O)O,CC(N)C(=O)O,train,0.2352941176470588
COC1C(CO)OC(C)C(NC(C)=O)C1O,CC(=O)NC1C(O)OC(CO)C(O)C1O,train,0.5121951219512195
CC(=O)NCCCNCCCCNCCCN,NCCCCNCCCN,train,0.52
CC(=O)NCCCNCCCCNCCCN,CC(=O)NCCCNCCCCN,train,0.92
CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(OC(=O)C(N)CO)C1O,CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(O)C1O,train,0.7083333333333334
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cc(C(=O)O)cc(O)c1O,COc1cc(C(=O)O)cc(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c1O,train,0.7391304347826086
CC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(C)=O,CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(C)=O,train,0.7894736842105263
OCC1OC(OC2CCC3C(CCC4C5CCCC5CCC34)C2)C(O)C(O)C1O,OC1CCC2C(CCC3C4CCCC4CCC23)C1,train,0.4090909090909091
COc1cc(C(O)C=O)ccc1O,COc1cc(C(O)C(=O)O)ccc1O,train,0.6111111111111112
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(OP(=O)(O)O)C1O,train,0.8305084745762712
COC1OC(CO)C(OC)C(O)C1N,COC1OC(CO)C(OC)C(O)C1NS(=O)(=O)O,train,0.5365853658536586
CCCCCCCCCCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,train,0.6666666666666666
CCCCCCC=O,CCCCCCC(=O)O,train,0.375
OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,OCC1OC(O)C(O)C(O)C1O,train,0.3414634146341463
CSC(=O)CC(C)=O,CSC(=O)CC(=O)O,train,0.6
CC(C)=CCCC(C)=CCCC(C)=CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1,CC(=CCCC(C)=CCCC(C)=CCCC1(C)CCc2c(C)c(O)c(C)c(C)c2O1)CO,train,0.8541666666666666
CC(CCCC(C)(C)O)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C,CC(CCCC(C)(C)O)C1CCC2C3C(O)C=C4CC(O)CCC4(C)C3CCC12C,train,0.6461538461538462
NC(CCC(O)=NC(CS)C(=O)NCC(=O)O)C(=O)O,NC(CCC(O)=NC(CSC(CC(=O)O)c1cnc[nH]1)C(=O)NCC(=O)O)C(=O)O,train,0.5254237288135594
CC=C(C)C(=O)OC,CCC(C)C(=O)OC,train,0.2592592592592592
CNC(=O)C(CSS)NC(C)=O,CNC(=O)C(CS)NC(C)=O,train,0.6333333333333333
NC(CCC(=O)NC(C[SH]1CC1)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,train,0.6818181818181818
NC(CCC=O)C(=O)O,NCCCC(N)C(=O)O,train,0.5
OCCc1ccc(O)cc1,O=CCc1ccc(O)cc1,train,0.4583333333333333
[H]NC(=O)CC(N)C(=O)O,NC(Cc1ccc(O)cc1)C(=O)O,train,0.3666666666666666
CC(C)CC(N)C(=O)O,NC(Cc1cnc[nH]1)C(=O)O,train,0.3142857142857143
CCCCCC(O)C=CC1=CCC(=O)C1CCCCCCC(=O)O,CCCCCC(O)C=CC1=C(CCCCCCC(=O)O)C(=O)CC1,train,0.5084745762711864
O=P(O)(O)OC1OC(CO)C(O)C(O)C1O,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)nc1O,train,0.3968253968253968
CC(=O)C=C(C)O,CC(=O)O,train,0.4285714285714285
CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(C)C2O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,train,0.3384615384615385
O=C(O)c1ccc(O)cc1,CC(C)=CCCC(C)=CCc1cc(C(=O)O)ccc1O,train,0.2926829268292683
NC(Cc1ccc(Oc2cc(I)c(O)c(I)c2)cc1)C(=O)O,NC(Cc1ccc(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)cc1)C(=O)O,train,0.6956521739130435
NC(Cc1ccc(Oc2ccc(O)cc2)c(I)c1)C(=O)O,NC(Cc1ccc(Oc2ccc(OS(=O)(=O)O)c(I)c2)cc1)C(=O)O,train,0.6326530612244898
CCC(C)C(N)C(=O)NC(CC(=O)O)C(=O)O,CCC(C)C(N)C(=O)O,train,0.5483870967741935
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O,CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O,train,0.45
CCC(C)C(N)C(=O)O,CCC(C)C(=O)C(=O)O,train,0.3846153846153846
O=CC(O)COP(=O)(O)O,O=C(OP(=O)(O)O)C(O)COP(=O)(O)O,train,0.4666666666666667
COC(=O)C1C(O)CC2CCC1N2C,COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C,train,0.5777777777777777
NC(Cc1c[nH]c2ccccc12)C(=O)O,O=C(O)C1Cc2c([nH]c3ccccc23)C(C(O)C(O)C(O)C(O)CO)N1,train,0.2666666666666666
CSC(=O)CC(=O)O,CCCC(=O)CC(=O)SC,train,0.5
C=C(CCC(C)C1CCC2C3=CCC4C(C)C(O)CCC4(C)C3CCC21C)C(C)C,C=C(CCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)C(C)C1CC3)C(C)C,train,0.6101694915254238
CC(C)CC(O)C(=O)O,CC(C)CC(=O)C(=O)O,train,0.375
CC1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,CC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,train,0.5918367346938775
CC(O)C(N)C(=O)O,[H]NC(=O)NCCCC(N)C(=O)O,train,0.25
NC(=CC=CC=O)C(=O)O,NC(=CC=CC(=O)O)C(=O)O,train,0.5833333333333334
CC(=O)CCC(NC(=O)c1ccc(NCC2=Nc3c(nc(N)[nH]c3=O)NC2)cc1)C(=O)O,CC(=O)CCC(NC(=O)c1ccc(NCC2CNc3nc(N)[nH]c(=O)c3N2)cc1)C(=O)O,train,0.631578947368421
CSc1ncnc2nc[nH]c12,S=c1nc[nH]c2nc[nH]c12,train,0.2857142857142857
[H]N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(O)n1,[H]N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(O)n1,train,0.96
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CC(C)CCCC(C)(O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C,train,0.6949152542372882
CNC(=O)CCCCC1CCSS1,CNC(=O)CCCCC(S)CCSC(=O)CC(C)C,train,0.32
NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(CCC(=O)O)C(=O)O,NCCCCC(N)C(=O)O,train,0.4358974358974359
CCCCCCCCCCCCCC=CC(O)C(COC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)NC(C)=O,OCC1OC(O)C(O)C(O)C1O,train,0.2459016393442623
CC(CO)CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C,CC(CCCC(C)C1CCC2C3C(O)CC4=CC(=O)CCC4(C)C3CCC12C)C(=O)O,train,0.7903225806451613
