parent_name,child_name,parent_smiles,child_smiles,origin,source,set
Thalidomide,Thalidomide arene oxide,c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2=O,C1CC(O)=NC(=O)C1N1C(=O)C2=CC3OC3C=C2C1=O,DB01041,DrugBank,train
Thalidomide,Thalidomide-5-O-glucuronide,N1C(=O)C(N2C(=O)c3ccccc3C2=O)CCC1=O,C1(O)C(O)C(O)C(Oc2cc3c(cc2)C(=O)N(C2C(=O)NC(=O)CC2)C3=O)OC1C(=O)O,DB01041,DrugBank,train
Thalidomide,N-Hydroxythalidomide,O=C1CCC(N2C(=O)c3c(cccc3)C2=O)C(=O)N1,c1cc2c(cc1)C(=O)N(C1C(=O)N(O)C(=O)CC1)C2=O,DB01041,DrugBank,train
Thalidomide,4-hydroxythalidomide,c1ccc2c(c1)C(=O)N(C1C(=O)NC(=O)CC1)C2=O,c12c(cccc1O)C(=O)N(C1C(=O)NC(=O)CC1)C2=O,DB01041,DrugBank,train
Thalidomide,4-phthalimidoglutaramic acid,O=C1c2ccccc2C(=O)N1C1CCC(=O)NC1=O,c1cc2c(cc1)C(=O)N(C(C(N)=O)CCC(=O)O)C2=O,DB01041,DrugBank,train
Thalidomide,2-phthalimidoglutaramic acid,C1C(N2C(=O)c3c(cccc3)C2=O)C(=O)NC(=O)C1,c12ccccc1C(=O)N(C(CCC(N)=O)C(=O)O)C2=O,DB01041,DrugBank,train
Thalidomide,alpha-(o-carboxybenzamido)glutarimide,C1(=O)N(C2C(=O)NC(=O)CC2)C(=O)c2ccccc21,C(=O)(NC1C(=O)NC(=O)CC1)c1c(C(O)=O)cccc1,DB01041,DrugBank,train
Thalidomide,5-Hydroxythalidomide,C1(=O)N(C2C(=O)NC(=O)CC2)C(=O)c2ccccc21,C1(=O)c2c(ccc(O)c2)C(=O)N1C1CCC(=O)NC1=O,DB01041,DrugBank,train
Benzylpenicillin,6-aminopenicillanic acid,O=C(C1C(C)(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N21)O,O=C1N2C(C(=O)O)C(C)(C)SC2C1N,DB01053,DrugBank,train
Benzylpenicillin,Penicilloic acid,O=C(Cc1ccccc1)NC1C(=O)N2C(C(O)=O)C(C)(C)SC21,C(O)(=O)C1NC(C(C(O)=O)NC(Cc2ccccc2)=O)SC1(C)C,DB01053,DrugBank,train
Praziquantel,4‐hydroxy praziquantel,C1CCCCC1C(=O)N1CC(=O)N2CCc3c(cccc3)C2C1,C1N(C(=O)C2CCC(O)CC2)CC(=O)N2CCc3ccccc3C12,DB01058,DrugBank,train
Amoxicillin,Amoxicillin M1 Metabolite,C1(C)(C)SC2N(C(=O)C2NC(=O)C(N)c2ccc(O)cc2)C1C(O)=O,NC(c1cc(O)c(O)cc1)C(NC1C(=O)N2C1SC(C)(C)C2C(=O)O)=O,DB01060,DrugBank,train
Amoxicillin,Amoxicillin M2 Metabolite,CC1(C)C(C(=O)O)N2C(C(NC(=O)C(c3ccc(O)cc3)N)C2=O)S1,c1cc(O)ccc1C(C)C(=O)NC1C(=O)N2C(C(O)=O)C(C)(C)SC21,DB01060,DrugBank,train
Amoxicillin,Amoxicillin M3 Metabolite,C1(NC(=O)C(N)c2ccc(O)cc2)C(=O)N2C(C(O)=O)C(C)(C)SC12,O=C(O)C1N2C(=O)C(NC(C(N)c3ccc(O)cc3)=O)C2SC1(CO)C,DB01060,DrugBank,train
Amoxicillin,Amoxicillin M6 Metabolite,CC1(C)C(C(=O)O)N2C(S1)C(NC(=O)C(c1ccc(O)cc1)N)C2=O,C(NC1C(=O)N2C1SC(C)(C)C2)(C(N)c1ccc(O)cc1)=O,DB01060,DrugBank,train
Amoxicillin,Amoxicillin M7 Metabolite,c1cc(C(N)C(NC2C3SC(C)(C)C(C(=O)O)N3C2=O)=O)ccc1O,CC1(C)C(C(=O)O)N2C(=O)C(NC(=O)C(c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)N)C2S1,DB01060,DrugBank,train
Oxybutynin,2-cyclohexyl-2-phenylglycolic acid,C(c1ccccc1)(C1CCCCC1)(C(=O)OCC#CCN(CC)CC)O,c1ccc(C(C(=O)O)(C2CCCCC2)O)cc1,DB01062,Both,train
Oxybutynin,N-desethyloxybutynin,c1ccccc1C(C1CCCCC1)(C(OCC#CCN(CC)CC)=O)O,c1ccc(C(C2CCCCC2)(C(=O)OCC#CCNCC)O)cc1,DB01062,Both,train
Isoprenaline,3-O-methylisoprenaline,C(C)(NCC(c1ccc(O)c(O)c1)O)C,c1cc(O)c(OC)cc1C(CNC(C)C)O,DB01064,DrugBank,train
Melatonin,6-Hydroxymelatonin,N(C(C)=O)CCc1c[nH]c2c1cc(OC)cc2,C(C)(=O)NCCc1c[nH]c2cc(O)c(OC)cc21,DB01065,Both,train
Melatonin,5-Methoxytryptamine,c1cc(OC)cc2c1[nH]cc2CCNC(=O)C,COc1ccc2[nH]cc(CCN)c2c1,DB01065,DrugBank,train
Melatonin,N-Acetyl-5-hydroxytryptamine,C(NCCc1c2cc(OC)ccc2[nH]c1)(=O)C,O=C(C)NCCc1c[nH]c2ccc(O)cc21,DB01065,Both,train
Glipizide,4-trans-OH-glipizide,N(CCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1)C(=O)c1cnc(C)cn1,C(c1ccc(S(=O)(=O)NC(NC2CCC(O)CC2)=O)cc1)CNC(=O)c1cnc(C)cn1,DB01067,Both,train
Glipizide,3-cis-Hydroxyglipizide,C1(NC(NS(=O)(=O)c2ccc(CCNC(c3ncc(C)nc3)=O)cc2)=O)CCCCC1,N(C(NS(=O)(=O)c1ccc(CCNC(c2cnc(C)cn2)=O)cc1)=O)C1CC(O)CCC1,DB01067,DrugBank,train
Clonazepam,3-hydroxy-clonazepam,c12c(cc([N+](=O)[O-])cc1)C(c1ccccc1Cl)=NCC(=O)N2,c1cc(Cl)c(C2=NC(O)C(=O)Nc3ccc([N+]([O-])=O)cc32)cc1,DB01068,DrugBank,train
Clonazepam,7-amino-clonazepam,c1c2c(cc([N+]([O-])=O)c1)C(c1c(Cl)cccc1)=NCC(=O)N2,c12c(ccc(N)c1)NC(=O)CN=C2c1ccccc1Cl,DB01068,DrugBank,train
Promethazine,Promethazine Sulphoxide,c12c(cccc1)Sc1c(cccc1)N2CC(C)N(C)C,CC(N(C)C)CN1c2c(cccc2)[S+]([O-])c2c1cccc2,DB01069,Both,train
Promethazine,Desmethylpromethazine,c1c2c(ccc1)N(CC(N(C)C)C)c1ccccc1S2,c1cccc2c1N(CC(C)NC)c1ccccc1S2,DB01069,Both,train
Promethazine,Promethazine Hydroxy Metabolite,c1cccc2c1Sc1ccccc1N2CC(C)N(C)C,S1c2ccccc2N(CC(C)N(C)C)C2C=C(O)C=CC12,DB01069,DrugBank,train
Perhexiline,cis-Hydroxy Perhexiline,C1(C(C2CCCCC2)CC2NCCCC2)CCCCC1,C1CCCNC1CC(C1CCC(O)CC1)C1CCCCC1,DB01074,Both,train
Tegaserod,5-methoxyindole-3-carboxylic acid,C(CC)CCNC(=N)NN=Cc1c2cc(OC)ccc2[nH]c1,OC(=O)c1c2cc(OC)ccc2[nH]c1,DB01079,DrugBank,train
Emedastine,5-hydroxyemedastine,N1(c2n(CCOCC)c3c(n2)cccc3)CCN(C)CCC1,c1c2c(cc(O)c1)nc(N1CCCN(C)CC1)n2CCOCC,DB01084,DrugBank,train
Emedastine,6-hydroxyemedastine,O(CCn1c(N2CCCN(C)CC2)nc2c1cccc2)CC,c1c2nc(N3CCCN(C)CC3)n(CCOCC)c2cc(O)c1,DB01084,DrugBank,train
Benzocaine,Acetylbenzocaine,C(OC(c1ccc(N)cc1)=O)C,O(CC)C(c1ccc(NC(=O)C)cc1)=O,DB01086,DrugBank,train
Benzocaine,Benzocaine hydroxylamine,O(CC)C(c1ccc(N)cc1)=O,c1cc(C(OCC)=O)ccc1NO,DB01086,DrugBank,train
Iloprost,Dinor-iloprost,C12CC(=CCCCC(=O)O)CC1C(C=CC(C(C)CC#CC)O)C(O)C2,C1(=CCC(O)=O)CC2C(C=CC(O)C(CC#CC)C)C(O)CC2C1,DB01088,DrugBank,train
Hesperetin,eriodictyol,c1(C2Oc3cc(O)cc(O)c3C(=O)C2)ccc(OC)c(O)c1,C1(c2cc(O)c(O)cc2)Oc2c(c(O)cc(O)c2)C(=O)C1,DB01094,DrugBank,train
Fluvastatin,6-OH-fluvastatin,c1(-c2c3ccccc3n(C(C)C)c2C=CC(O)CC(O)CC(O)=O)ccc(F)cc1,C(CC(=O)O)(O)CC(O)C=Cc1n(C(C)C)c2c(c1-c1ccc(F)cc1)ccc(O)c2,DB01095,Both,train
Fluvastatin,5-OH-fluvastatin,C(O)(C=Cc1n(C(C)C)c2c(cccc2)c1-c1ccc(F)cc1)CC(CC(O)=O)O,C(=CC(O)CC(O)CC(=O)O)c1n(C(C)C)c2c(cc(O)cc2)c1-c1ccc(F)cc1,DB01095,Both,train
Fluvastatin,N-Deisopropyl-fluvastatin,c12c(-c3ccc(F)cc3)c(C=CC(CC(CC(O)=O)O)O)n(C(C)C)c1cccc2,C(=CC(O)CC(CC(O)=O)O)c1c(-c2ccc(F)cc2)c2ccccc2[nH]1,DB01095,Both,train
Leflunomide,A771726,c1(C)c(C(Nc2ccc(C(F)(F)F)cc2)=O)cno1,c1c(C(F)(F)F)ccc(NC(=O)C(=C(O)C)C#N)c1,DB01097,DrugBank,train
Capecitabine,5’-Deoxy-5-fluorocytidine (5'-DFCR),n1c(=O)n(C2OC(C)C(O)C2O)cc(F)c1NC(=O)OCCCCC,C1(n2cc(F)c(N)nc2=O)C(O)C(O)C(C)O1,DB01101,DrugBank,train
Sertraline,norsertraline,c1cc(C2c3ccccc3C(NC)CC2)cc(Cl)c1Cl,C1(N)c2ccccc2C(c2ccc(Cl)c(Cl)c2)CC1,DB01104,Both,train
Nifedipine,"2,6-dimethyl-4-(2-nitrophenyl)-5-methoxycarbonyl-pyridine-3-carboxylic acid",c1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(OC)=O)c([N+](=O)[O-])c1,O=C(C1=C(C)NC(C)=C(C(=O)O)C1c1c([N+]([O-])=O)cccc1)OC,DB01115,DrugBank,train
Nifedipine,dehydronifedipine,O=C(C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-])OC,c1ccc([N+]([O-])=O)c(-c2c(C(OC)=O)c(C)nc(C)c2C(OC)=O)c1,DB01115,Both,train
Amiodarone,Desethylamiodarone,C(COc1c(I)cc(C(c2c3ccccc3oc2CCCC)=O)cc1I)N(CC)CC,C(Oc1c(I)cc(C(c2c(CCCC)oc3c2cccc3)=O)cc1I)CNCC,DB01118,Both,train
Gliclazide,7-OH-gliclazide,c1c(S(=O)(NC(NN2CC3CCCC3C2)=O)=O)ccc(C)c1,Cc1ccc(S(NC(=O)NN2CC3CC(O)CC3C2)(=O)=O)cc1,DB01120,Both,train
Gliclazide,6-OH-gliclazide,C(NN1CC2CCCC2C1)(NS(c1ccc(C)cc1)(=O)=O)=O,C1N(NC(=O)NS(c2ccc(C)cc2)(=O)=O)CC2CCC(O)C12,DB01120,Both,train
Gliclazide,Methylhydroxygliclazide,c1cc(C)ccc1S(NC(=O)NN1CC2C(C1)CCC2)(=O)=O,c1c(CO)ccc(S(NC(=O)NN2CC3C(CCC3)C2)(=O)=O)c1,DB01120,Both,train
Tolbutamide,4-Hydroxy tolbutamide,c1c(C)ccc(S(=O)(NC(=O)NCCCC)=O)c1,O=C(NS(=O)(=O)c1ccc(CO)cc1)NCCCC,DB01124,Both,train
Proguanil,cycloguanil,c1cc(Cl)ccc1NC(=N)NC(NC(C)C)=N,NC1=NC(C)(C)N(c2ccc(Cl)cc2)C(N)=N1,DB01131,DrugBank,train
Proguanil,4-Chlorophenylbiguanide,N=C(NC(Nc1ccc(Cl)cc1)=N)NC(C)C,N(C(=N)Nc1ccc(Cl)cc1)C(=N)N,DB01131,Both,train
Pioglitazone,Pioglitazone metabolite M-I,C(COc1ccc(CC2SC(=O)NC2=O)cc1)c1ncc(CC)cc1,O=C1SC(Cc2ccc(O)cc2)C(=O)N1,DB01132,DrugBank,train
Pioglitazone,Pioglitazone metabolite M-II,O(c1ccc(CC2C(=O)NC(=O)S2)cc1)CCc1ncc(CC)cc1,c1(C(COc2ccc(CC3SC(=O)NC3=O)cc2)O)ncc(CC)cc1,DB01132,DrugBank,train
Pioglitazone,Pioglitazone metabolite M-VI,c1cc(CC)cnc1CCOc1ccc(CC2C(=O)NC(=O)S2)cc1,c1(OCCc2ncc(C(O)=O)cc2)ccc(CC2C(=O)NC(=O)S2)cc1,DB01132,DrugBank,train
Pioglitazone,Pioglitazone metabolite M-V,c1(OCCc2ncc(CC)cc2)ccc(CC2C(=O)NC(=O)S2)cc1,c1(CC2SC(=O)NC2=O)ccc(OCCc2ccc(CC(O)=O)cn2)cc1,DB01132,DrugBank,train
Pioglitazone,Pioglitazone metabolite M-IV,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,OC(C)c1cnc(CCOc2ccc(CC3C(=O)NC(=O)S3)cc2)cc1,DB01132,DrugBank,train
Carvedilol,8-Hydroxycarbazolylcarvedilol,c1(OC)c(OCCNCC(O)COc2cccc3c2c2c(cccc2)[nH]3)cccc1,O(c1ccccc1OCCNCC(O)COc1c2c3cccc(O)c3[nH]c2ccc1)C,DB01136,Both,train
Carvedilol,4'-Hydroxyphenylcarvedilol,C(CNCCOc1c(OC)cccc1)(COc1c2c3ccccc3[nH]c2ccc1)O,[nH]1c2c(c3c(OCC(CNCCOc4ccc(O)cc4OC)O)cccc13)cccc2,DB01136,Both,train
Carvedilol,5'-Hydroxyphenylcarvedilol,c1cc2c([nH]c3c2c(OCC(O)CNCCOc2ccccc2OC)ccc3)cc1,c1c(OCC(O)CNCCOc2cc(O)ccc2OC)c2c([nH]c3ccccc23)cc1,DB01136,Both,train
Carvedilol,O-Desmethylcarvedilol,COc1c(OCCNCC(O)COc2cccc3c2c2c(cccc2)[nH]3)cccc1,c1cc(OCCNCC(COc2c3c4c(cccc4)[nH]c3ccc2)O)c(O)cc1,DB01136,Both,train
Carvedilol,1-Hydroxyphenylcarvedilol,COc1c(OCCNCC(COc2cccc3[nH]c4ccccc4c23)O)cccc1,c1cc(O)c2c(c1OCC(O)CNCCOc1ccccc1OC)c1ccccc1[nH]2,DB01136,DrugBank,train
Carvedilol,Carvedilol Glucuronide,[nH]1c2c(c(OCC(O)CNCCOc3ccccc3OC)ccc2)c2c1cccc2,c1cccc2c3c(OCC(CNCCOc4c(OC)cccc4)OC4C(O)C(O)C(O)C(C(=O)O)O4)cccc3[nH]c12,DB01136,Both,train
Levofloxacin,Levofloxacin-N-oxide,C1(C)n2cc(C(=O)O)c(=O)c3c2c(c(N2CCN(C)CC2)c(F)c3)OC1,C1N(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCC4C)CC[N+]([O-])(C)C1,DB01137,DrugBank,train
Levofloxacin,Desmethyl-levofloxacin,c1c2c3c(c(N4CCN(C)CC4)c1F)OCC(C)n3cc(C(O)=O)c2=O,c1c2c(=O)c(C(=O)O)cn3c2c(c(N2CCNCC2)c1F)OCC3C,DB01137,DrugBank,train
Sulfinpyrazone,Sulfinpyrazone sulfide,C(C1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O)C[S+]([O-])c1ccccc1,C(CSc1ccccc1)C1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,DB01138,DrugBank,train
Sulfinpyrazone,Sulfinpyrazone sulfone,[S+](c1ccccc1)([O-])CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,O=C1N(c2ccccc2)N(c2ccccc2)C(=O)C1CCS(=O)(c1ccccc1)=O,DB01138,Both,train
Cefapirin,Desacetylcephapirin,c1cc(SCC(=O)NC2C(=O)N3C2SCC(COC(C)=O)=C3C(O)=O)ccn1,C1(NC(CSc2ccncc2)=O)C2SCC(CO)=C(C(O)=O)N2C1=O,DB01139,DrugBank,train
Doxepin,N-desmethyldoxepin,C(CCN(C)C)=C1c2ccccc2COc2c1cccc2,C1Oc2c(cccc2)C(=CCCNC)c2ccccc21,DB01142,Both,train
Doxepin,Doxepin N-oxide,C1(=CCCN(C)C)c2ccccc2OCc2ccccc21,c12ccccc1OCc1c(cccc1)C2=CCC[N+]([O-])(C)C,DB01142,DrugBank,train
Doxepin,(E)-2-hydroxydoxepin,N(C)(CCC=C1c2c(cccc2)OCc2ccccc21)C,CN(C)CCC=C1c2c(ccc(O)c2)OCc2c1cccc2,DB01142,DrugBank,train
Nefazodone,hydroxynefazodone,Clc1cc(N2CCN(CCCn3nc(CC)n(CCOc4ccccc4)c3=O)CC2)ccc1,c1ccc(OCCn2c(=O)n(CCCN3CCN(c4cc(Cl)ccc4)CC3)nc2C(C)O)cc1,DB01149,Both,train
Nefazodone,"3-[3-ethyl-5-oxo-4-(2-phenoxyethyl)-4,5-dihydro-1H-1,2,4-triazol-1-yl]propanal",n1(CCOc2ccccc2)c(=O)n(CCCN2CCN(c3cc(Cl)ccc3)CC2)nc1CC,c1ccccc1OCCn1c(=O)n(CCC=O)nc1CC,DB01149,DrugBank,train
Desipramine,2-hydroxydesipramine,c12c(cccc1)CCc1c(cccc1)N2CCCNC,C(NC)CCN1c2c(cccc2)CCc2cc(O)ccc21,DB01151,Both,train
Gemifloxacin,N-acetyl gemifloxacin,c1c2c(n(C3CC3)cc(C(O)=O)c2=O)nc(N2CC(=NOC)C(CN)C2)c1F,CON=C1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3n2)CC1NC(C)=O,DB01155,DrugBank,train
Bupropion,"S,R-erythrohydrobupropion",O=C(C(C)NC(C)(C)C)c1cccc(Cl)c1,CC(NC(C(O)c1cc(Cl)ccc1)C)(C)C,DB01156,DrugBank,train
Bupropion,S-Hydroxybupropion,N(C(C(=O)c1cccc(Cl)c1)C)C(C)(C)C,c1cc(Cl)cc(C(C(NC(C)(CO)C)C)=O)c1,DB01156,Both,train
Bupropion,(2R)-2-(tert-butylamino)-1-(3-chlorophenyl)-3-hydroxypropan-1-one,C(NC(C(=O)c1cccc(Cl)c1)C)(C)(C)C,c1c(Cl)cc(C(C(NC(C)(C)C)CO)=O)cc1,DB01156,Both,train
Bupropion,S-4'-hydroxybupropion,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,c1c(Cl)c(O)ccc1C(=O)C(NC(C)(C)C)C,DB01156,Both,train
Halothane,Trifluoroacetyl chloride,FC(C(Br)Cl)(F)F,C(F)(F)(F)C(Cl)=O,DB01159,Both,train
Halothane,chlorotrifluoroethane,C(C(F)(F)F)(Br)Cl,FC(F)(CCl)F,DB01159,Both,train
Chloroprocaine,2-chloro-p-aminobenzoic acid,c1cc(N)cc(Cl)c1C(OCCN(CC)CC)=O,c1(N)cc(Cl)c(C(=O)O)cc1,DB01161,DrugBank,train
Chloroprocaine,diethylaminoethanol,c1(C(OCCN(CC)CC)=O)c(Cl)cc(N)cc1,N(CCO)(CC)CC,DB01161,DrugBank,train
Terazosin,7-O-demethyl terazosin,C1CN(c2nc(N)c3c(n2)cc(OC)c(OC)c3)CCN1C(=O)C1CCCO1,N1(C(=O)C2OCCC2)CCN(c2nc3c(cc(OC)c(O)c3)c(N)n2)CC1,DB01162,DrugBank,train
Terazosin,6-O-demethyl terazosin,O(c1c(OC)cc2c(N)nc(N3CCN(C(C4OCCC4)=O)CC3)nc2c1)C,c1c2nc(N3CCN(C(C4CCCO4)=O)CC3)nc(N)c2cc(O)c1OC,DB01162,DrugBank,train
Terazosin,Free Piperazine Derivative,c1c(OC)c(OC)cc2c(N)nc(N3CCN(C(=O)C4OCCC4)CC3)nc12,Nc1c2c(cc(OC)c(OC)c2)nc(N2CCNCC2)n1,DB01162,DrugBank,train
Itraconazole,Hydroxyitraconazole,n1cn(CC2(c3ccc(Cl)cc3Cl)OC(COc3ccc(N4CCN(c5ccc(-n6cnn(C(CC)C)c6=O)cc5)CC4)cc3)CO2)nc1,C1(COc2ccc(N3CCN(c4ccc(-n5c(=O)n(C(C(O)C)C)nc5)cc4)CC3)cc2)OC(c2c(Cl)cc(Cl)cc2)(Cn2cncn2)OC1,DB01167,Both,train
Procarbazine,N-isopropylterephthalamic acid,c1cc(CNNC)ccc1C(=O)NC(C)C,c1(C(NC(C)C)=O)ccc(C(O)=O)cc1,DB01168,DrugBank,train
Moclobemide,Moclobemide M3,N1(CCNC(c2ccc(Cl)cc2)=O)CCOCC1,c1(C(NCCN2CCOCC2)=O)cc(O)c(Cl)cc1,DB01171,DrugBank,train
Moclobemide,Moclobemide M9,C(c1ccc(Cl)cc1)(=O)NCCN1CCOCC1,N(C(=O)c1ccc(Cl)cc1)CC(O)=O,DB01171,DrugBank,train
Moclobemide,Moclobemide M5,C1OCCN(CCNC(c2ccc(Cl)cc2)=O)C1,C(C[N+]1([O-])CCOCC1)NC(=O)c1ccc(Cl)cc1,DB01171,DrugBank,train
Orphenadrine,N-demethyl orphenadrine,c1cccc(C(c2c(C)cccc2)OCCN(C)C)c1,c1(C)c(C(OCCNC)c2ccccc2)cccc1,DB01173,DrugBank,train
Orphenadrine,"N,N-didemethyl orphenadrine",c1ccccc1C(c1c(C)cccc1)OCCN(C)C,c1(C(OCCN)c2c(C)cccc2)ccccc1,DB01173,DrugBank,train
Phenobarbital,p-Hydroxyphenobarbital,c1ccc(C2(CC)C(=O)NC(=O)NC2=O)cc1,O=C1NC(=O)NC(=O)C1(c1ccc(O)cc1)CC,DB01174,DrugBank,train
Naloxone,noroxymorphone,C1C23c4c5ccc(O)c4OC2C(=O)CCC3(O)C(C5)N(CC=C)C1,C1c2ccc(O)c3c2C24CCNC1C2(O)CCC(=O)C4O3,DB01183,DrugBank,train
Naloxone,Naloxol,N1(CC=C)CCC23C4Oc5c(O)ccc(c52)CC1C3(O)CCC4=O,c12c3c(ccc1O)CC1N(CC=C)CCC34C(O2)C(O)CCC41O,DB01183,DrugBank,train
Naloxone,Naloxone 3-Glucuronide,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC=C)C1O5,C12Oc3c4c(ccc3OC3OC(C(O)=O)C(O)C(O)C3O)CC3C(O)(CCC1=O)C24CCN3CC=C,DB01183,DrugBank,train
Domperidone,"5-Chloro-1,3-dihydro-1-(4-piperidinyl)-2H-benzimidazol-2-one",c1ccc2[nH]c(=O)n(CCCN3CCC(n4c5ccc(Cl)cc5[nH]c4=O)CC3)c2c1,c1cc(Cl)cc2nc(O)n(C3CCNCC3)c12,DB01184,DrugBank,train
Clindamycin,Clindamycin sulfoxide,CSC1OC(C(C(Cl)C)NC(=O)C2N(C)CC(CCC)C2)C(O)C(O)C1O,C1(O)C([S+]([O-])C)OC(C(NC(=O)C2CC(CCC)CN2C)C(C)Cl)C(O)C1O,DB01190,Both,train
Clindamycin,N-desmethylclindamycin,CSC1C(O)C(O)C(O)C(C(C(C)Cl)NC(=O)C2CC(CCC)CN2C)O1,C1C(CCC)CNC1C(NC(C1C(O)C(O)C(O)C(SC)O1)C(C)Cl)=O,DB01190,Both,train
Oxymorphone,noroxycodone,C1c2ccc(O)c3c2C24CCN(C)C1C2(O)CCC(=O)C4O3,c1cc2c3c(c1OC)OC1C34C(O)(C(NCC4)C2)CCC1=O,DB01192,DrugBank,train
Oxymorphone,noroxymorphone,Oc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC134,N1CCC23C4C(=O)CCC2(O)C1Cc1c3c(c(O)cc1)O4,DB01192,DrugBank,train
Oxymorphone,alpha-noroxycodol,C12(O)CCC(=O)C3C14c1c(c(O)ccc1CC2N(C)CC4)O3,C12C3(O)C4(CCN1)C(Oc1c4c(ccc1OC)C2)C(O)CC3,DB01192,DrugBank,train
Oxymorphone,beta-oxymorphol,C1CC2(O)C34CCN(C)C2Cc2ccc(O)c(c23)OC4C1=O,c12c3ccc(O)c1OC1C24CCN(C)C(C4(O)CCC1O)C3,DB01192,DrugBank,train
Oxymorphone,alpha-oxycodol,C12C34C(O)(C(N(C)CC3)Cc3c4c(c(O)cc3)O1)CCC2=O,C1(O)CCC2(O)C3Cc4c5c(c(OC)cc4)OC1C52CCN3C,DB01192,DrugBank,train
Brinzolamide,N-desethylbrinzolamide,O=S1(=O)c2c(cc(S(=O)(=O)N)s2)C(NCC)CN1CCCOC,C(CN1S(=O)(=O)c2sc(S(=O)(N)=O)cc2C(N)C1)COC,DB01194,DrugBank,train
Flecainide,Meta-O-dealkylated flecainide,c1(OCC(F)(F)F)c(C(NCC2NCCCC2)=O)cc(OCC(F)(F)F)cc1,C(C1NCCCC1)NC(c1cc(O)ccc1OCC(F)(F)F)=O,DB01195,DrugBank,train
Captopril,captopril-cysteine disulfide,C(C(C)CS)(=O)N1CCCC1C(=O)O,C1C(C(O)=O)N(C(C(C)CSSCC(N)C(O)=O)=O)CC1,DB01197,DrugBank,train
Levetiracetam,Levetiracetam carboxylic acid metabolite (L057),N1(C(C(=O)N)CC)C(=O)CCC1,O=C1CCCN1C(CC)C(O)=O,DB01202,DrugBank,train
Clarithromycin,14-hydroxyclarithromycin,C1C(C)(OC)C(O)C(C)OC1OC1C(C)C(=O)OC(CC)C(O)(C)C(O)C(C)C(=O)C(C)CC(C)(OC)C(OC2C(O)C(N(C)C)CC(C)O2)C1C,O1C(C)C(O)C(C)(OC)CC1OC1C(C)C(=O)OC(C(C)O)C(C)(O)C(O)C(C)C(=O)C(C)CC(OC)(C)C(OC2C(O)C(N(C)C)CC(C)O2)C1C,DB01211,Both,train
Clarithromycin,N-desmethylclarithromycin,CC1(OC)CC(OC2C(C)C(OC3C(O)C(N(C)C)CC(C)O3)C(OC)(C)CC(C)C(=O)C(C)C(O)C(O)(C)C(CC)OC(=O)C2C)OC(C)C1O,C1(O)C(C)OC(OC2C(C)C(OC3C(O)C(NC)CC(C)O3)C(C)(OC)CC(C)C(=O)C(C)C(O)C(C)(O)C(CC)OC(=O)C2C)CC1(C)OC,DB01211,Both,train
Estazolam,4-hydroxy-estazolam,c1(C2=NCc3n(cnn3)-c3c2cc(Cl)cc3)ccccc1,c1c2c(cc(Cl)c1)C(c1ccccc1)=NC(O)c1n-2cnn1,DB01215,Both,train
Finasteride,,C1CC(C(=O)NC(C)(C)C)C2(C)CCC3C4(C)C=CC(=O)NC4CCC3C12,C1CC2C(CCC3(C)C(C(=O)NC(O)(C)C)CCC23)C2(C)C1N=C(O)C=C2,DB01216,DrugBank,train
Halofantrine,N-debutylhalofantrine,c1cc2c(C(O)CCN(CCCC)CCCC)cc3c(cc(Cl)cc3Cl)c2cc1C(F)(F)F,c1(Cl)cc2c3c(ccc(C(F)(F)F)c3)c(C(CCNCCCC)O)cc2c(Cl)c1,DB01218,Both,train
Ketamine,Norketamine,C1CCC(=O)C(NC)(c2c(Cl)cccc2)C1,c1(Cl)c(C2(N)CCCCC2=O)cccc1,DB01221,Both,train
Ketamine,6-Hydroxyketamine,CNC1(c2ccccc2Cl)C(=O)CCCC1,c1ccc(Cl)c(C2(NC)C(=O)C(O)CCC2)c1,DB01221,DrugBank,train
Ketamine,5-Hydroxyketamine,C1C(c2ccccc2Cl)(NC)C(=O)CCC1,C1(O)CC(=O)C(c2ccccc2Cl)(NC)CC1,DB01221,DrugBank,train
Ketamine,4-Hydroxyketamine,c1(C2(NC)C(=O)CCCC2)c(Cl)cccc1,c1cc(Cl)c(C2(NC)CC(O)CCC2=O)cc1,DB01221,DrugBank,train
Quetiapine,N-desalkylquetiapine,c12ccccc1C(N1CCN(CCOCCO)CC1)=Nc1ccccc1S2,c1c2c(ccc1)Sc1c(cccc1)N=C2N1CCNCC1,DB01224,DrugBank,train
