parent_name,child_name,parent_smiles,child_smiles,origin,source,set
[5-(Diethylamino)-2-methylpent-3-yn-2-yl] (2S)-2-cyclohexyl-2-hydroxy-2-phenylacetate,4-cis-OH ac1mip3e,c1ccc(C(C(=O)OC(C#CCN(CC)CC)(C)C)(O)C2CCCCC2)cc1,c1ccc(C(C(=O)OC(C#CCN(CC)CC)(C)C)(O)C2CCC(O)CC2)cc1,[5-(Diethylamino)-2-methylpent-3-yn-2-yl] (2S)-2-cyclohexyl-2-hydroxy-2-phenylacetate,MetXBioDB,train
ac1ocg1j,,O(C)c1c(CC(NC)C)cccc1,CNC(Cc1ccccc1O)C,ac1ocg1j,MetXBioDB,train
ac1ocg1j,,N(C(C)Cc1ccccc1OC)C,c1(O)cc(CC(NC)C)c(OC)cc1,ac1ocg1j,MetXBioDB,train
pimobendan,,c1c(C2=NN=C(O)CC2C)cc2c([nH]c(-c3ccc(OC)cc3)n2)c1,N1=C(O)CC(C)C(c2ccc3[nH]c(-c4ccc(O)cc4)nc3c2)=N1,pimobendan,MetXBioDB,train
aceclofenac,Diclofenac,c1c(Cl)c(Nc2c(CC(OCC(O)=O)=O)cccc2)c(Cl)cc1,c1cc(Cl)c(Nc2ccccc2CC(O)=O)c(Cl)c1,aceclofenac,MetXBioDB,train
acetanilide,Acetaminophen,c1cc(NC(=O)C)ccc1,c1(O)ccc(NC(C)=O)cc1,acetanilide,MetXBioDB,train
acetanilide,N-Hydroxy-N-phenylacetamide,c1(NC(C)=O)ccccc1,c1ccccc1N(C(C)=O)O,acetanilide,MetXBioDB,train
adinazolam,N-demethyladinazolam,c1ccc(C2=NCc3nnc(CN(C)C)n3-c3ccc(Cl)cc32)cc1,c1c(C2=NCc3n(c(CNC)nn3)-c3c2cc(Cl)cc3)cccc1,adinazolam,MetXBioDB,train
aflatoxin b1," Aflatoxin B1- exo-8,9-oxide ",c1(OC)c2c(oc(=O)c3c2CCC3=O)c2c(c1)OC1C2C=CO1,O1C2Oc3c(c4oc(=O)c5c(c4c(OC)c3)CCC5=O)C2C2C1O2,aflatoxin b1,MetXBioDB,train
aflatoxin b1,Aflatoxin M1 ,C1Cc2c(c(=O)oc3c4c(cc(OC)c32)OC2OC=CC42)C1=O,O(C)c1cc2c(c3oc(=O)c4c(c31)CCC4=O)C1(O)C(OC=C1)O2,aflatoxin b1,MetXBioDB,train
aflatoxin b1,Aflatoxin Q1 ,C12Oc3c(c4oc(=O)c5c(c4c(OC)c3)CCC5=O)C1C=CO2,COc1cc2c(c3oc(=O)c4c(c13)C(O)CC4=O)C1C=COC1O2,aflatoxin b1,MetXBioDB,train
albendazole,,c12[nH]c(NC(=O)OC)nc1ccc(SCCC)c2,CCC[S+]([O-])c1ccc2nc(NC(OC)=O)[nH]c2c1,albendazole,MetXBioDB,train
alilusem,,Cc1ccccc1C(N1CCC(=NOS(=O)(=O)O)c2ccc(Cl)cc21)=O,C1C(=NOS(O)(=O)=O)c2ccc(Cl)cc2N(C(c2ccccc2CO)=O)C1,alilusem,MetXBioDB,train
alpha_dihydroergocryptine,,c1c2c3c([nH]cc3CC3C2CC(C(NC2(C(C)C)C(=O)N4C(O)(O2)C2N(C(=O)C4)CCC2)=O)CN3C)cc1,C1(O)N2C(CC1)C1(O)N(C(=O)C(NC(=O)C3CC4c5cccc6[nH]cc(c65)CC4N(C)C3)(C(C)C)O1)CC2=O,alpha_dihydroergocryptine,MetXBioDB,train
ambroxol,"4-Aminocyclohexanol, cis-",c1(Br)c(N)c(CNC2CCC(O)CC2)cc(Br)c1,C1CC(O)CCC1N,ambroxol,MetXBioDB,train
ambroxol,"2-Amino-3,5-dibromobenzaldehyde",C1CC(NCc2c(N)c(Br)cc(Br)c2)CCC1O,c1(Br)cc(Br)c(N)c(C=O)c1,ambroxol,MetXBioDB,train
Ametryn,,c1(=NCC)nc(SC)[nH]c(=NC(C)C)[nH]1,C(N=c1[nH]c(=N)nc(SC)[nH]1)(C)C,Ametryn,MetXBioDB,train
Ametryn,,CC(N=c1[nH]c(=NCC)nc(SC)[nH]1)C,S(C)c1nc(=N)[nH]c(=NCC)[nH]1,Ametryn,MetXBioDB,train
aminopyrine,"4-(Dimethylamino)-5-methyl-2-phenyl-1,2-dihydro-3H-pyrazol-3-one",O=c1n(-c2ccccc2)n(C)cc1N(C)C,c1(-n2c(=O)c(N(C)C)c[nH]2)ccccc1,aminopyrine,MetXBioDB,train
aminopyrine,N-Desmethylaminopyrine,O=c1c(N(C)C)cn(C)n1-c1ccccc1,CNc1c(=O)n(-c2ccccc2)n(C)c1,aminopyrine,MetXBioDB,train
aprepitant,"(2R,3S)‐2‐[(1R)‐1‐[3,5‐bis(trifluoromethyl)phenyl]ethoxy]‐3‐(4‐fluorophenyl)morpholine",c1(C(C)OC2OCCN(Cc3[nH]nc(O)n3)C2c2ccc(F)cc2)cc(C(F)(F)F)cc(C(F)(F)F)c1,C1OC(OC(C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(c2ccc(F)cc2)NC1,aprepitant,MetXBioDB,train
aprepitant,"1‐[3,5‐bis(trifluoromethyl)phenyl]ethanone",C1(c2ccc(F)cc2)C(OC(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)C)OCCN1Cc1nc(O)n[nH]1,CC(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)=O,aprepitant,MetXBioDB,train
aprepitant,"5‐{[(2S,3S)‐3‐(4‐fluorophenyl)‐2‐hydroxymorpholin‐4‐yl]methyl}‐2,4‐dihydro‐1,2,4‐triazol‐3‐one",C(OC1C(c2ccc(F)cc2)N(Cc2nc(O)n[nH]2)CCO1)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,c1(O)n[nH]c(CN2C(c3ccc(F)cc3)C(O)OCC2)n1,aprepitant,MetXBioDB,train
aripiprazole,dehydro-aripiprazole,N1(c2c(Cl)c(Cl)ccc2)CCN(CCCCOc2ccc3c(c2)N=C(O)CC3)CC1,c1(N2CCN(CCCCOc3ccc4ccc(O)nc4c3)CC2)c(Cl)c(Cl)ccc1,aripiprazole,MetXBioDB,train
aripiprazole,4-Hydroxyaripiprazole,c12c(ccc(OCCCCN3CCN(c4c(Cl)c(Cl)ccc4)CC3)c1)CCC(O)=N2,C1(O)=Nc2c(ccc(OCCCCN3CCN(c4c(Cl)c(Cl)c(O)cc4)CC3)c2)CC1,aripiprazole,MetXBioDB,train
aripiprazole,"2,3‐dichlorophenylpiperazine",C1CN(CCCCOc2ccc3c(c2)N=C(O)CC3)CCN1c1c(Cl)c(Cl)ccc1,Clc1c(Cl)cccc1N1CCNCC1,aripiprazole,MetXBioDB,train
aripiprazole,"4‐[(2‐oxo‐3,4‐dihydro‐1H‐quinolin‐7‐yl)oxy]butanal",C(CCOc1cc2c(cc1)CCC(O)=N2)CN1CCN(c2c(Cl)c(Cl)ccc2)CC1,C(Oc1ccc2c(c1)N=C(O)CC2)CCC=O,aripiprazole,MetXBioDB,train
astemizole,6-Hydroxyastemizole,c1c(CCN2CCC(N=c3n(Cc4ccc(F)cc4)c4ccccc4[nH]3)CC2)ccc(OC)c1,COc1ccc(CCN2CCC(N=c3[nH]c4ccc(O)cc4n3Cc3ccc(F)cc3)CC2)cc1,astemizole,MetXBioDB,train
astemizole,6-desmethylastermizole,c12c(cccc1)n(Cc1ccc(F)cc1)c(=NC1CCN(CCc3ccc(OC)cc3)CC1)[nH]2,C1N(CCc2ccc(O)cc2)CCC(N=c2[nH]c3c(cccc3)n2Cc2ccc(F)cc2)C1,astemizole,MetXBioDB,train
astemizole,norastemizole,c1c2c(ccc1)[nH]c(=NC1CCN(CCc3ccc(OC)cc3)CC1)n2Cc1ccc(F)cc1,c1cc2c(cc1)n(Cc1ccc(F)cc1)c(=NC1CCNCC1)[nH]2,astemizole,MetXBioDB,train
barnidipine,,c1(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC2CN(Cc3ccccc3)CC2)cccc([N+]([O-])=O)c1,C1(C(OC)=O)=C(C)NC(C)=C(C(=O)O)C1c1cc([N+](=O)[O-])ccc1,barnidipine,MetXBioDB,train
"benzeneethanol, 2-[(2,6-dichlorophenyl)amino]- (reduced_diclofenac)",,Clc1cccc(Cl)c1Nc1ccccc1CCO,c1(Cl)c(Nc2ccc(O)cc2CCO)c(Cl)ccc1,"benzeneethanol, 2-[(2,6-dichlorophenyl)amino]- (reduced_diclofenac)",MetXBioDB,train
"benzo(a)pyrene-7,8-diol",,c12c(c3c4c5c(ccc4c1)cccc5cc3)ccc(O)c2O,c1(O)c(O)c2cc3ccc4c5c(ccc4)ccc(c2c2oc12)c53,"benzo(a)pyrene-7,8-diol",MetXBioDB,train
bergapten,,O(C)c1c2c(cc3oc(=O)ccc13)occ2,c1c2oc(=O)ccc2c(OC)c2c1OC1OC21,bergapten,MetXBioDB,train
beta_arteether,DIHYDROQINGHAOSU,C1CC2C(C)CCC3C(C)C(OCC)OC4C23OOC(C)(C1)O4,O1C23C4CCCC(C)(OC2OC(O)C(C)C3CCC4C)O1,beta_arteether,MetXBioDB,train
beta-artelinic acid,Dihydroqinghaosu (DQHS),c1cc(C(=O)O)ccc1COC1OC2C34C(CCC(C)(OO3)O2)C(C)CCC4C1C,CC1CCC2C34C(OC(C)(CCC13)OO4)OC(O)C2C,beta-artelinic acid,MetXBioDB,train
beta-methylstyrene,2-methyl-3-phenyloxirane,c1(C=CC)ccccc1,c1cccc(C2OC2C)c1,beta-methylstyrene,MetXBioDB,train
beta-methylstyrene,,C(c1ccccc1)=CC,OCC=Cc1ccccc1,beta-methylstyrene,MetXBioDB,train
bifendate,,c12c(OC)cc(C(=O)OC)c(-c3c4c(c(OC)cc3C(=O)OC)OCO4)c1OCO2,O(C)C(=O)c1cc(OC)c2c(c1-c1c(C(=O)OC)cc(OC)c(O)c1O)OCO2,bifendate,MetXBioDB,train
bifendate,,c1(C(=O)OC)c(-c2c(C(OC)=O)cc(OC)c3c2OCO3)c2c(c(OC)c1)OCO2,c1c(O)c2c(c(-c3c(C(OC)=O)cc(OC)c4c3OCO4)c1C(OC)=O)OCO2,bifendate,MetXBioDB,train
brn 4201400,,n1(CC2CCCCC2)c(=O)n(C)c(=O)c2nc(C)[nH]c12,C1CC(Cn2c3[nH]c(CO)nc3c(=O)n(C)c2=O)CCC1,brn 4201400,MetXBioDB,train
bromocriptine,,c1(Br)c2c3c(cccc3C3=CC(C(NC4(C(C)C)OC5(O)C6N(C(=O)C(CC(C)C)N5C4=O)CCC6)=O)CN(C)C3C2)[nH]1,C1(=O)C(C(C)C)(NC(C2CN(C)C3Cc4c(Br)[nH]c5c4c(ccc5)C3=C2)=O)OC2(O)C3N(C(=O)C(CC(C)C)N12)C(O)CC3,bromocriptine,MetXBioDB,train
bromocriptine,,C12C(=CC(C(=O)NC3(C(C)C)C(=O)N4C(O)(O3)C3CCCN3C(=O)C4CC(C)C)CN1C)c1c3c(ccc1)[nH]c(Br)c3C2,C1C2N(C(=O)C(CC(C)C)N3C(=O)C(C(C)C)(NC(C4C=C5C(N(C)C4)Cc4c6c5cccc6[nH]c4Br)=O)OC23O)CC1O,bromocriptine,MetXBioDB,train
bropirimine,m-hydroxybropirimine,Oc1nc(=N)[nH]c(-c2ccccc2)c1Br,c1(-c2c(Br)c(O)nc(=N)[nH]2)cc(O)ccc1,bropirimine,MetXBioDB,train
bropirimine,p-hydroxybropirimine,Oc1c(Br)c(-c2ccccc2)[nH]c(=N)n1,[nH]1c(=N)[nH]c(-c2ccc(O)cc2)c(Br)c1=O,bropirimine,MetXBioDB,train
brotizolam,alpha-OH-BRT,s1c2c(cc1Br)C(c1c(Cl)cccc1)=NCc1n-2c(C)nn1,OCc1nnc2n1-c1c(cc(Br)s1)C(c1ccccc1Cl)=NC2,brotizolam,MetXBioDB,train
brotizolam,6-OH-BRT,c1(C2=NCc3n(c(C)nn3)-c3c2cc(Br)s3)c(Cl)cccc1,c1(C2=NC(O)c3nnc(C)n3-c3sc(Br)cc32)ccccc1Cl,brotizolam,MetXBioDB,train
caffeine,Paraxanthine,c12ncn(C)c1c(=O)n(C)c(=O)n2C,Oc1n(C)c(=O)c2n(C)cnc2n1,caffeine,MetXBioDB,train
caffeine,Theobromine,c1(=O)n(C)c2c(c(=O)n1C)n(C)cn2,n1(C)c2c(nc1)C(C)C(O)=NC2=O,caffeine,MetXBioDB,train
caffeine,Theophylline,c1(=O)c2n(C)cnc2n(C)c(=O)n1C,c1(=O)c2nc[nH]c2n(C)c(=O)n1C,caffeine,MetXBioDB,train
caffeine,"1,3,7-Trimethyluric acid",Cn1cnc2n(C)c(=O)n(C)c(=O)c12,Cn1c(O)nc2n(C)c(=O)n(C)c(=O)c12,caffeine,MetXBioDB,train
carbamazepine,2-Hydroxycarbamazepine ,c1c2c(ccc1)N(C(=O)N)c1c(cccc1)C=C2,c1cc2c(cc1)C=Cc1cc(O)ccc1N2C(N)=O,carbamazepine,MetXBioDB,train
carbamazepine,9-Hydroxycarbamazepine ,c1ccc2c(c1)N(C(=O)N)c1ccccc1C=C2,c1c(O)c2c(cc1)N(C(N)=O)c1c(cccc1)C=C2,carbamazepine,MetXBioDB,train
carbaryl,4-hydroxycarbaryl,C(Oc1c2c(cccc2)ccc1)(NC)=O,c1(O)c2cccc(OC(=O)NC)c2ccc1,carbaryl,MetXBioDB,train
carbaryl,5-hydroxycarbaryl,c1(OC(=O)NC)cccc2c1cccc2,c12c(OC(NC)=O)ccc(O)c1cccc2,carbaryl,MetXBioDB,train
carbaryl,carbaryl methylol,c12c(OC(NC)=O)cccc1cccc2,N(CO)C(Oc1c2ccccc2ccc1)=O,carbaryl,MetXBioDB,train
cerivastatin,,c1(F)ccc(-c2c(C=CC(CC(O)CC(O)=O)O)c(C(C)C)nc(C(C)C)c2COC)cc1,C(C)(c1c(C=CC(CC(CC(=O)O)O)O)c(-c2ccc(F)cc2)c(CO)c(C(C)C)n1)C,cerivastatin,MetXBioDB,train
cerivastatin,,c1cc(F)ccc1-c1c(C=CC(O)CC(O)CC(=O)O)c(C(C)C)nc(C(C)C)c1COC,c1(C=CC(O)CC(CC(O)=O)O)c(C(C)C)nc(C(CO)C)c(COC)c1-c1ccc(F)cc1,cerivastatin,MetXBioDB,train
cevimeline,,C1N2CC3(OC(C)SC3)C(C1)CC2,CC1OC2(C3CCN(C2)CC3)C[S+]1[O-],cevimeline,MetXBioDB,train
{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,,Fc1ccc(-c2c(-c3cc(NC(C)c4ccccc4)ncc3)[nH]c(SC)n2)cc1,c1c(-c2nc(S(=O)(C)=O)[nH]c2-c2ccnc(NC(c3ccccc3)C)c2)ccc(F)c1,{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,MetXBioDB,train
{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,,c1c(-c2c(-c3cc(NC(c4ccccc4)C)ncc3)[nH]c(SC)n2)ccc(F)c1,c1([S+]([O-])C)nc(-c2ccc(F)cc2)c(-c2cc[nH]c(=N)c2)[nH]1,{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,MetXBioDB,train
{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,,n1c(SC)[nH]c(-c2cc(NC(C)c3ccccc3)ncc2)c1-c1ccc(F)cc1,c1c(NC(c2ccccc2)C)[n+](O)ccc1-c1c(-c2ccc(F)cc2)nc([S+](C)[O-])[nH]1,{4-[5-(4-Fluoro-phenyl)-2-methylsulfanyl-3H-imidazol-4-yl]-pyridin-2-yl}-(1-phenyl-ethyl)-amine,MetXBioDB,train
reduced_haloperidol,CPHP,OC1(c2ccc(Cl)cc2)CCN(CCCC(c2ccc(F)cc2)O)CC1,C1C(c2ccc(Cl)cc2)(O)CCNC1,reduced_haloperidol,MetXBioDB,train
reduced_haloperidol,haloperidol,C(C(O)c1ccc(F)cc1)CCN1CCC(c2ccc(Cl)cc2)(O)CC1,O=C(c1ccc(F)cc1)CCCN1CCC(O)(c2ccc(Cl)cc2)CC1,reduced_haloperidol,MetXBioDB,train
DRF_4367,,c1(CO)c(S(=O)(=O)N)ccc(-n2c(-c3ccc(OC)cc3)cc(C(F)(F)F)n2)c1,n1(-c2cc(CO)c(S(=O)(N)=O)cc2)nc(C(F)(F)F)cc1-c1ccc(O)cc1,DRF_4367,MetXBioDB,train
benzodioxolyl-butanamine (BDB),DHABB,C(C(CC)N)c1cc2c(cc1)OCO2,c1c(O)c(O)cc(CC(CC)N)c1,benzodioxolyl-butanamine (BDB),MetXBioDB,train
itraconazole,keto-iteraconazole ,c1c(N2CCN(c3ccc(-n4cnn(C(C)CC)c4=O)cc3)CC2)ccc(OCC2COC(Cn3ncnc3)(c3c(Cl)cc(Cl)cc3)O2)c1,c1(Cl)cc(Cl)c(C2(Cn3cncn3)OC(COc3ccc(N4CCN(c5ccc(-n6cnn(C(C(=O)C)C)c6=O)cc5)CC4)cc3)CO2)cc1,itraconazole,MetXBioDB,train
itraconazole,N-Desalkyl-iteraconazole,n1cncn1CC1(c2ccc(Cl)cc2Cl)OCC(COc2ccc(N3CCN(c4ccc(-n5cnn(C(CC)C)c5=O)cc4)CC3)cc2)O1,Clc1c(C2(Cn3cncn3)OC(COc3ccc(N4CCN(c5ccc(-n6c(O)nnc6)cc5)CC4)cc3)CO2)ccc(Cl)c1,itraconazole,MetXBioDB,train
Mequitazine,,N12CCC(CN3c4ccccc4Sc4ccccc43)(CC1)CC2,c12cc(O)ccc1N(CC13CCN(CC1)CC3)c1ccccc1S2,Mequitazine,MetXBioDB,train
Mequitazine,,c12ccccc1N(CC13CCN(CC1)CC3)c1c(cccc1)S2,c1c2c(ccc1)[S+]([O-])c1c(cccc1)N2CC12CCN(CC1)CC2,Mequitazine,MetXBioDB,train
NE-100,,c1(OCCc2ccccc2)cc(CCN(CCC)CCC)ccc1OC,O(CCc1cccc(O)c1)c1cc(CCN(CCC)CCC)ccc1OC,NE-100,MetXBioDB,train
NE-100,,C(c1cc(OCCc2ccccc2)c(OC)cc1)CN(CCC)CCC,c1cc(CCN(CCC)CCC)cc(OCCc2ccc(O)cc2)c1OC,NE-100,MetXBioDB,train
NE-100,,c1(OC)c(OCCc2ccccc2)cc(CCN(CCC)CCC)cc1,CCCNCCc1ccc(OC)c(OCCc2ccccc2)c1,NE-100,MetXBioDB,train
NE-100,,O(CCc1ccccc1)c1cc(CCN(CCC)CCC)ccc1OC,c1(O)ccc(CCN(CCC)CCC)cc1OCCc1ccccc1,NE-100,MetXBioDB,train
(R)-m-Methoxyamphetamine,,C(C)(Cc1cccc(OC)c1)N,c1(O)cc(CC(N)C)ccc1,(R)-m-Methoxyamphetamine,MetXBioDB,train
(R)-m-Methoxyamphetamine,,c1ccc(CC(C)N)cc1OC,O(C)c1cc(CC(N)C)ccc1O,(R)-m-Methoxyamphetamine,MetXBioDB,train
(R)-phenprocoumon,,C(c1ccccc1)(CC)c1c(=O)oc2ccccc2c1O,C(C)C(c1c(O)c2c(oc1=O)ccc(O)c2)c1ccccc1,(R)-phenprocoumon,MetXBioDB,train
pantoprazole,,c12[nH]c([S+]([O-])Cc3c(OC)c(OC)ccn3)nc1ccc(OC(F)F)c2,FC(F)Oc1ccc2c([nH]c([S+](Cc3nccc(OCO)c3OC)[O-])n2)c1,pantoprazole,MetXBioDB,train
"2Ã¢â‚¬Â[(S)Ã¢â‚¬Â[4Ã¢â‚¬Â(cyclopropylmethoxy)pyridinÃ¢â‚¬Â2Ã¢â‚¬Âyl]methanesulfinyl]Ã¢â‚¬Â5Ã¢â‚¬ÂfluoroÃ¢â‚¬Â1HÃ¢â‚¬Â1,3Ã¢â‚¬Âbenzodiazole",Sulphone,c1cc2c([nH]c([S+]([O-])Cc3nccc(OCC4CC4)c3)n2)cc1F,C1C(COc2cc(CS(c3[nH]c4c(ccc(F)c4)n3)(=O)=O)ncc2)C1,"2Ã¢â‚¬Â[(S)Ã¢â‚¬Â[4Ã¢â‚¬Â(cyclopropylmethoxy)pyridinÃ¢â‚¬Â2Ã¢â‚¬Âyl]methanesulfinyl]Ã¢â‚¬Â5Ã¢â‚¬ÂfluoroÃ¢â‚¬Â1HÃ¢â‚¬Â1,3Ã¢â‚¬Âbenzodiazole",MetXBioDB,train
"2Ã¢â‚¬Â[(S)Ã¢â‚¬Â[4Ã¢â‚¬Â(cyclopropylmethoxy)pyridinÃ¢â‚¬Â2Ã¢â‚¬Âyl]methanesulfinyl]Ã¢â‚¬Â5Ã¢â‚¬ÂfluoroÃ¢â‚¬Â1HÃ¢â‚¬Â1,3Ã¢â‚¬Âbenzodiazole",,C1C(COc2cc(C[S+](c3[nH]c4c(ccc(F)c4)n3)[O-])ncc2)C1,[S+](c1[nH]c2cc(F)c(O)cc2n1)(Cc1cc(OCC2CC2)ccn1)[O-],"2Ã¢â‚¬Â[(S)Ã¢â‚¬Â[4Ã¢â‚¬Â(cyclopropylmethoxy)pyridinÃ¢â‚¬Â2Ã¢â‚¬Âyl]methanesulfinyl]Ã¢â‚¬Â5Ã¢â‚¬ÂfluoroÃ¢â‚¬Â1HÃ¢â‚¬Â1,3Ã¢â‚¬Âbenzodiazole",MetXBioDB,train
"(2S,3R)-3-(4-Hydroxy-phenyl)-2-[4-(2-piperidin-1-yl-ethoxy)-phenyl]-2,3-dihydro-benzo[1,4]oxathiin-6-ol",,c1(C2Sc3c(ccc(O)c3)OC2c2ccc(OCCN3CCCCC3)cc2)ccc(O)cc1,C1(c2ccc(OCCN3CCCCC3)cc2)C(c2ccc(O)cc2)[S+]([O-])c2cc(O)ccc2O1,"(2S,3R)-3-(4-Hydroxy-phenyl)-2-[4-(2-piperidin-1-yl-ethoxy)-phenyl]-2,3-dihydro-benzo[1,4]oxathiin-6-ol",MetXBioDB,train
"(2S,3R)-3-(4-Hydroxy-phenyl)-2-[4-(2-piperidin-1-yl-ethoxy)-phenyl]-2,3-dihydro-benzo[1,4]oxathiin-6-ol",,c1cc(OCCN2CCCCC2)ccc1C1C(c2ccc(O)cc2)Sc2c(ccc(O)c2)O1,c1(C2C(c3ccc(O)cc3)Sc3c(ccc(O)c3)O2)ccc(OCCNCCCCC)cc1,"(2S,3R)-3-(4-Hydroxy-phenyl)-2-[4-(2-piperidin-1-yl-ethoxy)-phenyl]-2,3-dihydro-benzo[1,4]oxathiin-6-ol",MetXBioDB,train
PNU-96391,,c1cc(C2CCCN(CCC)C2)cc(S(=O)(=O)C)c1,S(c1cc(C2CCCNC2)ccc1)(C)(=O)=O,PNU-96391,MetXBioDB,train
4Ã¢â‚¬Â[(dimethylamino)methyl]Ã¢â‚¬Â7Ã¢â‚¬ÂmethoxychromenÃ¢â‚¬Â2Ã¢â‚¬Âone,,c1c(=O)oc2cc(OC)ccc2c1CN(C)C,COc1ccc2c(oc(=O)cc2CNC)c1,4Ã¢â‚¬Â[(dimethylamino)methyl]Ã¢â‚¬Â7Ã¢â‚¬ÂmethoxychromenÃ¢â‚¬Â2Ã¢â‚¬Âone,MetXBioDB,train
4Ã¢â‚¬Â[(dimethylamino)methyl]Ã¢â‚¬Â7Ã¢â‚¬ÂmethoxychromenÃ¢â‚¬Â2Ã¢â‚¬Âone,,c1(=O)cc(CN(C)C)c2c(cc(OC)cc2)o1,Oc1ccc2c(oc(=O)cc2CN(C)C)c1,4Ã¢â‚¬Â[(dimethylamino)methyl]Ã¢â‚¬Â7Ã¢â‚¬ÂmethoxychromenÃ¢â‚¬Â2Ã¢â‚¬Âone,MetXBioDB,train
bpr-0L075,,O(c1c(OC)cc(C(c2c3ccc(OC)cc3[nH]c2)=O)cc1OC)C,c1cc2c(C(=O)c3cc(OC)c(OC)c(O)c3)c[nH]c2cc1O,bpr-0L075,MetXBioDB,train
bpr-0L075,,c1cc2c([nH]cc2C(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC,COc1c(O)c(OC)cc(C(c2c3ccc(OC)cc3[nH]c2)=O)c1,bpr-0L075,MetXBioDB,train
bpr-0L075,,c1c(OC)cc2[nH]cc(C(=O)c3cc(OC)c(OC)c(OC)c3)c2c1,COc1c(OC)cc(C(=O)c2c[nH]c3c2ccc(O)c3)cc1OC,bpr-0L075,MetXBioDB,train
"(6-methoxy-1H-indol-3-yl)-(3,4,5-trimethoxyphenyl)methanone",,COc1cc(C(=O)c2c[nH]c3cc(OC)ccc23)cc(OC)c1OC,c1(OC)cc(C(=O)c2c[nH]c3c(O)c(OC)ccc32)cc(OC)c1OC,"(6-methoxy-1H-indol-3-yl)-(3,4,5-trimethoxyphenyl)methanone",MetXBioDB,train
"(6-methoxy-1H-indol-3-yl)-(3,4,5-trimethoxyphenyl)methanone",,c1(C(c2c3ccc(OC)cc3[nH]c2)=O)cc(OC)c(OC)c(OC)c1,c1(C(=O)c2cc(OC)c(OC)c(OC)c2)c[nH]c2cc(OC)c(O)cc12,"(6-methoxy-1H-indol-3-yl)-(3,4,5-trimethoxyphenyl)methanone",MetXBioDB,train
KR-33028,5-hydroxy-KR-33028,N=C(N)NC(c1cc2c(s1)cccc2C#N)=O,c1c2c(C#N)c(O)ccc2sc1C(NC(N)=N)=O,KR-33028,MetXBioDB,train
KR-33028,7-hydroxy-KR-33028,O=C(c1sc2c(c1)c(C#N)ccc2)NC(=N)N,c12c(cc(C(NC(=N)N)=O)s1)c(C#N)ccc2O,KR-33028,MetXBioDB,train
CTK0G1203,,CC(C(NC(N=c1cc[nH]cc1)=NC#N)C)(C)C,N(C(C)C(C)(C)C)C(Nc1cc[n+]([O-])cc1)=NC#N,CTK0G1203,MetXBioDB,train
CTK0G1203,,c1(=NC(NC(C(C)(C)C)C)=NC#N)cc[nH]cc1,[nH]1ccc(=NC(=NC(C(C)(C)C)C)NC(N)=O)cc1,CTK0G1203,MetXBioDB,train
N-(1-Phenyl-1H-pyrazole-5-yl)-p-toluenesulfonamide,,c1c(S(=O)(Nc2ccnn2-c2ccccc2)=O)ccc(C)c1,n1(-c2ccccc2)nccc1NS(c1ccc(CO)cc1)(=O)=O,N-(1-Phenyl-1H-pyrazole-5-yl)-p-toluenesulfonamide,MetXBioDB,train
N-(1-Phenyl-1H-pyrazole-5-yl)-p-toluenesulfonamide,,Cc1ccc(S(=O)(=O)Nc2n(-c3ccccc3)ncc2)cc1,n1(-c2ccc(O)cc2)c(NS(=O)(c2ccc(C)cc2)=O)ccn1,N-(1-Phenyl-1H-pyrazole-5-yl)-p-toluenesulfonamide,MetXBioDB,train
terfenadine,hydroxyterfenadine,c1c(C(c2ccccc2)(C2CCN(CCCC(O)c3ccc(C(C)(C)C)cc3)CC2)O)cccc1,c1ccc(C(O)(c2ccccc2)C2CCN(CCCC(O)c3ccc(C(C)(C)CO)cc3)CC2)cc1,terfenadine,MetXBioDB,train
terfenadine,azacyclonol,c1c(C(O)(c2ccccc2)C2CCN(CCCC(O)c3ccc(C(C)(C)C)cc3)CC2)cccc1,c1ccccc1C(c1ccccc1)(C1CCNCC1)O,terfenadine,MetXBioDB,train
2prime_hydroxy_indomethacin_phenethylamide,,OC(CNC(=O)Cc1c2cc(OC)ccc2n(C(=O)c2ccc(Cl)cc2)c1C)c1ccccc1,c1(Cl)ccc(C(n2c3ccc(O)cc3c(CC(=O)NCC(O)c3ccccc3)c2C)=O)cc1,2prime_hydroxy_indomethacin_phenethylamide,MetXBioDB,train
