parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles,source,tanimoto,set,TB_Cluster
,chlorzoxazone,,6-Hydroxychlorzoxazone,CYP2E1; CYP1A2; CYP1A1; CYP2A6; CYP2D6; CYP3A4,chlorzoxazone,Oc1nc2cc(Cl)ccc2o1,Oc1nc2cc(Cl)c(O)cc2o1,MetXBioDB,0.5625,train,4
,decursinol angelate,,,CYP2A6,decursinol angelate,CC=C(C)C(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C,CC1OC1(C)C(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C,MetXBioDB,0.7017543859649122,train,4
,dibenzylfluorescein,,Fluorescein benzyl ester,CYP2C8; CYP2C9; CYP2C19; CYP3A4,dibenzylfluorescein,O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12,O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12,MetXBioDB,0.8070175438596491,train,4
,dibenzylfluorescein,,2-[6-(benzyloxy)-3-oxo-3H-xanthen-9-yl]benzoic acid,CYP2C8; CYP2C9; CYP2C19; CYP3A4,dibenzylfluorescein,O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12,O=C(O)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12,MetXBioDB,0.8392857142857143,train,4
,iloperidone,,"1-[4-[3-[4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl]- propoxy]-3-hydroxyphenyl]ethanone",CYP3A4,iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,CC(=O)c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)c(O)c1,MetXBioDB,0.8461538461538461,train,4
,iloperidone,,"1-[4-[3-[4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl]propoxy]-3-methoxyphenyl]-2-hydroxyethanone",CYP2D6,iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,COc1cc(C(=O)CO)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,MetXBioDB,0.8484848484848485,train,4
,p-cresol,,4-methyl-hydroquinone,CYP2E1,p-cresol,Cc1ccc(O)cc1,Cc1ccc(O)c(O)c1,MetXBioDB,0.45,train,4
,p-cresol,,,CYP1A2;CYP2C19;CYP2D6;CYP2E1,p-cresol,Cc1ccc(O)cc1,OCc1ccc(O)cc1,MetXBioDB,0.4,train,4
,pentoxyresorufin,,Resorufin,CYP1A1; CYP1A2; CYP1B1,pentoxyresorufin,CCCCCOc1ccc2nc3ccc(=O)cc-3oc2c1,O=c1ccc2nc3ccc(O)cc3oc-2c1,MetXBioDB,0.5416666666666666,train,4
,psoralen,,,CYP2A6,psoralen,O=c1ccc2cc3ccoc3cc2o1,O=c1ccc2cc3c(cc2o1)OC1OC31,MetXBioDB,0.425,train,4
,raloxifene,,,CYP2D6,raloxifene,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2c(O)c(O)ccc12,MetXBioDB,0.75,train,4
,raloxifene,,,CYP2D6,raloxifene,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)c(O)c2)sc2cc(O)ccc12,MetXBioDB,0.8596491228070176,train,4
,schembl237672,,"AMHC (3-[2-(N,N-diethyl-Nmethylammonium)ethyl]-7-hydroxy-4-methylcoumarin)",CYP1A2;CYP2D6;CYP2B6,schembl237672,CC[N+](C)(CC)CCc1c(C)c2ccc(OC)cc2oc1=O,CC[N+](C)(CC)CCc1c(O)oc2cc(=O)ccc-2c1C,MetXBioDB,0.4385964912280701,train,4
,tangeretin,,,CYP1A2;CYP2D6;CYP3A4,tangeretin,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC,MetXBioDB,0.7692307692307693,train,4
,tangeretin,,,CYP3A4,tangeretin,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1,COc1ccc(-c2cc(=O)c3c(O)c(O)c(OC)c(OC)c3o2)cc1,MetXBioDB,0.7560975609756098,train,4
,territrem a,,,CYP2C9;CYP2D6;CYP3A4,territrem a,COc1cc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(C)C=CC(=O)C42C)O3)cc2c1OCO2,COc1cc(-c2cc3c(c(=O)o2)CC2(O)C(C)(CCC4(O)C(C)(CO)C=CC(=O)C42C)O3)cc2c1OCO2,MetXBioDB,0.835820895522388,train,4
,7-Ethoxy-4-trifluoromethylcoumarin,,7-Hydroxy-4-trifluoromethylcourmarin,CYP1A2; CYP2B6; CYP2E1; CYP2C9; CYP2C19,7-Ethoxy-4-trifluoromethylcoumarin,CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,MetXBioDB,0.5714285714285714,train,4
,7-methoxy-4-trifluoromethylcoumarin,,7-Hydroxy-4-(trifluoromethyl)chromen-2-one,CYP1A2;CYP2A6;CYP2B6;CYP2C9;CYP2C19;CYP2D6;CYP2E1,7-methoxy-4-trifluoromethylcoumarin,COc1ccc2c(C(F)(F)F)cc(=O)oc2c1,O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,MetXBioDB,0.6153846153846154,train,4
,7-Benzyloxyresorufin,,Resorufin,CYP1A1; CYP1A2; CYP1B1,7-Benzyloxyresorufin,O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1,O=c1ccc2nc3ccc(O)cc3oc-2c1,MetXBioDB,0.574468085106383,train,4
,zinc02949712,,HFC(7-hydroxy-4-trifluoromethylcoumarin),CYP1A2;CYP2B6;CYP2C8;CYP2C9;CYP2C19;CYP3A4,zinc02949712,CCCCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1,O=c1cc(C(F)(F)F)c2ccc(O)cc2o1,MetXBioDB,0.5454545454545454,train,4
,zinc15020070,,,CYP1A2;CYP2B6;CYP2C8;CYP2C9;CYP2C19,zinc15020070,COc1ccc2c(c1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,MetXBioDB,0.7804878048780488,train,4
,Aminoflavone,,"Aminoflavone, N4'-Hydroxy",CYP1A2; CYP1A1; CYP2C9; CYP2C19,Aminoflavone,Cc1c(F)c(N)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,MetXBioDB,0.75,train,4
,Aminoflavone,,,CYP1A2; CYP2C9; CYP2C19,Aminoflavone,Cc1c(F)c(N)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,MetXBioDB,0.7291666666666666,train,4
,Aminoflavone,,"Aminoflavone, C3-hydroxy",CYP1A2,Aminoflavone,Cc1c(F)c(N)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,Cc1c(F)c(N)c2c(=O)c(O)c(-c3ccc(N)c(F)c3)oc2c1F,MetXBioDB,0.6530612244897959,train,4
,"Aminoflavone, N4'-Hydroxyl",,"Aminoflavone, N4', N5-dihydroxy",CYP1A2; CYP2C9; CYP2C19,"Aminoflavone, N4'-Hydroxyl",Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,MetXBioDB,0.78,train,4
,"Aminoflavone, N5-Hydroxyl",,"Aminoflavone, N4', N5-dihydroxy",CYP1A1; CYP1A2; CYP2C9; CYP2C19,"Aminoflavone, N5-Hydroxyl",Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,MetXBioDB,0.7959183673469388,train,4
,Methoxychlor,,Mono-OH-methoxychlor,CYP1A2; CYP2A6; CYP2B6; CYP2C8; CYP2C9; CYP2D6; CYP2C19; CYP3A4,Methoxychlor,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,COc1ccc(C(c2ccc(O)cc2)C(Cl)(Cl)Cl)cc1,MetXBioDB,0.8148148148148148,train,4
,Raloxifene,,Raloxifene 6-O-glucuronide,UGT1A9,Raloxifene,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12,MetXBioDB,0.7,train,4
,Narigenin,,Narigenin 7-O-glucuronide,UGT1A9,Narigenin,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,O=C1CC(c2ccc(O)cc2)Oc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)cc(O)c21,MetXBioDB,0.5636363636363636,train,4
,2p-Hydroxyflavone,,Flavone 2p-O-glucuronide,UGT1A9,2p-Hydroxyflavone,O=c1cc(-c2ccccc2O)oc2ccccc12,O=C(O)C1OC(Oc2ccccc2-c2cc(=O)c3ccccc3o2)C(O)C(O)C1O,MetXBioDB,0.4807692307692308,train,4
,4p-Hydroxyflavone,,Flavone 4p-O-glucuronide,UGT1A9,4p-Hydroxyflavone,O=c1cc(-c2ccc(O)cc2)oc2ccccc12,O=C(O)C1OC(Oc2ccc(-c3cc(=O)c4ccccc4o3)cc2)C(O)C(O)C1O,MetXBioDB,0.5,train,4
,Aminoflavone,,Aminoflavone N-glucuronide (MX),UGT,Aminoflavone,Cc1c(F)c(N)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,Cc1c(F)c(NC2OC(C(=O)O)C(O)C(O)C2O)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,MetXBioDB,0.5737704918032787,train,4
,Aminoflavone M-II,,Aminoflavone M-II O-glucuronide,UGT,Aminoflavone M-II,Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,Cc1c(F)c(NOC2OC(C(=O)O)C(O)C(O)C2O)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,MetXBioDB,0.6153846153846154,train,4
,Aminoflavone M-II,,Aminoflavone M-II O-sulfate,SULT,Aminoflavone M-II,Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,Cc1c(F)c(NOS(=O)(=O)O)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,MetXBioDB,0.7272727272727273,train,4
,Aminoflavone MIII,,Aminoflavone MIII O-glucuronide,UGT,Aminoflavone MIII,Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,Cc1c(F)c(N)c2c(=O)cc(-c3ccc(NOC4OC(C(=O)O)C(O)C(O)C4O)c(F)c3)oc2c1F,MetXBioDB,0.6212121212121212,train,4
,Aminoflavone M-IV,,Aminoflavone M-IV O-sulfate,SULT,Aminoflavone M-IV,Cc1c(F)c(N)c2c(=O)c(O)c(-c3ccc(N)c(F)c3)oc2c1F,Cc1c(F)c(N)c2c(=O)c(OS(=O)(=O)O)c(-c3ccc(N)c(F)c3)oc2c1F,MetXBioDB,0.6851851851851852,train,4
,Aminoflavone M-V,,Aminoflavone M-V O-sulfate,SULT,Aminoflavone M-V,Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,Cc1c(F)c(NOS(=O)(=O)O)c2c(=O)cc(-c3ccc(NO)c(F)c3)oc2c1F,MetXBioDB,0.7636363636363637,train,4
,Resveratrol,,Resveratrol 3-O-glucuronide,UGT1A9,Resveratrol,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,O=C(O)C1OC(Oc2cc(O)cc(C=Cc3ccc(O)cc3)c2)C(O)C(O)C1O,MetXBioDB,0.4285714285714285,train,4
,Scutellarein,,Scutellarein 7-O-glucuronide,UGT,Scutellarein,O=c1cc(-c2ccc(O)cc2)oc2cc(O)c(O)c(O)c12,O=C(O)C1OC(Oc2cc3oc(-c4ccc(O)cc4)cc(=O)c3c(O)c2O)C(O)C(O)C1O,MetXBioDB,0.5185185185185185,train,4
,Resokaempferol,,,UGT1A9,Resokaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12,O=C(O)C1OC(Oc2ccc(-c3oc4cc(O)ccc4c(=O)c3O)cc2)C(O)C(O)C1O,MetXBioDB,0.5686274509803921,train,4
,"7,3p-Dihydroxyflavone",,,UGT1A9,"7,3p-Dihydroxyflavone",O=c1cc(-c2cccc(O)c2)oc2cc(O)ccc12,O=C(O)C1OC(Oc2ccc3c(=O)cc(-c4cccc(O)c4)oc3c2)C(O)C(O)C1O,MetXBioDB,0.5660377358490566,train,4
,Dihydrodaidzein,,,UGT1A9,Dihydrodaidzein,O=C1c2ccc(O)cc2OCC1c1ccc(O)cc1,O=C1c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2OCC1c1ccc(O)cc1,MetXBioDB,0.5471698113207547,train,4
,"3-Hydroxy-7,4p-dimethoxyflavone",,,UGT1A9,"3-Hydroxy-7,4p-dimethoxyflavone",COc1ccc(-c2oc3cc(OC)ccc3c(=O)c2O)cc1,COc1ccc(-c2oc3cc(OC)ccc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.5454545454545454,train,4
,5-Hydroxyflavone,,,UGT1A9,5-Hydroxyflavone,O=c1cc(-c2ccccc2)oc2cccc(O)c12,O=C(O)C1OC(Oc2cccc3oc(-c4ccccc4)cc(=O)c23)C(O)C(O)C1O,MetXBioDB,0.5,train,4
,7-ethyl-10-hydroxycamptothecin,,,UGT1A9,7-ethyl-10-hydroxycamptothecin,CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,CCc1c2c(nc3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,MetXBioDB,0.6623376623376623,train,4
,"3,5-Dihydroxyflavone",,,UGT1A9,"3,5-Dihydroxyflavone",O=c1c(O)c(-c2ccccc2)oc2cccc(O)c12,O=C(O)C1OC(Oc2c(-c3ccccc3)oc3cccc(O)c3c2=O)C(O)C(O)C1O,MetXBioDB,0.5208333333333334,train,4
,Thalifendine,,,UGT,Thalifendine,COc1ccc2cc3n(cc-2c1=O)CCc1cc2c(cc1-3)OCO2,COc1ccc2cc3[n+](cc2c1OC1OC(C(=O)O)C(O)C(O)C1O)CCc1cc2c(cc1-3)OCO2,MetXBioDB,0.3132530120481928,train,4
,4-Propoxyphenol,,,UGT1A9,4-Propoxyphenol,CCCOc1ccc(O)cc1,CCCOc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.4146341463414634,train,4
,"3,3p,4p-Trihydroxyflavone",,,UGT1A9,"3,3p,4p-Trihydroxyflavone",O=c1c(O)c(-c2ccc(O)c(O)c2)oc2ccccc12,O=C(O)C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3ccccc3c2=O)C(O)C(O)C1O,MetXBioDB,0.5471698113207547,train,4
,Berberrubine,,,UGT,Berberrubine,COc1c(O)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2,COc1c(OC2OC(C(=O)O)C(O)C(O)C2O)ccc2cc3[n+](cc12)CCc1cc2c(cc1-3)OCO2,MetXBioDB,0.6029411764705882,train,4
,Kaempferol,,,UGT1A9,Kaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2cc(O)c3c(=O)c(O)c(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,MetXBioDB,0.5576923076923077,train,4
,Kaempferol,,,UGT1A9,Kaempferol,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,MetXBioDB,0.5283018867924528,train,4
,"3,6,4p-Trihydroxyflavone",,,UGT1A9,"3,6,4p-Trihydroxyflavone",O=c1c(O)c(-c2ccc(O)cc2)oc2ccc(O)cc12,O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3ccc(O)cc3c2=O)C(O)C(O)C1O,MetXBioDB,0.5098039215686274,train,4
,"6,7,3p-Trihydroxflavone",,,UGT1A9,"6,7,3p-Trihydroxflavone",O=c1cc(-c2cccc(O)c2)oc2cc(O)c(O)cc12,O=C(O)C1OC(Oc2cc3oc(-c4cccc(O)c4)cc(=O)c3cc2O)C(O)C(O)C1O,MetXBioDB,0.5636363636363636,train,4
,"6,7-Dihydroxyflavone",,,UGT1A9,"6,7-Dihydroxyflavone",O=c1cc(-c2ccccc2)oc2cc(O)c(O)cc12,O=C(O)C1OC(Oc2cc3oc(-c4ccccc4)cc(=O)c3cc2O)C(O)C(O)C1O,MetXBioDB,0.5490196078431373,train,4
,Fisetin,,,UGT1A9,Fisetin,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,O=C(O)C1OC(Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)ccc3c2=O)C(O)C(O)C1O,MetXBioDB,0.5454545454545454,train,4
,"7,3p,4p-Trihydroxyflavone",,,UGT1A9,"7,3p,4p-Trihydroxyflavone",O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,O=C(O)C1OC(Oc2ccc3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)C(O)C(O)C1O,MetXBioDB,0.5370370370370371,train,4
,Daidzein,,,UGT1A9,formononetin,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,O=C(O)C1OC(Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)C(O)C(O)C1O,MetXBioDB,0.5283018867924528,train,4
,"3,2p-Dihydroxyflavone",,,UGT1A9,"3,2p-Dihydroxyflavone",O=c1c(O)c(-c2ccccc2O)oc2ccccc12,O=C(O)C1OC(Oc2c(-c3ccccc3O)oc3ccccc3c2=O)C(O)C(O)C1O,MetXBioDB,0.5102040816326531,train,4
,3-Hydroxy-4p-methoxyflavone,,,UGT1A9,3-Hydroxy-4p-methoxyflavone,COc1ccc(-c2oc3ccccc3c(=O)c2O)cc1,COc1ccc(-c2oc3ccccc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,MetXBioDB,0.5555555555555556,train,4
,Myricetin,,,UGT1A9,Myricetin,O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O,MetXBioDB,0.5384615384615384,train,4
,7-Hydroxy-4p-methoxyflavone,,,UGT1A9,7-Hydroxy-4p-methoxyflavone,COc1ccc(-c2cc(=O)c3ccc(O)cc3o2)cc1,COc1ccc(-c2cc(=O)c3ccc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3o2)cc1,MetXBioDB,0.5740740740740741,train,4
,3-Hydroxy-3p-methoxyflavone,,,UGT1A9,3-Hydroxy-3p-methoxyflavone,COc1cccc(-c2oc3ccccc3c(=O)c2O)c1,COc1cccc(-c2oc3ccccc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)c1,MetXBioDB,0.5789473684210527,train,4
,"5-Hydroxy, 6-methoxy duloxetine",,,SULT,"5-Hydroxy, 6-methoxy duloxetine",CNCCC(Oc1cccc2c(O)c(OC)ccc12)c1ccco1,CNCCC(Oc1cccc2c(OS(=O)(=O)O)c(OC)ccc12)c1ccco1,MetXBioDB,0.7321428571428571,train,4
,6-OH-harmaline,,,UGT,harmine,Cc1nccc2c1[nH]c1cc(O)ccc12,Cc1nccc2c1[nH]c1cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc12,MetXBioDB,0.4642857142857143,train,4
,6-OH-harmaline,,,SULT,harmine,Cc1nccc2c1[nH]c1cc(O)ccc12,Cc1nccc2c1[nH]c1cc(OS(=O)(=O)O)ccc12,MetXBioDB,0.6046511627906976,train,4
,"3,4p-Dihydroxyfavone",,,UGT1A9,"3,4p-Dihydroxyfavone",O=c1c(O)c(-c2ccc(O)cc2)oc2ccccc12,O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3ccccc3c2=O)C(O)C(O)C1O,MetXBioDB,0.52,train,4
,cyclic N-Acetylserotonin,,,UGT,cyclic N-Acetylserotonin,CC(=O)N1CCc2c1[nH]c1ccc(O)cc21,CC(=O)N1CCc2c1[nH]c1ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21,MetXBioDB,0.5172413793103449,train,4
,Genistein,,,UGT1A9,Genistein,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C(O)C(O)C1O,MetXBioDB,0.5471698113207547,train,4
,p-Hydroxyphenobarbital,,,UGT (primary),Phenobarbital,CCC1(c2ccc(O)cc2)C(O)=NC(=O)N=C1O,CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(O)=NC(=O)N=C1O,MetXBioDB,0.4901960784313725,train,4
,p-Hydroxyphenobarbital,,,SULT,Phenobarbital,CCC1(c2ccc(O)cc2)C(O)=NC(=O)N=C1O,CCC1(c2ccc(OS(=O)(=O)O)cc2)C(O)=NC(=O)N=C1O,MetXBioDB,0.6410256410256411,train,4
,Equol,,,UGT1A9,formononetin,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,O=C(O)C1OC(Oc2ccc3c(c2)OCC(c2ccc(O)cc2)C3)C(O)C(O)C1O,MetXBioDB,0.5283018867924528,train,4
,Luteolin,,,UGT1A9,Luteolin,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc3c2)C(O)C(O)C1O,MetXBioDB,0.5660377358490566,train,4
,Luteolin,,,UGT1A9,Luteolin,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2cc(-c3cc(=O)c4c(O)cc(O)cc4o3)ccc2O)C(O)C(O)C1O,MetXBioDB,0.5555555555555556,train,4
,Apigenin,,,UGT1A9,Apigenin,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,O=C(O)C1OC(Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)C(O)C(O)C1O,MetXBioDB,0.5490196078431373,train,4
,Daidzein,,Dihydrodazein,Unspecified bacterial dehydroxylase,formononetin,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,O=C1c2ccc(O)cc2OCC1c1ccc(O)cc1,MetXBioDB,0.2978723404255319,train,4
,Dihydrodazein,,Tetrahydrodaidzein,Unspecified gut bacterial enzyme,formononetin,O=C1c2ccc(O)cc2OCC1c1ccc(O)cc1,Oc1ccc(C2COc3cc(O)ccc3C2O)cc1,MetXBioDB,0.4761904761904761,train,4
,Tetrahydrodaidzein,,Equol,Unspecified gut bacterial enzyme,formononetin,Oc1ccc(C2COc3cc(O)ccc3C2O)cc1,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,MetXBioDB,0.4878048780487805,train,4
,Genistein,,Dihydrogenistein,Unspecified bacterial isoflavone reductase,Genistein,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,O=C1c2c(O)cc(O)cc2OCC1c1ccc(O)cc1,MetXBioDB,0.2941176470588235,train,4
,Dihydrogenistein,,,Unspecified gut bacterial enzyme,Genistein,O=C1c2c(O)cc(O)cc2OCC1c1ccc(O)cc1,C=C(C(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1,MetXBioDB,0.2765957446808511,train,4
DB00343,Diltiazem,DBMET03220,N-monodesmethyl diltiazem,Cytochrome P450 3A4,DB00343,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,CNCCN1C(=O)C(OC(C)=O)C(c2ccc(OC)cc2)Sc2ccccc21,Both,0.7796610169491526,val,4
DB00343,Diltiazem,DBMET03224,Deacetyl diltiazem,Liver esterases,DB00343,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2O)cc1,DrugBank,0.7413793103448276,val,4
DB00343,Diltiazem,DBMET03227,O-desmethyl diltiazem,Cytochrome P450 2D6,DB00343,COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,CC(=O)OC1C(=O)N(CCN(C)C)c2ccccc2SC1c1ccc(O)cc1,Both,0.8245614035087719,val,4
DB00481,Raloxifene,DBMET02524,Raloxifene-4′-glucuronide,"UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A1",DB00481,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)cc2)sc2cc(O)ccc12,DrugBank,0.7692307692307693,val,4
DB00481,Raloxifene,DBMET02527,"Raloxifene-6, 4′-diglucuronide","UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A1",DB00481,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)cc2)sc2cc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)ccc12,DrugBank,0.6716417910447762,val,4
DB00481,Raloxifene,DBMET02522,Raloxifene-6-glucuronide,"UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A1",DB00481,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(OCC3C(O)C(O)C(O)C(O)C3C(=O)O)ccc12,DrugBank,0.7205882352941176,val,4
DBMET03220,N-monodesmethyl diltiazem,DBMET03221,"N,O-didesmethyl diltiazem",Cytochrome P450 2D6,DB00343,CNCCN1C(=O)C(OC(C)=O)C(c2ccc(OC)cc2)Sc2ccccc21,CNCCN1C(=O)C(OC(C)=O)C(c2ccc(O)cc2)Sc2ccccc21,DrugBank,0.8392857142857143,val,4
DBMET03220,N-monodesmethyl diltiazem,DBMET03222,Deacetyl N-monodesmethyl diltiazem,Liver esterases,DB00343,CNCCN1C(=O)C(OC(C)=O)C(c2ccc(OC)cc2)Sc2ccccc21,CNCCN1C(=O)C(O)C(c2ccc(OC)cc2)Sc2ccccc21,DrugBank,0.7368421052631579,val,4
