parent_name,child_name,parent_smiles,child_smiles,origin,source,set
Eszopiclone,N-desmethylzopiclone,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,O=C(OC1c2nccnc2C(=O)N1c1ccc(Cl)cn1)N1CCNCC1,DB00402,Both,train
Remoxipride,Remoxipride Metabolite FLA 838,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,COc1ccc(Br)c(OC)c1C(=O)NCC1CCCN1,DB00409,DrugBank,train
Remoxipride,Remoxipride Metabolite FLA 850,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,CCN1C(=O)CCC1CNC(=O)c1c(OC)ccc(Br)c1OC,DB00409,DrugBank,train
Remoxipride,Remoxipride Metabolite FLA 853,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC,COc1ccc(Br)c(OC)c1C(N)=O,DB00409,DrugBank,train
Mupirocin,Monic acid,CC(=CC(=O)OCCCCCCCCC(=O)O)CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O,CC(=CC(=O)O)CC1CCC(CC2OC2C(C)C(C)O)C(O)C1O,DB00410,DrugBank,train
Rosiglitazone,Phenoxyacetic acid derivative of rosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,O=C(O)COc1ccc(CC2SC(=O)NC2=O)cc1,DB00412,DrugBank,train
Rosiglitazone,N-Desmethylrosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,O=C1N=C(O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,DB00412,DrugBank,train
Rosiglitazone,para-Hydroxyrosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccc(O)cn1,DB00412,DrugBank,train
Rosiglitazone,N-Despyridinyl rosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,CNCCOc1ccc(CC2SC(=O)NC2=O)cc1,DB00412,DrugBank,train
Rosiglitazone,ortho-Hydroxyrosiglitazone,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ncccc1O,DB00412,DrugBank,train
Acetohexamide,Hydroxyhexamide,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,CC(O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,DB00414,DrugBank,train
Phenoxymethylpenicillin,6-aminopenicillanic acid,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,CC1(C)SC2C(N)C(=O)N2C1C(=O)O,DB00417,DrugBank,train
Phenoxymethylpenicillin,Penicilloic acid,CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)O)NC1C(=O)O,DB00417,DrugBank,train
Promazine,3-Hydroxypromazine,CN(C)CCCN1c2ccccc2Sc2ccccc21,CN(C)CCCN1c2ccccc2Sc2cc(O)ccc21,DB00420,DrugBank,train
Promazine,Promazine 5-sulfoxide,CN(C)CCCN1c2ccccc2Sc2ccccc21,CN(C)CCCN1c2ccccc2[S+]([O-])c2ccccc21,DB00420,Both,train
Promazine,N-Desmethylpromazine,CN(C)CCCN1c2ccccc2Sc2ccccc21,CNCCCN1c2ccccc2Sc2ccccc21,DB00420,Both,train
Spironolactone,7-alpha-thiospironolactone,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,CC12CCC(=O)C=C1CC(S)C1C2CCC2(C)C1CCC21CCC(=O)O1,DB00421,DrugBank,train
Methocarbamol,"3-(2-hydroxyphenoxy)-1,2-propanediol-1-carbamate",COc1ccccc1OCC(O)COC(N)=O,NC(=O)OCC(O)COc1ccccc1O,DB00423,DrugBank,train
Methocarbamol,"3-(4-hydroxy-2-methoxyphenoxy)-1,2-propanediol-1-carbamate",COc1ccccc1OCC(O)COC(N)=O,COc1cc(O)ccc1OCC(O)COC(N)=O,DB00423,DrugBank,train
Hyoscyamine,Tropine,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,CN1C2CCC1CC(O)C2,DB00424,DrugBank,train
Hyoscyamine,Tropic acid,CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2,O=C(O)C(CO)c1ccccc1,DB00424,DrugBank,train
Zolpidem,methoxyzolpidem,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1cn2c(CC(=O)N(C)C)c(-c3ccc(CO)cc3)nc2cc1O,DB00425,Both,train
Zolpidem,Methoxyzolpidem derivative (M3),Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc2nc(-c3ccc(CO)cc3)c(CC(=O)N(C)C)n2c1,DB00425,DrugBank,train
Zolpidem,Methoxyzolpidem derivative (M4),Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Cc1ccc(-c2nc3ccc(CO)cn3c2CC(=O)N(C)C)cc1,DB00425,DrugBank,train
Famciclovir,6-oxo-famciclovir,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,CC(=O)OCC(CCn1cnc2c(O)nc(=N)[nH]c21)COC(C)=O,DB00426,DrugBank,train
Trifluridine,5-carboxy-2'-deoxyuridine,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,O=C(O)c1cn(C2CC(O)C(CO)O2)c(=O)nc1O,DB00432,DrugBank,train
Trifluridine,5-(trifluoromethyl) uracil,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1C(F)(F)F,O=c1[nH]cc(C(F)(F)F)c(=O)[nH]1,DB00432,DrugBank,train
Cyproheptadine,Cyproheptadine N-glucuronide,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,C[N+]1(C2OC(C(=O)O)C(O)C(O)C2O)CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,DB00434,Both,train
Trimethoprim,3-NO-TMP,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(Cc2c[n+]([O-])c(N)nc2N)cc(OC)c1OC,DB00440,DrugBank,train
Trimethoprim,1-NO-TMP,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(Cc2cnc(N)[n+]([O-])c2N)cc(OC)c1OC,DB00440,DrugBank,train
Trimethoprim,3-Desmethyl-TMP,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(Cc2cnc(N)nc2N)cc(O)c1OC,DB00440,DrugBank,train
Trimethoprim,4-Desmethyl-TMP,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,DB00440,DrugBank,train
Trimethoprim,Cα-OH-TMP,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,COc1cc(C(O)c2cnc(N)nc2N)cc(OC)c1OC,DB00440,DrugBank,train
Gemcitabine,"2',2'-Difluorodeoxyuridine",Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,O=c1ccn(C2OC(CO)C(O)C2(F)F)c(=O)[nH]1,DB00441,DrugBank,train
Gemcitabine,Gemcitabine Monophosphate,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2(F)F)c(=O)n1,DB00441,DrugBank,train
Teniposide,Teniposide catechol,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,DB00444,Both,train
Lansoprazole,Hydroxylansoprazole,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,Cc1cc(OCC(F)(F)F)c(C)c(C[S+]([O-])c2nc3c(O)cccc3[nH]2)n1,DB00448,DrugBank,train
Lansoprazole,Lansoprazole sulfone,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1CS(=O)(=O)c1nc2ccccc2[nH]1,DB00448,Both,train
Loratadine,Descarboethoxyloratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,DB00455,Both,train
Prazosin,"2,4-diamino-6,7-dimethoxyquinazoline",COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,COc1cc2nc(N)nc(N)c2cc1OC,DB00457,DrugBank,train
Prazosin,"2-(l-Piperazinyl)- 4-amino-6,7 - dimethoxyquinazoline",COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCNCC3)nc(N)c2cc1OC,DB00457,DrugBank,train
Imipramine,Imipramine N-oxide,CN(C)CCCN1c2ccccc2CCc2ccccc21,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,DB00458,DrugBank,train
Imipramine,Imidodibenzyl Metabolite,CN(C)CCCN1c2ccccc2CCc2ccccc21,c1ccc2c(c1)CCc1ccccc1N2,DB00458,DrugBank,train
Imipramine,Didemethylimipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,NCCCN1c2ccccc2CCc2ccccc21,DB00458,DrugBank,train
Imipramine,2-hydroxyimipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21,DB00458,Both,train
Ketorolac,rac Ketorolac Glucuronide,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DB00465,DrugBank,train
Ketorolac,4-hydroxy ketorolac,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,O=C(c1ccc(O)cc1)c1ccc2n1CCC2C(=O)O,DB00465,DrugBank,train
Quinine,3-hydroxyquinine,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,C=CC1(O)CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,DB00468,Both,train
Tenoxicam,5'-Hydroxytenoxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,CN1C(=C(O)Nc2ccc(O)cn2)C(=O)c2sccc2S1(=O)=O,DB00469,DrugBank,train
Dronabinol,11-OH-delata-Tetrahydrocannabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,DB00470,Both,train
Dronabinol,7-OH-delta-9-Tetrahydrocannabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1C(O)CC(C)=CC21,DB00470,Both,train
Dronabinol,8-OH-delta-9-Tetrahydrocannabinol,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(C)=CC21,DB00470,Both,train
Dronabinol,"9-alpha,10-alpha-epoxyhexahydrocannabinol",CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC3(C)OC3C21,DB00470,DrugBank,train
Montelukast,Montelukast metabolite M1,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,DB00471,DrugBank,train
Montelukast,Montelukast metabolite M2a,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1CCC(c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1)[S+]([O-])CC1(CC(=O)O)CC1,DB00471,Both,train
Montelukast,Montelukast metabolite M5a,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(C)(O)c1ccccc1C(O)CC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,DB00471,Both,train
Montelukast,Montelukast metabolite M6a,CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,CC(O)(CO)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,DB00471,Both,train
Duloxetine,4-hydroxy duloxetine,CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1ccc(O)c2ccccc12)c1cccs1,DB00476,Both,train
Duloxetine,5-hydroxy duloxetine,CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1cccc2c(O)cccc12)c1cccs1,DB00476,Both,train
Duloxetine,6-hydroxy duloxetine,CNCCC(Oc1cccc2ccccc12)c1cccs1,CNCCC(Oc1cccc2cc(O)ccc12)c1cccs1,DB00476,Both,train
Chlorpromazine,hydroxychlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CN(C)CCCN1c2ccc(O)cc2Sc2ccc(Cl)cc21,DB00477,Both,train
Chlorpromazine,chlorpromazine-N-oxide,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,C[N+](C)([O-])CCCN1c2ccccc2Sc2ccc(Cl)cc21,DB00477,DrugBank,train
Chlorpromazine,dedimethylchlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,NCCCN1c2ccccc2Sc2ccc(Cl)cc21,DB00477,DrugBank,train
Chlorpromazine,demonomethylchlorpromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,DB00477,Both,train
Chlorpromazine,Opromazine,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,CN(C)CCCN1c2ccccc2[S+]([O-])c2ccc(Cl)cc21,DB00477,Both,train
Raloxifene,Raloxifene-4′-glucuronide,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)cc2)sc2cc(O)ccc12,DB00481,DrugBank,train
Raloxifene,"Raloxifene-6, 4′-diglucuronide",O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)cc2)sc2cc(OC3C(O)C(O)C(O)C(O)C3C(=O)O)ccc12,DB00481,DrugBank,train
Raloxifene,Raloxifene-6-glucuronide,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(OCC3C(O)C(O)C(O)C(O)C3C(=O)O)ccc12,DB00481,DrugBank,train
Celecoxib,Hydroxycelecoxib,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CO)cc2)cc1,DB00482,Both,train
Brimonidine,2-oxobrimonidine,Brc1c(NC2=NCCN2)ccc2nccnc12,O=c1cnc2c(Br)c(NC3=NCCN3)ccc2[nH]1,DB00484,DrugBank,train
Brimonidine,3-oxobrimonidine ,Brc1c(NC2=NCCN2)ccc2nccnc12,OC1=Nc2c(ccc(NC3=NCCN3)c2Br)NC1,DB00484,DrugBank,train
Cefotaxime,Desacetyl-cefotaxime,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CO)CSC12)c1csc(=N)[nH]1,DB00493,DrugBank,train
Zidovudine,3'-azido-3'-deoxy-5'- O-beta-D-glucopyranuronosylthymidine,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,Cc1cn(C2CC(N=[N+]=[N-])C(COC3OC(C(=O)O)C(O)C(O)C3O)O2)c(=O)nc1O,DB00495,DrugBank,train
Zidovudine,3'-Aminothymidine,Cc1cn(C2CC(N=[N+]=[N-])C(CO)O2)c(=O)[nH]c1=O,Cc1cn(C2CC(N)C(CO)O2)c(=O)[nH]c1=O,DB00495,DrugBank,train
Oxycodone,oxymorphone,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5,DB00497,Both,train
Oxycodone,noroxycodone,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314,DB00497,Both,train
Oxycodone,alpha-oxycodol,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(C)CCC314,DB00497,DrugBank,train
Flutamide,2-hydroxyflutamide,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,DB00499,Both,train
Tolmetin,Tolmetin glucuronide,Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1,Cc1ccc(C(=O)c2ccc(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)n2C)cc1,DB00500,Both,train
Haloperidol,4-(4-Chlorophenyl)-1-[4-(4-fluorophenyl)-4-oxobutyl]-pyridinium (HPP+),O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1C=CC(=C2C=CC(=[Cl+])C=C2)C=C1)c1ccc(F)cc1,DB00502,Both,train
Haloperidol,4-(4-chlorophenyl)-4-hydroxypiperidine,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,OC1(c2ccc(Cl)cc2)CCNCC1,DB00502,DrugBank,train
Haloperidol,Reduced haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,DB00502,DrugBank,train
Haloperidol,Haloperidol glucuronide,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1CCC(OC2OC(C(=O)O)C(O)C(O)C2O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,DB00502,Both,train
Haloperidol,"Haloperidol 1,2,3,6-tetrahydropyridine",O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,DB00502,DrugBank,train
Haloperidol,p-Fluorobenzoylpropionic acid and 4-(4-chlorophenyl)-4-hydroxypiperidine,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(O)CCC(=O)c1ccc(F)cc1,DB00502,Both,train
Haloperidol,fluorobenzoylpropionic acid,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(O)CCC(=O)c1ccc(F)c(F)c1,DB00502,DrugBank,train
Nitazoxanide,Tizoxanide,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1O,DB00507,DrugBank,train
Nitazoxanide,Tizoxanide glucuronide,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,O=C(Nc1ncc([N+](=O)[O-])s1)c1ccccc1OC1OC(C(=O)O)C(O)C(O)C1O,DB00507,DrugBank,train
Dextrothyroxine,Thyroxine sulfate,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(Oc2cc(I)c(OS(=O)(=O)O)c(I)c2)c(I)c1)C(=O)O,DB00509,DrugBank,train
Dextrothyroxine,Thyroxine glucuronide,NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,NC(Cc1cc(I)c(Oc2cc(I)c(OC3OC(C(=O)O)C(O)C(O)C3O)c(I)c2)c(I)c1)C(=O)O,DB00509,Both,train
Aminocaproic acid,Adipic acid,NCCCCCC(=O)O,O=C(O)CCCCC(=O)O,DB00513,DrugBank,train
Dextromethorphan,(+)-3-Methoxymorphinan,COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3,COc1ccc2c(c1)C13CCCCC1C(C2)NCC3,DB00514,Both,train
Albendazole,albendazole sulfone,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,CCCS(=O)(=O)c1ccc2nc(NC(=O)OC)[nH]c2c1,DB00518,DrugBank,train
Albendazole,albendazole sulfoxide,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,CCC[S+]([O-])c1ccc2[nH]c(NC(=O)OC)nc2c1,DB00518,DrugBank,train
Carteolol,8-Hydroxycarteolol,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,CC(C)(C)NCC(O)COc1ccc(O)c2c1CCC(O)=N2,DB00521,DrugBank,train
Oxaliplatin,Monochloro DACH platinum,O=C1O[Pt]2(NC3CCCCC3N2)OC1=O,O=C(O)C(=O)O[Pt]1(Cl)NC2CCCCC2N1,DB00526,DrugBank,train
Cyclophosphamide,4-Hydroxycyclophosphamide,O=P1(N(CCCl)CCCl)NCCCO1,O=P1(N(CCCl)CCCl)NC(O)CCO1,DB00531,DrugBank,train
Cyclophosphamide,Dechloroethyl cyclophosphamide,O=P1(N(CCCl)CCCl)NCCCO1,O=P1(NCCCl)NCCCO1,DB00531,Both,train
Cyclophosphamide,Chloroacetaldehyde,O=P1(N(CCCl)CCCl)NCCCO1,O=CCCl,DB00531,Both,train
Mephenytoin,S-Nirvanol,CCC1(c2ccccc2)NC(=O)N(C)C1=O,CCC1(c2ccccc2)N=C(O)N=C1O,DB00532,DrugBank,train
Mephenytoin,Nirvanol,CCC1(c2ccccc2)NC(=O)N(C)C1=O,CCC1(c2ccccc2)NC(=O)NC1=O,DB00532,DrugBank,train
Mephenytoin,S-4-Hydroxymephenytoin,CCC1(c2ccccc2)NC(=O)N(C)C1=O,CCC1(c2ccc(O)cc2)N=C(O)N(C)C1=O,DB00532,DrugBank,train
Rofecoxib,5-Hydroxyrofecoxib,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,DB00533,Both,train
Rofecoxib,Dihydro-5-hydroxyrofecoxib,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,DB00533,DrugBank,train
Rofecoxib,"Rofecoxib-threo-3,4-dihydrohydroxy acid",CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,DB00533,DrugBank,train
Ciprofloxacin,Formylciprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,O=CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,DB00537,DrugBank,train
Ciprofloxacin,oxociprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,O=C1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1,DB00537,DrugBank,train
Ciprofloxacin,Sulfociprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,O=C(O)c1cn(C2CC2)c2cc(N3CCN(S(=O)(=O)O)CC3)c(F)cc2c1=O,DB00537,DrugBank,train
Toremifene,N-desmethyltoremifene,CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,CNCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,DB00539,Both,train
Amoxapine,7-hydroxyamoxapine,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,Oc1ccc2c(c1)Oc1ccc(Cl)cc1C(N1CCNCC1)=N2,DB00543,DrugBank,train
Amoxapine,8-hydroxyamoxapine,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,Oc1ccc2c(c1)N=C(N1CCNCC1)c1cc(Cl)ccc1O2,DB00543,DrugBank,train
Pyridostigmine,3-hydroxy-N-methyl-pyridinium,CN(C)C(=O)Oc1ccc[n+](C)c1,C[n+]1cccc(O)c1,DB00545,DrugBank,train
Zafirlukast,Zafirlukast metabolite M5,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12,DB00549,Both,train
Zafirlukast,3-hydroxycyclopentyl N-[3-({2-methoxy-4-[(2-methylbenzenesulfonyl)carbamoyl]phenyl}methyl)-1-methylindol-5-yl]carbamate,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCC(O)C3)cc12,DB00549,Both,train
Zafirlukast,Zafirlukast metabolite M1,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N)cc12,DB00549,DrugBank,train
Lamotrigine,lamotrigine-2-N-glucuronide,Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,Nc1nc(N)[n+](C2OC(C(=O)O)C(O)C(O)C2O)nc1-c1cccc(Cl)c1Cl,DB00555,DrugBank,train
Bosentan,Bosentan metabolite Ro 48-5033,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO,DB00559,Both,train
Bosentan,Bosentan metabolite Ro 47-8634,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,CC(C)(C)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1,DB00559,Both,train
