parent_name,child_name,parent_smiles,child_smiles,origin,source,set
Triazolam,4-hydroxytriazolam,c1cc2c(cc1Cl)C(c1ccccc1Cl)=NCc1nnc(C)n1-2,c1cc2c(cc1Cl)C(c1ccccc1Cl)=NC(O)c1nnc(C)n1-2,DB00897,Both,train
Triazolam,1'-hydroxytriazolam,n1c(C)n2c(n1)CN=C(c1ccccc1Cl)c1c-2ccc(Cl)c1,n1c(CO)n2c(n1)CN=C(c1ccccc1Cl)c1c-2ccc(Cl)c1,DB00897,Both,train
Ondansetron,6-OH-ondansetron,c1c2c3c(n(C)c2ccc1)CCC(Cn1c(C)ncc1)C3=O,c1c2c3c(n(C)c2ccc1O)CCC(Cn1c(C)ncc1)C3=O,DB00904,Both,train
Ondansetron,7-OH-ondansetron,c1cccc2c3c(n(C)c21)CCC(Cn1c(C)ncc1)C3=O,c1c(O)ccc2c3c(n(C)c21)CCC(Cn1c(C)ncc1)C3=O,DB00904,Both,train
Ondansetron,8-OH-ondansetron,n1(C)c2c(c3ccccc31)C(=O)C(Cn1c(C)ncc1)CC2,n1(C)c2c(c3cccc(O)c31)C(=O)C(Cn1c(C)ncc1)CC2,DB00904,Both,train
Bimatoprost,17-Phenyl-Trinor-PGF2alpha,C(C=CC1C(CC=CCCCC(=O)NCC)C(O)CC1O)(O)CCc1ccccc1,C(C=CC1C(CC=CCCCC(=O)O)C(O)CC1O)(O)CCc1ccccc1,DB00905,DrugBank,train
Cocaine,norcocaine,O=C(c1ccccc1)OC1C(C(OC)=O)C2CCC(C1)N2C,O=C(C1C(C(OC)=O)C2CCC(C1)N2)Oc1ccccc1,DB00907,DrugBank,train
Cocaine,Cocaethylene,c1cccc(C(OC2C(C(OC)=O)C3N(C)C(C2)CC3)=O)c1,c1cccc(C(OC2C(C(OCC)=O)C3N(C)C(C2)CC3)=O)c1,DB00907,DrugBank,train
Quinidine,Quinidine-N-oxide,OC(C1N2CC(C=C)C(CC2)C1)c1ccnc2c1cc(OC)cc2,OC(C1N2(O)CC(C=C)C(CC2)C1)c1ccnc2c1cc(OC)cc2,DB00908,Both,train
Zonisamide,N-acetyl zonisamide,c1ccc2c(CS(N)(=O)=O)noc2c1,c1ccc2c(CS(NC(C)=O)(=O)=O)noc2c1,DB00909,DrugBank,train
Metronidazole,2-hydroxymetronidazole,OCCn1c(C)ncc1N(=O)O,OCCn1c(CO)ncc1N(=O)O,DB00916,DrugBank,train
Ketotifen,Ketotifen-N-glucuronide,c12c(cccc1)C(=C1CCN(C)CC1)c1c(scc1)C(=O)C2,c12c(cccc1)C(=C1CCN(C)(C3OC(C(=O)O)C(O)C(O)C3O)CC1)c1c(scc1)C(=O)C2,DB00920,DrugBank,train
Ketotifen,10-alpha-hydroxyl Ketotifen,C1CN(C)CCC1=C1c2ccccc2CC(=O)c2c1ccs2,C1CN(C)CCC1=C1c2ccccc2CC(O)c2c1ccs2,DB00920,DrugBank,train
Ketotifen,Nor-ketotifen,c12c(cccc1)CC(=O)c1c(ccs1)C2=C1CCN(C)CC1,c12c(cccc1)CC(=O)c1c(ccs1)C2=C1CCNCC1,DB00920,DrugBank,train
Levosimendan,OR-1855,c1c(NN=C(C#N)C#N)ccc(C2=NNC(=O)CC2C)c1,c1c(N)ccc(C2=NNC(=O)CC2C)c1,DB00922,DrugBank,train
Levosimendan,OR-1896,N(c1ccc(C2=NNC(=O)CC2C)cc1)N=C(C#N)C#N,N(c1ccc(C2=NNC(=O)CC2C)cc1)C(C)=O,DB00922,DrugBank,train
Cyclobenzaprine,Cyclobenzaprine N+-Glucuronide,C(CN(C)C)C=C1c2ccccc2C=Cc2c1cccc2,C(CN(C)(C)C1OC(C(=O)O)C(O)C(O)C1O)C=C1c2ccccc2C=Cc2c1cccc2,DB00924,DrugBank,train
Cyclobenzaprine,desmethylcyclobenzaprine,c12c(cccc1)C(=CCCN(C)C)c1ccccc1C=C2,c12c(cccc1)C(=CCCNC)c1ccccc1C=C2,DB00924,Both,train
Famotidine,Famotidine S-oxide,S(N=C(CCSCc1nc(N=C(N)N)sc1)N)(N)(=O)=O,S(N=C(CC[SH](Cc1nc(N=C(N)N)sc1)O)N)(N)(=O)=O,DB00927,DrugBank,train
Misoprostol,Misoprostol Acid (SC-30695),C(CC)CC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC,C(CC)CC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)O,DB00929,DrugBank,train
Maprotiline,demethylmaprotiline,C1CC2(CCCNC)c3c(cccc3)C1c1c2cccc1,C1CC2(CCCN)c3c(cccc3)C1c1c2cccc1,DB00934,Both,train
Maprotiline,3-OH-maprotiline,c12c(cccc1)C1CCC2(CCCNC)c2c1cccc2,c12c(ccc(O)c1)C1CCC2(CCCNC)c2c1cccc2,DB00934,Both,train
Maprotiline,2-OH-maprotiline,c1c2c(ccc1)C1(CCCNC)CCC2c2c1cccc2,c1c2c(ccc1O)C1(CCCNC)CCC2c2c1cccc2,DB00934,Both,train
Oxymetazoline,Oxymetazoline O-glucuronide,c1(CC2=NCCN2)c(C)cc(C(C)(C)C)c(O)c1C,c1(CC2=NCCN2)c(C)cc(C(C)(C)C)c(OC(=O)C2OC(O)C(O)C(O)C2O)c1C,DB00935,DrugBank,train
Salmeterol,alpha-hydroxysalmeterol,OC(c1cc(CO)c(O)cc1)CNCCCCCCOCCCCc1ccccc1,OC(c1cc(CO)c(O)cc1)CNCCCCCCOCCCC(c1ccccc1)O,DB00938,Both,train
Salmeterol,Salmeterol O-dealkylated Metabolite,C(OCCCCc1ccccc1)CCCCCNCC(O)c1ccc(O)c(CO)c1,C(O)(CCCCCNCC(O)c1ccc(O)c(CO)c1)=O,DB00938,DrugBank,train
Acetylsalicylic acid,Phenolic glucuronide,c1(C(=O)O)c(OC(C)=O)cccc1,c1c(OC2C(O)C(O)C(O)C(C(=O)O)O2)cccc1,DB00945,DrugBank,train
Acetylsalicylic acid,Salicylic  acid,c1ccc(C(=O)O)c(OC(C)=O)c1,c1ccc(C(=O)O)c(O)c1,DB00945,DrugBank,train
Acetylsalicylic acid,Gentisic acid,c1(C(=O)O)ccccc1OC(C)=O,c1(C(=O)O)cc(O)ccc1O,DB00945,DrugBank,train
Acetylsalicylic acid,Salicyluric acid,c1cc(OC(C)=O)c(C(=O)O)cc1,c1cc(O)c(C(=O)NCC(=O)O)cc1,DB00945,DrugBank,train
Phenprocoumon,4'-Hydroxy-R-phenprocoumon,c12c(c(O)c(C(CC)c3ccccc3)c(=O)o1)cccc2,c12c(c(O)c(C(CC)c3ccc(O)cc3)c(=O)o1)cccc2,DB00946,Both,train
Phenprocoumon,8-Hydroxy-R-phenprocoumon,c1(C(CC)c2c(O)c3ccccc3oc2=O)ccccc1,c1(C(CC)c2c(O)c3cccc(O)c3oc2=O)ccccc1,DB00946,DrugBank,train
Phenprocoumon,7-Hydroxy-R-phenprocoumon,c12c(c(O)c(C(CC)c3ccccc3)c(=O)o1)cccc2,c12c(c(O)c(C(CC)c3ccccc3)c(=O)o1)ccc(O)c2,DB00946,Both,train
Felbamate,"2-Phenyl-1,3-propanediol monocarbamate",c1cccc(C(COC(N)=O)COC(N)=O)c1,c1cccc(C(COC(N)=O)CO)c1,DB00949,DrugBank,train
Felbamate,p-Hydroxyfelbamate,c1cc(C(COC(N)=O)COC(N)=O)ccc1,c1cc(C(COC(N)=O)COC(N)=O)ccc1O,DB00949,DrugBank,train
Felbamate,2-Hydroxyfelbamate,c1cccc(C(COC(N)=O)COC(N)=O)c1,c1cccc(C(COC(N)=O)(COC(N)=O)O)c1,DB00949,DrugBank,train
Fexofenadine,MDL 4829 (Azacyclonol),C(O)(c1ccccc1)(c1ccccc1)C1CCN(CCCC(c2ccc(C(C)(C)C(=O)O)cc2)O)CC1,C(O)(c1ccccc1)(c1ccccc1)C1CCNCC1,DB00950,DrugBank,train
Rizatriptan,N-Monodesmethyl Rizatriptan,c1(Cn2cncn2)cc2c(CCN(C)C)cnc2cc1,c1(Cn2cncn2)cc2c(CCN(C)C)cnc2cc1O,DB00953,DrugBank,train
Rizatriptan,Triazolomethyl-indole-3-acetic acid,c1c2c(CCN(C)C)cnc2ccc1Cn1cncn1,c1c2c(CC(=O)O)cnc2ccc1Cn1cncn1,DB00953,DrugBank,train
Rizatriptan,Rizatriptan N10-oxide,c1c2ncc(CCN(C)C)c2cc(Cn2cncn2)c1,c1c2ncc(CCN(C)(C)O)c2cc(Cn2cncn2)c1,DB00953,DrugBank,train
Norgestimate,17-desacetylnorgestimate,C1CC2C3CCC4(CC)C(C#C)(OC(C)=O)CCC4C3CCC2=CC1=NO,C1CC2C3CCC4(CC)C(C#C)(O)CCC4C3CCC2=CC1=NO,DB00957,DrugBank,train
Norgestrel,Norgestrel Glucuronide Metabolite (Met9),C(C12C(C#C)(O)CCC1C1C(CC2)C2C(=CC(=O)CC2)CC1)C,C(C12C(C#C)(OC3OC(C(=O)O)C(O)C(O)C3O)CCC1C1C(CC2)C2C(=CC(=O)CC2)CC1)C,DB09389,DrugBank,train
Methylprednisolone,Methylprednisolone M13 Metabolite,CC12CC(O)C3C(CC(C)C4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,CC12CC(O)C3C(CC(CO)C4=CC(=O)C=CC34C)C1CCC2(O)C(=O)CO,DB00959,DrugBank,train
Methylprednisolone,Methylprednisolone M7 Metabolite,C12(C)C3C(CC(C)C1=CC(=O)C=C2)C1C(C)(CC3O)C(O)(C(=O)CO)CC1,C12(C)C3C(CC(C)(O)C1=CC(=O)C=C2)C1C(C)(CC3O)C(O)(C(=O)CO)CC1,DB00959,DrugBank,train
Methylprednisolone,Methylprednisolone M4 Metabolite,C1=CC(=O)C=C2C(C)CC3C(C21C)C(O)CC1(C)C3CCC1(O)C(=O)CO,C1=CC(=O)C=C2C(C)=CC3C(C21C)C(O)CC1(C)C3CCC1(O)C(=O)CO,DB00959,DrugBank,train
Methylprednisolone,Methylprednisolone M2 Metabolite,CC12CC(O)C3C(CC(C)C4=CC(=O)C=CC34C)C1CCC2(O)C(CO)=O,CC12CC(O)C3C(CC(C)C4=CC(=O)C=CC34C)C1CCC2(O)C(CO)O,DB00959,DrugBank,train
Methylprednisolone,Methylprednisolone M1 Metabolite,C12=CC(=O)C=CC1(C)C1C(CC2C)C2C(C)(CC1O)C(O)(C(=O)CO)CC2,C12=CC(=O)C=CC1(C)C1C(CC2C)C2C(C)(CC1=O)C(O)(C(=O)CO)CC2,DB00959,DrugBank,train
Methyldopa,Alpha-methyldopamine,c1cc(CC(C)(N)C(=O)O)cc(O)c1O,c1cc(CC(C)N)cc(O)c1O,DB00968,DrugBank,train
Methyldopa,Alpha-methyldopa-mono-O-sulfate,C(C(C)(N)Cc1ccc(O)c(O)c1)(=O)O,C(C(C)(N)Cc1ccc(O)c(OS(=O)(=O)O)c1)(=O)O,DB00968,DrugBank,train
Methyldopa,"3,4-Dihydroxyphenylacetone",CC(Cc1ccc(O)c(O)c1)(N)C(=O)O,CC(Cc1ccc(O)c(O)c1)=O,DB00968,DrugBank,train
Methyldopa,3-O-methyl-alpha-methyldopa,O=C(C(N)(Cc1ccc(O)c(O)c1)C)O,O=C(C(N)Cc1ccc(O)c(OC)c1)O,DB00968,DrugBank,train
Azelastine,Desmethylazelastine,c12c(=O)n(C3CCCN(C)CC3)nc(Cc3ccc(Cl)cc3)c1cccc2,c12c(=O)n(C3CCCNCC3)nc(Cc3ccc(Cl)cc3)c1cccc2,DB00972,Both,train
Ezetimibe,Ezetimibe glucuronide,OC(CCC1C(=O)N(c2ccc(F)cc2)C1c1ccc(O)cc1)c1ccc(F)cc1,OC(CCC1C(=O)N(c2ccc(F)cc2)C1c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)c1ccc(F)cc1,DB00973,Both,train
Ezetimibe,SCH 57871,C1(=O)C(CCC(c2ccc(F)cc2)O)C(c2ccc(O)cc2)N1c1ccc(F)cc1,C1(=O)C(CCC(c2ccc(F)cc2)=O)C(c2ccc(O)cc2)N1c1ccc(F)cc1,DB00973,DrugBank,train
Ezetimibe,SCH 488128,C1(c2ccc(O)cc2)C(CCC(O)c2ccc(F)cc2)C(=O)N1c1ccc(F)cc1,C1(c2ccc(O)cc2)C(CCC(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(F)cc2)C(=O)N1c1ccc(F)cc1,DB00973,DrugBank,train
Glycopyrronium,Glycopyrronium M9 Metabolite,OC(C(=O)OC1CCN(C)(C)C1)(c1ccccc1)C1CCCC1,OC(C(=O)O)(c1ccccc1)C1CCCC1,DB00986,DrugBank,train
Azathioprine,6-Mercaptopurine,c1nc(Sc2n(C)cnc2N(=O)O)c2c(n1)ncn2,c1nc(=S)c2c(n1)ncn2,DB00993,DrugBank,train
Doxorubicin,Doxorubicin-semiquinone,c12c(OC)cccc1C(=O)c1c(c(O)c3c(c1O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1)C2=O,c12c(OC)cccc1C(O)c1c(c(O)c3c(c1O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1)C2O,DB00997,DrugBank,train
Doxorubicin,Doxorubicin deoxaglycone,C1(=O)c2cccc(OC)c2C(=O)c2c1c(O)c1c(c2O)C(OC2CC(N)C(O)C(C)O2)CC(O)(C(=O)CO)C1,C1(=O)c2cccc(OC)c2C(=O)c2c1c(O)c1c(c2O)CCC(O)(C(=O)CO)C1,DB00997,DrugBank,train
Doxorubicin,Doxorubicine hydroxyaglycone,c1cc(OC)c2c(c1)C(=O)c1c(c(O)c3c(c1O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1)C2=O,c1cc(OC)c2c(c1)C(=O)c1c(c(O)c3c(c1O)CC(O)(C(=O)CO)CC3O)C2=O,DB00997,DrugBank,train
Doxorubicin,Doxorubicinol,c12c(c(O)c3c(c1O)CC(O)(C(CO)=O)CC3OC1CC(N)C(O)C(C)O1)C(=O)c1c(OC)cccc1C2=O,c12c(c(O)c3c(c1O)CC(O)(C(CO)O)CC3OC1CC(N)C(O)C(C)O1)C(=O)c1c(OC)cccc1C2=O,DB00997,DrugBank,train
Frovatriptan,desmethyl frovatriptan,c1c(C(N)=O)ccc2c1c1c(n2)CCC(NC)C1,c1c(C(N)=O)ccc2c1c1c(n2)CCC(N)C1,DB00998,DrugBank,train
Frovatriptan,Hydroxylated N-acetyl desmethyl frovatriptan,c1cc(C(N)=O)cc2c3c(nc21)CCC(NC)C3,c1(O)cc(C(N)=O)cc2c1NC1CCC(NC(C)=O)CC12,DB00998,DrugBank,train
Frovatriptan,N-acetyl desmethyl frovatriptan,c12c3c(nc1ccc(C(N)=O)c2)CCC(NC)C3,c12cc(C(N)=O)ccc1NC1CCC(NC(C)=O)CC12,DB00998,DrugBank,train
Albuterol,Salbutamol 4-O-sulfate,c1(O)ccc(C(CNC(C)(C)C)O)cc1CO,c1(OS(=O)(=O)O)ccc(C(CNC(C)(C)C)O)cc1CO,DB01001,DrugBank,train
Letrozole,Letrozole ketone analog metabolite,c1cc(C#N)ccc1C(c1ccc(C#N)cc1)n1cncn1,c1cc(C#N)ccc1C(c1ccc(C#N)cc1)=O,DB01006,DrugBank,train
Ketoprofen,Ketoprofen glucuronide,C(C(C)c1cccc(C(=O)c2ccccc2)c1)(=O)O,C(C(C)c1cccc(C(=O)c2ccccc2)c1)(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DB01009,Both,train
Balsalazide,5-aminosalicylic acid,c1c(N=Nc2ccc(C(NCCC(=O)O)=O)cc2)ccc(O)c1C(=O)O,c1c(N)ccc(O)c1C(=O)O,DB01014,DrugBank,train
Balsalazide,4-aminobenzoyl-(beta)-alanine,C(CNC(c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1)=O)C(=O)O,C(CNC(c1ccc(N)cc1)=O)C(=O)O,DB01014,DrugBank,train
Sulfamethoxazole,5-Hydroxysulfamethoxazole,c1c(S(Nc2cc(C)on2)(=O)=O)ccc(N)c1,c1c(S(Nc2cc(CO)on2)(=O)=O)ccc(N)c1,DB01015,DrugBank,train
Sulfamethoxazole,N-acetylsulfamethoxazole,c1cc(S(Nc2cc(C)on2)(=O)=O)ccc1N,c1cc(S(Nc2cc(C)on2)(=O)=O)ccc1NC(C)=O,DB01015,Both,train
Sulfamethoxazole,Sulfamethoxazole N-glucuronide,N(c1cc(C)on1)S(=O)(=O)c1ccc(N)cc1,N(c1cc(C)on1)S(=O)(=O)c1ccc(NOC2OC(C(=O)O)C(O)C(O)C2O)cc1,DB01015,DrugBank,train
Sulfamethoxazole,Sulfamethoxazole N4-hydroxylamine,c1c(S(Nc2cc(C)on2)(=O)=O)ccc(N)c1,c1c(S(Nc2cc(C)on2)(=O)=O)ccc(NO)c1,DB01015,Both,train
Glyburide,2-trans-hydroxycyclohexyl glyburide,c1c(CCNC(c2c(OC)ccc(Cl)c2)=O)ccc(S(=O)(=O)NC(=O)NC2CCCCC2)c1,c1c(CCNC(c2c(OC)ccc(Cl)c2)=O)ccc(S(=O)(=O)NC(=O)NC2CCCCC2O)c1,DB01016,Both,train
Glyburide,4-cis-hydroxycyclohexyl glyburide,c1c(Cl)ccc(OC)c1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,c1c(Cl)ccc(OC)c1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCC(O)CC2)cc1,DB01016,Both,train
Glyburide,3-trans-Hydroxycyclohexyl glyburide,c1(CCNC(c2c(OC)ccc(Cl)c2)=O)ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,c1(CCNC(c2c(OC)ccc(Cl)c2)=O)ccc(S(=O)(=O)NC(=O)NC2CCCC(O)C2)cc1,DB01016,Both,train
Minocycline,Minocycline M3 Metabolite,C1(=O)C2(O)C(O)=C3C(Cc4c(N(C)C)ccc(O)c4C3=O)CC2C(N(C)C)C(O)=C1C(N)=O,C1(=O)C2(O)C(O)=C3C(Cc4c(NC)ccc(O)c4C3=O)CC2C(N(C)C)C(O)=C1C(N)=O,DB01017,DrugBank,train
Minocycline,Minocycline M7 Metabolite,OC1=C(C(N)=O)C(=O)C2(O)C(C1N(C)C)CC1Cc3c(N(C)C)ccc(O)c3C(=O)C1=C2O,OC1=C(C(N)=O)C(=O)C2(O)C(C1NC)CC1Cc3c(N(C)C)ccc(O)c3C(=O)C1=C2O,DB01017,DrugBank,train
Minocycline,9-hydroxyminocycline,CN(C)c1ccc(O)c2c1CC1C(=C(O)C3(O)C(C1)C(N(C)C)C(O)=C(C(N)=O)C3=O)C2=O,CN(C)c1cc(O)c(O)c2c1CC1C(=C(O)C3(O)C(C1)C(N(C)C)C(O)=C(C(N)=O)C3=O)C2=O,DB01017,DrugBank,train
Guanfacine,3-hydroxyguanfacine,Clc1c(CC(NC(=N)N)=O)c(Cl)ccc1,Clc1c(CC(NC(=N)N)=O)c(Cl)ccc1O,DB01018,DrugBank,train
Isosorbide mononitrate,Isosorbide mononitrate 2-glucuronide,C1C(ON(=O)O)C2C(O1)C(O)CO2,C1C(ON(=O)O)C2C(O1)C(OC1OC(C(=O)O)C(O)C(O)C1O)CO2,DB01020,DrugBank,train
Phylloquinone,Hydroxyvitamin K1,C(CC(CCCC(CCCC(C)=CCC1=C(C)C(=O)c2c(cccc2)C1=O)C)C)CC(C)C,C(CC(CCCC(CCCC(C)=CCC1=C(C)C(=O)c2c(cccc2)C1=O)C)C)CC(C)CO,DB01022,DrugBank,train
Phylloquinone,Vitamin K 5 Carbon Metabolite,O=C1C(CC=C(C)CCCC(C)CCCC(C)CCCC(C)C)=C(C)C(=O)c2c1cccc2,O=C1C(CC=C(C)C(=O)O)=C(C)C(=O)c2c1cccc2,DB01022,DrugBank,train
Phylloquinone,Vitamin K 7 Carbon Metabolite,CC(=CCC1=C(C)C(=O)c2c(cccc2)C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCC1=C(C)C(=O)c2c(cccc2)C1=O)CCC(=O)O,DB01022,DrugBank,train
Felodipine,dehydrofelodipine,c1ccc(C2C(C(OCC)=O)=C(C)NC(C)=C2C(=O)OC)c(Cl)c1Cl,c1ccc(-c2c(C(OCC)=O)c(C)nc(C)c2C(=O)OC)c(Cl)c1Cl,DB01023,Both,train
Ketoconazole,M13 (Ketoconazole),Clc1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)c(Cl)c1,Clc1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4(O)CCN(C(C)=O)CC4)cc3)O2)c(Cl)c1,DB01026,DrugBank,train
Ketoconazole,M14 (Ketoconazole),c1n(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)cnc1,c1n(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N4CCNCC4)cc3)O2)cnc1,DB01026,DrugBank,train
Ketoconazole,M7 (Ketoconazole),c1(N2CCN(C(=O)C)CC2)ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,c1(N2CCNC(=O)C2=O)ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,DB01026,DrugBank,train
Ketoconazole,M8 (Ketoconazole),c1(N2CCN(C(C)=O)CC2)ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,c1(N2CCN(C(C)=O)CC2)ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)c(O)c1,DB01026,DrugBank,train
Ketoconazole,M9 (Ketoconazole),c1n(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N4CCN(C(C)=O)CC4)cc3)O2)ccn1,c1n(CC2(c3ccc(Cl)cc3Cl)OCC(COc3ccc(N4CCN(C(C)=O)CC4O)cc3)O2)ccn1,DB01026,DrugBank,train
Ketoconazole,Ketoconazole epoxide intermediate,N1(C(C)=O)CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,N1(C(C)=O)CCN(c2ccc(OCC3COC(CN4C5C(N=C4)O5)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DB01026,DrugBank,train
Irbesartan,SR 49498,c1c(CN2C(=O)C3(N=C2CCCC)CCCC3)ccc(-c2ccccc2-c2nnnn2)c1,c1c(CNC(C2(NC(CCCC)=O)CCCC2)=O)ccc(-c2ccccc2-c2nnnn2)c1,DB01029,DrugBank,train
Irbesartan,Irbesartan derivative M4,O=C1C2(N=C(CCCC)N1Cc1ccc(-c3ccccc3-c3nnnn3)cc1)CCCC2,O=C1C2(N=C(CCC(C)O)N1Cc1ccc(-c3ccccc3-c3nnnn3)cc1)CCCC2,DB01029,Both,train
Irbesartan,Irbesartan derivative M5,c1cccc(-c2ccc(CN3C(CCCC)=NC4(C3=O)CCCC4)cc2)c1-c1nnnn1,c1cccc(-c2ccc(CN3C(CCCC)=NC4(C3=O)CCC(O)C4)cc2)c1-c1nnnn1,DB01029,Both,train
Irbesartan,Irbesartan derivative M3,C(C)CCC1=NC2(C(=O)N1Cc1ccc(-c3ccccc3-c3nnnn3)cc1)CCCC2,C(C(=O)O)CCC1=NC2(C(=O)N1Cc1ccc(-c3ccccc3-c3nnnn3)cc1)CCCC2,DB01029,Both,train
Procainamide,N-Acetyl-3-hydroxyprocainamide,c1c(C(NCCN(CC)CC)=O)ccc(N)c1,c1c(C(NCCN(CC)CC)=O)ccc(NC(C)=O)c1O,DB01035,DrugBank,train
Thalidomide,"cis, trans-5'-Hydroxythalidomide",c1c2c(ccc1)C(=O)N(C1CCC(=O)NC1=O)C2=O,c1c2c(ccc1)C(=O)N(C1CC(O)C(=O)NC1=O)C2=O,DB01041,DrugBank,train
Thalidomide,Thalidomide arene oxide,c12c(cccc1)C(=O)N(C1CCC(=O)NC1=O)C2=O,C12=CC3OC3C=C1C(=O)N(C1CCC(O)=NC1=O)C2=O,DB01041,DrugBank,train
Thalidomide,Thalidomide-5-O-glucuronide,C1(N2C(=O)c3c(cccc3)C2=O)CCC(=O)NC1=O,C1(N2C(=O)c3c(cc(OC4OC(C(=O)O)C(O)C(O)C4O)cc3)C2=O)CCC(=O)NC1=O,DB01041,DrugBank,train
Thalidomide,N-Hydroxythalidomide,C1CC(=O)NC(=O)C1N1C(=O)c2c(cccc2)C1=O,C1CC(=O)N(O)C(=O)C1N1C(=O)c2c(cccc2)C1=O,DB01041,DrugBank,train
Thalidomide,4-hydroxythalidomide,O=C1N(C2CCC(=O)NC2=O)C(=O)c2c1cccc2,O=C1N(C2CCC(=O)NC2=O)C(=O)c2c1c(O)ccc2,DB01041,DrugBank,train
Thalidomide,4-phthalimidoglutaramic acid,N1C(=O)CCC(N2C(=O)c3c(cccc3)C2=O)C1=O,NC(C(CCC(=O)O)N1C(=O)c2c(cccc2)C1=O)=O,DB01041,DrugBank,train
Thalidomide,2-phthalimidoglutaramic acid,N1(C2CCC(=O)NC2=O)C(=O)c2c(cccc2)C1=O,N1(C(CCC(=O)N)C(=O)O)C(=O)c2c(cccc2)C1=O,DB01041,DrugBank,train
Thalidomide,alpha-(o-carboxybenzamido)glutarimide,O=C1N(C2CCC(=O)NC2=O)C(=O)c2c1cccc2,O=C(NC1CCC(=O)NC1=O)c1ccccc1C(=O)O,DB01041,DrugBank,train
Thalidomide,5-Hydroxythalidomide,c1c2c(ccc1)C(=O)N(C1CCC(=O)NC1=O)C2=O,c1c2c(ccc1O)C(=O)N(C1CCC(=O)NC1=O)C2=O,DB01041,DrugBank,train
Ibuprofen,Ibuprofen glucuronide,O=C(C(c1ccc(CC(C)C)cc1)C)O,O=C(C(c1ccc(CC(C)C)cc1)C)OC1OC(C(=O)O)C(O)C(O)C1O,DB01050,Both,train
Ibuprofen,2-Hydroxyibuprofen,CC(c1ccc(CC(C)C)cc1)C(=O)O,CC(c1ccc(CC(C)(C)O)cc1)C(=O)O,DB01050,Both,train
Ibuprofen,3-Hydroxyibuprofen,C(C(c1ccc(CC(C)C)cc1)C)(=O)O,C(C(c1ccc(CC(C)CO)cc1)C)(=O)O,DB01050,Both,train
Ibuprofen,1-hydroxyibuprofen,O=C(C(c1ccc(CC(C)C)cc1)C)O,O=C(C(c1ccc(C(C(C)C)O)cc1)C)O,DB01050,DrugBank,train
Benzylpenicillin,6-aminopenicillanic acid,CC1(C)SC2N(C1C(=O)O)C(=O)C2NC(=O)Cc1ccccc1,CC1(C)SC2N(C1C(=O)O)C(=O)C2N,DB01053,DrugBank,train
Benzylpenicillin,Penicilloic acid,O=C1N2C(SC(C)(C)C2C(=O)O)C1NC(=O)Cc1ccccc1,O=C(C(C1SC(C)(C)C(C(=O)O)N1)NC(=O)Cc1ccccc1)O,DB01053,DrugBank,train
Praziquantel,4‐hydroxy praziquantel,O=C1CN(C(=O)C2CCCCC2)CC2N1CCc1c2cccc1,O=C1CN(C(=O)C2CCC(O)CC2)CC2N1CCc1c2cccc1,DB01058,DrugBank,train
Amoxicillin,Amoxicillin M1 Metabolite,S1C(C)(C)C(C(=O)O)N2C1C(NC(=O)C(N)c1ccc(O)cc1)C2=O,S1C(C)(C)C(C(=O)O)N2C1C(NC(=O)C(N)c1ccc(O)c(O)c1)C2=O,DB01060,DrugBank,train
Amoxicillin,Amoxicillin M2 Metabolite,C1(C)(C)SC2N(C1C(=O)O)C(=O)C2NC(=O)C(c1ccc(O)cc1)N,C1(C)(C)SC2N(C1C(=O)O)C(=O)C2NC(=O)C(c1ccc(O)cc1)C,DB01060,DrugBank,train
